,Know Malice,Homebush Allison,Rowdy Esmay,Homebush Sabre,Tane Mahuta,Rockdale Flora,Flashback Fred
633,"[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 10, 945194), 3.5, 6.2]"
634,"[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 12, 58510), 3.5, 6.2]"
635,"[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 13, 169844), 3.5, 6.2]"
636,"[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 14, 281125), 3.5, 6.2]"
637,"[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 15, 388206), 3.5, 6.2]"
638,"[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 16, 502701), 3.5, 6.2]"
639,"[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 17, 612660), 3.5, 6.2]"
640,"[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 18, 720793), 3.5, 6.2]"
641,"[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 19, 827887), 3.5, 6.2]"
642,"[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 20, 933998), 3.5, 6.2]"
643,"[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 22, 46856), 3.5, 6.2]"
644,"[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 23, 155043), 3.5, 6.2]"
645,"[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 24, 268448), 3.5, 6.2]"
646,"[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 25, 381348), 3.5, 6.2]"
647,"[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 26, 494018), 3.5, 6.2]"
648,"[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 27, 600281), 3.5, 6.2]"
649,"[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 28, 715659), 3.5, 6.2]"
650,"[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 29, 827861), 3.5, 6.2]"
651,"[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 30, 952649), 3.5, 6.2]"
652,"[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 32, 63782), 3.5, 6.2]"
653,"[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 33, 178535), 3.5, 6.2]"
654,"[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 34, 285734), 3.5, 6.2]"
655,"[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 35, 394142), 3.5, 6.2]"
656,"[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 36, 500411), 3.5, 6.2]"
657,"[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 37, 607901), 3.5, 6.0]"
658,"[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 38, 718531), 3.5, 6.0]"
659,"[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 39, 826833), 3.5, 6.0]"
660,"[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 40, 942341), 3.5, 6.0]"
661,"[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 42, 63540), 3.5, 6.0]"
662,"[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 43, 182058), 3.5, 6.0]"
663,"[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 44, 291456), 3.5, 6.0]"
664,"[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 45, 411354), 3.5, 6.0]"
665,"[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 46, 522498), 3.5, 6.0]"
666,"[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 47, 641302), 3.5, 6.0]"
667,"[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 48, 749342), 3.5, 6.0]"
668,"[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 49, 855572), 3.5, 6.0]"
669,"[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 50, 960852), 3.5, 6.0]"
670,"[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 52, 66972), 3.5, 6.0]"
671,"[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 53, 181655), 3.5, 6.0]"
672,"[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 54, 289628), 3.5, 6.0]"
673,"[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 55, 402684), 3.5, 6.0]"
674,"[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 56, 510198), 3.5, 6.0]"
675,"[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 57, 621811), 3.5, 6.0]"
676,"[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 58, 731276), 3.5, 6.0]"
677,"[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 53, 59, 841745), 3.5, 6.0]"
678,"[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 31.0, 340.0]","[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 2.2, 4.2]","[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 5.5, 14.0]","[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 0, 967220), 3.5, 6.0]"
