,Feisty Jane,Charlie Dee,Teddy Sandel,Aces Shadow,Village Lover
847,"[datetime.datetime(2022, 11, 28, 12, 21, 22, 151163), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 22, 151163), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 22, 151163), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 22, 151163), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 22, 151163), 12.0, 20.0]"
848,"[datetime.datetime(2022, 11, 28, 12, 21, 23, 272960), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 23, 272960), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 23, 272960), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 23, 272960), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 23, 272960), 12.0, 20.0]"
849,"[datetime.datetime(2022, 11, 28, 12, 21, 24, 399056), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 24, 399056), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 24, 399056), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 24, 399056), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 24, 399056), 12.0, 20.0]"
850,"[datetime.datetime(2022, 11, 28, 12, 21, 25, 515842), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 25, 515842), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 25, 515842), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 25, 515842), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 25, 515842), 12.0, 20.0]"
851,"[datetime.datetime(2022, 11, 28, 12, 21, 26, 637642), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 26, 637642), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 26, 637642), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 26, 637642), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 26, 637642), 12.0, 20.0]"
852,"[datetime.datetime(2022, 11, 28, 12, 21, 27, 751307), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 27, 751307), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 27, 751307), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 27, 751307), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 27, 751307), 12.0, 20.0]"
853,"[datetime.datetime(2022, 11, 28, 12, 21, 28, 873950), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 28, 873950), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 28, 873950), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 28, 873950), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 28, 873950), 12.0, 20.0]"
854,"[datetime.datetime(2022, 11, 28, 12, 21, 29, 990020), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 29, 990020), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 29, 990020), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 29, 990020), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 29, 990020), 12.0, 20.0]"
855,"[datetime.datetime(2022, 11, 28, 12, 21, 31, 112385), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 31, 112385), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 31, 112385), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 31, 112385), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 31, 112385), 12.0, 20.0]"
856,"[datetime.datetime(2022, 11, 28, 12, 21, 32, 231555), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 32, 231555), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 32, 231555), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 32, 231555), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 32, 231555), 12.0, 20.0]"
857,"[datetime.datetime(2022, 11, 28, 12, 21, 33, 371020), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 33, 371020), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 33, 371020), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 33, 371020), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 33, 371020), 12.0, 20.0]"
858,"[datetime.datetime(2022, 11, 28, 12, 21, 34, 488348), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 34, 488348), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 34, 488348), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 34, 488348), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 34, 488348), 12.0, 20.0]"
859,"[datetime.datetime(2022, 11, 28, 12, 21, 35, 607698), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 35, 607698), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 35, 607698), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 35, 607698), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 35, 607698), 12.0, 20.0]"
860,"[datetime.datetime(2022, 11, 28, 12, 21, 36, 762135), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 36, 762135), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 36, 762135), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 36, 762135), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 36, 762135), 12.0, 20.0]"
861,"[datetime.datetime(2022, 11, 28, 12, 21, 37, 876264), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 37, 876264), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 37, 876264), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 37, 876264), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 37, 876264), 12.0, 20.0]"
862,"[datetime.datetime(2022, 11, 28, 12, 21, 39, 5558), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 39, 5558), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 39, 5558), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 39, 5558), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 39, 5558), 12.0, 20.0]"
863,"[datetime.datetime(2022, 11, 28, 12, 21, 40, 122515), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 40, 122515), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 40, 122515), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 40, 122515), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 40, 122515), 12.0, 20.0]"
864,"[datetime.datetime(2022, 11, 28, 12, 21, 41, 243497), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 41, 243497), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 41, 243497), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 41, 243497), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 41, 243497), 12.0, 20.0]"
865,"[datetime.datetime(2022, 11, 28, 12, 21, 42, 361497), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 42, 361497), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 42, 361497), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 42, 361497), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 42, 361497), 12.0, 20.0]"
866,"[datetime.datetime(2022, 11, 28, 12, 21, 43, 482585), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 43, 482585), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 43, 482585), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 43, 482585), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 43, 482585), 12.0, 20.0]"
867,"[datetime.datetime(2022, 11, 28, 12, 21, 44, 598607), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 44, 598607), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 44, 598607), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 44, 598607), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 44, 598607), 12.0, 20.0]"
868,"[datetime.datetime(2022, 11, 28, 12, 21, 45, 723665), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 45, 723665), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 45, 723665), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 45, 723665), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 45, 723665), 12.0, 20.0]"
869,"[datetime.datetime(2022, 11, 28, 12, 21, 46, 839943), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 46, 839943), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 46, 839943), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 46, 839943), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 46, 839943), 12.0, 20.0]"
870,"[datetime.datetime(2022, 11, 28, 12, 21, 47, 967537), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 47, 967537), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 47, 967537), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 47, 967537), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 47, 967537), 12.0, 20.0]"
871,"[datetime.datetime(2022, 11, 28, 12, 21, 49, 85086), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 49, 85086), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 49, 85086), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 49, 85086), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 49, 85086), 12.0, 20.0]"
872,"[datetime.datetime(2022, 11, 28, 12, 21, 50, 200569), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 50, 200569), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 50, 200569), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 50, 200569), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 50, 200569), 12.0, 20.0]"
873,"[datetime.datetime(2022, 11, 28, 12, 21, 51, 324413), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 51, 324413), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 51, 324413), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 51, 324413), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 51, 324413), 12.0, 20.0]"
874,"[datetime.datetime(2022, 11, 28, 12, 21, 52, 441770), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 52, 441770), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 52, 441770), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 52, 441770), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 52, 441770), 12.0, 20.0]"
875,"[datetime.datetime(2022, 11, 28, 12, 21, 53, 567763), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 53, 567763), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 53, 567763), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 53, 567763), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 53, 567763), 12.0, 20.0]"
876,"[datetime.datetime(2022, 11, 28, 12, 21, 54, 685719), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 54, 685719), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 54, 685719), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 54, 685719), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 54, 685719), 12.0, 20.0]"
877,"[datetime.datetime(2022, 11, 28, 12, 21, 55, 808372), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 55, 808372), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 55, 808372), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 55, 808372), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 55, 808372), 12.0, 20.0]"
878,"[datetime.datetime(2022, 11, 28, 12, 21, 56, 924650), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 56, 924650), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 56, 924650), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 56, 924650), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 56, 924650), 12.0, 20.0]"
879,"[datetime.datetime(2022, 11, 28, 12, 21, 58, 55465), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 58, 55465), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 58, 55465), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 58, 55465), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 58, 55465), 12.0, 20.0]"
880,"[datetime.datetime(2022, 11, 28, 12, 21, 59, 176965), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 21, 59, 176965), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 21, 59, 176965), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 21, 59, 176965), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 21, 59, 176965), 12.0, 20.0]"
881,"[datetime.datetime(2022, 11, 28, 12, 22, 0, 303533), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 0, 303533), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 0, 303533), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 0, 303533), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 0, 303533), 12.0, 20.0]"
882,"[datetime.datetime(2022, 11, 28, 12, 22, 1, 422227), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 1, 422227), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 1, 422227), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 1, 422227), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 1, 422227), 12.0, 20.0]"
883,"[datetime.datetime(2022, 11, 28, 12, 22, 2, 539217), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 2, 539217), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 2, 539217), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 2, 539217), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 2, 539217), 12.0, 20.0]"
884,"[datetime.datetime(2022, 11, 28, 12, 22, 3, 666101), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 3, 666101), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 3, 666101), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 3, 666101), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 3, 666101), 12.0, 20.0]"
885,"[datetime.datetime(2022, 11, 28, 12, 22, 4, 785207), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 4, 785207), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 4, 785207), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 4, 785207), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 4, 785207), 12.0, 20.0]"
886,"[datetime.datetime(2022, 11, 28, 12, 22, 5, 914089), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 914089), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 914089), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 914089), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 914089), 12.0, 20.0]"
887,"[datetime.datetime(2022, 11, 28, 12, 22, 7, 30463), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 7, 30463), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 7, 30463), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 12, 22, 7, 30463), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 7, 30463), 12.0, 20.0]"
888,"[datetime.datetime(2022, 11, 28, 12, 22, 8, 165414), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 165414), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 165414), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 165414), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 165414), 12.0, 20.0]"
889,"[datetime.datetime(2022, 11, 28, 12, 22, 9, 291045), 1.95, 2.1]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 291045), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 291045), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 291045), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 291045), 12.0, 20.0]"
890,"[datetime.datetime(2022, 11, 28, 12, 22, 10, 418304), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 418304), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 418304), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 418304), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 418304), 12.0, 20.0]"
891,"[datetime.datetime(2022, 11, 28, 12, 22, 11, 540715), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 540715), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 540715), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 540715), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 540715), 12.0, 20.0]"
892,"[datetime.datetime(2022, 11, 28, 12, 22, 12, 667560), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 667560), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 667560), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 667560), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 667560), 12.0, 20.0]"
893,"[datetime.datetime(2022, 11, 28, 12, 22, 13, 799361), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 799361), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 799361), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 799361), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 799361), 12.0, 20.0]"
894,"[datetime.datetime(2022, 11, 28, 12, 22, 14, 920304), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 920304), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 920304), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 920304), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 920304), 12.0, 20.0]"
895,"[datetime.datetime(2022, 11, 28, 12, 22, 16, 48203), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 48203), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 48203), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 48203), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 48203), 12.0, 20.0]"
896,"[datetime.datetime(2022, 11, 28, 12, 22, 17, 166423), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 166423), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 166423), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 166423), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 166423), 12.0, 20.0]"
897,"[datetime.datetime(2022, 11, 28, 12, 22, 18, 290676), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 290676), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 290676), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 290676), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 290676), 12.0, 20.0]"
898,"[datetime.datetime(2022, 11, 28, 12, 22, 19, 405169), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 405169), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 405169), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 405169), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 405169), 12.0, 20.0]"
899,"[datetime.datetime(2022, 11, 28, 12, 22, 20, 527178), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 527178), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 527178), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 527178), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 527178), 12.0, 20.0]"
900,"[datetime.datetime(2022, 11, 28, 12, 22, 21, 643938), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 643938), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 643938), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 643938), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 643938), 12.0, 20.0]"
901,"[datetime.datetime(2022, 11, 28, 12, 22, 22, 775463), 1.95, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 775463), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 775463), 1.9, 2.74]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 775463), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 775463), 12.0, 20.0]"
902,"[datetime.datetime(2022, 11, 28, 12, 22, 23, 895161), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 895161), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 895161), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 895161), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 895161), 12.0, 20.0]"
903,"[datetime.datetime(2022, 11, 28, 12, 22, 25, 16212), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 16212), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 16212), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 16212), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 16212), 12.0, 20.0]"
904,"[datetime.datetime(2022, 11, 28, 12, 22, 26, 139676), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 139676), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 139676), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 139676), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 139676), 12.0, 20.0]"
905,"[datetime.datetime(2022, 11, 28, 12, 22, 27, 264148), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 264148), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 264148), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 264148), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 264148), 12.0, 20.0]"
906,"[datetime.datetime(2022, 11, 28, 12, 22, 28, 399059), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 399059), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 399059), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 399059), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 399059), 12.0, 20.0]"
907,"[datetime.datetime(2022, 11, 28, 12, 22, 29, 522310), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 522310), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 522310), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 522310), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 522310), 12.0, 20.0]"
908,"[datetime.datetime(2022, 11, 28, 12, 22, 30, 657531), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 657531), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 657531), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 657531), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 657531), 12.0, 20.0]"
909,"[datetime.datetime(2022, 11, 28, 12, 22, 31, 782470), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 782470), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 782470), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 782470), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 782470), 12.0, 20.0]"
910,"[datetime.datetime(2022, 11, 28, 12, 22, 32, 908274), 1.9, 2.06]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 908274), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 908274), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 908274), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 908274), 12.0, 20.0]"
911,"[datetime.datetime(2022, 11, 28, 12, 22, 34, 23947), 1.9, 2.04]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 23947), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 23947), 1.9, 2.72]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 23947), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 23947), 12.0, 20.0]"
