,Mitcham Xena,Rowdys Rebel,Homebush Zip,Oliviero,Homebush Flick,Nighthawk Blazer,Baptiste,Mr Bigwig
06-01-2023 09:32:10.414557,"(5.5, 6.8, 6.533333333333333)","(5.0, 5.4, 5.218181818181819)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 14.785714285714286)","(31.0, 90.0, 87.72727272727273)","(26.0, 190.0, 161.2)","(2.25, 3.65, 3.7285714285714286)","(3.8, 5.1, 5.007692307692308)"
06-01-2023 09:32:11.458516,"(5.5, 6.8, 6.533333333333333)","(5.0, 5.4, 5.122222222222223)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 14.61111111111111)","(31.0, 90.0, 87.72727272727273)","(26.0, 190.0, 145.0)","(2.25, 3.75, 3.7195652173913043)","(3.8, 5.1, 5.007692307692308)"
06-01-2023 09:32:12.508282,"(5.5, 6.6, 6.484615384615385)","(5.0, 5.4, 5.122222222222223)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 15.771428571428572)","(31.0, 90.0, 87.72727272727273)","(26.0, 190.0, 145.0)","(2.25, 3.75, 3.6717391304347826)","(3.8, 5.1, 5.007692307692308)"
06-01-2023 09:32:13.557274,"(5.5, 6.6, 6.484615384615385)","(5.0, 5.3, 5.045454545454546)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 15.771428571428572)","(31.0, 90.0, 87.72727272727273)","(26.0, 190.0, 145.0)","(2.25, 3.7, 3.5122222222222224)","(3.8, 5.1, 5.047826086956522)"
06-01-2023 09:32:14.543889,"(5.5, 6.4, 6.381818181818182)","(4.8, 5.3, 5.045454545454546)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 15.771428571428572)","(31.0, 90.0, 88.18181818181819)","(26.0, 190.0, 145.0)","(2.35, 3.7, 3.4214285714285717)","(4.0, 5.1, 5.047826086956522)"
06-01-2023 09:32:15.559159,"(5.5, 6.4, 6.305454545454546)","(4.8, 5.3, 5.045454545454546)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 15.771428571428572)","(31.0, 90.0, 88.18181818181819)","(26.0, 190.0, 145.0)","(2.35, 3.7, 3.4833333333333334)","(4.0, 5.1, 5.047826086956522)"
06-01-2023 09:32:16.615487,"(5.5, 6.4, 6.305454545454546)","(4.8, 5.3, 5.045454545454546)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 15.771428571428572)","(31.0, 90.0, 88.18181818181819)","(26.0, 190.0, 163.0)","(2.35, 3.7, 3.4020833333333336)","(4.0, 5.1, 5.047826086956522)"
06-01-2023 09:32:17.661098,"(5.5, 6.4, 6.2625)","(4.8, 5.3, 5.045454545454546)","(20.0, 90.0, 66.33333333333334)","(13.0, 16.5, 16.0)","(31.0, 90.0, 82.5)","(26.0, 190.0, 81.66666666666667)","(2.35, 3.7, 3.2642857142857142)","(4.0, 5.1, 5.0)"
06-01-2023 09:32:18.694744,"(5.5, 6.4, 6.2625)","(4.8, 5.3, 5.045454545454546)","(20.0, 90.0, 47.4)","(13.0, 16.5, 16.0)","(31.0, 90.0, 82.5)","(26.0, 190.0, 81.66666666666667)","(2.35, 3.65, 3.25625)","(4.0, 5.1, 5.0)"
06-01-2023 09:32:19.707846,"(5.5, 6.4, 6.2625)","(4.8, 5.3, 5.045454545454546)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.0)","(31.0, 90.0, 82.5)","(26.0, 190.0, 81.66666666666667)","(2.35, 3.65, 3.2218750000000003)","(4.0, 5.1, 5.0)"
06-01-2023 09:32:20.706437,"(5.5, 6.4, 6.048)","(4.8, 5.3, 5.045454545454546)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.0)","(31.0, 90.0, 82.5)","(26.0, 190.0, 149.375)","(2.35, 3.55, 3.2555555555555555)","(4.0, 5.1, 4.884615384615384)"
06-01-2023 09:32:21.746785,"(5.5, 6.4, 6.048)","(4.8, 5.3, 5.045454545454546)","(20.0, 75.0, 43.888888888888886)","(13.0, 16.5, 16.0)","(31.0, 90.0, 82.5)","(26.0, 190.0, 149.375)","(2.35, 3.7, 3.4894736842105267)","(4.0, 5.1, 4.82)"
06-01-2023 09:32:22.780129,"(5.5, 6.2, 6.046153846153846)","(4.8, 5.3, 4.969565217391304)","(20.0, 75.0, 43.888888888888886)","(13.0, 16.5, 16.0)","(31.0, 90.0, 82.5)","(26.0, 190.0, 149.375)","(2.35, 3.7, 3.38)","(4.0, 5.1, 4.82)"
06-01-2023 09:32:23.787700,"(5.5, 6.2, 6.085714285714285)","(4.8, 5.3, 4.915384615384615)","(20.0, 75.0, 43.888888888888886)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 82.5)","(26.0, 190.0, 149.375)","(2.25, 3.5, 3.3666666666666667)","(4.0, 5.1, 4.82)"
06-01-2023 09:32:24.771933,"(5.5, 6.2, 6.085714285714285)","(4.8, 5.2, 5.0181818181818185)","(20.0, 75.0, 43.888888888888886)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 82.5)","(26.0, 190.0, 149.375)","(2.25, 3.5, 3.3666666666666667)","(4.0, 5.1, 4.995522388059701)"
06-01-2023 09:32:25.756936,"(5.5, 6.2, 6.085714285714285)","(4.8, 5.2, 4.892307692307692)","(20.0, 75.0, 51.0)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 82.5)","(26.0, 190.0, 149.375)","(2.25, 3.5, 3.3666666666666667)","(4.0, 5.1, 4.995522388059701)"
06-01-2023 09:32:26.763976,"(5.5, 6.2, 6.042857142857143)","(4.8, 4.8, 4.661538461538461)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 88.75)","(26.0, 190.0, 149.375)","(2.25, 3.5, 3.3666666666666667)","(4.0, 5.1, 4.995522388059701)"
06-01-2023 09:32:27.739585,"(5.5, 6.2, 6.072727272727273)","(4.8, 4.9, 4.87741935483871)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 88.75)","(26.0, 190.0, 149.375)","(2.25, 3.5, 3.3576923076923078)","(4.0, 5.1, 4.93125)"
06-01-2023 09:32:28.705782,"(5.5, 6.2, 6.072727272727273)","(4.8, 4.9, 4.87741935483871)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 88.75)","(26.0, 190.0, 149.375)","(2.25, 3.45, 3.4136363636363636)","(4.0, 5.0, 4.93125)"
06-01-2023 09:32:29.688073,"(5.5, 6.2, 6.0600000000000005)","(4.8, 4.9, 4.862500000000001)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 88.75)","(26.0, 190.0, 149.375)","(2.25, 3.45, 3.4136363636363636)","(4.0, 5.0, 4.8730769230769235)"
06-01-2023 09:32:30.634087,"(5.5, 6.2, 6.0600000000000005)","(4.8, 4.9, 4.862500000000001)","(20.0, 80.0, 67.8)","(13.0, 16.5, 16.03846153846154)","(41.0, 90.0, 88.75)","(26.0, 190.0, 85.83333333333333)","(2.25, 3.45, 3.4136363636363636)","(4.0, 5.0, 4.825)"
06-01-2023 09:32:31.606729,"(5.5, 6.2, 6.0600000000000005)","(4.8, 4.9, 4.862500000000001)","(20.0, 80.0, 67.8)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.84615384615384)","(26.0, 190.0, 85.83333333333333)","(2.25, 3.45, 3.3727272727272726)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:32.570972,"(5.5, 6.2, 6.0600000000000005)","(4.8, 4.9, 4.862500000000001)","(20.0, 80.0, 46.111111111111114)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(26.0, 190.0, 103.33333333333334)","(2.25, 3.4, 3.104761904761905)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:33.541095,"(5.5, 6.2, 6.0600000000000005)","(4.4, 4.9, 4.862500000000001)","(20.0, 75.0, 47.0)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.25, 3.104761904761905)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:34.535577,"(5.5, 6.2, 6.051851851851852)","(4.4, 4.9, 4.862500000000001)","(20.0, 75.0, 47.0)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.25, 3.167441860465116)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:35.538176,"(5.5, 6.2, 6.051851851851852)","(4.4, 4.9, 4.862500000000001)","(20.0, 75.0, 38.0)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.167441860465116)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:36.514011,"(5.5, 6.0, 5.4925)","(4.4, 4.9, 4.851612903225806)","(20.0, 75.0, 39.0)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.1333333333333333)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:37.514319,"(5.5, 6.0, 5.502631578947368)","(4.4, 4.9, 4.851612903225806)","(20.0, 65.0, 43.0)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.1333333333333333)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:38.503620,"(5.5, 5.9, 5.640740740740741)","(4.4, 4.9, 4.65)","(20.0, 65.0, 44.0)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.077777777777778)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:39.504640,"(5.5, 5.9, 5.65)","(4.4, 4.9, 4.761111111111111)","(20.0, 65.0, 45.5)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.077777777777778)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:40.515601,"(5.5, 6.4, 6.254166666666667)","(4.4, 4.9, 4.814285714285715)","(20.0, 65.0, 55.8)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.077777777777778)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:41.514364,"(5.5, 6.4, 6.254166666666667)","(4.4, 4.9, 4.793939393939394)","(20.0, 65.0, 55.8)","(13.0, 17.0, 15.8)","(41.0, 90.0, 88.63636363636364)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.077777777777778)","(4.0, 5.0, 4.7827586206896555)"
06-01-2023 09:32:42.537542,"(5.5, 6.4, 6.268421052631579)","(4.4, 4.9, 4.6)","(20.0, 65.0, 55.8)","(13.0, 17.0, 15.8)","(41.0, 90.0, 89.0909090909091)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.077777777777778)","(4.0, 5.0, 4.7375)"
06-01-2023 09:32:43.526754,"(5.5, 6.4, 6.296296296296297)","(4.4, 4.9, 4.8090909090909095)","(20.0, 65.0, 55.8)","(13.0, 17.0, 15.8)","(41.0, 90.0, 89.0909090909091)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.077777777777778)","(4.0, 5.0, 4.7375)"
06-01-2023 09:32:44.567585,"(5.5, 6.4, 5.98)","(4.4, 4.9, 4.8090909090909095)","(20.0, 65.0, 55.8)","(13.0, 17.0, 15.35)","(41.0, 90.0, 89.0909090909091)","(31.0, 180.0, 76.5)","(2.3, 3.2, 3.073684210526316)","(4.0, 5.0, 4.7375)"
06-01-2023 09:32:45.551698,"(5.5, 6.4, 5.878947368421053)","(4.4, 4.9, 4.483333333333333)","(20.0, 65.0, 42.25)","(13.0, 17.0, 15.35)","(41.0, 90.0, 89.0909090909091)","(31.0, 180.0, 82.5)","(2.3, 3.1, 3.0448717948717947)","(4.0, 5.0, 4.875)"
06-01-2023 09:32:46.578817,"(5.5, 6.4, 5.878947368421053)","(4.4, 4.9, 4.81891891891892)","(20.0, 60.0, 29.625)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.0909090909091)","(31.0, 170.0, 82.5)","(2.3, 3.25, 3.0448717948717947)","(4.0, 5.0, 4.875)"
06-01-2023 09:32:47.605520,"(5.5, 6.4, 5.878947368421053)","(4.4, 4.9, 4.775)","(20.0, 55.0, 37.25)","(13.0, 15.5, 14.9)","(41.0, 90.0, 88.75)","(31.0, 170.0, 104.375)","(2.3, 3.25, 3.1357142857142857)","(4.0, 5.0, 4.875)"
06-01-2023 09:32:48.612139,"(5.5, 6.4, 5.878947368421053)","(4.4, 4.9, 4.706818181818182)","(20.0, 55.0, 38.5)","(13.0, 15.5, 14.9)","(41.0, 90.0, 88.75)","(31.0, 170.0, 104.375)","(2.3, 3.2, 3.1357142857142857)","(4.0, 5.0, 4.875)"
06-01-2023 09:32:49.666901,"(5.5, 6.4, 5.878947368421053)","(4.4, 4.9, 4.706818181818182)","(20.0, 55.0, 38.5)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.64285714285714)","(31.0, 170.0, 87.0)","(2.3, 3.2, 3.14)","(4.0, 5.0, 4.888888888888889)"
06-01-2023 09:32:50.673369,"(5.5, 6.4, 5.947058823529412)","(4.4, 4.8, 4.513636363636364)","(20.0, 55.0, 41.0)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.64285714285714)","(31.0, 90.0, 87.0)","(2.3, 3.2, 3.1061797752808986)","(4.0, 5.0, 4.888888888888889)"
06-01-2023 09:32:51.654861,"(5.5, 6.4, 6.058620689655172)","(4.4, 4.8, 4.625)","(20.0, 55.0, 44.66666666666667)","(13.0, 15.5, 14.675)","(41.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.123873873873874)","(4.0, 5.0, 4.888888888888889)"
06-01-2023 09:32:52.693627,"(5.5, 6.2, 5.95)","(4.4, 4.8, 4.657627118644068)","(20.0, 55.0, 45.66666666666667)","(13.0, 15.5, 14.675)","(41.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.123873873873874)","(4.0, 5.0, 4.769230769230769)"
06-01-2023 09:32:53.703898,"(5.5, 6.2, 6.0)","(4.4, 4.8, 4.657627118644068)","(20.0, 55.0, 45.66666666666667)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.1026315789473684)","(4.0, 5.0, 4.769230769230769)"
06-01-2023 09:32:54.705977,"(5.5, 6.4, 6.0)","(4.4, 4.8, 4.625)","(20.0, 55.0, 44.66666666666667)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.102873563218391)","(4.0, 5.0, 4.769230769230769)"
06-01-2023 09:32:55.679899,"(5.5, 6.4, 5.791304347826087)","(4.4, 4.8, 4.625)","(20.0, 55.0, 32.85714285714286)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.102873563218391)","(4.0, 5.0, 4.769230769230769)"
06-01-2023 09:32:56.676618,"(5.5, 6.4, 5.791304347826087)","(4.4, 4.8, 4.625)","(20.0, 55.0, 32.85714285714286)","(13.0, 15.5, 14.9)","(41.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.099411764705882)","(4.0, 5.0, 5.229787234042553)"
06-01-2023 09:32:57.637634,"(5.0, 6.4, 5.791304347826087)","(4.2, 4.8, 4.573333333333333)","(20.0, 55.0, 25.416666666666668)","(13.0, 15.5, 14.9)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.5)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.3, 5.245454545454545)"
06-01-2023 09:32:58.607259,"(5.0, 6.4, 5.757142857142857)","(4.2, 4.8, 4.352631578947368)","(20.0, 55.0, 29.642857142857142)","(13.0, 15.5, 14.9)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.57142857142857)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.3, 5.6125)"
06-01-2023 09:32:59.596506,"(5.0, 6.2, 5.85)","(4.2, 4.8, 4.293617021276596)","(20.0, 55.0, 25.416666666666668)","(13.0, 15.5, 15.35)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.57142857142857)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.8, 5.6)"
06-01-2023 09:33:00.563466,"(5.0, 6.2, 5.870588235294118)","(4.2, 4.7, 4.533333333333333)","(20.0, 55.0, 25.416666666666668)","(13.0, 15.5, 15.35)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.57142857142857)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:01.541682,"(5.0, 6.0, 5.714285714285714)","(4.2, 4.7, 4.584615384615384)","(20.0, 55.0, 25.416666666666668)","(13.0, 15.5, 15.35)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 88.57142857142857)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:02.555942,"(5.0, 6.0, 5.714285714285714)","(4.2, 4.7, 4.469230769230769)","(20.0, 55.0, 25.416666666666668)","(13.0, 15.5, 15.35)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:03.518550,"(5.0, 6.0, 5.714285714285714)","(4.2, 4.7, 4.38235294117647)","(20.0, 55.0, 47.7)","(13.0, 15.5, 15.35)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.25, 3.099411764705882)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:04.489685,"(5.0, 6.0, 5.714285714285714)","(4.2, 4.7, 4.196)","(20.0, 55.0, 47.7)","(13.0, 15.5, 15.35)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.25, 3.134)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:05.520950,"(5.0, 6.0, 5.714285714285714)","(4.2, 4.7, 4.288235294117647)","(20.0, 55.0, 43.0)","(13.0, 15.0, 14.529411764705882)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.15, 3.1136363636363633)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:06.511815,"(5.0, 6.0, 5.714285714285714)","(4.2, 4.7, 4.288235294117647)","(20.0, 55.0, 43.0)","(13.0, 15.0, 14.529411764705882)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.15, 3.07)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:07.478709,"(5.0, 6.0, 5.65)","(4.2, 4.7, 4.288235294117647)","(20.0, 55.0, 38.0)","(13.0, 15.0, 14.529411764705882)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.15, 3.07)","(4.2, 5.8, 5.44)"
06-01-2023 09:33:08.507069,"(5.0, 6.0, 5.65)","(4.2, 4.7, 4.416216216216217)","(20.0, 46.0, 33.5)","(13.0, 15.0, 14.529411764705882)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.15, 3.027083333333333)","(4.2, 5.8, 5.588235294117647)"
06-01-2023 09:33:09.492378,"(5.0, 6.0, 5.688888888888888)","(4.2, 4.7, 4.448)","(20.0, 46.0, 38.0)","(13.0, 15.0, 14.409090909090908)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.05, 3.0084415584415583)","(4.2, 5.8, 5.914285714285715)"
06-01-2023 09:33:10.497425,"(5.0, 6.0, 5.65)","(4.2, 4.6, 4.494339622641509)","(20.0, 46.0, 29.076923076923077)","(13.0, 15.0, 14.409090909090908)","(51.0, 90.0, 89.54545454545455)","(31.0, 90.0, 87.72727272727273)","(2.3, 3.05, 3.001851851851852)","(4.2, 6.2, 5.914285714285715)"
06-01-2023 09:33:11.520346,"(5.0, 6.0, 5.80188679245283)","(4.2, 4.6, 4.494339622641509)","(20.0, 46.0, 29.076923076923077)","(13.0, 15.0, 14.692307692307692)","(51.0, 90.0, 116.81818181818181)","(31.0, 90.0, 184.23076923076923)","(2.3, 3.05, 3.02)","(4.2, 6.2, 5.733333333333333)"
06-01-2023 09:33:12.493005,"(5.0, 6.2, 5.997777777777778)","(4.2, 4.6, 4.5)","(20.0, 44.0, 38.8)","(13.0, 15.0, 14.692307692307692)","(51.0, 120.0, 116.81818181818181)","(31.0, 220.0, 184.23076923076923)","(2.3, 3.1, 3.02)","(4.2, 8.4, 7.1000000000000005)"
06-01-2023 09:33:13.475603,"(5.0, 6.2, 5.8)","(4.2, 4.6, 4.5)","(20.0, 42.0, 34.0)","(13.0, 15.0, 14.692307692307692)","(51.0, 120.0, 116.81818181818181)","(31.0, 220.0, 185.83333333333334)","(2.3, 3.1, 3.02)","(4.2, 8.8, 8.190909090909091)"
06-01-2023 09:33:14.460832,"(5.0, 6.0, 5.76)","(4.2, 4.5, 4.411764705882353)","(20.0, 40.0, 32.666666666666664)","(13.0, 15.0, 14.692307692307692)","(51.0, 120.0, 116.81818181818181)","(31.0, 210.0, 185.83333333333334)","(2.3, 3.1, 3.02)","(4.2, 9.2, 7.776923076923076)"
06-01-2023 09:33:15.426287,"(5.0, 6.2, 5.8)","(4.2, 4.4, 4.376470588235295)","(20.0, 40.0, 29.0)","(13.0, 15.0, 14.692307692307692)","(51.0, 120.0, 116.81818181818181)","(31.0, 210.0, 185.83333333333334)","(2.3, 3.1, 3.02)","(4.2, 9.2, 6.319999999999999)"
06-01-2023 09:33:16.414293,"(5.0, 6.2, 5.8)","(4.2, 4.4, 4.376470588235295)","(20.0, 40.0, 22.19047619047619)","(13.0, 13.5, 13.375)","(51.0, 120.0, 116.81818181818181)","(31.0, 210.0, 141.31578947368422)","(2.25, 3.1, 3.02)","(4.2, 9.2, 8.459999999999999)"
06-01-2023 09:33:17.377640,"(5.0, 6.2, 6.11764705882353)","(4.2, 4.7, 4.554166666666667)","(20.0, 40.0, 20.65)","(13.0, 13.5, 13.289473684210526)","(51.0, 120.0, 105.0)","(31.0, 210.0, 87.5)","(2.25, 3.1, 3.02)","(4.2, 9.2, 8.0)"
06-01-2023 09:33:18.361562,"(5.0, 6.2, 6.1066666666666665)","(4.2, 4.7, 4.554166666666667)","(20.0, 38.0, 22.166666666666668)","(13.0, 13.5, 13.289473684210526)","(51.0, 120.0, 105.0)","(31.0, 210.0, 140.0)","(2.25, 3.1, 3.02)","(4.2, 9.2, 6.7250000000000005)"
06-01-2023 09:33:19.364608,"(5.0, 6.2, 6.1066666666666665)","(4.2, 4.7, 4.554166666666667)","(19.0, 36.0, 24.666666666666664)","(13.0, 13.5, 13.289473684210526)","(51.0, 120.0, 116.81818181818181)","(31.0, 210.0, 140.0)","(2.25, 3.1, 3.02)","(4.2, 9.8, 7.75)"
06-01-2023 09:33:20.346486,"(5.0, 6.2, 6.1066666666666665)","(4.2, 4.7, 4.554166666666667)","(19.0, 36.0, 24.666666666666664)","(13.0, 13.5, 13.289473684210526)","(51.0, 120.0, 62.5)","(31.0, 210.0, 140.0)","(2.25, 3.1, 3.02)","(4.2, 9.8, 7.75)"
06-01-2023 09:33:21.379951,"(5.0, 6.2, 6.1066666666666665)","(4.2, 4.7, 4.554166666666667)","(19.0, 36.0, 24.666666666666664)","(13.0, 13.5, 13.289473684210526)","(51.0, 85.0, 66.25)","(31.0, 210.0, 135.0)","(2.25, 3.1, 3.02)","(4.2, 9.8, 7.9)"
06-01-2023 09:33:22.388457,"(5.0, 6.2, 6.1454545454545455)","(4.2, 4.7, 4.554166666666667)","(19.0, 36.0, 20.75862068965517)","(13.0, 13.5, 13.289473684210526)","(51.0, 85.0, 66.25)","(31.0, 200.0, 135.0)","(2.25, 3.1, 3.02)","(4.2, 9.0, 6.3999999999999995)"
06-01-2023 09:33:23.365479,"(5.0, 6.2, 6.1454545454545455)","(4.2, 4.7, 4.515789473684211)","(19.0, 32.0, 26.8)","(13.0, 13.5, 13.243589743589745)","(51.0, 85.0, 66.25)","(31.0, 200.0, 135.0)","(2.25, 3.1, 3.02)","(4.2, 9.0, 6.3999999999999995)"
06-01-2023 09:33:24.418638,"(5.0, 6.2, 6.1)","(4.2, 4.7, 4.565384615384616)","(19.0, 30.0, 27.25)","(13.0, 13.5, 13.243589743589745)","(51.0, 85.0, 66.25)","(31.0, 200.0, 135.0)","(2.25, 3.1, 3.02)","(4.2, 9.0, 5.931707317073171)"
06-01-2023 09:33:25.405776,"(5.0, 6.2, 6.1)","(4.2, 4.7, 4.565384615384616)","(19.0, 30.0, 27.25)","(13.0, 13.5, 13.243589743589745)","(51.0, 85.0, 66.25)","(31.0, 200.0, 135.0)","(2.25, 3.1, 3.011111111111111)","(4.2, 9.0, 5.931707317073171)"
06-01-2023 09:33:26.399405,"(5.0, 6.2, 6.1)","(4.2, 4.7, 4.565384615384616)","(19.0, 30.0, 27.25)","(13.0, 13.5, 13.243589743589745)","(51.0, 85.0, 66.25)","(31.0, 200.0, 135.0)","(2.25, 3.1, 3.011111111111111)","(4.2, 9.0, 6.11219512195122)"
06-01-2023 09:33:27.461469,"(5.0, 6.2, 6.1)","(4.2, 4.6, 4.504)","(19.0, 28.0, 23.5)","(13.0, 13.5, 12.666666666666666)","(51.0, 85.0, 65.76923076923077)","(31.0, 200.0, 176.11111111111111)","(2.25, 3.1, 3.04)","(4.2, 9.0, 7.2444444444444445)"
06-01-2023 09:33:28.445156,"(5.0, 6.2, 6.1)","(4.2, 4.6, 4.504)","(19.0, 28.0, 23.5)","(13.0, 13.5, 12.409090909090908)","(31.0, 85.0, 65.76923076923077)","(31.0, 190.0, 89.0)","(2.25, 3.1, 3.0952380952380953)","(4.2, 8.8, 7.566666666666667)"
06-01-2023 09:33:29.440982,"(5.0, 6.2, 6.1)","(4.2, 4.6, 4.484615384615385)","(19.0, 28.0, 23.5)","(13.0, 13.5, 12.409090909090908)","(31.0, 85.0, 65.76923076923077)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.117142857142857)","(4.2, 8.4, 6.0840000000000005)"
06-01-2023 09:33:30.484708,"(5.0, 6.2, 6.1)","(4.2, 4.6, 4.484615384615385)","(19.0, 28.0, 23.5)","(13.0, 13.5, 12.115384615384615)","(31.0, 85.0, 65.76923076923077)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.117142857142857)","(4.2, 8.2, 7.2)"
06-01-2023 09:33:31.514175,"(5.0, 6.2, 6.1)","(4.2, 4.6, 4.517241379310344)","(19.0, 27.0, 24.333333333333332)","(13.0, 13.0, 12.852941176470589)","(41.0, 85.0, 30.44776119402985)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.113235294117647)","(4.2, 7.8, 6.9)"
06-01-2023 09:33:32.516934,"(5.0, 6.4, 6.355555555555556)","(4.2, 4.6, 4.517241379310344)","(19.0, 27.0, 23.0)","(13.0, 13.0, 12.852941176470589)","(41.0, 60.0, 46.6)","(31.0, 95.0, 89.0)","(2.25, 3.15, 2.9254545454545453)","(4.2, 7.8, 6.12)"
