,Floral Marg,Limitless Speed,Inconsequential,Wild Rumour,New To Me,Jebrynah Astra,Galileo Brae
16-12-2022 13:06:25.199381,"(4.4, 6.6, 6.2)","(6.0, 7.4, 7.05)","(2.3, 2.64, 2.632)","(6.0, 8.8, 8.620000000000001)","(5.0, 6.6, 6.333333333333333)","(41.0, 210.0, 124.28571428571428)","(15.0, 32.0, 31.357142857142858)"
16-12-2022 13:06:26.222466,"(4.4, 6.6, 6.154545454545454)","(6.0, 7.4, 7.05)","(2.3, 2.64, 2.632)","(6.5, 8.8, 8.725000000000001)","(5.0, 6.6, 6.451851851851852)","(51.0, 210.0, 124.28571428571428)","(16.0, 32.0, 30.833333333333332)"
16-12-2022 13:06:27.268734,"(4.4, 6.6, 6.191666666666666)","(6.0, 7.2, 6.91764705882353)","(2.3, 2.66, 2.6133333333333333)","(6.5, 9.4, 8.777777777777777)","(5.0, 6.6, 6.451851851851852)","(51.0, 210.0, 124.28571428571428)","(16.0, 32.0, 30.833333333333332)"
16-12-2022 13:06:28.379884,"(4.4, 6.6, 6.191666666666666)","(6.0, 7.2, 6.9818181818181815)","(2.3, 2.62, 2.6133333333333333)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.6, 6.451851851851852)","(51.0, 210.0, 124.28571428571428)","(16.0, 32.0, 30.833333333333332)"
16-12-2022 13:06:29.478572,"(4.4, 6.6, 6.191666666666666)","(6.0, 7.2, 6.91764705882353)","(2.3, 2.62, 2.6133333333333333)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.6, 6.451851851851852)","(51.0, 210.0, 124.28571428571428)","(16.0, 32.0, 30.833333333333332)"
16-12-2022 13:06:30.508961,"(4.4, 6.6, 6.191666666666666)","(6.0, 7.2, 6.91764705882353)","(2.3, 2.62, 2.6133333333333333)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.6, 6.475)","(51.0, 210.0, 124.28571428571428)","(16.0, 32.0, 30.833333333333332)"
16-12-2022 13:06:31.547824,"(4.4, 6.6, 6.191666666666666)","(6.0, 7.2, 6.9818181818181815)","(2.3, 2.62, 2.6133333333333333)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.6, 6.4)","(51.0, 210.0, 97.5)","(16.0, 32.0, 30.833333333333332)"
16-12-2022 13:06:32.547124,"(4.4, 6.6, 6.3759999999999994)","(6.0, 7.2, 6.91764705882353)","(2.3, 2.62, 2.61375)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 6.171428571428572)","(51.0, 210.0, 97.5)","(16.0, 32.0, 31.357142857142858)"
16-12-2022 13:06:33.583104,"(4.4, 6.6, 6.3759999999999994)","(6.0, 7.2, 6.91764705882353)","(2.3, 2.66, 2.6550000000000002)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 6.133333333333334)","(51.0, 210.0, 97.5)","(16.0, 32.0, 31.357142857142858)"
16-12-2022 13:06:34.659206,"(4.4, 6.6, 6.3759999999999994)","(6.0, 7.2, 6.91764705882353)","(2.3, 2.66, 2.638823529411765)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 5.84)","(51.0, 210.0, 97.5)","(16.0, 32.0, 31.357142857142858)"
16-12-2022 13:06:35.841061,"(4.4, 6.6, 6.3759999999999994)","(6.0, 7.0, 6.8769230769230765)","(2.3, 2.66, 2.6420000000000003)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 6.05)","(51.0, 210.0, 97.5)","(16.0, 32.0, 31.357142857142858)"
16-12-2022 13:06:36.999262,"(4.4, 6.6, 6.3759999999999994)","(6.0, 7.0, 6.92)","(2.3, 2.66, 2.6420000000000003)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 6.05)","(51.0, 210.0, 97.5)","(16.0, 32.0, 31.357142857142858)"
16-12-2022 13:06:38.140508,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.92)","(2.3, 2.66, 2.656)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 6.05)","(51.0, 210.0, 97.5)","(16.0, 32.0, 39.08333333333333)"
16-12-2022 13:06:39.250721,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.92)","(2.3, 2.66, 2.656)","(6.5, 9.4, 8.788235294117646)","(5.0, 6.4, 6.05)","(51.0, 210.0, 97.5)","(16.0, 40.0, 39.08333333333333)"
16-12-2022 13:06:40.374213,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.92)","(2.3, 2.66, 2.6420000000000003)","(6.5, 9.4, 8.75)","(5.0, 6.4, 6.05)","(51.0, 210.0, 97.5)","(16.0, 40.0, 33.04347826086956)"
16-12-2022 13:06:41.401776,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.92)","(2.3, 2.66, 2.6420000000000003)","(6.5, 9.4, 8.75)","(5.0, 6.4, 6.05)","(51.0, 210.0, 97.5)","(16.0, 40.0, 35.833333333333336)"
16-12-2022 13:06:42.451167,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.7176470588235295)","(2.3, 2.66, 2.6436363636363636)","(6.5, 9.4, 8.729411764705882)","(5.0, 6.4, 5.84)","(51.0, 210.0, 97.5)","(16.0, 40.0, 36.20689655172414)"
16-12-2022 13:06:43.617903,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.7176470588235295)","(2.3, 2.66, 2.6564705882352944)","(6.5, 9.2, 8.909090909090908)","(5.0, 6.4, 6.070588235294117)","(51.0, 210.0, 97.5)","(16.0, 40.0, 36.42857142857143)"
16-12-2022 13:06:44.705669,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.6000000000000005)","(2.3, 2.66, 2.6564705882352944)","(6.5, 9.2, 8.773333333333333)","(5.0, 6.4, 6.070588235294117)","(51.0, 210.0, 97.5)","(16.0, 40.0, 36.42857142857143)"
16-12-2022 13:06:45.721976,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.8)","(2.3, 2.66, 2.6436363636363636)","(6.5, 9.2, 8.71111111111111)","(5.0, 6.4, 6.070588235294117)","(51.0, 210.0, 90.0)","(16.0, 40.0, 36.42857142857143)"
16-12-2022 13:06:46.838578,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.709090909090909)","(2.3, 2.66, 2.6436363636363636)","(6.5, 9.2, 8.71111111111111)","(5.0, 6.4, 6.070588235294117)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 35.78947368421053)"
16-12-2022 13:06:47.927320,"(4.4, 6.6, 6.288888888888889)","(6.0, 7.0, 6.786666666666666)","(2.3, 2.66, 2.6564705882352944)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.070588235294117)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 36.666666666666664)"
16-12-2022 13:06:49.034980,"(4.4, 6.6, 6.3052631578947365)","(6.0, 7.0, 6.786666666666666)","(2.3, 2.66, 2.6564705882352944)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.070588235294117)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 36.666666666666664)"
16-12-2022 13:06:50.249319,"(4.4, 6.6, 6.3052631578947365)","(6.0, 7.0, 6.709090909090909)","(2.3, 2.66, 2.6436363636363636)","(6.5, 9.2, 8.71111111111111)","(5.0, 6.4, 6.037037037037037)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:06:51.341315,"(4.4, 6.6, 6.3052631578947365)","(6.0, 7.0, 6.733333333333333)","(2.3, 2.66, 2.6436363636363636)","(6.5, 9.2, 8.71111111111111)","(5.0, 6.4, 5.847368421052632)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 37.76)"
16-12-2022 13:06:52.462340,"(4.4, 6.6, 6.359999999999999)","(6.0, 7.0, 6.5)","(2.3, 2.66, 2.6436363636363636)","(6.5, 9.2, 8.71111111111111)","(5.0, 6.4, 5.733333333333333)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:06:53.513493,"(4.4, 6.6, 6.359999999999999)","(6.0, 7.0, 6.555555555555555)","(2.3, 2.66, 2.6492307692307695)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.052173913043478)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 36.666666666666664)"
16-12-2022 13:06:54.601520,"(4.4, 6.6, 6.359999999999999)","(6.0, 7.0, 6.6571428571428575)","(2.3, 2.68, 2.6412903225806454)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.052173913043478)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:06:55.741662,"(4.4, 6.6, 6.359999999999999)","(6.0, 7.0, 6.576470588235295)","(2.3, 2.68, 2.6412903225806454)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.052173913043478)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:06:56.897239,"(4.4, 6.6, 6.359999999999999)","(6.0, 7.0, 6.6571428571428575)","(2.3, 2.68, 2.6412903225806454)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.052173913043478)","(51.0, 210.0, 124.28571428571428)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:06:57.981915,"(4.4, 6.6, 6.359999999999999)","(6.0, 7.0, 6.576470588235295)","(2.3, 2.68, 2.6412903225806454)","(6.5, 9.2, 8.666666666666666)","(5.0, 6.4, 6.052173913043478)","(51.0, 210.0, 155.45454545454544)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:06:59.081870,"(4.4, 6.6, 6.415384615384615)","(6.0, 7.0, 6.576470588235295)","(2.3, 2.68, 2.665)","(6.5, 9.2, 8.257142857142856)","(5.0, 6.4, 5.807407407407407)","(51.0, 210.0, 114.44444444444444)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:00.208097,"(4.4, 6.6, 6.428571428571428)","(6.0, 6.8, 6.666666666666666)","(2.3, 2.8, 2.669090909090909)","(6.5, 9.2, 8.4)","(5.0, 6.4, 5.7043478260869565)","(51.0, 200.0, 114.44444444444444)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:01.387580,"(4.4, 6.6, 6.333333333333333)","(6.0, 6.8, 6.666666666666666)","(2.3, 2.8, 2.724705882352941)","(6.5, 9.2, 8.4)","(5.0, 6.4, 5.733333333333333)","(51.0, 200.0, 114.44444444444444)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:02.516350,"(4.4, 6.6, 6.386666666666667)","(6.0, 6.8, 6.35)","(2.3, 2.72, 2.7011764705882353)","(6.5, 9.2, 8.381818181818181)","(5.0, 6.4, 5.733333333333333)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:03.675484,"(4.4, 6.6, 6.386666666666667)","(6.0, 6.8, 6.35)","(2.3, 2.72, 2.736470588235294)","(6.5, 9.2, 8.2)","(5.0, 6.4, 5.791304347826087)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 36.666666666666664)"
16-12-2022 13:07:04.730435,"(4.4, 6.6, 6.333333333333333)","(6.0, 6.8, 6.35)","(2.3, 2.8, 2.736470588235294)","(6.5, 9.2, 8.714285714285714)","(5.0, 6.4, 5.791304347826087)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:05.795963,"(4.4, 6.6, 6.333333333333333)","(6.0, 6.8, 6.35)","(2.3, 2.8, 2.7542857142857144)","(6.5, 9.0, 8.475)","(5.0, 6.4, 5.791304347826087)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:06.943638,"(4.4, 6.6, 6.333333333333333)","(6.0, 6.8, 6.35)","(2.3, 2.8, 2.749473684210526)","(6.5, 9.0, 8.4)","(5.0, 6.4, 5.825)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:08.073582,"(4.4, 6.6, 6.333333333333333)","(6.0, 6.8, 6.666666666666666)","(2.3, 2.76, 2.753333333333333)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.726315789473684)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:09.204243,"(4.4, 6.6, 6.386666666666667)","(6.0, 6.8, 6.666666666666666)","(2.3, 2.76, 2.73)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.726315789473684)","(51.0, 200.0, 101.17647058823529)","(16.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:10.315166,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.666666666666666)","(2.3, 2.76, 2.73)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.91875)","(51.0, 200.0, 101.17647058823529)","(20.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:11.513301,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.5)","(2.3, 2.74, 2.7353846153846155)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.91875)","(51.0, 200.0, 101.17647058823529)","(20.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:12.589808,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.5)","(2.3, 2.74, 2.7353846153846155)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.91875)","(51.0, 200.0, 101.17647058823529)","(20.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:13.718930,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.5)","(2.3, 2.74, 2.7333333333333334)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.91875)","(51.0, 200.0, 101.17647058823529)","(20.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:14.921433,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.5)","(2.3, 2.74, 2.7025)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.91875)","(51.0, 200.0, 101.17647058823529)","(20.0, 40.0, 37.76)"
16-12-2022 13:07:16.027676,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.5)","(2.3, 2.74, 2.7025)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.758823529411765)","(51.0, 200.0, 83.0)","(20.0, 40.0, 37.333333333333336)"
16-12-2022 13:07:17.093646,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.685714285714285)","(2.3, 2.74, 2.725)","(6.5, 9.0, 8.4)","(5.0, 6.2, 5.758823529411765)","(51.0, 200.0, 83.0)","(20.0, 40.0, 36.333333333333336)"
16-12-2022 13:07:18.134078,"(4.6, 6.6, 6.386666666666667)","(6.0, 6.8, 6.685714285714285)","(2.3, 2.74, 2.725)","(6.5, 9.0, 8.266666666666666)","(5.0, 6.2, 5.939130434782609)","(51.0, 200.0, 100.58823529411765)","(20.0, 40.0, 37.76)"
16-12-2022 13:07:19.212488,"(4.6, 6.6, 6.34)","(6.0, 6.8, 6.575)","(2.3, 2.74, 2.7333333333333334)","(6.5, 9.0, 8.153846153846153)","(5.0, 6.2, 5.939130434782609)","(51.0, 200.0, 117.14285714285714)","(20.0, 40.0, 37.53846153846154)"
16-12-2022 13:07:20.306515,"(4.6, 6.6, 6.294117647058823)","(6.0, 6.8, 6.72)","(2.3, 2.72, 2.690666666666667)","(6.5, 9.0, 8.153846153846153)","(5.0, 6.2, 5.939130434782609)","(51.0, 180.0, 77.85714285714286)","(20.0, 40.0, 37.53846153846154)"
16-12-2022 13:07:21.510413,"(4.6, 6.6, 6.294117647058823)","(6.0, 6.8, 6.6909090909090905)","(2.3, 2.7, 2.686666666666667)","(6.5, 9.0, 8.607142857142858)","(5.0, 6.2, 5.939130434782609)","(51.0, 180.0, 103.33333333333334)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:22.664877,"(4.6, 6.6, 6.345454545454546)","(6.0, 6.8, 6.72)","(2.3, 2.7, 2.66)","(6.5, 9.0, 8.600000000000001)","(5.0, 6.2, 5.934615384615385)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:23.781888,"(4.6, 6.6, 6.4)","(6.0, 7.0, 6.9)","(2.3, 2.7, 2.676)","(6.5, 8.8, 8.715789473684211)","(5.0, 6.2, 5.903225806451613)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:24.828962,"(4.6, 6.6, 6.352380952380952)","(6.0, 7.2, 6.9)","(2.3, 2.7, 2.66)","(6.5, 9.0, 8.7)","(5.0, 6.2, 5.771428571428571)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:25.973076,"(4.6, 6.6, 6.352380952380952)","(6.0, 7.2, 6.872727272727273)","(2.25, 2.7, 2.692727272727273)","(6.5, 9.0, 8.778947368421052)","(5.0, 6.0, 5.857142857142857)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 37.53846153846154)"
16-12-2022 13:07:27.069702,"(4.6, 6.6, 6.352380952380952)","(6.0, 7.2, 6.991304347826087)","(2.25, 2.68, 2.6690909090909094)","(6.5, 9.0, 8.778947368421052)","(5.0, 6.0, 5.915)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:28.215761,"(4.6, 6.6, 6.413333333333333)","(6.0, 7.2, 6.88)","(2.25, 2.68, 2.6690909090909094)","(6.5, 9.0, 8.778947368421052)","(5.0, 6.2, 5.915)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:29.308158,"(4.6, 6.6, 6.36)","(6.0, 7.2, 7.093333333333334)","(2.25, 2.68, 2.6690909090909094)","(6.5, 9.0, 8.778947368421052)","(5.0, 6.2, 5.915)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:30.407121,"(4.6, 6.6, 6.36)","(6.0, 7.2, 7.093333333333334)","(2.25, 2.68, 2.6690909090909094)","(6.5, 9.0, 8.719999999999999)","(5.0, 6.2, 5.915)","(51.0, 170.0, 78.33333333333333)","(20.0, 40.0, 36.96551724137931)"
16-12-2022 13:07:31.437709,"(4.6, 6.6, 6.36)","(6.0, 7.2, 7.093333333333334)","(2.25, 2.62, 2.616)","(6.5, 9.0, 8.719999999999999)","(5.0, 6.2, 5.915)","(51.0, 170.0, 76.42857142857143)","(20.0, 40.0, 38.08)"
16-12-2022 13:07:32.588587,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.4, 7.075)","(2.25, 2.62, 2.615)","(6.5, 9.0, 8.966666666666667)","(5.0, 6.2, 5.85)","(51.0, 160.0, 75.625)","(20.0, 40.0, 38.666666666666664)"
16-12-2022 13:07:33.771234,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.4, 7.08)","(2.25, 2.62, 2.63)","(6.5, 9.0, 9.04)","(5.0, 6.0, 5.725)","(51.0, 160.0, 75.625)","(20.0, 42.0, 39.5)"
16-12-2022 13:07:34.865771,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.095652173913043)","(2.25, 2.64, 2.63)","(6.5, 9.6, 9.04)","(5.0, 5.8, 5.712903225806452)","(51.0, 160.0, 75.625)","(20.0, 42.0, 40.73684210526316)"
16-12-2022 13:07:36.088115,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.038461538461538)","(2.25, 2.66, 2.6272727272727274)","(6.5, 9.6, 9.057142857142857)","(5.0, 5.8, 5.671428571428571)","(51.0, 160.0, 75.625)","(20.0, 42.0, 41.0)"
16-12-2022 13:07:37.357387,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.2, 7.11578947368421)","(2.25, 2.66, 2.642857142857143)","(6.5, 9.6, 9.057142857142857)","(5.0, 5.8, 5.671428571428571)","(51.0, 160.0, 75.625)","(20.0, 42.0, 40.8)"
16-12-2022 13:07:38.545533,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.2, 7.11578947368421)","(2.25, 2.66, 2.6500000000000004)","(7.0, 9.6, 9.057142857142857)","(5.0, 5.8, 5.711111111111111)","(51.0, 160.0, 75.625)","(20.0, 42.0, 40.0)"
16-12-2022 13:07:39.789265,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.11578947368421)","(2.25, 2.66, 2.6500000000000004)","(7.0, 9.6, 9.057142857142857)","(5.0, 5.8, 5.671428571428571)","(51.0, 160.0, 75.625)","(20.0, 42.0, 41.0)"
16-12-2022 13:07:41.040929,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.1)","(2.25, 2.66, 2.6272727272727274)","(7.0, 9.6, 9.200000000000001)","(5.0, 5.8, 5.619999999999999)","(51.0, 160.0, 110.0)","(20.0, 42.0, 40.8)"
16-12-2022 13:07:42.360978,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.2, 7.1)","(2.25, 2.66, 2.642857142857143)","(7.0, 9.4, 8.950000000000001)","(5.0, 5.8, 5.619999999999999)","(51.0, 150.0, 73.33333333333333)","(20.0, 42.0, 40.8)"
16-12-2022 13:07:43.605191,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.1)","(2.25, 2.66, 2.6500000000000004)","(7.0, 9.4, 8.885714285714286)","(5.0, 5.8, 5.64)","(51.0, 150.0, 74.375)","(20.0, 42.0, 41.53846153846154)"
16-12-2022 13:07:44.750463,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.1)","(2.25, 2.66, 2.6500000000000004)","(7.0, 9.4, 8.863157894736842)","(5.0, 5.8, 5.661538461538461)","(51.0, 140.0, 125.41666666666666)","(20.0, 42.0, 39.69230769230769)"
16-12-2022 13:07:45.962708,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.2, 7.008695652173913)","(2.25, 2.66, 2.642857142857143)","(7.0, 9.4, 8.863157894736842)","(5.0, 5.8, 5.671428571428571)","(51.0, 130.0, 118.21428571428572)","(20.0, 40.0, 39.69230769230769)"
16-12-2022 13:07:47.068799,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.4, 7.264516129032257)","(2.25, 2.66, 2.642857142857143)","(7.0, 9.4, 8.945454545454545)","(5.0, 5.8, 5.671428571428571)","(51.0, 130.0, 93.90625)","(20.0, 40.0, 42.0)"
16-12-2022 13:07:48.357415,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.6, 7.442105263157894)","(2.25, 2.66, 2.6500000000000004)","(7.0, 9.0, 8.72)","(5.0, 5.8, 5.671428571428571)","(51.0, 130.0, 93.90625)","(20.0, 44.0, 41.77777777777778)"
16-12-2022 13:07:49.427673,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.6, 7.442105263157894)","(2.25, 2.66, 2.6500000000000004)","(7.0, 8.8, 8.72)","(5.0, 5.8, 5.688888888888888)","(51.0, 130.0, 94.51612903225806)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:50.606632,"(4.6, 6.6, 6.446153846153846)","(6.0, 7.6, 7.42)","(2.25, 2.66, 2.642857142857143)","(7.0, 8.6, 8.384615384615385)","(5.0, 5.8, 5.688888888888888)","(51.0, 130.0, 94.51612903225806)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:52.147716,"(4.6, 6.6, 6.377777777777777)","(6.0, 7.6, 7.410526315789474)","(2.25, 2.66, 2.642857142857143)","(7.0, 8.8, 8.542857142857143)","(5.0, 5.8, 5.657142857142857)","(51.0, 130.0, 105.9375)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:53.567348,"(4.6, 6.6, 6.368421052631579)","(6.0, 7.6, 7.39)","(2.25, 2.66, 2.6500000000000004)","(7.0, 8.8, 8.6)","(5.0, 5.8, 5.772727272727273)","(51.0, 120.0, 92.06896551724138)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:54.777736,"(4.6, 6.6, 6.368421052631579)","(6.0, 7.6, 7.075)","(2.25, 2.66, 2.6545454545454548)","(7.0, 8.8, 8.745454545454546)","(5.0, 5.9, 5.772727272727273)","(51.0, 120.0, 92.06896551724138)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:55.864861,"(4.6, 6.6, 6.339130434782609)","(6.0, 7.6, 7.25)","(2.25, 2.66, 2.6545454545454548)","(7.0, 8.8, 8.700000000000001)","(5.0, 5.9, 5.772727272727273)","(51.0, 120.0, 90.96774193548387)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:56.956779,"(4.6, 6.6, 6.339130434782609)","(6.0, 7.6, 7.314285714285714)","(2.25, 2.66, 2.63)","(7.0, 8.8, 8.4)","(5.0, 5.9, 5.766666666666667)","(51.0, 120.0, 94.03846153846155)","(20.0, 44.0, 40.8)"
16-12-2022 13:07:58.030860,"(4.6, 6.6, 6.333333333333333)","(6.0, 7.6, 7.3)","(2.25, 2.66, 2.63)","(7.0, 8.8, 8.51578947368421)","(5.0, 5.9, 5.772727272727273)","(51.0, 120.0, 94.03846153846155)","(20.0, 44.0, 40.57142857142857)"
16-12-2022 13:07:59.162042,"(4.6, 6.6, 6.333333333333333)","(6.0, 7.6, 7.2615384615384615)","(2.25, 2.66, 2.6433333333333335)","(7.0, 8.8, 8.422222222222222)","(5.0, 5.9, 5.772727272727273)","(51.0, 120.0, 90.83333333333333)","(20.0, 44.0, 40.57142857142857)"
16-12-2022 13:08:00.531414,"(4.6, 6.6, 6.295238095238095)","(6.0, 7.6, 7.233333333333333)","(2.25, 2.66, 2.6533333333333333)","(7.0, 8.6, 8.533333333333333)","(5.0, 5.9, 5.681818181818182)","(51.0, 120.0, 97.17391304347827)","(20.0, 44.0, 40.57142857142857)"
16-12-2022 13:08:01.783751,"(4.6, 6.6, 6.295238095238095)","(6.0, 7.6, 7.233333333333333)","(2.25, 2.66, 2.652)","(7.0, 8.6, 8.742857142857144)","(5.0, 5.9, 5.672)","(51.0, 120.0, 95.37037037037037)","(20.0, 44.0, 40.72727272727273)"
16-12-2022 13:08:03.093034,"(4.6, 6.6, 6.3538461538461535)","(6.0, 7.6, 7.254545454545455)","(2.25, 2.66, 2.646666666666667)","(7.0, 9.0, 8.68125)","(5.0, 5.9, 5.672)","(51.0, 120.0, 89.77272727272727)","(20.0, 44.0, 40.72727272727273)"
16-12-2022 13:08:04.338236,"(4.6, 6.6, 6.3538461538461535)","(6.0, 7.4, 7.254545454545455)","(2.25, 2.66, 2.644)","(7.0, 9.0, 8.76)","(5.0, 5.9, 5.753846153846154)","(51.0, 120.0, 89.77272727272727)","(20.0, 44.0, 40.72727272727273)"
16-12-2022 13:08:05.502168,"(4.6, 6.6, 6.4)","(6.0, 7.4, 7.133333333333334)","(2.25, 2.66, 2.651111111111111)","(7.0, 9.0, 8.76)","(5.0, 5.9, 5.753846153846154)","(51.0, 120.0, 103.75)","(20.0, 44.0, 40.72727272727273)"
16-12-2022 13:08:06.768210,"(4.6, 6.6, 6.4222222222222225)","(6.0, 7.4, 7.133333333333334)","(2.25, 2.66, 2.6542857142857144)","(7.0, 9.0, 8.76)","(5.0, 5.9, 5.753846153846154)","(51.0, 110.0, 94.33333333333333)","(20.0, 44.0, 40.72727272727273)"
16-12-2022 13:08:07.991402,"(4.6, 6.6, 6.4222222222222225)","(6.0, 7.4, 7.133333333333334)","(2.25, 2.66, 2.658181818181818)","(7.0, 9.0, 8.721951219512196)","(5.0, 5.9, 5.753846153846154)","(51.0, 120.0, 98.61111111111111)","(20.0, 44.0, 40.57142857142857)"
