,Showem Simon,Dont Yoube Naughty,Beau Hart,Bella Godiva,Just One Good One Nz,Trioli,Non Passare,Rocco Variety,Subtle Advice
12-01-2023 14:05:44.593175,"(31.0, 55.0, 52.63636363636364)","(101.0, 180.0, 172.27272727272728)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 13.653846153846153)","(6.5, 9.0, 8.16)","(8.5, 12.5, 11.075)","(7.0, 9.4, 9.276923076923076)"
12-01-2023 14:05:45.984622,"(31.0, 55.0, 52.63636363636364)","(101.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 13.653846153846153)","(6.5, 8.8, 8.2)","(8.5, 12.5, 11.25)","(7.0, 9.4, 9.276923076923076)"
12-01-2023 14:05:47.342352,"(31.0, 55.0, 52.63636363636364)","(101.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 8.6, 9.166666666666668)","(8.5, 12.5, 11.25)","(7.0, 9.4, 9.276923076923076)"
12-01-2023 14:05:48.647931,"(31.0, 55.0, 52.63636363636364)","(101.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.5625)","(8.5, 12.5, 11.25)","(7.0, 9.4, 9.28695652173913)"
12-01-2023 14:05:49.833707,"(31.0, 55.0, 51.75)","(91.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.8, 8.257142857142858)","(8.5, 12.5, 11.25)","(7.0, 9.4, 8.933333333333334)"
12-01-2023 14:05:51.061503,"(31.0, 55.0, 51.75)","(91.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.8, 8.466666666666667)","(8.5, 12.5, 11.25)","(7.0, 9.2, 9.066666666666666)"
12-01-2023 14:05:52.366145,"(31.0, 55.0, 50.35714285714286)","(91.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.2, 8.72)"
12-01-2023 14:05:53.660726,"(31.0, 55.0, 52.63636363636364)","(91.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.2, 8.5)"
12-01-2023 14:05:54.972762,"(31.0, 55.0, 52.63636363636364)","(91.0, 180.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:05:56.365364,"(31.0, 55.0, 52.63636363636364)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:05:57.754487,"(31.0, 55.0, 52.63636363636364)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:05:59.042480,"(31.0, 55.0, 50.35714285714286)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:00.364407,"(31.0, 55.0, 50.35714285714286)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:01.603788,"(31.0, 55.0, 50.35714285714286)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:02.985969,"(31.0, 55.0, 50.35714285714286)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:04.338246,"(31.0, 55.0, 51.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:05.736715,"(31.0, 55.0, 51.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:07.103635,"(31.0, 55.0, 51.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:08.513902,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:09.868523,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:11.160714,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:12.549455,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:13.827492,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:15.092673,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:16.413897,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.233333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:17.613469,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.4, 8.6)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:18.881933,"(31.0, 55.0, 46.75)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.078947368421053)","(6.5, 9.2, 8.333333333333334)","(8.5, 12.5, 11.25)","(7.0, 9.0, 8.5)"
12-01-2023 14:06:20.311511,"(31.0, 55.0, 48.4)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.666666666666666)","(6.5, 9.0, 8.166666666666666)","(8.5, 12.5, 11.5)","(6.5, 9.0, 8.8)"
12-01-2023 14:06:21.662336,"(31.0, 60.0, 56.0)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.0, 14.5)","(6.5, 9.0, 8.166666666666666)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.9)"
12-01-2023 14:06:23.002841,"(31.0, 60.0, 50.0)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.5, 14.5)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.98181818181818)"
12-01-2023 14:06:24.281998,"(31.0, 60.0, 49.2)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.5, 14.166666666666666)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.98181818181818)"
12-01-2023 14:06:25.677577,"(31.0, 60.0, 49.2)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.600000000000001)","(1.9, 99999, 99990)","(9.0, 15.5, 14.166666666666666)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.9)"
12-01-2023 14:06:27.015232,"(31.0, 60.0, 49.2)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 8.8, 8.6)","(1.9, 99999, 99990)","(9.0, 15.5, 13.785714285714285)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.9)"
12-01-2023 14:06:28.394643,"(31.0, 60.0, 49.2)","(91.0, 170.0, 156.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 9.6, 8.52)","(1.9, 99999, 99990)","(9.0, 15.5, 13.785714285714285)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.9)"
12-01-2023 14:06:29.797324,"(31.0, 60.0, 49.2)","(91.0, 170.0, 164.0)","(101.0, 220.0, 196.66666666666666)","(6.0, 9.6, 8.953846153846154)","(1.9, 99999, 99990)","(9.0, 15.5, 13.785714285714285)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.9)"
12-01-2023 14:06:31.079190,"(31.0, 60.0, 49.2)","(91.0, 180.0, 164.0)","(101.0, 220.0, 190.0)","(6.0, 9.6, 8.953846153846154)","(1.9, 99999, 99990)","(9.0, 15.5, 13.785714285714285)","(6.5, 9.0, 8.4)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:32.429916,"(31.0, 60.0, 49.2)","(91.0, 180.0, 164.0)","(101.0, 220.0, 190.0)","(6.0, 9.6, 9.105882352941176)","(1.9, 99999, 99990)","(9.0, 15.5, 13.785714285714285)","(6.5, 9.0, 8.625)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:33.755265,"(31.0, 60.0, 49.2)","(91.0, 180.0, 164.0)","(101.0, 220.0, 218.33333333333331)","(6.0, 9.6, 9.105882352941176)","(1.9, 99999, 99990)","(9.0, 15.5, 15.045454545454545)","(6.5, 9.0, 8.625)","(8.5, 12.5, 11.5)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:34.972631,"(31.0, 60.0, 49.2)","(91.0, 180.0, 164.0)","(101.0, 230.0, 218.33333333333331)","(6.0, 9.6, 9.105882352941176)","(1.9, 99999, 99990)","(9.0, 15.5, 15.1)","(6.5, 9.0, 8.625)","(8.5, 12.5, 12.071428571428571)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:36.269268,"(31.0, 48.0, 39.25)","(91.0, 180.0, 164.0)","(101.0, 230.0, 218.33333333333331)","(6.0, 9.6, 9.105882352941176)","(1.85, 99999, 99990)","(9.0, 15.5, 15.1)","(6.5, 9.0, 8.75)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:37.496773,"(31.0, 46.0, 34.666666666666664)","(91.0, 180.0, 164.0)","(101.0, 230.0, 218.33333333333331)","(6.0, 9.6, 9.105882352941176)","(1.85, 99999, 99990)","(9.0, 15.5, 14.5)","(6.5, 9.0, 8.657142857142857)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:38.835227,"(31.0, 46.0, 31.833333333333332)","(91.0, 180.0, 164.0)","(101.0, 230.0, 218.33333333333331)","(6.0, 9.6, 9.323076923076924)","(1.85, 99999, 99990)","(9.0, 15.5, 15.25)","(6.5, 9.0, 9.64)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.823529411764707)"
12-01-2023 14:06:40.224501,"(31.0, 46.0, 34.57142857142857)","(91.0, 130.0, 113.33333333333333)","(101.0, 230.0, 218.33333333333331)","(6.0, 9.6, 9.105882352941176)","(1.85, 99999, 99990)","(9.0, 16.0, 15.5)","(6.5, 10.0, 9.48)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:41.705092,"(26.0, 46.0, 37.25)","(91.0, 130.0, 92.5)","(101.0, 230.0, 195.0)","(6.0, 9.6, 9.105882352941176)","(1.85, 99999, 99990)","(9.0, 16.0, 15.5)","(6.5, 9.8, 8.911111111111111)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:43.186410,"(26.0, 46.0, 40.16666666666667)","(91.0, 130.0, 102.5)","(101.0, 230.0, 195.0)","(6.0, 9.6, 8.953846153846154)","(1.85, 99999, 99990)","(9.0, 16.0, 15.625)","(6.5, 9.8, 8.911111111111111)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:44.640889,"(26.0, 46.0, 40.16666666666667)","(91.0, 120.0, 102.5)","(101.0, 230.0, 195.0)","(6.0, 9.6, 8.953846153846154)","(1.85, 99999, 99990)","(9.0, 16.0, 15.625)","(6.5, 9.8, 8.911111111111111)","(8.5, 12.5, 12.227272727272727)","(6.5, 9.2, 8.635294117647058)"
12-01-2023 14:06:46.196886,"(26.0, 46.0, 40.16666666666667)","(91.0, 120.0, 102.5)","(101.0, 230.0, 195.0)","(6.0, 9.6, 8.6)","(1.85, 99999, 99990)","(9.0, 16.0, 16.9)","(6.5, 9.8, 8.685714285714285)","(8.5, 12.5, 12.35)","(6.5, 9.2, 8.846153846153847)"
12-01-2023 14:06:47.618704,"(26.0, 46.0, 40.16666666666667)","(91.0, 120.0, 102.5)","(101.0, 230.0, 218.33333333333331)","(6.0, 9.0, 8.428571428571429)","(1.85, 99999, 99990)","(10.0, 17.5, 16.5)","(7.0, 9.6, 8.7)","(9.0, 12.5, 12.35)","(7.0, 9.0, 8.75)"
12-01-2023 14:06:49.025941,"(26.0, 46.0, 43.0)","(81.0, 120.0, 102.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.428571428571429)","(1.85, 99999, 99990)","(10.0, 17.0, 16.5)","(7.0, 9.4, 8.6)","(9.0, 12.5, 12.35)","(7.0, 9.0, 8.6875)"
12-01-2023 14:06:50.407532,"(26.0, 48.0, 41.6)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.4)","(1.85, 99999, 99990)","(10.0, 17.0, 16.5)","(7.0, 9.2, 8.583333333333334)","(9.0, 12.5, 12.423076923076923)","(7.0, 9.0, 8.676923076923078)"
12-01-2023 14:06:51.788101,"(26.0, 48.0, 42.18181818181818)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 8.8, 8.399999999999999)","(1.85, 99999, 99990)","(10.0, 17.0, 16.9)","(7.0, 9.0, 8.15)","(9.0, 12.5, 12.423076923076923)","(7.0, 8.8, 8.55)"
12-01-2023 14:06:53.019143,"(26.0, 48.0, 43.0)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.399999999999999)","(1.85, 99999, 99990)","(10.0, 17.5, 16.9)","(7.0, 8.4, 8.15)","(9.0, 12.5, 12.0)","(7.0, 8.8, 8.600000000000001)"
12-01-2023 14:06:54.245098,"(26.0, 48.0, 41.84615384615385)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 17.5, 16.653846153846153)","(7.0, 8.4, 8.15)","(9.0, 12.5, 12.2)","(7.0, 8.8, 8.55)"
12-01-2023 14:06:55.588176,"(26.0, 48.0, 41.84615384615385)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 18.0, 17.34375)","(7.0, 8.4, 8.15)","(9.0, 12.5, 12.2)","(7.0, 8.8, 8.55)"
12-01-2023 14:06:56.892356,"(26.0, 48.0, 43.294117647058826)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 18.0, 16.666666666666668)","(7.0, 8.4, 8.15)","(9.0, 12.5, 12.2)","(7.0, 8.8, 8.314285714285713)"
12-01-2023 14:06:58.166402,"(26.0, 48.0, 43.294117647058826)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 18.0, 16.666666666666668)","(7.0, 8.4, 8.15)","(9.0, 12.5, 12.2)","(7.0, 8.6, 8.314285714285713)"
12-01-2023 14:06:59.335036,"(26.0, 48.0, 43.294117647058826)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 18.0, 16.666666666666668)","(7.0, 8.4, 8.15)","(9.0, 12.5, 11.6)","(7.0, 8.6, 8.314285714285713)"
12-01-2023 14:07:00.664430,"(26.0, 48.0, 43.294117647058826)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 18.0, 16.615384615384617)","(7.0, 8.4, 8.15)","(9.0, 12.5, 11.15)","(7.0, 8.6, 7.776470588235294)"
12-01-2023 14:07:01.972397,"(26.0, 48.0, 42.666666666666664)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.466666666666667)","(1.85, 99999, 99990)","(10.0, 18.0, 16.875)","(7.0, 8.4, 8.15)","(9.0, 12.5, 11.214285714285714)","(7.0, 8.6, 7.891666666666667)"
12-01-2023 14:07:03.294374,"(26.0, 48.0, 42.666666666666664)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.8)","(1.85, 99999, 99990)","(10.0, 18.0, 17.264705882352942)","(7.0, 8.4, 8.355555555555556)","(9.0, 11.5, 11.233333333333333)","(7.0, 8.6, 8.247619047619049)"
12-01-2023 14:07:04.592381,"(26.0, 48.0, 42.666666666666664)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.0, 8.488888888888889)","(1.85, 99999, 99990)","(10.0, 18.0, 17.833333333333332)","(7.0, 8.8, 8.299999999999999)","(9.0, 11.5, 11.25)","(7.0, 8.4, 8.157894736842104)"
12-01-2023 14:07:05.883382,"(26.0, 48.0, 42.666666666666664)","(81.0, 120.0, 96.66666666666667)","(101.0, 230.0, 206.66666666666666)","(6.5, 9.2, 8.8)","(1.85, 99999, 99990)","(10.0, 18.0, 17.625)","(7.0, 8.8, 8.466666666666667)","(9.0, 11.5, 11.266666666666667)","(7.0, 8.2, 8.12)"
12-01-2023 14:07:07.277461,"(26.0, 48.0, 42.666666666666664)","(81.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 8.670588235294117)","(1.85, 99999, 99990)","(10.0, 18.0, 17.7)","(7.0, 8.8, 8.466666666666667)","(9.0, 11.5, 11.2)","(7.0, 8.2, 8.12)"
12-01-2023 14:07:08.681455,"(26.0, 48.0, 42.666666666666664)","(81.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 8.784615384615384)","(1.85, 99999, 99990)","(10.0, 18.0, 17.7)","(7.0, 8.8, 8.48421052631579)","(9.0, 11.5, 10.96)","(7.0, 8.2, 7.9230769230769225)"
12-01-2023 14:07:10.028608,"(26.0, 48.0, 42.666666666666664)","(81.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 8.899999999999999)","(1.85, 99999, 99990)","(10.0, 18.0, 17.7)","(7.0, 8.8, 7.694117647058823)","(9.0, 11.5, 10.81578947368421)","(7.0, 8.2, 7.9230769230769225)"
12-01-2023 14:07:11.414215,"(26.0, 48.0, 42.666666666666664)","(81.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 9.049999999999999)","(1.85, 99999, 99990)","(10.0, 18.0, 17.1)","(7.0, 8.0, 7.694117647058823)","(9.0, 11.5, 10.81578947368421)","(7.0, 8.2, 7.9230769230769225)"
12-01-2023 14:07:12.805405,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 9.049999999999999)","(1.85, 99999, 99990)","(11.0, 18.5, 19.57142857142857)","(6.5, 8.0, 7.694117647058823)","(9.0, 11.5, 10.81578947368421)","(6.5, 8.2, 7.9230769230769225)"
12-01-2023 14:07:14.085796,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 9.049999999999999)","(1.85, 99999, 99990)","(11.0, 20.0, 20.61111111111111)","(6.5, 8.0, 7.513043478260869)","(9.0, 11.5, 11.09375)","(6.5, 8.2, 7.9230769230769225)"
12-01-2023 14:07:15.299662,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 9.049999999999999)","(1.85, 99999, 99990)","(11.0, 21.0, 18.363636363636363)","(6.5, 7.6, 7.199999999999999)","(9.0, 11.5, 10.986842105263158)","(6.5, 8.2, 7.949999999999999)"
12-01-2023 14:07:16.842270,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 218.33333333333331)","(6.5, 9.2, 9.049999999999999)","(1.85, 99999, 99990)","(11.0, 22.0, 18.7)","(6.5, 7.6, 7.3999999999999995)","(9.0, 11.5, 10.51923076923077)","(6.5, 8.2, 7.879999999999999)"
12-01-2023 14:07:18.339123,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.2, 9.049999999999999)","(1.85, 99999, 99990)","(11.0, 22.0, 20.1)","(6.5, 7.6, 7.3)","(9.0, 11.5, 10.642857142857142)","(6.5, 8.2, 7.879999999999999)"
12-01-2023 14:07:19.775788,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.2, 9.24)","(1.85, 99999, 99990)","(11.0, 21.0, 18.818181818181817)","(6.5, 7.6, 7.449999999999999)","(9.0, 11.0, 10.25)","(6.5, 8.2, 7.879999999999999)"
12-01-2023 14:07:21.243666,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.266666666666667)","(1.85, 99999, 99990)","(11.0, 22.0, 18.818181818181817)","(6.5, 7.6, 7.449999999999999)","(9.0, 11.0, 10.25)","(6.5, 8.2, 7.879999999999999)"
12-01-2023 14:07:22.624120,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.24)","(1.85, 99999, 99990)","(11.0, 22.0, 19.75)","(6.5, 7.6, 7.3)","(9.0, 11.0, 10.142857142857142)","(6.5, 8.2, 7.879999999999999)"
12-01-2023 14:07:23.952437,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 25.0, 19.833333333333332)","(6.5, 7.6, 7.449999999999999)","(9.0, 11.0, 10.136363636363637)","(6.5, 8.2, 7.821052631578947)"
12-01-2023 14:07:25.346847,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 24.0, 19.833333333333332)","(6.5, 7.6, 7.166666666666667)","(9.0, 10.5, 9.877777777777778)","(6.5, 8.2, 7.79090909090909)"
12-01-2023 14:07:26.657836,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 24.0, 21.5)","(6.5, 8.0, 7.15)","(9.0, 10.5, 9.877777777777778)","(6.5, 8.2, 7.79090909090909)"
