,Rich Link,Hidden Agenda,Shaye,Thatll Do Neo,Blue Hornet,Just Like Mick,Run West,Milligan
12-01-2023 18:50:14.466399,"(3.9, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.9)","(12.0, 36.0, 34.0)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:15.547403,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.9)","(12.0, 36.0, 34.0)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:16.553732,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.9)","(12.0, 36.0, 34.0)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:17.619244,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 7.1454545454545455)","(12.0, 36.0, 34.90909090909091)","(91.0, 510.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:18.688761,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 7.1454545454545455)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:19.758878,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:20.816130,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:21.851825,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 103.33333333333334)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:23.197233,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:24.325662,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:25.693745,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:26.818041,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:27.921256,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:28.996342,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:30.146752,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:31.255900,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:32.480169,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:33.582038,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:34.764793,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:35.989393,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:37.182608,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:38.235786,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:39.315366,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:40.377164,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.7)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.61)"
12-01-2023 18:50:41.520873,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 106.66666666666667)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.596875)"
12-01-2023 18:50:42.649950,"(4.0, 5.7, 5.35)","(6.5, 9.2, 8.7)","(3.7, 4.3, 3.954054054054054)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:43.798747,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9526315789473685)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:44.911420,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9869565217391303)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:46.011316,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9869565217391303)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:47.145640,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9869565217391303)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:48.203662,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9869565217391303)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:49.330033,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:50.954306,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:52.172496,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:53.361416,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:54.670733,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:56.179866,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 103.33333333333334)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:57.446702,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 103.33333333333334)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:58.755350,"(4.0, 5.7, 5.35)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 104.0)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:50:59.970506,"(4.0, 5.7, 5.622222222222223)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 97.5)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:51:01.112431,"(4.0, 5.7, 5.658823529411765)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 97.5)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:51:02.257694,"(4.0, 5.7, 5.68)","(6.5, 9.8, 9.0)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 93.33333333333333)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 340.0)","(3.1, 3.85, 3.5954545454545452)"
12-01-2023 18:51:03.508768,"(4.0, 5.7, 5.4)","(6.5, 9.8, 8.345454545454546)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 93.33333333333333)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 445.0)","(3.1, 3.85, 3.6888888888888887)"
12-01-2023 18:51:04.741880,"(4.0, 5.7, 5.4)","(6.5, 9.4, 8.309090909090909)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 93.33333333333333)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 283.3333333333333)","(3.1, 3.8, 3.6888888888888887)"
12-01-2023 18:51:06.060943,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.7, 4.3, 3.9727272727272727)","(41.0, 110.0, 92.5)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 510.0, 335.0)","(3.1, 3.8, 3.6888888888888887)"
12-01-2023 18:51:07.336746,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.7, 4.3, 3.9727272727272727)","(41.0, 100.0, 92.5)","(5.0, 7.2, 6.533333333333333)","(12.0, 36.0, 34.90909090909091)","(91.0, 500.0, 335.0)","(3.1, 3.8, 3.6888888888888887)"
12-01-2023 18:51:08.601461,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 3.9727272727272727)","(41.0, 100.0, 92.5)","(5.0, 7.2, 6.533333333333333)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 335.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:09.802269,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 3.9727272727272727)","(41.0, 100.0, 92.5)","(5.0, 7.2, 6.533333333333333)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 335.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:10.962622,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 4.092)","(41.0, 100.0, 92.5)","(5.0, 7.2, 7.0)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 335.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:12.157027,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 4.092)","(41.0, 100.0, 92.5)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:13.423839,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 4.1)","(41.0, 100.0, 92.5)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:14.643751,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 4.1)","(41.0, 100.0, 97.14285714285714)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:15.940733,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.7)","(3.6, 4.3, 4.027272727272727)","(41.0, 100.0, 97.14285714285714)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:17.119810,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 100.0, 97.14285714285714)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:18.246057,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 130.0, 110.0)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:19.401220,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:20.614877,"(4.0, 5.7, 5.4)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.0)","(101.0, 500.0, 276.6666666666667)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:21.843740,"(4.0, 5.6, 5.125)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 7.2, 7.08235294117647)","(13.0, 36.0, 34.0)","(101.0, 510.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:23.021790,"(4.0, 5.6, 5.554545454545455)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 7.2, 6.881818181818182)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:24.240811,"(4.0, 5.7, 5.6)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 7.2, 6.881818181818182)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:25.496318,"(4.0, 5.7, 5.666666666666667)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 7.2, 7.925)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:26.745788,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.0, 7.925)","(13.0, 36.0, 34.0)","(101.0, 500.0, 330.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:27.979135,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.0, 7.68)","(13.0, 36.0, 34.0)","(101.0, 500.0, 325.0)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:29.187371,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:30.411549,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.8, 3.6888888888888887)"
12-01-2023 18:51:31.602225,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.959999999999999)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.8, 3.638888888888889)"
12-01-2023 18:51:32.837579,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.436363636363636)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.75, 3.638888888888889)"
12-01-2023 18:51:34.049075,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.436363636363636)","(3.6, 4.3, 4.03)","(41.0, 120.0, 115.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.75, 3.638888888888889)"
12-01-2023 18:51:35.268334,"(4.0, 5.7, 5.684210526315789)","(6.5, 9.2, 8.3)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.75, 3.638888888888889)"
12-01-2023 18:51:36.533700,"(4.0, 5.7, 5.616666666666667)","(6.5, 9.2, 8.3)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.75, 3.638888888888889)"
12-01-2023 18:51:37.776103,"(4.0, 5.8, 5.56)","(6.5, 9.2, 8.3)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.0)","(101.0, 500.0, 457.1428571428571)","(3.0, 3.75, 3.638888888888889)"
12-01-2023 18:51:39.015199,"(4.0, 5.8, 5.694117647058824)","(6.5, 9.2, 8.4)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.90909090909091)","(101.0, 510.0, 325.0)","(3.0, 3.75, 3.502884615384615)"
12-01-2023 18:51:40.199883,"(4.0, 5.8, 5.694117647058824)","(6.5, 9.2, 8.4)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.84)","(13.0, 36.0, 34.90909090909091)","(101.0, 510.0, 448.57142857142856)","(3.0, 3.55, 3.5023346303501945)"
12-01-2023 18:51:41.356885,"(4.0, 5.2, 5.16)","(6.5, 9.2, 8.654545454545454)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.85)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:42.520812,"(4.0, 5.2, 5.15)","(6.5, 9.2, 8.654545454545454)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.85)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:43.656586,"(4.0, 5.2, 5.15)","(6.5, 9.2, 8.654545454545454)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.85)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:44.722597,"(4.0, 5.2, 5.15)","(6.5, 9.2, 8.48)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.85)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:45.830746,"(4.0, 5.2, 5.15)","(6.5, 9.2, 8.48)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 8.2, 7.85)","(13.0, 36.0, 34.90909090909091)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:46.836196,"(4.0, 5.7, 5.58)","(6.5, 9.2, 8.48)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.6000000000000005)","(13.0, 38.0, 32.75)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:47.868109,"(4.0, 5.7, 5.58)","(6.5, 9.2, 8.48)","(3.6, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.6000000000000005)","(13.0, 38.0, 32.75)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:48.983747,"(4.0, 5.8, 5.569230769230769)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.6000000000000005)","(13.0, 38.0, 32.75)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:50.087666,"(4.0, 5.8, 5.569230769230769)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.6000000000000005)","(13.0, 38.0, 32.75)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.502586206896552)"
12-01-2023 18:51:51.185912,"(4.0, 5.8, 5.569230769230769)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 130.0, 114.61538461538461)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:51:52.331969,"(4.0, 5.8, 5.569230769230769)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:51:53.506269,"(4.0, 5.8, 5.569230769230769)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:51:54.703031,"(4.0, 5.8, 5.585714285714285)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
