,Russian Berry,Black Compass,Aston Samba,Rear View Mirror,Zilker Park,Kaheem Bale,Meteor Monelli,Call Me Marley
06-01-2023 16:11:23.356670,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:24.472671,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:25.650962,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:26.763703,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:27.844591,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:28.829768,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:29.858034,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:30.892991,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:31.949320,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:33.103284,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.28)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:34.229803,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:35.437809,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:36.614677,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:37.773932,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:38.932451,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:40.068674,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:41.113319,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:42.186943,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:43.211579,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:44.275335,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:45.412702,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:46.491561,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:47.613576,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:48.825290,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:49.996738,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:51.178667,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:52.331784,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:53.506504,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:54.599543,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:55.684212,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:56.708777,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:57.734819,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:58.763383,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:11:59.851452,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:00.933699,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:02.050781,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:03.236276,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:04.362378,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:05.480087,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:06.606790,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:07.759878,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:08.822414,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:09.862753,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:10.898583,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:11.960633,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:13.056803,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:14.187955,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:15.264423,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:16.416475,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:17.521737,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:18.562589,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:19.651115,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:20.760388,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:21.858642,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:22.912752,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:23.887671,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:24.897766,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:25.971074,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:27.031745,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:28.139761,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:29.201015,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:30.343404,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:31.433069,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:32.486717,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:33.439262,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:34.447124,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:35.456367,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:36.538432,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:37.620339,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:38.714217,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:39.740799,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:40.861055,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:41.928985,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:43.012649,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:44.088924,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:45.255865,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:46.402995,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:47.514516,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:48.592700,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:49.622129,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:50.619175,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:51.710446,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:52.993199,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:54.084387,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:55.232437,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:56.367539,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
06-01-2023 16:12:57.480858,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 70.0, 53.59375)","(13.0, 36.0, 28.0)","(21.0, 120.0, 71.5)","(10.0, 11.5, 10.333333333333334)","(10.0, 20.0, 19.73)","(3.3, 4.7, 3.395)"
