,Special Zamba,Bebop Giblet,Aston Senator,Pattern,Rixi Bale,Inga Izzy
645,"[datetime.datetime(2022, 11, 28, 14, 17, 22, 707173), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 22, 707173), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 22, 707173), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 22, 707173), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 17, 22, 707173), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 22, 707173), 4.8, 14.5]"
646,"[datetime.datetime(2022, 11, 28, 14, 17, 23, 814390), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 23, 814390), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 23, 814390), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 23, 814390), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 17, 23, 814390), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 23, 814390), 4.8, 14.5]"
647,"[datetime.datetime(2022, 11, 28, 14, 17, 24, 909178), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 24, 909178), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 24, 909178), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 24, 909178), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 17, 24, 909178), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 24, 909178), 4.8, 14.5]"
648,"[datetime.datetime(2022, 11, 28, 14, 17, 26, 8660), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 14, 17, 26, 8660), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 26, 8660), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 26, 8660), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 17, 26, 8660), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 26, 8660), 4.8, 14.5]"
649,"[datetime.datetime(2022, 11, 28, 14, 17, 27, 117182), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 27, 117182), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 27, 117182), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 27, 117182), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 17, 27, 117182), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 27, 117182), 4.8, 14.5]"
650,"[datetime.datetime(2022, 11, 28, 14, 17, 28, 219370), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 28, 219370), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 28, 219370), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 28, 219370), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 17, 28, 219370), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 28, 219370), 4.8, 14.5]"
651,"[datetime.datetime(2022, 11, 28, 14, 17, 29, 324408), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 29, 324408), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 29, 324408), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 29, 324408), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 29, 324408), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 29, 324408), 4.8, 14.5]"
652,"[datetime.datetime(2022, 11, 28, 14, 17, 30, 426646), 4.8, 8.8]","[datetime.datetime(2022, 11, 28, 14, 17, 30, 426646), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 30, 426646), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 30, 426646), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 30, 426646), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 30, 426646), 4.8, 14.5]"
653,"[datetime.datetime(2022, 11, 28, 14, 17, 31, 537488), 4.8, 8.6]","[datetime.datetime(2022, 11, 28, 14, 17, 31, 537488), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 31, 537488), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 31, 537488), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 31, 537488), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 31, 537488), 4.8, 14.5]"
654,"[datetime.datetime(2022, 11, 28, 14, 17, 32, 634620), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 32, 634620), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 32, 634620), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 32, 634620), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 32, 634620), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 32, 634620), 4.8, 14.5]"
655,"[datetime.datetime(2022, 11, 28, 14, 17, 33, 729957), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 33, 729957), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 33, 729957), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 33, 729957), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 33, 729957), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 33, 729957), 4.8, 14.5]"
656,"[datetime.datetime(2022, 11, 28, 14, 17, 34, 831306), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 34, 831306), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 34, 831306), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 34, 831306), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 34, 831306), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 34, 831306), 4.8, 14.5]"
657,"[datetime.datetime(2022, 11, 28, 14, 17, 35, 932707), 4.8, 8.4]","[datetime.datetime(2022, 11, 28, 14, 17, 35, 932707), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 35, 932707), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 35, 932707), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 35, 932707), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 35, 932707), 4.8, 14.5]"
658,"[datetime.datetime(2022, 11, 28, 14, 17, 37, 36707), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 37, 36707), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 37, 36707), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 37, 36707), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 37, 36707), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 37, 36707), 4.8, 14.5]"
659,"[datetime.datetime(2022, 11, 28, 14, 17, 38, 134186), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 38, 134186), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 38, 134186), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 38, 134186), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 38, 134186), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 38, 134186), 4.8, 14.5]"
660,"[datetime.datetime(2022, 11, 28, 14, 17, 39, 235080), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 39, 235080), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 39, 235080), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 39, 235080), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 39, 235080), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 39, 235080), 4.8, 14.5]"
661,"[datetime.datetime(2022, 11, 28, 14, 17, 40, 343350), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 40, 343350), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 40, 343350), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 40, 343350), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 40, 343350), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 40, 343350), 4.8, 14.5]"
662,"[datetime.datetime(2022, 11, 28, 14, 17, 41, 448450), 4.8, 8.0]","[datetime.datetime(2022, 11, 28, 14, 17, 41, 448450), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 41, 448450), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 41, 448450), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 41, 448450), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 41, 448450), 4.8, 14.5]"
663,"[datetime.datetime(2022, 11, 28, 14, 17, 42, 556674), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 42, 556674), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 14, 17, 42, 556674), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 42, 556674), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 42, 556674), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 42, 556674), 4.8, 14.0]"
664,"[datetime.datetime(2022, 11, 28, 14, 17, 43, 669535), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 43, 669535), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 43, 669535), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 17, 43, 669535), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 43, 669535), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 43, 669535), 4.8, 14.0]"
665,"[datetime.datetime(2022, 11, 28, 14, 17, 44, 779170), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 44, 779170), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 44, 779170), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 44, 779170), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 44, 779170), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 44, 779170), 4.8, 14.0]"
666,"[datetime.datetime(2022, 11, 28, 14, 17, 45, 872247), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 14, 17, 45, 872247), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 45, 872247), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 45, 872247), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 45, 872247), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 45, 872247), 4.8, 14.0]"
667,"[datetime.datetime(2022, 11, 28, 14, 17, 46, 968161), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 46, 968161), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 46, 968161), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 46, 968161), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 46, 968161), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 14, 17, 46, 968161), 4.8, 14.0]"
668,"[datetime.datetime(2022, 11, 28, 14, 17, 48, 68253), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 48, 68253), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 48, 68253), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 48, 68253), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 48, 68253), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 14, 17, 48, 68253), 4.8, 14.0]"
669,"[datetime.datetime(2022, 11, 28, 14, 17, 49, 163235), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 49, 163235), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 49, 163235), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 49, 163235), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 49, 163235), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 14, 17, 49, 163235), 4.8, 14.0]"
670,"[datetime.datetime(2022, 11, 28, 14, 17, 50, 282930), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 282930), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 282930), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 282930), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 282930), 2.3, 3.1]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 282930), 4.8, 14.0]"
671,"[datetime.datetime(2022, 11, 28, 14, 17, 51, 383537), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 383537), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 383537), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 383537), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 383537), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 383537), 4.8, 14.0]"
672,"[datetime.datetime(2022, 11, 28, 14, 17, 52, 481546), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 52, 481546), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 52, 481546), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 52, 481546), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 52, 481546), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 52, 481546), 4.8, 15.0]"
673,"[datetime.datetime(2022, 11, 28, 14, 17, 53, 584292), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 584292), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 584292), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 584292), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 584292), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 584292), 4.8, 16.0]"
674,"[datetime.datetime(2022, 11, 28, 14, 17, 54, 678778), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 678778), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 678778), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 678778), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 678778), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 678778), 4.8, 16.5]"
675,"[datetime.datetime(2022, 11, 28, 14, 17, 55, 780315), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 780315), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 780315), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 780315), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 780315), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 780315), 4.8, 16.5]"
676,"[datetime.datetime(2022, 11, 28, 14, 17, 56, 875062), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 875062), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 875062), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 875062), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 875062), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 875062), 4.8, 17.5]"
677,"[datetime.datetime(2022, 11, 28, 14, 17, 57, 985231), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 985231), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 985231), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 985231), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 985231), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 985231), 4.8, 17.0]"
678,"[datetime.datetime(2022, 11, 28, 14, 17, 59, 85750), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 17, 59, 85750), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 17, 59, 85750), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 17, 59, 85750), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 17, 59, 85750), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 17, 59, 85750), 4.8, 17.0]"
679,"[datetime.datetime(2022, 11, 28, 14, 18, 0, 188947), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 188947), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 188947), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 188947), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 188947), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 188947), 4.8, 17.0]"
680,"[datetime.datetime(2022, 11, 28, 14, 18, 1, 292577), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 292577), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 292577), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 292577), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 292577), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 292577), 4.8, 17.0]"
681,"[datetime.datetime(2022, 11, 28, 14, 18, 2, 397031), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 397031), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 397031), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 397031), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 397031), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 397031), 4.8, 17.0]"
682,"[datetime.datetime(2022, 11, 28, 14, 18, 3, 504416), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 504416), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 504416), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 504416), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 504416), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 504416), 4.8, 17.0]"
683,"[datetime.datetime(2022, 11, 28, 14, 18, 4, 601338), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 601338), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 601338), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 601338), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 601338), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 601338), 4.8, 17.0]"
684,"[datetime.datetime(2022, 11, 28, 14, 18, 5, 706489), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 706489), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 706489), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 706489), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 706489), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 706489), 5.0, 17.0]"
685,"[datetime.datetime(2022, 11, 28, 14, 18, 6, 799152), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 6, 799152), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 14, 18, 6, 799152), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 6, 799152), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 18, 6, 799152), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 6, 799152), 5.0, 17.0]"
686,"[datetime.datetime(2022, 11, 28, 14, 18, 7, 895586), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 895586), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 895586), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 895586), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 895586), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 895586), 5.0, 17.0]"
687,"[datetime.datetime(2022, 11, 28, 14, 18, 8, 994304), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 994304), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 994304), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 994304), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 994304), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 994304), 5.0, 17.0]"
688,"[datetime.datetime(2022, 11, 28, 14, 18, 10, 87255), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 87255), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 87255), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 87255), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 87255), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 87255), 5.0, 17.0]"
689,"[datetime.datetime(2022, 11, 28, 14, 18, 11, 189248), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 189248), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 189248), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 189248), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 189248), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 189248), 5.0, 15.5]"
690,"[datetime.datetime(2022, 11, 28, 14, 18, 12, 283395), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 283395), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 283395), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 283395), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 283395), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 283395), 5.0, 15.5]"
691,"[datetime.datetime(2022, 11, 28, 14, 18, 13, 379057), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 379057), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 379057), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 379057), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 379057), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 379057), 5.0, 15.5]"
692,"[datetime.datetime(2022, 11, 28, 14, 18, 14, 481488), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 481488), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 481488), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 481488), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 481488), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 481488), 5.0, 15.5]"
693,"[datetime.datetime(2022, 11, 28, 14, 18, 15, 578973), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 578973), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 578973), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 578973), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 578973), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 578973), 5.0, 15.5]"
694,"[datetime.datetime(2022, 11, 28, 14, 18, 16, 679832), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 679832), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 679832), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 679832), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 679832), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 679832), 5.0, 15.5]"
695,"[datetime.datetime(2022, 11, 28, 14, 18, 17, 774640), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 774640), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 774640), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 774640), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 774640), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 774640), 5.0, 15.5]"
696,"[datetime.datetime(2022, 11, 28, 14, 18, 18, 876219), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 876219), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 876219), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 876219), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 876219), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 876219), 5.0, 15.5]"
697,"[datetime.datetime(2022, 11, 28, 14, 18, 19, 976144), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 976144), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 976144), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 976144), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 976144), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 976144), 5.0, 15.5]"
698,"[datetime.datetime(2022, 11, 28, 14, 18, 21, 79600), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 79600), 3.8, 4.3]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 79600), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 79600), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 79600), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 79600), 5.0, 15.5]"
