,Greek Flame,Greek Temptation,Typhoon Nellie,Sketchy Russ,Winlock Augustus,Be Good Beach,Stinger Casey,Winlock Too Much
05-01-2023 15:23:21.850039,"(5.5, 11.0, 10.16)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:23.016707,"(5.5, 11.0, 10.285714285714285)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:24.120323,"(5.5, 11.0, 10.26153846153846)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:25.279197,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.06)","(3.6, 4.9, 4.5)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:26.452743,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.06)","(3.6, 4.9, 4.5)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:27.658052,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 3.657142857142857)","(3.6, 4.9, 4.5)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:28.900257,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:30.104471,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:31.289553,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:32.400570,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:33.533627,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:34.672049,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:35.853049,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:37.095134,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:38.352084,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:39.577505,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:40.754738,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:41.849997,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:42.912003,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:44.023087,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:45.204113,"(5.5, 11.0, 10.36)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.040000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:46.359243,"(5.5, 11.0, 9.4)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 10.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:47.554099,"(5.5, 9.8, 8.257142857142858)","(7.0, 16.0, 10.666666666666666)","(7.5, 15.0, 11.200000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:48.738339,"(5.5, 11.0, 9.4)","(7.0, 16.0, 10.666666666666666)","(7.5, 16.0, 11.200000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:49.932055,"(5.5, 11.0, 9.4)","(7.0, 16.0, 10.666666666666666)","(7.5, 16.0, 11.200000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 10.18)"
05-01-2023 15:23:51.116521,"(5.5, 11.0, 10.233333333333334)","(7.0, 16.0, 10.666666666666666)","(7.5, 16.0, 11.200000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 11.233333333333333)"
05-01-2023 15:23:52.212150,"(5.5, 11.0, 9.24)","(7.0, 15.5, 10.5)","(7.5, 16.0, 10.440000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 16.5, 9.7125)"
05-01-2023 15:23:53.267811,"(5.5, 11.0, 7.666666666666667)","(7.0, 15.5, 10.5)","(7.5, 17.0, 10.440000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 17.5, 10.15)"
05-01-2023 15:23:54.306079,"(5.5, 11.0, 9.08)","(7.0, 15.5, 10.5)","(7.5, 17.0, 10.440000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 21.0, 10.15)"
05-01-2023 15:23:55.415698,"(5.5, 11.0, 9.08)","(7.0, 15.5, 10.5)","(7.5, 17.0, 10.440000000000001)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 21.0, 10.15)"
05-01-2023 15:23:56.545074,"(5.5, 11.0, 9.08)","(7.0, 15.5, 10.5)","(7.5, 17.0, 11.533333333333333)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 21.0, 10.15)"
05-01-2023 15:23:57.697267,"(5.5, 11.0, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 21.0, 10.15)"
05-01-2023 15:23:58.917245,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 21.0, 10.15)"
05-01-2023 15:24:00.115590,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.66)","(8.5, 21.0, 10.15)"
05-01-2023 15:24:01.279549,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 101.6923076923077)","(3.9, 4.3, 3.657142857142857)","(3.6, 4.9, 4.5)","(8.5, 21.0, 12.981818181818182)"
05-01-2023 15:24:02.449293,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 210.0, 131.5)","(3.9, 4.3, 3.657142857142857)","(3.6, 4.9, 4.5)","(8.5, 21.0, 13.555555555555555)"
05-01-2023 15:24:03.568578,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 190.0, 131.5)","(3.9, 4.3, 3.657142857142857)","(3.6, 4.9, 4.5)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:04.665976,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 190.0, 131.5)","(3.9, 4.3, 3.657142857142857)","(3.6, 4.9, 4.5)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:05.702750,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.866666666666667)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.5)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:06.795809,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 7.333333333333334)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.5)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:07.903405,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.0200000000000005)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:09.079579,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 4.0200000000000005)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:10.293533,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:11.447638,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:12.585082,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:13.726105,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:14.915384,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:16.030802,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:17.099732,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:18.194577,"(5.5, 11.0, 10.08)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:19.221299,"(5.5, 11.0, 10.08)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:20.344984,"(5.5, 11.0, 10.08)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:21.423202,"(5.5, 11.0, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:22.554020,"(5.5, 11.0, 9.4)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:23.632011,"(5.5, 11.0, 9.933333333333334)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:24.722903,"(5.5, 11.0, 9.16)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:25.787314,"(5.5, 11.0, 9.16)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:26.859420,"(5.5, 11.0, 10.04)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:27.905434,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:28.991548,"(5.5, 11.0, 9.24)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:30.076185,"(5.5, 11.0, 9.24)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:31.193312,"(5.5, 11.0, 10.04)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:32.250086,"(5.5, 11.0, 10.04)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:33.306758,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:34.374411,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:35.407757,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:36.398149,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:37.402484,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:38.424795,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:39.475549,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 13.555555555555555)"
05-01-2023 15:24:40.507547,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 18.0, 11.866666666666667)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:41.468660,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 131.5)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:42.542516,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 190.0, 107.0)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:43.564728,"(5.5, 11.0, 9.466666666666667)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:44.650525,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:45.722746,"(5.5, 11.0, 9.32)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:46.852789,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:47.912947,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:49.012542,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:50.068539,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:51.192585,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:52.226909,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
05-01-2023 15:24:53.309022,"(5.5, 11.0, 10.120000000000001)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.4, 6.88421052631579)","(31.0, 180.0, 79.625)","(3.9, 4.3, 4.204545454545454)","(3.6, 4.9, 3.9178571428571427)","(8.5, 20.0, 15.538461538461538)"
