,Gray Royality,Blanquita Nieve,Rose Knows,Out Ona Limb,Mind Your Own,Chargina,Perfect Limit
14-12-2022 11:58:01.399733,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.9)","(2.3, 2.94, 2.7857142857142856)","(51.0, 980.0, 417.2)","(3.3, 4.2, 3.9)","(5.0, 5.6, 5.4125)","(15.0, 14.0, 13.11111111111111)"
14-12-2022 11:58:02.420523,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.9)","(2.3, 2.94, 2.7857142857142856)","(51.0, 980.0, 416.0)","(3.3, 4.2, 3.9)","(5.0, 5.6, 5.4125)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:03.404272,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.25)","(2.3, 2.94, 2.7857142857142856)","(51.0, 980.0, 604.8)","(3.3, 4.2, 3.93)","(5.0, 5.6, 5.327272727272727)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:04.426663,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.92, 2.7777777777777777)","(51.0, 980.0, 604.0)","(3.3, 4.2, 3.93)","(5.0, 5.6, 5.327272727272727)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:05.460650,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.9, 2.7755555555555556)","(51.0, 980.0, 604.0)","(3.3, 4.2, 3.93)","(5.0, 5.6, 5.327272727272727)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:06.523786,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.9, 2.7755555555555556)","(51.0, 980.0, 604.0)","(3.3, 4.2, 3.93)","(5.0, 5.6, 5.327272727272727)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:07.537914,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.9, 2.7755555555555556)","(51.0, 980.0, 604.0)","(3.3, 4.2, 3.9642857142857144)","(5.0, 5.6, 5.327272727272727)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:08.500120,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.9, 2.7755555555555556)","(51.0, 980.0, 604.0)","(3.3, 4.2, 3.9642857142857144)","(5.0, 5.6, 5.327272727272727)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:09.535461,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.88, 2.772)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.15)","(15.0, 14.0, 12.666666666666666)"
14-12-2022 11:58:10.572611,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.88, 2.772)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.15)","(15.0, 14.0, 17.6)"
14-12-2022 11:58:11.496027,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.88, 2.772)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.15)","(15.0, 20.0, 17.6)"
14-12-2022 11:58:12.439247,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.15)","(15.0, 20.0, 18.153846153846153)"
14-12-2022 11:58:13.484936,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.15)","(15.0, 20.0, 17.375)"
14-12-2022 11:58:14.550262,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.4875)","(15.0, 19.0, 17.375)"
14-12-2022 11:58:15.479437,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.4875)","(15.0, 19.0, 17.375)"
14-12-2022 11:58:16.487487,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.4875)","(15.0, 19.0, 17.375)"
14-12-2022 11:58:17.527452,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.4875)","(15.0, 19.0, 17.375)"
14-12-2022 11:58:18.517290,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.4875)","(15.0, 19.0, 17.375)"
14-12-2022 11:58:19.523903,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.78)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.4875)","(15.0, 19.0, 17.375)"
14-12-2022 11:58:20.588747,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 17.6)","(2.3, 2.86, 2.738666666666667)","(51.0, 980.0, 604.0)","(3.3, 4.2, 4.09)","(5.0, 5.6, 5.327272727272727)","(15.0, 18.5, 17.071428571428573)"
14-12-2022 11:58:21.636359,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7600000000000002)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.514285714285714)","(15.0, 18.5, 17.071428571428573)"
14-12-2022 11:58:22.600800,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7600000000000002)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.514285714285714)","(15.0, 18.5, 17.071428571428573)"
14-12-2022 11:58:23.571358,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7600000000000002)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.514285714285714)","(15.0, 18.5, 17.071428571428573)"
14-12-2022 11:58:24.603750,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7600000000000002)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.514285714285714)","(15.0, 18.5, 17.071428571428573)"
14-12-2022 11:58:25.671692,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.736)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.514285714285714)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:26.612564,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.736)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.514285714285714)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:27.580316,"(9.0, 14.0, 12.641891891891891)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.736)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.36)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:28.632430,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.736)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.52)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:29.671259,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.736)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.52)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:30.681737,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 511.0)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.466666666666667)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:31.739230,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 604.8)","(3.3, 4.2, 4.033333333333333)","(5.0, 5.6, 5.345454545454546)","(15.0, 18.5, 17.25)"
14-12-2022 11:58:32.797440,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 604.8)","(3.3, 4.2, 3.925)","(5.0, 5.6, 5.345454545454546)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:33.803228,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 356.0)","(3.3, 4.1, 3.925)","(5.0, 5.6, 5.281818181818181)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:34.806057,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 606.4000000000001)","(3.3, 4.1, 3.925)","(5.0, 5.6, 5.281818181818181)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:35.855593,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 606.4000000000001)","(3.3, 4.1, 3.925)","(5.0, 5.6, 5.281818181818181)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:36.919088,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.375)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 606.4000000000001)","(3.3, 4.1, 3.925)","(5.0, 5.6, 5.281818181818181)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:37.892194,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.1, 3.925)","(5.0, 5.6, 5.223076923076923)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:38.952267,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.1, 3.8333333333333335)","(5.0, 5.6, 5.4645161290322575)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:40.052575,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.2, 3.8333333333333335)","(5.0, 5.6, 5.4645161290322575)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:41.170835,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.2, 3.8333333333333335)","(5.0, 5.6, 5.223076923076923)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:42.212007,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.2, 3.8333333333333335)","(5.0, 5.6, 5.055555555555555)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:43.235799,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.7809090909090908)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.2, 3.8333333333333335)","(5.0, 5.6, 5.25)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:44.377827,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.808292682926829)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.2, 3.8333333333333335)","(5.0, 5.6, 5.483333333333333)","(15.0, 18.5, 16.25)"
14-12-2022 11:58:45.373814,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.808292682926829)","(51.0, 980.0, 666.6666666666666)","(3.3, 4.2, 3.875)","(5.0, 5.6, 5.21111111111111)","(15.0, 18.5, 17.0)"
14-12-2022 11:58:46.338926,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.84, 2.8274999999999997)","(51.0, 980.0, 713.7142857142857)","(3.3, 4.1, 3.875)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 17.0)"
14-12-2022 11:58:47.330914,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.94, 2.915)","(51.0, 980.0, 581.4285714285714)","(3.3, 4.1, 3.8299999999999996)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:48.230154,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8666666666666667)","(51.0, 980.0, 581.4285714285714)","(3.3, 4.1, 3.8299999999999996)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:49.128586,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.824)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8299999999999996)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:50.076579,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.824)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8299999999999996)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:51.142490,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.824)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:52.202047,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.7828571428571425)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.493939393939393)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:53.271490,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.7828571428571425)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.21111111111111)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:54.339439,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.7828571428571425)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.21111111111111)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:55.394451,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8285714285714283)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.21111111111111)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:56.564265,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8285714285714283)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.276923076923077)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:57.621942,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8285714285714283)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.497058823529412)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:58.618267,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8344444444444443)","(51.0, 980.0, 428.0)","(3.3, 4.1, 3.8)","(5.0, 5.6, 5.497058823529412)","(15.0, 18.5, 16.5)"
14-12-2022 11:58:59.618268,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8344444444444443)","(51.0, 980.0, 428.0)","(3.3, 4.0, 3.825)","(5.0, 5.6, 5.497058823529412)","(15.0, 18.5, 16.5)"
14-12-2022 11:59:00.616470,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.3, 2.92, 2.8344444444444443)","(51.0, 980.0, 428.0)","(3.3, 4.0, 3.825)","(5.0, 5.6, 5.497058823529412)","(15.0, 18.5, 16.5)"
14-12-2022 11:59:01.538208,"(9.0, 14.0, 12.64)","(13.0, 19.0, 16.666666666666668)","(2.35, 2.92, 2.8344444444444443)","(41.0, 980.0, 428.0)","(3.3, 4.0, 3.825)","(4.8, 5.6, 5.497058823529412)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:02.443302,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.666666666666668)","(2.35, 2.92, 2.8344444444444443)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.75)","(4.8, 5.6, 5.497058823529412)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:03.393825,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.8344444444444443)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.75)","(4.8, 5.6, 5.497058823529412)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:04.398966,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.8344444444444443)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.497058823529412)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:05.704698,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.345454545454546)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:06.800736,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:07.868985,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:09.066600,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:10.208476,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:11.263235,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:12.366442,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:13.418464,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:14.398692,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:15.387350,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.0, 3.79)","(4.8, 5.6, 5.25)","(14.0, 18.5, 17.5)"
14-12-2022 11:59:16.424579,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.0, 3.9499999999999997)","(4.8, 5.6, 5.35)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:17.454726,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.9499999999999997)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:18.385382,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 431.0)","(3.3, 4.1, 3.8299999999999996)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:19.391599,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 431.0)","(3.3, 4.1, 3.8299999999999996)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:20.438102,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 431.0)","(3.3, 4.1, 3.8299999999999996)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:21.434288,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 431.0)","(3.3, 4.1, 3.8299999999999996)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:22.409227,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.8299999999999996)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:23.456195,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.857142857142858)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:24.417691,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.666666666666668)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:25.400749,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:26.657295,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:27.641812,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.25)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:28.607224,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 428.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.487096774193548)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:29.789779,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 431.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.218181818181818)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:31.035501,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 431.0)","(3.3, 4.1, 3.875)","(4.8, 5.6, 5.218181818181818)","(14.0, 18.5, 16.5)"
14-12-2022 11:59:32.167341,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 607.2)","(3.3, 4.1, 3.8)","(4.4, 5.6, 5.487096774193548)","(13.0, 18.5, 17.5)"
14-12-2022 11:59:33.312053,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 607.2)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.6, 5.487096774193548)","(13.0, 18.5, 17.5)"
14-12-2022 11:59:34.793948,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 515.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.6, 5.333333333333333)","(13.0, 18.5, 17.5)"
14-12-2022 11:59:35.963887,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.5, 5.2)","(13.0, 18.5, 14.074074074074074)"
14-12-2022 11:59:37.041294,"(9.0, 14.0, 12.64)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.4, 5.522222222222222)","(13.0, 14.5, 14.028571428571428)"
14-12-2022 11:59:38.242538,"(9.0, 14.0, 13.629411764705882)","(13.0, 19.0, 17.285714285714285)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.6, 5.3)","(13.0, 14.5, 14.028571428571428)"
14-12-2022 11:59:39.515686,"(9.0, 14.0, 13.629411764705882)","(13.0, 19.0, 17.0)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.6, 5.3)","(13.0, 14.5, 14.028571428571428)"
14-12-2022 11:59:40.627659,"(9.0, 14.0, 13.629411764705882)","(13.0, 19.0, 17.4)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.1, 4.045454545454545)","(4.4, 5.6, 4.762222222222222)","(13.0, 14.5, 14.028571428571428)"
14-12-2022 11:59:41.815950,"(9.0, 14.0, 13.629411764705882)","(13.0, 19.0, 16.666666666666668)","(2.35, 2.92, 2.85125)","(41.0, 980.0, 520.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 4.8, 5.2)","(13.0, 14.5, 14.028571428571428)"
14-12-2022 11:59:42.944013,"(9.0, 14.0, 13.639240506329115)","(13.0, 19.0, 17.4)","(2.35, 2.92, 2.843)","(41.0, 980.0, 520.0)","(3.3, 4.1, 3.8299999999999996)","(4.4, 5.5, 5.2)","(13.0, 14.5, 14.028571428571428)"
