,Rickshaw Lass,Coalville Girl,Goolagong,Mr Larson,Reality Jewel,Dance Mode,Pacific Prayer
05-01-2023 14:21:11.123269,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 6.026086956521739)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:12.240118,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.685714285714286)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:13.325529,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.685714285714286)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:14.388889,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.685714285714286)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:15.469963,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.685714285714286)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:16.532679,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:17.646527,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:18.748248,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.1045454545454545)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:19.794320,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:20.766590,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:21.940967,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:23.097550,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:24.091713,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:25.177706,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:26.279949,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.583333333333332)"
05-01-2023 14:21:27.399393,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.577777777777778)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:28.490150,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.55)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:29.460997,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.55)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:30.564690,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:31.654731,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:32.752546,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:33.826746,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:34.848319,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:35.928855,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:37.030287,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:38.165680,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:39.245018,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 37.14285714285714)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:40.323603,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 38.57142857142857)","(4.2, 6.4, 5.095652173913043)","(5.5, 12.0, 11.433333333333334)","(4.0, 6.2, 5.975)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:41.413525,"(4.2, 6.2, 5.4714285714285715)","(5.0, 8.0, 6.7555555555555555)","(20.0, 65.0, 40.8)","(4.2, 6.4, 5.073076923076924)","(5.5, 12.0, 12.066666666666666)","(4.0, 6.2, 5.63)","(7.5, 13.5, 12.88888888888889)"
05-01-2023 14:21:42.863024,"(4.2, 6.2, 4.704)","(5.0, 8.0, 6.7125)","(20.0, 60.0, 35.111111111111114)","(4.2, 6.4, 5.033333333333333)","(5.5, 12.5, 11.526315789473685)","(4.0, 6.4, 5.775)","(7.5, 13.5, 11.636363636363637)"
05-01-2023 14:21:44.051101,"(4.2, 5.9, 4.65)","(5.0, 7.8, 7.579999999999999)","(20.0, 60.0, 38.666666666666664)","(4.2, 6.2, 4.8)","(5.5, 12.5, 10.75)","(4.0, 6.4, 5.5636363636363635)","(7.5, 13.0, 11.076923076923077)"
05-01-2023 14:21:45.018804,"(4.2, 5.8, 5.1)","(5.0, 8.2, 7.579999999999999)","(20.0, 60.0, 38.666666666666664)","(4.2, 5.9, 4.8)","(5.5, 12.5, 10.75)","(4.0, 6.2, 5.4714285714285715)","(7.5, 13.0, 11.076923076923077)"
05-01-2023 14:21:46.024527,"(4.2, 5.9, 4.5875)","(5.0, 7.6, 6.828571428571428)","(20.0, 60.0, 38.666666666666664)","(4.2, 5.8, 4.975)","(5.5, 13.0, 9.333333333333334)","(4.0, 6.4, 5.4714285714285715)","(7.5, 13.0, 9.875)"
05-01-2023 14:21:47.059372,"(4.2, 5.8, 5.1)","(5.0, 7.6, 6.654545454545454)","(20.0, 60.0, 38.666666666666664)","(4.2, 5.8, 4.975)","(5.5, 13.0, 9.333333333333334)","(4.0, 6.4, 5.4714285714285715)","(7.5, 13.0, 10.333333333333332)"
05-01-2023 14:21:48.282584,"(4.2, 5.8, 4.680000000000001)","(5.0, 7.6, 6.3)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.8, 4.975)","(5.5, 13.0, 9.333333333333334)","(4.0, 6.4, 5.4714285714285715)","(7.5, 13.0, 10.333333333333332)"
05-01-2023 14:21:49.478588,"(4.2, 5.8, 4.680000000000001)","(5.0, 7.6, 7.08)","(20.0, 65.0, 33.285714285714285)","(4.2, 5.8, 4.8375)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 13.0, 10.37142857142857)"
05-01-2023 14:21:50.559191,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 7.1000000000000005)","(20.0, 65.0, 33.285714285714285)","(4.2, 5.8, 4.8375)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 12.0, 8.22)"
05-01-2023 14:21:51.533978,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.8, 4.8375)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 12.0, 8.22)"
05-01-2023 14:21:52.475711,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.8, 4.975)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 12.0, 9.3)"
05-01-2023 14:21:53.491945,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.7, 4.825)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 12.0, 9.776470588235295)"
05-01-2023 14:21:54.453031,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.7, 4.825)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 12.0, 9.933333333333334)"
05-01-2023 14:21:55.488265,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.7, 4.825)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 11.0, 10.2)"
05-01-2023 14:21:56.515360,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.7, 4.825)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 10.5, 9.15)"
05-01-2023 14:21:57.650687,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.7, 4.825)","(5.5, 13.0, 9.25)","(4.0, 6.4, 5.822222222222222)","(7.5, 10.5, 10.0)"
05-01-2023 14:21:58.812035,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 34.72727272727273)","(4.2, 5.7, 4.825)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.533333333333333)","(7.5, 10.5, 10.05)"
05-01-2023 14:21:59.781447,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 32.27272727272727)","(4.2, 5.7, 4.825)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 10.05)"
05-01-2023 14:22:00.811726,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 32.27272727272727)","(4.2, 5.7, 4.88)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:01.847136,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 32.27272727272727)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:02.886218,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 32.27272727272727)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:04.088073,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:05.215832,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:06.282347,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:07.396119,"(4.2, 5.8, 4.555555555555556)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:08.368535,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.6, 4.8125)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:09.349309,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.86)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:10.240744,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.86)","(5.5, 13.0, 10.149999999999999)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:11.226558,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.8)","(5.5, 13.0, 9.878571428571428)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 10.142857142857142)"
05-01-2023 14:22:12.210807,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.8)","(5.5, 13.0, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.6)"
05-01-2023 14:22:13.188212,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.8)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 11.0, 9.5)"
05-01-2023 14:22:14.439409,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.8)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:15.549891,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.8)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:16.622237,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.8)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:17.696175,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:18.736623,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:19.729342,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:20.716242,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.185714285714285)"
05-01-2023 14:22:21.682130,"(4.2, 5.8, 4.75)","(5.0, 7.4, 6.92)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.15)"
05-01-2023 14:22:22.824873,"(4.2, 5.8, 4.75)","(5.0, 7.4, 5.96)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:23.896274,"(4.2, 5.8, 4.75)","(5.0, 7.2, 5.88)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:24.823855,"(4.2, 5.8, 4.75)","(5.0, 7.0, 6.6)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:25.798570,"(4.2, 5.8, 4.75)","(5.0, 7.0, 6.6)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:26.776574,"(4.2, 5.8, 4.75)","(5.0, 7.0, 6.6)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:27.740361,"(4.2, 5.8, 4.75)","(5.0, 7.0, 5.8)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:28.693469,"(4.2, 5.8, 4.75)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:29.711275,"(4.2, 5.8, 4.75)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:30.677508,"(4.2, 5.8, 4.75)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:31.636333,"(4.2, 5.8, 4.75)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:32.632759,"(4.2, 5.8, 4.75)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:33.556580,"(4.2, 5.8, 5.418181818181818)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:34.485531,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:35.511564,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 9.5)"
05-01-2023 14:22:36.705721,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 10.115384615384615)"
05-01-2023 14:22:37.737261,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.5, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:38.726393,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:39.770392,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:40.909600,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:41.921003,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:43.175057,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:44.250557,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:45.385108,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:46.429873,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:47.439085,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:48.405856,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
05-01-2023 14:22:49.463259,"(4.2, 5.8, 5.15)","(5.0, 7.0, 5.615384615384615)","(20.0, 65.0, 30.333333333333332)","(4.2, 5.5, 4.9)","(5.5, 12.0, 10.95)","(4.0, 6.4, 5.800000000000001)","(7.5, 10.5, 8.66)"
