,Fish Tog Giblet,Extravagant,Trapped,Perfect Treasure,Ertugrul Bey,Mad Brax,Locke Bale,Hannele Bale
06-01-2023 16:48:54.936899,"(3.0, 4.7, 4.423076923076923)","(13.0, 14.5, 14.425)","(3.6, 4.1, 3.9857142857142853)","(21.0, 40.0, 39.61904761904762)","(16.0, 36.0, 31.963636363636365)","(21.0, 27.0, 24.181818181818183)","(2.8, 3.55, 3.46)","(11.0, 14.5, 13.333333333333334)"
06-01-2023 16:48:55.973429,"(3.0, 4.6, 4.565384615384615)","(13.0, 15.5, 14.82258064516129)","(3.6, 4.1, 3.9631578947368418)","(21.0, 40.0, 39.63636363636364)","(16.0, 36.0, 31.963636363636365)","(21.0, 27.0, 24.55263157894737)","(2.8, 3.55, 3.3529411764705883)","(11.0, 14.5, 13.1875)"
06-01-2023 16:48:57.255706,"(3.0, 4.6, 4.537931034482758)","(13.0, 15.5, 14.82258064516129)","(3.6, 4.1, 4.016666666666667)","(21.0, 40.0, 39.63636363636364)","(16.0, 36.0, 31.963636363636365)","(21.0, 27.0, 24.416666666666668)","(2.8, 3.5, 3.375)","(11.0, 14.5, 13.1875)"
06-01-2023 16:48:58.713759,"(3.0, 4.6, 4.537931034482758)","(13.0, 15.5, 14.82258064516129)","(3.6, 4.1, 4.016666666666667)","(21.0, 40.0, 39.578947368421055)","(16.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.416666666666668)","(2.8, 3.5, 3.3421052631578947)","(11.0, 14.5, 13.1875)"
06-01-2023 16:48:59.886207,"(3.0, 4.6, 4.537931034482758)","(13.0, 15.5, 14.82258064516129)","(3.6, 4.1, 3.918181818181818)","(21.0, 40.0, 43.2)","(16.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.55263157894737)","(2.8, 3.5, 3.3421052631578947)","(11.0, 14.5, 13.0625)"
06-01-2023 16:49:01.024771,"(3.0, 4.6, 4.537931034482758)","(13.0, 15.5, 14.82258064516129)","(3.6, 4.1, 3.918181818181818)","(21.0, 44.0, 43.333333333333336)","(16.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.55263157894737)","(2.8, 3.5, 3.3421052631578947)","(11.0, 14.5, 13.0625)"
06-01-2023 16:49:02.188279,"(3.0, 4.6, 4.4314285714285715)","(13.0, 15.5, 13.852941176470589)","(3.6, 4.1, 3.9499999999999997)","(21.0, 44.0, 44.61538461538461)","(16.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.181818181818183)","(2.8, 3.5, 3.3833333333333333)","(11.0, 14.5, 13.065217391304348)"
06-01-2023 16:49:03.286811,"(3.0, 4.5, 4.4314285714285715)","(13.0, 15.5, 13.852941176470589)","(3.6, 4.1, 3.9499999999999997)","(21.0, 46.0, 44.61538461538461)","(16.0, 36.0, 31.862068965517242)","(21.0, 27.0, 25.41025641025641)","(2.8, 3.5, 3.17)","(11.0, 14.5, 13.227272727272727)"
06-01-2023 16:49:04.335301,"(3.0, 4.5, 4.425)","(13.0, 15.5, 14.782051282051281)","(3.6, 4.3, 4.125)","(21.0, 46.0, 44.714285714285715)","(16.0, 36.0, 31.862068965517242)","(21.0, 27.0, 25.176470588235293)","(2.8, 3.45, 3.17)","(11.0, 13.5, 13.25)"
06-01-2023 16:49:05.501845,"(3.0, 4.5, 4.425)","(13.0, 15.5, 14.782051282051281)","(3.6, 4.4, 4.114285714285714)","(21.0, 46.0, 41.81818181818182)","(16.0, 36.0, 32.0)","(21.0, 27.0, 25.176470588235293)","(2.8, 3.45, 3.3596774193548384)","(11.0, 13.5, 12.78125)"
06-01-2023 16:49:06.626277,"(3.0, 4.5, 4.425)","(13.0, 15.5, 14.863636363636363)","(3.6, 4.4, 4.16)","(21.0, 46.0, 41.714285714285715)","(16.0, 36.0, 32.0)","(21.0, 27.0, 25.27777777777778)","(2.8, 3.4, 3.2833333333333337)","(11.0, 13.5, 12.78125)"
06-01-2023 16:49:07.913548,"(3.0, 4.5, 4.425)","(13.0, 15.5, 14.891304347826086)","(3.6, 4.4, 4.315789473684211)","(21.0, 46.0, 41.714285714285715)","(16.0, 36.0, 32.0)","(21.0, 27.0, 24.181818181818183)","(2.8, 3.45, 3.264814814814815)","(11.0, 13.5, 12.810344827586206)"
06-01-2023 16:49:09.116347,"(3.0, 4.5, 4.425)","(13.0, 15.5, 14.1)","(3.6, 4.4, 4.315789473684211)","(21.0, 46.0, 41.714285714285715)","(16.0, 36.0, 32.0)","(21.0, 27.0, 24.55263157894737)","(2.8, 3.45, 3.2795454545454548)","(11.0, 13.5, 12.8)"
06-01-2023 16:49:10.265377,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.5)","(3.5, 4.4, 4.16)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 32.0)","(20.0, 27.0, 24.181818181818183)","(2.7, 3.45, 3.36)","(11.0, 13.5, 11.673913043478262)"
06-01-2023 16:49:11.399662,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.4, 4.266666666666667)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.181818181818183)","(2.7, 3.4, 3.36)","(11.0, 13.5, 11.928571428571429)"
06-01-2023 16:49:12.496632,"(3.2, 4.6, 4.484615384615385)","(12.0, 15.5, 14.66)","(3.5, 4.4, 4.222222222222222)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.55263157894737)","(2.7, 3.4, 3.3375)","(11.0, 12.5, 11.3)"
06-01-2023 16:49:13.682724,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.4, 4.24)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.55263157894737)","(2.7, 3.4, 3.3411764705882354)","(11.0, 12.5, 11.3)"
06-01-2023 16:49:14.938793,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.4, 4.220000000000001)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.181818181818183)","(2.7, 3.4, 3.3043478260869565)","(11.0, 12.5, 12.038461538461538)"
06-01-2023 16:49:16.228787,"(3.2, 4.6, 4.484615384615385)","(12.0, 15.5, 14.66)","(3.5, 4.4, 4.220000000000001)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.181818181818183)","(2.7, 3.4, 3.3333333333333335)","(11.0, 12.5, 12.038461538461538)"
06-01-2023 16:49:17.472256,"(3.2, 4.6, 4.484615384615385)","(12.0, 15.5, 14.66)","(3.5, 4.4, 4.311111111111112)","(26.0, 46.0, 40.23076923076923)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.55263157894737)","(2.7, 3.4, 3.246153846153846)","(11.0, 12.5, 11.532258064516128)"
06-01-2023 16:49:18.646786,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.4, 4.266666666666667)","(26.0, 46.0, 40.23076923076923)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.55263157894737)","(2.7, 3.35, 3.25)","(11.0, 12.5, 11.532258064516128)"
06-01-2023 16:49:19.827737,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.4, 4.266666666666667)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.181818181818183)","(2.7, 3.35, 3.25)","(11.0, 12.5, 11.532258064516128)"
06-01-2023 16:49:21.066480,"(3.2, 4.6, 4.484615384615385)","(12.0, 15.5, 14.66)","(3.5, 4.4, 4.288888888888889)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.181818181818183)","(2.7, 3.35, 3.3147058823529414)","(11.0, 12.5, 11.532258064516128)"
06-01-2023 16:49:22.523562,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.5, 4.414285714285715)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(20.0, 27.0, 24.55263157894737)","(2.7, 3.35, 3.318421052631579)","(11.0, 12.5, 11.333333333333334)"
06-01-2023 16:49:23.970755,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.5, 4.4)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.181818181818183)","(2.7, 3.35, 3.3874999999999997)","(11.0, 12.5, 11.375)"
06-01-2023 16:49:25.304556,"(3.2, 4.6, 4.4125)","(12.0, 15.5, 14.45)","(3.5, 4.5, 4.4)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.181818181818183)","(2.7, 3.4, 3.3874999999999997)","(11.0, 12.5, 11.375)"
06-01-2023 16:49:26.725567,"(3.2, 4.6, 4.484615384615385)","(12.0, 15.5, 14.82258064516129)","(3.5, 4.5, 4.266666666666667)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.181818181818183)","(2.7, 3.35, 3.3125)","(11.0, 12.5, 11.375)"
06-01-2023 16:49:28.155813,"(3.2, 4.6, 4.4125)","(12.0, 17.5, 16.75)","(3.5, 4.5, 4.375)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(21.0, 27.0, 24.55263157894737)","(2.7, 3.35, 3.3125)","(11.0, 12.5, 11.38888888888889)"
06-01-2023 16:49:29.450885,"(3.2, 4.6, 4.4125)","(12.0, 17.5, 17.2)","(3.6, 4.4, 4.375)","(26.0, 46.0, 40.22222222222222)","(19.0, 36.0, 31.862068965517242)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.3125)","(11.0, 11.5, 11.18421052631579)"
06-01-2023 16:49:30.660681,"(3.2, 4.6, 4.4125)","(12.0, 17.5, 17.2)","(3.6, 4.4, 4.375)","(26.0, 46.0, 44.4)","(19.0, 36.0, 31.862068965517242)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.303125)","(11.0, 11.5, 10.9)"
06-01-2023 16:49:31.891062,"(3.2, 4.6, 4.4125)","(12.0, 17.5, 17.35)","(3.6, 4.4, 4.375)","(26.0, 46.0, 48.54545454545455)","(19.0, 36.0, 31.93220338983051)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.2833333333333337)","(11.0, 11.5, 10.9)"
06-01-2023 16:49:33.147470,"(3.2, 4.6, 4.545454545454545)","(12.0, 17.5, 17.3125)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.8)","(19.0, 36.0, 31.93220338983051)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.26)","(11.0, 11.5, 11.0)"
06-01-2023 16:49:34.356578,"(3.2, 4.6, 4.542857142857143)","(12.0, 17.5, 18.76923076923077)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.5)","(19.0, 36.0, 32.666666666666664)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.29)","(11.0, 11.5, 10.970588235294118)"
06-01-2023 16:49:35.562399,"(3.1, 4.7, 4.66)","(12.0, 19.0, 18.76923076923077)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.5)","(19.0, 36.0, 33.03703703703704)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.775862068965518)"
06-01-2023 16:49:36.794053,"(3.1, 4.7, 4.6454545454545455)","(12.0, 19.0, 17.384615384615383)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.5)","(19.0, 36.0, 33.03703703703704)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.785714285714286)"
06-01-2023 16:49:37.974062,"(3.1, 4.7, 4.6000000000000005)","(12.0, 17.5, 17.384615384615383)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.5)","(19.0, 36.0, 33.018181818181816)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.785714285714286)"
06-01-2023 16:49:39.094252,"(3.1, 4.7, 4.66)","(12.0, 17.5, 17.43181818181818)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.5)","(19.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.785714285714286)"
06-01-2023 16:49:40.276413,"(3.1, 4.7, 4.66)","(12.0, 17.5, 17.43181818181818)","(3.6, 4.4, 4.375)","(26.0, 50.0, 46.5)","(19.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.785714285714286)"
06-01-2023 16:49:41.471508,"(3.1, 4.7, 4.6625000000000005)","(12.0, 17.5, 17.43181818181818)","(3.6, 4.4, 4.375)","(26.0, 50.0, 47.4)","(19.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.630434782608695)"
06-01-2023 16:49:42.691063,"(3.1, 4.8, 4.786206896551724)","(12.0, 17.5, 18.214285714285715)","(3.6, 4.4, 4.375)","(26.0, 48.0, 47.4)","(19.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.7)"
06-01-2023 16:49:43.901866,"(3.1, 4.8, 4.786206896551724)","(12.0, 18.5, 17.5)","(3.6, 4.4, 4.375)","(26.0, 48.0, 47.4)","(20.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.7)"
06-01-2023 16:49:45.035870,"(3.1, 4.8, 4.786206896551724)","(12.0, 18.5, 17.5)","(3.6, 4.4, 4.375)","(26.0, 48.0, 47.4)","(20.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.246153846153846)","(11.0, 11.5, 10.630434782608695)"
06-01-2023 16:49:46.250636,"(3.1, 4.8, 4.786206896551724)","(12.0, 17.5, 17.261904761904763)","(3.6, 4.4, 4.316666666666667)","(26.0, 48.0, 47.4)","(20.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2533333333333334)","(11.0, 11.5, 10.722222222222221)"
06-01-2023 16:49:47.394110,"(3.1, 4.8, 4.75)","(12.0, 17.5, 17.142857142857142)","(3.6, 4.4, 4.2875)","(26.0, 48.0, 47.4)","(20.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2533333333333334)","(11.0, 11.5, 10.73076923076923)"
06-01-2023 16:49:48.527705,"(3.1, 4.8, 4.75)","(12.0, 17.5, 17.09090909090909)","(3.6, 4.3, 4.2875)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2533333333333334)","(10.0, 11.5, 10.73076923076923)"
06-01-2023 16:49:49.678999,"(3.1, 4.8, 4.777777777777778)","(12.0, 17.5, 17.09090909090909)","(3.6, 4.3, 4.2875)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2533333333333334)","(10.0, 11.5, 10.714285714285714)"
06-01-2023 16:49:50.904046,"(3.1, 4.8, 4.75)","(12.0, 17.5, 17.263157894736842)","(3.6, 4.3, 4.2875)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2533333333333334)","(10.0, 11.5, 10.583333333333334)"
06-01-2023 16:49:52.291205,"(3.1, 4.8, 4.75)","(12.0, 17.5, 17.263157894736842)","(3.6, 4.3, 4.2875)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.338235294117647)","(10.0, 11.0, 10.545454545454545)"
06-01-2023 16:49:53.610009,"(3.1, 4.8, 4.75)","(12.0, 17.5, 17.23913043478261)","(3.6, 4.3, 4.233333333333333)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.2980769230769234)","(10.0, 11.0, 10.705882352941176)"
06-01-2023 16:49:54.940209,"(3.2, 4.8, 4.76)","(12.0, 17.5, 17.23913043478261)","(3.6, 4.4, 4.34)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.2980769230769234)","(10.0, 11.0, 10.705882352941176)"
06-01-2023 16:49:56.323573,"(3.2, 4.8, 4.76)","(12.0, 17.5, 17.3125)","(3.6, 4.3, 4.146153846153846)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.2980769230769234)","(10.0, 11.0, 10.705882352941176)"
06-01-2023 16:49:57.737529,"(3.2, 4.8, 4.75)","(12.0, 17.5, 17.3125)","(3.6, 4.3, 4.3)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.35, 3.2705882352941176)","(10.0, 11.0, 10.705882352941176)"
06-01-2023 16:49:59.225459,"(3.2, 4.8, 4.75)","(12.0, 17.5, 17.3125)","(3.6, 4.4, 4.3)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2333333333333334)","(10.0, 11.0, 10.705882352941176)"
06-01-2023 16:50:00.583700,"(3.2, 4.8, 4.75)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.286206896551724)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.23)","(10.0, 11.0, 10.705882352941176)"
06-01-2023 16:50:02.059924,"(3.2, 4.8, 4.75)","(13.0, 17.5, 17.2)","(3.5, 4.4, 4.288135593220339)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.339285714285715)","(2.7, 3.3, 3.2176470588235295)","(10.0, 11.0, 11.285714285714286)"
06-01-2023 16:50:03.345167,"(3.2, 4.8, 4.675)","(13.0, 17.5, 17.1)","(3.5, 4.4, 4.288135593220339)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.36842105263158)","(2.7, 3.3, 3.1923076923076925)","(10.0, 11.5, 11.272727272727273)"
06-01-2023 16:50:04.690069,"(3.2, 5.0, 4.99396551724138)","(13.0, 17.5, 17.1)","(3.5, 4.4, 4.2734375)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.09803921568628)","(21.0, 27.0, 25.36842105263158)","(2.7, 3.2, 3.2375)","(10.0, 11.5, 11.272727272727273)"
06-01-2023 16:50:06.058616,"(3.2, 5.0, 4.993991416309012)","(13.0, 17.5, 17.1)","(3.5, 4.4, 4.2734375)","(26.0, 48.0, 47.4)","(21.0, 36.0, 33.04)","(21.0, 27.0, 25.36842105263158)","(2.7, 3.25, 3.2375)","(10.0, 11.5, 11.272727272727273)"
06-01-2023 16:50:07.359467,"(3.2, 5.0, 4.993991416309012)","(13.0, 17.5, 17.184210526315788)","(3.5, 4.4, 4.2734375)","(26.0, 48.0, 47.5)","(21.0, 36.0, 33.04)","(21.0, 27.0, 25.36842105263158)","(2.7, 3.25, 3.2176470588235295)","(10.0, 11.5, 11.25)"
06-01-2023 16:50:08.575141,"(3.2, 5.0, 4.993859649122807)","(13.0, 17.5, 17.184210526315788)","(3.5, 4.4, 4.2656716417910445)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.30909090909091)","(21.0, 27.0, 25.5)","(2.7, 3.3, 3.2071428571428573)","(10.0, 11.5, 11.227272727272727)"
06-01-2023 16:50:09.921669,"(3.2, 5.0, 4.988793103448276)","(13.0, 17.5, 17.25)","(3.5, 4.4, 4.256338028169014)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.2357142857142858)","(10.0, 11.5, 11.34375)"
06-01-2023 16:50:11.231412,"(3.3, 5.0, 4.948275862068965)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.260869565217392)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.2333333333333334)","(10.0, 11.5, 11.34375)"
06-01-2023 16:50:12.603178,"(3.3, 5.0, 4.948275862068965)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.258571428571429)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.2357142857142858)","(10.0, 11.5, 11.34375)"
06-01-2023 16:50:13.914342,"(3.3, 5.0, 4.948275862068965)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.257446808510638)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.183333333333333)","(10.0, 11.5, 10.88888888888889)"
06-01-2023 16:50:15.202752,"(3.3, 5.0, 4.948275862068965)","(13.0, 17.5, 17.3125)","(3.5, 4.3, 4.270769230769231)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.19)","(10.0, 11.0, 10.61111111111111)"
06-01-2023 16:50:16.498182,"(3.3, 5.0, 4.948275862068965)","(13.0, 17.5, 17.285714285714285)","(3.5, 4.4, 4.270769230769231)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.1868421052631577)","(10.0, 11.5, 10.61111111111111)"
06-01-2023 16:50:17.830929,"(3.3, 5.0, 4.970588235294118)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.270769230769231)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.183333333333333)","(10.0, 11.5, 10.6)"
06-01-2023 16:50:19.191707,"(3.3, 5.0, 4.975)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.270769230769231)","(26.0, 48.0, 47.6)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.183333333333333)","(10.0, 11.5, 10.6)"
06-01-2023 16:50:20.354657,"(3.3, 5.0, 4.975)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.270769230769231)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.203846153846154)","(10.0, 11.5, 10.777777777777779)"
06-01-2023 16:50:21.480251,"(3.3, 5.0, 4.940540540540541)","(13.0, 17.5, 17.3125)","(3.5, 4.4, 4.270769230769231)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.203846153846154)","(10.0, 11.0, 10.68421052631579)"
06-01-2023 16:50:22.723449,"(3.3, 5.0, 4.940540540540541)","(13.0, 17.5, 18.41176470588235)","(3.5, 4.4, 4.245098039215686)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.203846153846154)","(10.0, 11.0, 10.820512820512821)"
06-01-2023 16:50:23.963810,"(3.3, 5.0, 4.935294117647059)","(13.0, 18.5, 18.88235294117647)","(3.5, 4.3, 4.245098039215686)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.19)","(10.0, 11.0, 10.820512820512821)"
06-01-2023 16:50:25.299682,"(3.3, 5.0, 4.935294117647059)","(13.0, 19.0, 18.0)","(3.5, 4.3, 4.245098039215686)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.25, 3.1678571428571427)","(10.0, 11.0, 10.914285714285715)"
06-01-2023 16:50:26.581279,"(3.3, 5.0, 4.970588235294118)","(13.0, 18.5, 18.0)","(3.5, 4.3, 4.245098039215686)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.2, 3.1678571428571427)","(10.0, 11.0, 10.947368421052632)"
06-01-2023 16:50:27.798106,"(3.3, 5.0, 4.970588235294118)","(13.0, 18.5, 18.0)","(3.5, 4.3, 4.245098039215686)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.2, 3.1870967741935488)","(10.0, 11.0, 11.071428571428571)"
06-01-2023 16:50:29.071104,"(3.3, 5.0, 4.954545454545455)","(13.0, 18.5, 18.0)","(3.5, 4.3, 4.245098039215686)","(26.0, 48.0, 47.625)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.2, 3.140625)","(10.0, 11.5, 11.152173913043478)"
06-01-2023 16:50:30.277294,"(3.3, 5.0, 4.954545454545455)","(13.0, 19.0, 18.25)","(3.5, 4.3, 4.2734375)","(26.0, 48.0, 47.64705882352941)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.2, 3.075)","(10.0, 11.5, 11.3125)"
06-01-2023 16:50:31.513921,"(3.3, 5.0, 4.945283018867925)","(13.0, 19.0, 18.25)","(3.5, 4.4, 4.235714285714286)","(26.0, 48.0, 47.64705882352941)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.1, 3.125)","(10.0, 12.0, 11.653846153846153)"
06-01-2023 16:50:32.766637,"(3.3, 4.8, 4.7124999999999995)","(13.0, 19.0, 18.25)","(3.5, 4.4, 4.245454545454545)","(26.0, 48.0, 47.5)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.5)","(2.7, 3.15, 3.131818181818182)","(10.0, 12.0, 11.653846153846153)"
06-01-2023 16:50:34.069268,"(3.3, 4.8, 4.728571428571429)","(13.0, 19.0, 18.884615384615383)","(3.5, 4.3, 4.258823529411765)","(26.0, 48.0, 47.8)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.476190476190474)","(2.7, 3.15, 3.13)","(10.0, 12.0, 11.928571428571429)"
06-01-2023 16:50:35.437253,"(3.3, 4.8, 4.6695652173913045)","(13.0, 19.0, 18.884615384615383)","(3.5, 4.3, 4.271428571428571)","(26.0, 48.0, 47.8)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.476190476190474)","(2.7, 3.15, 3.131818181818182)","(10.0, 12.0, 11.87037037037037)"
06-01-2023 16:50:36.815499,"(3.3, 4.8, 4.721052631578948)","(13.0, 19.0, 18.91176470588235)","(3.5, 4.3, 4.265)","(26.0, 48.0, 49.0)","(21.0, 36.0, 33.357142857142854)","(21.0, 27.0, 25.476190476190474)","(2.7, 3.15, 3.0791666666666666)","(10.0, 12.0, 11.883333333333333)"
06-01-2023 16:50:38.129708,"(3.3, 4.8, 4.721052631578948)","(13.0, 19.0, 18.543478260869566)","(3.5, 4.3, 4.252)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.357142857142854)","(20.0, 27.0, 25.5)","(2.7, 3.1, 3.038235294117647)","(9.0, 12.0, 11.919354838709678)"
