,Special Ella,Big Time Yonkers,Homebush Red,Homebush Allison,Goldstar Jericho,Wild Thyme,Homebush Ari,Know Vibes
09-01-2023 12:01:09.252139,"(1.4, 1.6, 1.5909803921568628)","(10.0, 30.0, 28.35)","(10.0, 42.0, 31.833333333333332)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 33.0)","(19.0, 230.0, 100.0)","(9.0, 9.8, 10.307142857142857)"
09-01-2023 12:01:10.410462,"(1.4, 1.6, 1.5909803921568628)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 31.833333333333332)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 33.0)","(19.0, 230.0, 91.33333333333333)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:11.605768,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 31.833333333333332)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 33.0)","(19.0, 230.0, 91.33333333333333)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:12.766468,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 31.833333333333332)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 33.0)","(19.0, 230.0, 180.32)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:13.941155,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 31.833333333333332)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 37.66666666666667)","(19.0, 230.0, 134.92307692307693)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:15.128958,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 31.833333333333332)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 37.66666666666667)","(19.0, 230.0, 141.71428571428572)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:16.333104,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 26.75)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 37.66666666666667)","(19.0, 230.0, 141.71428571428572)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:17.570981,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 28.73076923076923)","(10.0, 42.0, 26.75)","(31.0, 350.0, 246.0)","(8.0, 18.5, 13.444444444444445)","(13.0, 40.0, 37.66666666666667)","(19.0, 230.0, 141.71428571428572)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:18.772847,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 24.666666666666664)","(10.0, 42.0, 20.0)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 230.0, 171.25)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:19.956010,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 24.666666666666664)","(10.0, 40.0, 26.0)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:21.152408,"(1.4, 1.6, 1.5916666666666668)","(10.0, 30.0, 24.833333333333336)","(10.0, 40.0, 22.8125)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:22.324473,"(1.4, 1.6, 1.5911363636363638)","(10.0, 30.0, 24.833333333333336)","(10.0, 40.0, 27.5)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:23.522326,"(1.4, 1.6, 1.5911363636363638)","(10.0, 30.0, 24.833333333333336)","(10.0, 40.0, 27.5)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:24.722879,"(1.4, 1.6, 1.590925925925926)","(10.0, 30.0, 16.714285714285715)","(10.0, 40.0, 27.5)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.307142857142857)"
09-01-2023 12:01:25.926002,"(1.4, 1.6, 1.590925925925926)","(10.0, 30.0, 16.714285714285715)","(10.0, 40.0, 33.45238095238095)","(31.0, 350.0, 272.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.35)"
09-01-2023 12:01:27.121777,"(1.4, 1.6, 1.591764705882353)","(10.0, 30.0, 20.0)","(10.0, 40.0, 31.0)","(31.0, 350.0, 322.0)","(8.0, 18.5, 14.940000000000001)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.363636363636363)"
09-01-2023 12:01:28.343692,"(1.4, 1.6, 1.583921568627451)","(10.0, 30.0, 21.0)","(10.0, 40.0, 27.954545454545453)","(31.0, 350.0, 299.0)","(8.0, 18.5, 15.15925925925926)","(13.0, 40.0, 33.166666666666664)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.363636363636363)"
09-01-2023 12:01:29.597271,"(1.4, 1.6, 1.583921568627451)","(10.0, 30.0, 21.0)","(10.0, 40.0, 27.954545454545453)","(31.0, 350.0, 299.0)","(8.0, 17.5, 11.24375)","(13.0, 40.0, 28.75)","(19.0, 220.0, 181.2)","(9.0, 10.5, 10.363636363636363)"
09-01-2023 12:01:30.803200,"(1.4, 1.6, 1.583921568627451)","(10.0, 30.0, 21.0)","(10.0, 40.0, 36.214285714285715)","(31.0, 350.0, 299.0)","(8.0, 17.5, 14.290624999999999)","(13.0, 38.0, 30.5)","(19.0, 220.0, 123.5)","(9.0, 10.5, 10.363636363636363)"
09-01-2023 12:01:32.030764,"(1.4, 1.6, 1.5860606060606062)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 36.214285714285715)","(31.0, 350.0, 299.0)","(8.0, 17.5, 14.290624999999999)","(13.0, 36.0, 30.5)","(19.0, 220.0, 181.4)","(9.0, 10.5, 11.178571428571429)"
09-01-2023 12:01:33.239451,"(1.4, 1.6, 1.5860606060606062)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 29.4)","(31.0, 350.0, 299.0)","(8.0, 17.5, 15.816)","(13.0, 36.0, 34.45454545454545)","(19.0, 220.0, 172.0)","(9.0, 11.5, 11.178571428571429)"
09-01-2023 12:01:34.414986,"(1.4, 1.6, 1.5860606060606062)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 29.4)","(31.0, 350.0, 299.0)","(8.0, 17.0, 15.173076923076923)","(13.0, 36.0, 34.45454545454545)","(19.0, 220.0, 129.0)","(9.0, 11.5, 10.846153846153847)"
09-01-2023 12:01:35.643284,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 32.5)","(31.0, 350.0, 299.0)","(8.0, 16.5, 13.25)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.75)"
09-01-2023 12:01:36.866540,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 42.0, 37.92857142857143)","(31.0, 350.0, 299.0)","(8.0, 16.5, 13.125)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:38.090319,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 42.0, 37.92857142857143)","(31.0, 350.0, 299.0)","(8.0, 16.5, 12.375)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:39.350576,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 42.0, 37.92857142857143)","(31.0, 350.0, 299.0)","(8.0, 16.5, 12.375)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:40.583317,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 42.0, 26.25)","(31.0, 350.0, 299.0)","(8.0, 16.5, 12.375)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:41.855354,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 42.0, 26.25)","(31.0, 350.0, 275.0)","(8.0, 16.5, 12.375)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:43.067820,"(1.4, 1.6, 1.5816000000000001)","(10.0, 30.0, 21.42857142857143)","(10.0, 42.0, 30.625)","(31.0, 350.0, 290.0)","(8.0, 16.5, 12.375)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:44.297800,"(1.4, 1.6, 1.5810256410256411)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 30.625)","(31.0, 350.0, 290.0)","(8.0, 16.5, 12.375)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:45.540018,"(1.4, 1.6, 1.5753333333333335)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 28.88888888888889)","(31.0, 350.0, 290.0)","(8.0, 16.5, 12.75)","(13.0, 36.0, 34.45454545454545)","(19.0, 230.0, 129.0)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:46.767276,"(1.4, 1.6, 1.5785714285714287)","(10.0, 30.0, 21.42857142857143)","(10.0, 40.0, 28.88888888888889)","(31.0, 350.0, 290.0)","(8.0, 16.5, 12.863636363636363)","(13.0, 36.0, 27.095238095238095)","(19.0, 230.0, 171.08333333333331)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:48.183443,"(1.4, 1.6, 1.5785714285714287)","(10.0, 30.0, 17.433333333333334)","(10.0, 40.0, 24.333333333333336)","(31.0, 350.0, 202.5)","(8.0, 16.5, 13.125)","(13.0, 36.0, 21.857142857142858)","(19.0, 230.0, 124.5)","(9.0, 11.0, 10.4)"
09-01-2023 12:01:49.551833,"(1.4, 1.6, 1.5775000000000001)","(10.0, 30.0, 17.866666666666667)","(10.0, 42.0, 27.75)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 36.0, 25.3)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.588235294117647)"
09-01-2023 12:01:50.868433,"(1.4, 1.6, 1.5841176470588236)","(10.0, 30.0, 17.866666666666667)","(10.0, 40.0, 26.0)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 34.0, 27.833333333333336)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.588235294117647)"
09-01-2023 12:01:52.165877,"(1.4, 1.6, 1.5841176470588236)","(10.0, 30.0, 17.866666666666667)","(10.0, 40.0, 33.5)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 32.0, 27.833333333333336)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.588235294117647)"
09-01-2023 12:01:53.470079,"(1.4, 1.6, 1.5748979591836736)","(10.0, 30.0, 17.866666666666667)","(10.0, 38.0, 33.16666666666667)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 32.0, 27.833333333333336)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:01:54.733257,"(1.4, 1.57, 1.5633333333333335)","(10.0, 30.0, 17.866666666666667)","(10.0, 42.0, 33.16666666666667)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 32.0, 22.72222222222222)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:01:55.969463,"(1.4, 1.57, 1.556769230769231)","(10.0, 30.0, 19.88888888888889)","(10.0, 42.0, 33.5)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 34.0, 28.75)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.428571428571429)"
09-01-2023 12:01:57.221181,"(1.4, 1.57, 1.559777777777778)","(10.0, 30.0, 20.666666666666668)","(10.0, 38.0, 33.5)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 34.0, 28.75)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.428571428571429)"
09-01-2023 12:01:58.418092,"(1.4, 1.57, 1.559777777777778)","(10.0, 29.0, 20.333333333333336)","(10.0, 38.0, 33.5)","(31.0, 350.0, 251.66666666666666)","(8.0, 16.5, 13.875)","(13.0, 34.0, 28.0)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.428571428571429)"
09-01-2023 12:01:59.596356,"(1.4, 1.57, 1.559777777777778)","(10.0, 29.0, 19.823529411764707)","(10.0, 38.0, 34.5)","(31.0, 350.0, 280.0)","(8.0, 16.5, 13.875)","(13.0, 34.0, 28.75)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.428571428571429)"
09-01-2023 12:02:00.726357,"(1.4, 1.57, 1.559777777777778)","(10.0, 29.0, 19.823529411764707)","(10.0, 38.0, 34.5)","(31.0, 350.0, 280.0)","(8.0, 16.5, 13.875)","(13.0, 34.0, 28.75)","(19.0, 220.0, 125.0)","(9.0, 11.0, 10.333333333333334)"
09-01-2023 12:02:01.805944,"(1.4, 1.57, 1.559777777777778)","(10.0, 29.0, 19.823529411764707)","(10.0, 38.0, 34.5)","(31.0, 350.0, 280.0)","(8.0, 16.5, 13.875)","(13.0, 34.0, 28.75)","(19.0, 220.0, 105.0)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:02.768291,"(1.4, 1.57, 1.559777777777778)","(10.0, 29.0, 19.61111111111111)","(10.0, 34.0, 31.166666666666668)","(31.0, 350.0, 294.0)","(8.0, 16.5, 15.1875)","(13.0, 34.0, 27.5)","(19.0, 180.0, 161.25)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:03.825769,"(1.4, 1.57, 1.5588)","(10.0, 25.0, 23.5)","(10.0, 27.0, 31.57142857142857)","(31.0, 350.0, 294.0)","(8.0, 16.5, 15.333333333333334)","(13.0, 34.0, 27.5)","(19.0, 180.0, 171.66666666666669)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:04.984078,"(1.4, 1.57, 1.5588)","(10.0, 29.0, 19.095238095238095)","(10.0, 34.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 15.333333333333334)","(13.0, 34.0, 27.38888888888889)","(19.0, 180.0, 171.66666666666669)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:06.145501,"(1.4, 1.57, 1.5440909090909092)","(10.0, 29.0, 19.095238095238095)","(10.0, 38.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.4375)","(19.0, 230.0, 171.66666666666669)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:07.315931,"(1.4, 1.57, 1.5440909090909092)","(10.0, 29.0, 19.095238095238095)","(10.0, 38.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.4375)","(19.0, 230.0, 171.66666666666669)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:08.528770,"(1.4, 1.57, 1.5440909090909092)","(10.0, 29.0, 19.095238095238095)","(10.0, 38.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.75)","(13.0, 34.0, 27.583333333333332)","(19.0, 230.0, 171.66666666666669)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:09.697858,"(1.4, 1.55, 1.5412244897959184)","(10.0, 29.0, 19.095238095238095)","(10.0, 38.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.75)","(13.0, 34.0, 27.583333333333332)","(19.0, 230.0, 56.75)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:10.861628,"(1.4, 1.55, 1.541111111111111)","(10.0, 29.0, 19.095238095238095)","(10.0, 38.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.75)","(13.0, 34.0, 27.583333333333332)","(19.0, 230.0, 56.75)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:12.116831,"(1.4, 1.55, 1.5418181818181818)","(10.0, 29.0, 19.095238095238095)","(10.0, 38.0, 35.0)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.583333333333332)","(19.0, 230.0, 56.75)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:13.335978,"(1.4, 1.55, 1.54125)","(10.0, 29.0, 18.096774193548388)","(10.0, 38.0, 36.46153846153847)","(31.0, 350.0, 294.0)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.583333333333332)","(19.0, 230.0, 56.75)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:14.587468,"(1.4, 1.55, 1.54125)","(10.0, 29.0, 18.096774193548388)","(10.0, 38.0, 37.130434782608695)","(31.0, 350.0, 283.75)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.583333333333332)","(19.0, 230.0, 56.75)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:15.848899,"(1.4, 1.55, 1.54125)","(10.0, 28.0, 25.166666666666664)","(10.0, 38.0, 30.25)","(31.0, 350.0, 297.0)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.4375)","(19.0, 230.0, 126.0)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:17.099694,"(1.4, 1.55, 1.543448275862069)","(10.0, 27.0, 23.5)","(10.0, 42.0, 26.5)","(31.0, 350.0, 297.0)","(8.0, 16.5, 15.58695652173913)","(13.0, 34.0, 27.4375)","(19.0, 220.0, 197.0)","(9.0, 11.0, 10.666666666666666)"
09-01-2023 12:02:18.384199,"(1.4, 1.55, 1.543448275862069)","(10.0, 25.0, 21.5)","(10.0, 34.0, 31.0)","(31.0, 350.0, 220.0)","(8.0, 16.5, 15.479166666666668)","(13.0, 34.0, 27.26923076923077)","(19.0, 220.0, 129.0)","(9.0, 11.0, 10.625)"
09-01-2023 12:02:19.573638,"(1.4, 1.55, 1.543448275862069)","(10.0, 24.0, 21.5)","(10.0, 34.0, 27.0)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 15.479166666666668)","(13.0, 34.0, 27.318181818181817)","(19.0, 220.0, 173.0)","(8.5, 11.0, 10.833333333333334)"
09-01-2023 12:02:20.795697,"(1.4, 1.55, 1.543448275862069)","(10.0, 24.0, 21.5)","(10.0, 29.0, 25.4)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.28)","(19.0, 200.0, 146.0)","(8.5, 11.0, 10.785714285714286)"
09-01-2023 12:02:22.025530,"(1.4, 1.54, 1.539154929577465)","(10.0, 22.0, 20.166666666666668)","(10.0, 27.0, 25.4)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.28)","(19.0, 200.0, 146.0)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:02:23.253299,"(1.4, 1.54, 1.539154929577465)","(10.0, 22.0, 20.166666666666668)","(10.0, 27.0, 25.4)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 14.884615384615385)","(13.0, 34.0, 27.28)","(19.0, 200.0, 173.0)","(8.5, 11.0, 10.785714285714286)"
09-01-2023 12:02:24.547014,"(1.4, 1.54, 1.539154929577465)","(10.0, 22.0, 19.5)","(10.0, 27.0, 26.363636363636363)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 14.785714285714285)","(13.0, 34.0, 27.28)","(19.0, 200.0, 146.0)","(8.5, 11.0, 10.785714285714286)"
09-01-2023 12:02:25.791587,"(1.4, 1.54, 1.537777777777778)","(10.0, 21.0, 21.25)","(10.0, 27.0, 38.46153846153847)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 15.115384615384615)","(13.0, 34.0, 28.52173913043478)","(19.0, 200.0, 159.33333333333331)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:02:27.021623,"(1.4, 1.51, 1.4827777777777778)","(10.0, 26.0, 17.25)","(10.0, 40.0, 40.166666666666664)","(31.0, 350.0, 263.33333333333337)","(8.0, 16.5, 15.115384615384615)","(13.0, 34.0, 28.75)","(19.0, 220.0, 189.66666666666666)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:02:28.280433,"(1.4, 1.51, 1.5065116279069768)","(10.0, 27.0, 18.227272727272727)","(10.0, 42.0, 40.166666666666664)","(31.0, 350.0, 312.5)","(8.0, 16.5, 15.115384615384615)","(13.0, 34.0, 28.782608695652172)","(19.0, 220.0, 159.33333333333331)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:02:29.521742,"(1.4, 1.51, 1.5061538461538462)","(10.0, 26.0, 21.25)","(10.0, 42.0, 40.166666666666664)","(31.0, 380.0, 290.0)","(8.0, 16.5, 15.115384615384615)","(13.0, 34.0, 28.782608695652172)","(19.0, 220.0, 159.33333333333331)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:02:30.824987,"(1.4, 1.51, 1.465128205128205)","(10.0, 25.0, 18.928571428571427)","(10.0, 42.0, 40.166666666666664)","(31.0, 350.0, 290.0)","(8.0, 16.5, 15.115384615384615)","(13.0, 34.0, 28.782608695652172)","(19.0, 220.0, 176.0)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:02:32.070803,"(1.4, 1.51, 1.4561538461538461)","(10.0, 25.0, 17.96153846153846)","(11.0, 42.0, 39.130434782608695)","(41.0, 350.0, 290.0)","(8.5, 16.5, 15.0)","(14.0, 34.0, 28.782608695652172)","(20.0, 220.0, 194.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:33.321958,"(1.4, 1.51, 1.5007692307692309)","(10.0, 26.0, 17.96153846153846)","(11.0, 40.0, 40.166666666666664)","(41.0, 350.0, 221.42857142857144)","(8.5, 16.5, 15.58695652173913)","(14.0, 34.0, 28.782608695652172)","(20.0, 220.0, 176.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:34.575407,"(1.4, 1.51, 1.5007692307692309)","(10.0, 26.0, 18.941176470588236)","(11.0, 42.0, 40.166666666666664)","(41.0, 370.0, 221.42857142857144)","(8.5, 16.5, 15.58695652173913)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 190.66666666666666)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:35.774161,"(1.4, 1.51, 1.5018181818181817)","(10.0, 26.0, 19.125)","(11.0, 42.0, 40.166666666666664)","(41.0, 370.0, 221.42857142857144)","(8.5, 16.5, 15.58695652173913)","(14.0, 34.0, 28.782608695652172)","(20.0, 220.0, 176.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:37.147653,"(1.4, 1.51, 1.5008333333333332)","(10.0, 26.0, 19.125)","(11.0, 42.0, 40.166666666666664)","(41.0, 370.0, 221.42857142857144)","(8.5, 16.5, 15.088235294117647)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 176.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:38.465335,"(1.4, 1.51, 1.5008333333333332)","(10.0, 26.0, 19.125)","(11.0, 42.0, 41.04347826086956)","(41.0, 370.0, 221.42857142857144)","(8.5, 16.5, 15.3)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 176.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:39.761767,"(1.4, 1.5, 1.4813953488372094)","(10.0, 26.0, 17.923076923076923)","(11.0, 42.0, 41.04347826086956)","(41.0, 370.0, 221.42857142857144)","(8.5, 16.5, 15.3)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 176.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:41.192317,"(1.4, 1.5, 1.4813953488372094)","(10.0, 26.0, 17.923076923076923)","(11.0, 42.0, 40.18181818181818)","(41.0, 370.0, 240.0)","(8.5, 16.5, 15.264705882352942)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 176.85714285714286)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:42.675059,"(1.4, 1.5, 1.4813953488372094)","(10.0, 26.0, 17.923076923076923)","(11.0, 42.0, 40.333333333333336)","(41.0, 370.0, 240.0)","(8.5, 16.5, 15.264705882352942)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 208.11764705882354)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:43.932904,"(1.4, 1.5, 1.4813953488372094)","(10.0, 26.0, 17.38888888888889)","(11.0, 42.0, 41.04761904761905)","(41.0, 370.0, 326.0)","(8.5, 16.5, 15.264705882352942)","(14.0, 34.0, 29.384615384615383)","(20.0, 230.0, 208.11764705882354)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:45.195237,"(1.4, 1.5, 1.4813953488372094)","(10.0, 26.0, 17.38888888888889)","(11.0, 42.0, 41.04761904761905)","(41.0, 380.0, 326.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 208.11764705882354)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:46.421364,"(1.4, 1.5, 1.4528846153846153)","(10.0, 26.0, 17.38888888888889)","(11.0, 42.0, 41.04761904761905)","(41.0, 380.0, 326.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 199.66666666666666)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:47.633950,"(1.4, 1.5, 1.4528846153846153)","(10.0, 26.0, 17.38888888888889)","(11.0, 42.0, 41.04761904761905)","(41.0, 380.0, 270.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 28.782608695652172)","(20.0, 230.0, 243.69230769230768)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:48.854625,"(1.4, 1.5, 1.4525)","(10.0, 26.0, 17.35135135135135)","(11.0, 42.0, 37.25)","(41.0, 390.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 28.782608695652172)","(20.0, 260.0, 192.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:50.047176,"(1.4, 1.5, 1.4525)","(10.0, 26.0, 17.058823529411764)","(11.0, 42.0, 37.25)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 29.384615384615383)","(20.0, 240.0, 176.66666666666669)","(9.0, 11.0, 10.863636363636363)"
