,Jezzali,Footluce Dreamer,Woodside Devil,Miss Free Reign,Emerley Wiggum,Bassos Girl,Yasmin Belle,Mrs Butterbean
542,"[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 6, 466853), 26.0, 100.0]"
543,"[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 7, 600031), 26.0, 100.0]"
544,"[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 8, 731107), 26.0, 100.0]"
545,"[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 924574), 26.0, 100.0]"
546,"[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 92703), 26.0, 90.0]"
547,"[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 283889), 26.0, 90.0]"
548,"[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 13, 462076), 26.0, 90.0]"
549,"[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 635684), 26.0, 90.0]"
550,"[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 814124), 26.0, 90.0]"
551,"[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 973384), 26.0, 90.0]"
552,"[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 152429), 26.0, 90.0]"
553,"[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 284354), 26.0, 90.0]"
554,"[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 425064), 26.0, 90.0]"
555,"[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 21, 555948), 26.0, 90.0]"
556,"[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 698401), 26.0, 90.0]"
557,"[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 824463), 26.0, 90.0]"
558,"[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 956624), 26.0, 90.0]"
559,"[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 96656), 26.0, 90.0]"
560,"[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 230133), 26.0, 90.0]"
561,"[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 360702), 26.0, 90.0]"
562,"[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 29, 484353), 26.0, 90.0]"
563,"[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 612545), 26.0, 90.0]"
564,"[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 736708), 26.0, 90.0]"
565,"[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 869978), 26.0, 90.0]"
566,"[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 11594), 26.0, 90.0]"
567,"[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 140609), 26.0, 90.0]"
568,"[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 271634), 26.0, 90.0]"
569,"[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 400798), 26.0, 90.0]"
570,"[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 38, 525295), 26.0, 90.0]"
571,"[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 651733), 26.0, 90.0]"
572,"[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 775321), 26.0, 90.0]"
573,"[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 914768), 26.0, 90.0]"
574,"[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 45809), 26.0, 90.0]"
575,"[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 168379), 26.0, 90.0]"
576,"[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 302778), 26.0, 90.0]"
577,"[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 46, 427875), 26.0, 90.0]"
578,"[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 562088), 26.0, 90.0]"
579,"[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 688693), 26.0, 90.0]"
580,"[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 823102), 26.0, 90.0]"
581,"[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 3.5, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 944930), 26.0, 90.0]"
