,Tuta Yankee,Alvey,Terrys Toil,Roulette,Specified,Fogelberg,Chase A Lot,Ringbark Road
613,"[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 37, 243656), 1.6, 1.91]"
614,"[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 38, 371304), 1.6, 1.91]"
615,"[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 39, 546450), 1.6, 1.91]"
616,"[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 40, 689041), 1.6, 1.91]"
617,"[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 41, 843659), 1.6, 1.91]"
618,"[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 43, 6288), 1.6, 1.91]"
619,"[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 44, 142536), 1.6, 1.91]"
620,"[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 45, 279896), 1.6, 1.91]"
621,"[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 46, 403876), 1.6, 1.91]"
622,"[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 47, 537639), 1.6, 1.9]"
623,"[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 48, 664704), 1.6, 1.89]"
624,"[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 49, 798302), 1.6, 1.89]"
625,"[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 50, 929084), 1.6, 1.89]"
626,"[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 52, 78246), 1.6, 1.89]"
627,"[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 53, 210450), 1.6, 1.89]"
628,"[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 54, 337687), 1.6, 1.89]"
629,"[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 55, 480864), 1.6, 1.89]"
630,"[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 56, 604199), 1.6, 1.89]"
631,"[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 57, 735664), 1.6, 1.89]"
632,"[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 4.6, 10.0]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 47, 58, 859512), 1.6, 1.89]"
633,"[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 48, 0, 4721), 1.6, 1.89]"
634,"[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 48, 1, 129973), 1.6, 1.89]"
635,"[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 2, 258205), 1.6, 1.89]"
636,"[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 3, 390596), 1.6, 1.89]"
637,"[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 4, 525199), 1.6, 1.89]"
638,"[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 5, 661245), 1.6, 1.88]"
639,"[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 41.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 6, 782453), 1.6, 1.87]"
640,"[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 7, 916034), 1.6, 1.87]"
641,"[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 9, 40170), 1.6, 1.87]"
642,"[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 10, 182605), 1.6, 1.87]"
643,"[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 11, 312317), 1.6, 1.87]"
644,"[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 12, 455098), 1.6, 1.87]"
645,"[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 13, 592090), 1.6, 1.87]"
646,"[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 14, 733095), 1.6, 1.87]"
647,"[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 15, 876238), 1.6, 1.87]"
648,"[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 17, 24093), 1.6, 1.87]"
649,"[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 4.6, 9.4]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 18, 183725), 1.6, 1.87]"
650,"[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 4.6, 9.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 19, 332023), 1.6, 1.87]"
651,"[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 4.6, 9.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 20, 488477), 1.6, 1.87]"
652,"[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 21, 617859), 1.6, 1.87]"
653,"[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 48, 22, 751130), 1.6, 1.87]"
