,Aston Autumn,Aussie Bullseye,Fly Slip,Twister Giblet,Creditor,Jamilla Bale,Ranger Ricksen,Why Not Emily
10-01-2023 13:37:13.285695,"(2.7, 4.2, 2.7969230769230773)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:14.365605,"(2.7, 4.2, 2.7969230769230773)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:15.521816,"(2.7, 4.2, 2.7969230769230773)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:16.651932,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:17.799411,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:18.977014,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:20.167875,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:21.540636,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:22.878752,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:24.046486,"(2.7, 4.2, 2.8971428571428572)","(17.0, 40.0, 27.75)","(4.8, 8.6, 6.96)","(31.0, 100.0, 53.75)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:25.410701,"(2.7, 4.2, 2.8971428571428572)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:26.538674,"(2.7, 4.2, 2.8971428571428572)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:27.643290,"(2.7, 4.2, 2.8971428571428572)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:28.710021,"(2.7, 4.2, 2.8971428571428572)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:29.806235,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:30.940857,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:32.126326,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:33.260856,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:34.377907,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:35.481243,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:36.539767,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:37.697802,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:38.876274,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:40.050854,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:41.256845,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:42.475125,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:43.675673,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:44.873193,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:46.000404,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:47.115439,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:48.226327,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:49.315393,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:50.357875,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 57.5)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 44.375)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 111.42857142857143)"
10-01-2023 13:37:51.444545,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 28.75)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:52.521228,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:53.601336,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:54.650114,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:55.706124,"(2.7, 4.2, 2.7969230769230773)","(17.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.7, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:56.751419,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:57.879466,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:58.894610,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:37:59.886441,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:00.859961,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:01.921843,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:03.082454,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:04.217115,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:05.458585,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:06.502100,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:07.714218,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:08.888188,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:10.071071,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:11.194158,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:12.296442,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 25.692307692307693)","(4.8, 8.6, 6.96)","(31.0, 110.0, 50.36363636363636)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:13.363944,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 110.0, 55.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:14.428737,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 55.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:15.801782,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 43.2)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:16.807645,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 43.2)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:18.000318,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 43.2)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 88.8)"
10-01-2023 13:38:19.203973,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:20.365306,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:21.579646,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:22.863125,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:24.244303,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:25.500046,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:26.861710,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:28.007240,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:29.132319,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:30.300683,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 109.45454545454545)"
10-01-2023 13:38:31.351597,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 168.0)"
10-01-2023 13:38:32.434948,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 168.0)"
10-01-2023 13:38:33.530825,"(2.7, 4.2, 2.7969230769230773)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 49.09090909090909)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 168.0)"
10-01-2023 13:38:34.665898,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 59.42857142857143)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:36.069045,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 59.42857142857143)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:37.323878,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 59.42857142857143)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:38.513944,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 59.42857142857143)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:39.711467,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 100.0, 78.63636363636364)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:40.828768,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 120.0, 78.63636363636364)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:42.046287,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 24.0)","(4.8, 8.6, 6.96)","(31.0, 120.0, 78.63636363636364)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:43.351024,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 23.0)","(4.8, 8.6, 6.96)","(31.0, 120.0, 78.63636363636364)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:44.545821,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 23.0)","(4.8, 8.6, 6.96)","(31.0, 120.0, 68.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:45.727368,"(2.7, 4.2, 3.2273684210526317)","(15.0, 42.0, 23.0)","(4.8, 8.6, 6.96)","(31.0, 120.0, 68.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:46.926192,"(2.7, 4.2, 2.8153846153846156)","(15.0, 42.0, 23.0)","(4.8, 8.6, 6.96)","(31.0, 120.0, 68.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:48.145993,"(2.7, 4.2, 2.8153846153846156)","(15.0, 42.0, 23.0)","(4.8, 8.6, 6.84)","(31.0, 120.0, 68.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
10-01-2023 13:38:49.343196,"(2.7, 4.2, 2.8153846153846156)","(15.0, 42.0, 23.0)","(4.8, 8.4, 6.84)","(31.0, 120.0, 68.0)","(2.6, 4.4, 2.7875)","(26.0, 80.0, 38.54545454545455)","(4.8, 9.2, 8.19076923076923)","(41.0, 300.0, 182.66666666666666)"
