,Bettys Star,Yarramundi Garth,Finniss Spice,Blaze Victorem,Silk Sonic
11-01-2023 13:31:16.890340,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.3)","(5.0, 10.0, 8.663157894736841)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:17.879839,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.3)","(5.0, 9.8, 8.67142857142857)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:18.864673,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.166666666666666)","(5.0, 9.6, 8.67142857142857)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:19.670196,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.382352941176471)","(5.0, 9.6, 8.67142857142857)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:20.642817,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.166666666666666)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:21.625346,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.382352941176471)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:22.466687,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.166666666666666)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:23.369189,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.382352941176471)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:24.312488,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.5)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:25.253293,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:26.293437,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.5)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:27.179276,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:28.086960,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:29.042244,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:29.972957,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:30.910112,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:31.712425,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:32.615386,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:33.594061,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:34.464989,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:35.429980,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:36.317408,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:37.231771,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:38.225658,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.0, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:39.221269,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:40.158281,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.168831168831169)"
11-01-2023 13:31:41.072812,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.168831168831169)"
11-01-2023 13:31:41.907206,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:42.851736,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:43.821355,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:44.684843,"(1.85, 2.1, 2.0647058823529414)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.629411764705882)","(31.0, 70.0, 68.66666666666667)","(2.6, 3.2, 3.1707317073170733)"
11-01-2023 13:31:45.528776,"(1.85, 2.1, 2.0223529411764707)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 95.0, 90.33333333333334)","(2.6, 3.25, 3.23972602739726)"
11-01-2023 13:31:46.400702,"(1.85, 2.08, 1.9964285714285714)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 90.0, 72.35294117647058)","(2.6, 3.25, 3.2411764705882353)"
11-01-2023 13:31:47.443225,"(1.85, 2.08, 1.9952173913043478)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 90.0, 83.33333333333334)","(2.6, 3.3, 3.235483870967742)"
11-01-2023 13:31:48.467087,"(1.85, 2.08, 1.9716666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.629411764705882)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.25)"
11-01-2023 13:31:49.330470,"(1.85, 2.08, 1.9916)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.25)"
11-01-2023 13:31:50.193534,"(1.85, 2.08, 1.9669565217391305)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.629411764705882)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.25)"
11-01-2023 13:31:51.032377,"(1.85, 2.08, 1.987142857142857)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.629411764705882)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.25)"
11-01-2023 13:31:51.992083,"(1.85, 2.08, 1.96625)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.25)"
11-01-2023 13:31:53.007817,"(1.85, 2.08, 1.9858620689655173)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.269230769230769)"
11-01-2023 13:31:53.941467,"(1.85, 2.08, 1.9569642857142857)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.269230769230769)"
11-01-2023 13:31:54.847254,"(1.85, 2.0, 1.9875)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.2777777777777777)"
11-01-2023 13:31:55.752691,"(1.85, 1.99, 1.98)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.2777777777777777)"
11-01-2023 13:31:56.715487,"(1.85, 1.99, 1.98)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.282222222222222)"
11-01-2023 13:31:57.652937,"(1.85, 1.99, 1.98)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.282608695652174)"
11-01-2023 13:31:58.590053,"(1.85, 2.0, 1.9875)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.2777777777777777)"
11-01-2023 13:31:59.525769,"(1.85, 2.02, 2.0122222222222224)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.3, 3.29)"
11-01-2023 13:32:00.485490,"(1.85, 2.0, 1.9875)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.35, 3.325)"
11-01-2023 13:32:01.356894,"(1.85, 2.0, 1.9944444444444445)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.35, 3.325)"
11-01-2023 13:32:02.278509,"(1.85, 1.99, 1.9849999999999999)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.4, 3.3423076923076924)"
11-01-2023 13:32:03.226375,"(1.85, 1.99, 1.98)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.4, 3.3423076923076924)"
11-01-2023 13:32:04.045644,"(1.85, 1.98, 1.9753846153846153)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.4, 3.3423076923076924)"
11-01-2023 13:32:04.872704,"(1.85, 2.0, 1.9625)","(12.0, 17.0, 15.75)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.4, 3.353125)"
11-01-2023 13:32:05.776972,"(1.85, 1.99, 1.9858333333333333)","(12.0, 17.0, 16.0)","(5.5, 9.6, 8.626315789473685)","(31.0, 85.0, 75.9090909090909)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:06.944613,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:07.736439,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:08.708637,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:09.708732,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:10.772353,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:11.705964,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:12.541840,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:13.509577,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:14.585662,"(1.8, 1.99, 1.9858333333333333)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:15.546476,"(1.8, 1.99, 1.96)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:16.387654,"(1.8, 1.98, 1.97625)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 72.72727272727272)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:17.182342,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 73.0)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:18.100938,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 73.0)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:19.026541,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:19.886050,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:20.751925,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:21.613326,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:22.535355,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:23.493492,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:24.397771,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:25.357000,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:26.323598,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:27.338617,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:28.476202,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:29.468458,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:30.622814,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 16.0)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 69.52380952380952)","(2.6, 3.4, 3.377272727272727)"
11-01-2023 13:32:31.745948,"(1.8, 1.98, 1.977142857142857)","(12.0, 17.0, 15.75)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 69.52380952380952)","(2.6, 3.4, 3.4444444444444446)"
11-01-2023 13:32:32.736162,"(1.8, 1.97, 1.9676190476190476)","(12.0, 17.0, 15.61111111111111)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 69.52380952380952)","(2.6, 3.45, 3.4558823529411766)"
11-01-2023 13:32:33.730948,"(1.8, 1.98, 1.9779310344827585)","(12.0, 17.0, 15.61111111111111)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 69.52380952380952)","(2.6, 3.5, 3.4342105263157894)"
11-01-2023 13:32:34.654201,"(1.8, 1.98, 1.9779310344827585)","(12.0, 17.0, 15.863636363636363)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 69.52380952380952)","(2.6, 3.5, 3.409090909090909)"
11-01-2023 13:32:35.671176,"(1.8, 1.98, 1.9757142857142858)","(12.0, 17.0, 15.61111111111111)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 69.52380952380952)","(2.6, 3.5, 3.24)"
11-01-2023 13:32:36.644959,"(1.8, 1.99, 1.9542857142857142)","(12.0, 17.0, 15.863636363636363)","(6.0, 9.6, 8.626315789473685)","(41.0, 80.0, 70.83333333333333)","(2.6, 3.25, 3.3304347826086955)"
11-01-2023 13:32:37.530229,"(1.8, 2.0, 1.955)","(12.0, 17.0, 15.75)","(6.0, 8.4, 7.471895424836601)","(41.0, 80.0, 73.0)","(2.6, 3.5, 3.3583333333333334)"
11-01-2023 13:32:38.461644,"(1.8, 2.02, 1.96)","(12.0, 17.0, 16.0)","(6.0, 8.2, 7.763636363636363)","(41.0, 80.0, 69.5)","(2.6, 3.5, 3.3629032258064515)"
11-01-2023 13:32:39.301110,"(1.8, 2.02, 1.96)","(12.0, 17.0, 16.0)","(6.0, 8.2, 7.699999999999999)","(41.0, 80.0, 69.5)","(2.6, 3.5, 3.3796296296296298)"
11-01-2023 13:32:40.192898,"(1.8, 2.02, 1.9685714285714286)","(12.0, 17.0, 16.0)","(6.0, 8.2, 7.554838709677419)","(41.0, 80.0, 69.5)","(2.6, 3.5, 3.38695652173913)"
11-01-2023 13:32:41.236278,"(1.8, 2.02, 1.9685714285714286)","(12.0, 17.0, 15.571428571428571)","(6.0, 8.2, 7.6971428571428575)","(41.0, 80.0, 73.0)","(2.6, 3.5, 3.4176470588235293)"
11-01-2023 13:32:42.137560,"(1.8, 2.02, 1.9685714285714286)","(12.0, 17.0, 15.571428571428571)","(6.0, 8.2, 7.6971428571428575)","(41.0, 80.0, 73.0)","(2.6, 3.5, 3.4176470588235293)"
11-01-2023 13:32:43.106278,"(1.8, 2.02, 1.9685714285714286)","(12.0, 17.0, 15.571428571428571)","(6.0, 8.2, 7.715151515151515)","(41.0, 80.0, 73.0)","(2.6, 3.5, 3.4176470588235293)"
11-01-2023 13:32:44.045051,"(1.8, 2.02, 1.9685714285714286)","(12.0, 17.0, 15.571428571428571)","(6.0, 8.2, 7.715151515151515)","(41.0, 80.0, 73.0)","(2.6, 3.5, 3.4176470588235293)"
11-01-2023 13:32:45.035172,"(1.8, 2.02, 1.9988235294117647)","(12.0, 17.0, 15.571428571428571)","(6.0, 8.2, 7.715151515151515)","(41.0, 80.0, 73.0)","(2.6, 3.5, 3.386842105263158)"
11-01-2023 13:32:46.019911,"(1.8, 2.02, 1.9783333333333333)","(12.0, 17.0, 16.0)","(6.0, 8.0, 7.832)","(41.0, 80.0, 76.66666666666667)","(2.6, 3.45, 3.417857142857143)"
11-01-2023 13:32:46.843009,"(1.8, 2.02, 1.9783333333333333)","(12.0, 17.0, 16.294117647058822)","(6.0, 8.0, 7.815384615384615)","(41.0, 80.0, 76.66666666666667)","(2.6, 3.45, 3.417857142857143)"
11-01-2023 13:32:47.852276,"(1.8, 1.99, 1.97)","(12.0, 17.0, 16.0)","(6.0, 8.0, 7.832)","(41.0, 80.0, 74.4)","(2.6, 3.45, 3.426923076923077)"
11-01-2023 13:32:48.866240,"(1.8, 2.0, 1.9973684210526317)","(12.0, 17.0, 15.88888888888889)","(6.0, 8.0, 7.890909090909091)","(41.0, 80.0, 75.0)","(2.6, 3.45, 3.45)"
11-01-2023 13:32:49.702987,"(1.8, 2.02, 2.013333333333333)","(12.0, 17.0, 16.6875)","(6.0, 7.4, 7.133333333333334)","(41.0, 80.0, 75.0)","(2.7, 3.5, 3.45)"
11-01-2023 13:32:50.618518,"(1.8, 2.02, 2.015)","(12.0, 17.0, 16.6875)","(6.0, 7.6, 7.533333333333333)","(41.0, 80.0, 77.14285714285714)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:51.566836,"(1.8, 2.02, 2.015)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 7.36)","(41.0, 80.0, 75.0)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:52.462523,"(1.8, 2.02, 2.015)","(12.0, 17.0, 16.53125)","(6.0, 7.6, 7.366666666666666)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:53.300052,"(1.8, 2.04, 2.0011111111111113)","(12.0, 17.0, 15.5)","(6.0, 7.4, 7.300000000000001)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:54.161796,"(1.8, 2.04, 2.01)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 7.300000000000001)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:55.127738,"(1.8, 2.04, 2.0276923076923077)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 7.216666666666667)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:56.094809,"(1.8, 2.04, 2.037058823529412)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 7.21)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.5, 3.392857142857143)"
11-01-2023 13:32:56.951446,"(1.8, 2.06, 2.051111111111111)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 7.059259259259259)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.368181818181818)"
11-01-2023 13:32:57.883955,"(1.8, 2.06, 2.053684210526316)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 7.1125)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.4250000000000003)"
11-01-2023 13:32:58.741416,"(1.8, 2.06, 2.053684210526316)","(12.0, 17.0, 16.53125)","(6.0, 7.4, 6.811764705882353)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.4250000000000003)"
11-01-2023 13:32:59.567793,"(1.8, 2.06, 2.053684210526316)","(12.0, 17.0, 16.53125)","(6.0, 7.2, 7.0285714285714285)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.4375)"
11-01-2023 13:33:00.500429,"(1.8, 2.06, 2.053684210526316)","(12.0, 17.0, 16.53125)","(6.0, 7.2, 6.857142857142857)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.386842105263158)"
11-01-2023 13:33:01.404185,"(1.8, 2.06, 2.0514285714285716)","(12.0, 17.0, 15.5)","(6.0, 7.2, 6.857142857142857)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.3642857142857143)"
11-01-2023 13:33:02.356120,"(1.8, 2.06, 2.048235294117647)","(12.0, 17.0, 16.7)","(6.0, 7.2, 7.04)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.4250000000000003)"
11-01-2023 13:33:03.231888,"(1.8, 2.1, 2.0533333333333332)","(12.0, 17.0, 16.647058823529413)","(6.0, 7.2, 7.04)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.346875)"
11-01-2023 13:33:04.078620,"(1.8, 2.1, 2.081818181818182)","(12.0, 17.0, 16.642857142857142)","(6.0, 7.2, 6.96)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.45, 3.346875)"
11-01-2023 13:33:04.940511,"(1.8, 2.1, 2.085714285714286)","(12.0, 17.0, 16.642857142857142)","(6.0, 7.2, 6.96)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.4, 3.3833333333333333)"
11-01-2023 13:33:05.810943,"(1.8, 2.1, 2.094666666666667)","(12.0, 17.0, 16.65909090909091)","(6.0, 7.2, 7.0)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.35, 3.29)"
11-01-2023 13:33:06.709410,"(1.8, 2.1, 2.0888)","(12.0, 17.0, 16.7)","(6.0, 7.2, 7.0)","(41.0, 80.0, 74.28571428571428)","(2.7, 3.35, 3.2666666666666666)"
11-01-2023 13:33:07.633966,"(1.8, 2.1, 2.09)","(12.0, 17.0, 16.7)","(6.0, 7.2, 6.7862068965517235)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.35, 3.2666666666666666)"
11-01-2023 13:33:08.460940,"(1.8, 2.1, 2.0844444444444443)","(12.0, 17.0, 15.875)","(6.0, 7.2, 6.771428571428571)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.35, 3.2666666666666666)"
11-01-2023 13:33:09.440697,"(1.8, 2.1, 2.09)","(12.0, 17.0, 15.875)","(6.0, 7.2, 6.836363636363636)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.35, 3.2666666666666666)"
