,Hot Asia,Kouta Marjen,Soda Helen,Cintas Gift,Alberts Magic,Reality Road,Soda Felix,Magnetic Man
643,"[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 2.4, 3.65]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 218403), 41.0, 260.0]"
644,"[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 355475), 41.0, 260.0]"
645,"[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 2.4, 3.65]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 484367), 41.0, 260.0]"
646,"[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 2.4, 3.65]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 617981), 41.0, 260.0]"
647,"[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 743012), 41.0, 260.0]"
648,"[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 4, 883525), 41.0, 260.0]"
649,"[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 22262), 41.0, 260.0]"
650,"[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 155244), 41.0, 260.0]"
651,"[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 283027), 41.0, 260.0]"
652,"[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 409132), 41.0, 260.0]"
653,"[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 541163), 41.0, 260.0]"
654,"[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 672350), 41.0, 260.0]"
655,"[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 12, 806894), 41.0, 260.0]"
656,"[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 945574), 41.0, 260.0]"
657,"[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 86553), 41.0, 260.0]"
658,"[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 222303), 41.0, 260.0]"
659,"[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 363160), 41.0, 260.0]"
660,"[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 507825), 41.0, 260.0]"
661,"[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 662033), 41.0, 260.0]"
662,"[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 20, 802062), 41.0, 260.0]"
663,"[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 946236), 41.0, 260.0]"
664,"[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 90986), 41.0, 260.0]"
665,"[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 220631), 41.0, 260.0]"
666,"[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 375350), 41.0, 260.0]"
667,"[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 515832), 41.0, 260.0]"
668,"[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 664444), 41.0, 260.0]"
669,"[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 2.4, 3.65]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 28, 794594), 41.0, 260.0]"
670,"[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 2.4, 3.65]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 29, 952679), 41.0, 260.0]"
671,"[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 2.4, 3.8]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 31, 81846), 41.0, 260.0]"
672,"[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 32, 226996), 41.0, 260.0]"
673,"[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 33, 357861), 41.0, 260.0]"
674,"[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 34, 508852), 41.0, 260.0]"
675,"[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 35, 638127), 41.0, 260.0]"
676,"[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 36, 787091), 41.0, 260.0]"
677,"[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 37, 927212), 41.0, 260.0]"
678,"[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 39, 62793), 41.0, 260.0]"
679,"[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 40, 193788), 41.0, 260.0]"
680,"[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 41, 324727), 41.0, 260.0]"
681,"[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 42, 467980), 41.0, 260.0]"
682,"[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 15.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 11, 43, 606972), 41.0, 260.0]"
