,Balts Obsession,Free At Night,Aston Rupiah,Flash Fever,Midnight Image,Cry Wolf,Paw Baby,Ruthless Runner
10-01-2023 21:28:45.501595,"(5.5, 8.6, 8.485714285714286)","(11.0, 17.5, 14.742424242424242)","(19.0, 40.0, 38.11764705882353)","(13.0, 23.0, 19.17241379310345)","(26.0, 36.0, 29.35)","(1.85, 2.18, 2.175774647887324)","(8.0, 12.5, 11.125)","(5.5, 7.0, 6.304347826086957)"
10-01-2023 21:28:46.881436,"(5.5, 8.6, 8.317647058823528)","(11.0, 17.5, 14.816666666666666)","(19.0, 40.0, 38.11764705882353)","(13.0, 24.0, 19.533333333333335)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.17)","(8.0, 12.5, 11.125)","(5.5, 7.0, 6.454545454545455)"
10-01-2023 21:28:48.201100,"(5.5, 8.6, 8.317647058823528)","(11.0, 17.5, 14.816666666666666)","(19.0, 40.0, 39.172413793103445)","(13.0, 23.0, 20.967741935483872)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.17)","(8.0, 12.5, 11.125)","(5.5, 7.0, 6.463157894736843)"
10-01-2023 21:28:49.425435,"(5.5, 8.6, 8.317647058823528)","(11.0, 17.5, 14.816666666666666)","(19.0, 40.0, 39.172413793103445)","(13.0, 23.0, 20.967741935483872)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.162857142857143)","(8.0, 12.5, 11.467741935483872)","(5.5, 7.0, 6.514285714285714)"
10-01-2023 21:28:50.647805,"(5.5, 8.6, 8.317647058823528)","(11.0, 17.0, 15.0)","(19.0, 40.0, 39.172413793103445)","(13.0, 23.0, 20.967741935483872)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.162857142857143)","(8.0, 12.0, 11.467741935483872)","(5.5, 7.0, 6.514285714285714)"
10-01-2023 21:28:51.917643,"(5.5, 8.6, 8.317647058823528)","(11.0, 17.0, 15.0)","(19.0, 40.0, 39.172413793103445)","(13.0, 23.0, 20.967741935483872)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1725000000000003)","(8.0, 12.0, 11.467741935483872)","(5.5, 7.0, 6.463157894736843)"
10-01-2023 21:28:53.142102,"(5.5, 8.6, 8.317647058823528)","(11.0, 17.0, 15.0)","(19.0, 40.0, 39.172413793103445)","(13.0, 23.0, 20.074074074074073)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1742857142857144)","(8.0, 12.0, 11.045454545454545)","(5.5, 7.0, 6.433333333333334)"
10-01-2023 21:28:54.373826,"(5.5, 8.6, 7.742857142857143)","(11.0, 17.0, 14.6)","(19.0, 40.0, 39.172413793103445)","(13.0, 21.0, 20.074074074074073)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1742857142857144)","(8.0, 12.0, 11.045454545454545)","(5.5, 7.0, 6.35)"
10-01-2023 21:28:55.598358,"(5.5, 8.6, 7.894117647058823)","(11.0, 17.0, 14.6)","(19.0, 40.0, 39.172413793103445)","(13.0, 21.0, 20.074074074074073)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1771875)","(8.0, 12.0, 11.045454545454545)","(5.5, 6.8, 6.622222222222223)"
10-01-2023 21:28:56.813890,"(5.5, 8.6, 7.894117647058823)","(11.0, 17.0, 14.6)","(19.0, 40.0, 39.172413793103445)","(13.0, 21.0, 19.64864864864865)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1514285714285717)","(8.0, 12.0, 11.045454545454545)","(5.5, 7.0, 6.6499999999999995)"
10-01-2023 21:28:58.171756,"(5.5, 8.6, 7.894117647058823)","(11.0, 17.0, 14.6)","(19.0, 40.0, 39.172413793103445)","(13.0, 21.0, 19.64864864864865)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.175588235294118)","(8.0, 12.0, 11.045454545454545)","(5.5, 7.0, 6.672727272727273)"
10-01-2023 21:28:59.885812,"(5.5, 8.6, 8.226666666666667)","(11.0, 17.0, 14.567567567567568)","(19.0, 40.0, 39.225806451612904)","(13.0, 21.0, 19.306451612903224)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1774285714285715)","(8.0, 12.0, 11.00943396226415)","(5.5, 7.0, 6.739130434782608)"
10-01-2023 21:29:01.248129,"(5.5, 8.6, 8.226666666666667)","(11.0, 17.0, 14.567567567567568)","(19.0, 40.0, 39.225806451612904)","(13.0, 21.0, 18.6875)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1764705882352944)","(8.0, 12.0, 11.00943396226415)","(5.5, 7.0, 6.785714285714286)"
10-01-2023 21:29:02.610500,"(5.5, 8.6, 8.299999999999999)","(11.0, 17.0, 16.333333333333332)","(19.0, 40.0, 39.225806451612904)","(13.0, 20.0, 18.764705882352942)","(26.0, 36.0, 29.41176470588235)","(1.85, 2.18, 2.1728813559322036)","(8.0, 12.0, 11.224137931034482)","(5.5, 7.0, 6.781818181818181)"
10-01-2023 21:29:03.986042,"(5.5, 8.6, 8.299999999999999)","(11.0, 17.0, 15.535714285714286)","(19.0, 40.0, 39.225806451612904)","(13.0, 19.5, 18.357142857142858)","(26.0, 36.0, 32.294117647058826)","(1.85, 2.18, 2.176842105263158)","(8.0, 11.5, 11.25)","(5.5, 7.0, 6.721212121212121)"
10-01-2023 21:29:05.304559,"(5.5, 8.6, 8.299999999999999)","(11.0, 16.5, 15.5)","(19.0, 40.0, 39.14285714285714)","(13.0, 19.5, 17.605263157894736)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.176842105263158)","(8.0, 11.5, 11.25)","(5.5, 7.0, 6.721212121212121)"
10-01-2023 21:29:06.580898,"(5.5, 8.6, 8.299999999999999)","(11.0, 16.5, 15.5)","(19.0, 40.0, 39.111111111111114)","(13.0, 19.5, 17.25)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.178144329896907)","(8.0, 11.5, 11.25)","(5.5, 7.0, 6.721212121212121)"
10-01-2023 21:29:07.797260,"(5.5, 8.6, 8.299999999999999)","(11.0, 16.5, 15.5)","(19.0, 40.0, 39.2)","(13.0, 19.5, 17.727272727272727)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.178144329896907)","(8.0, 11.5, 11.25)","(5.5, 7.0, 6.693333333333333)"
10-01-2023 21:29:09.164145,"(5.5, 8.6, 8.45)","(11.0, 16.5, 15.5)","(19.0, 40.0, 39.2)","(13.0, 19.0, 17.375)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.1781151832460734)","(8.0, 11.5, 10.903846153846153)","(5.5, 7.0, 6.682758620689655)"
10-01-2023 21:29:10.303447,"(5.5, 8.6, 8.466666666666667)","(11.0, 16.5, 15.5)","(19.0, 40.0, 39.111111111111114)","(13.0, 18.5, 17.083333333333332)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.1781151832460734)","(8.0, 11.5, 10.903846153846153)","(5.5, 7.0, 6.729411764705882)"
10-01-2023 21:29:11.800623,"(5.5, 8.6, 8.442857142857143)","(11.0, 16.5, 15.5)","(19.0, 40.0, 38.193548387096776)","(13.0, 18.5, 17.142857142857142)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.1784210526315793)","(8.0, 11.5, 10.903846153846153)","(5.5, 7.0, 6.729411764705882)"
10-01-2023 21:29:13.619981,"(5.5, 8.6, 8.442857142857143)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.63414634146341)","(13.0, 18.0, 17.235294117647058)","(26.0, 36.0, 32.689655172413794)","(1.85, 2.18, 2.1784210526315793)","(8.0, 11.5, 10.903846153846153)","(5.5, 7.0, 6.693333333333333)"
10-01-2023 21:29:14.895024,"(5.5, 8.6, 8.442857142857143)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.72727272727273)","(13.0, 18.0, 17.235294117647058)","(26.0, 36.0, 32.0)","(1.85, 2.18, 2.1766666666666667)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.77)"
10-01-2023 21:29:16.130982,"(5.5, 8.6, 8.056)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.72727272727273)","(13.0, 18.0, 17.235294117647058)","(26.0, 36.0, 32.0)","(1.85, 2.18, 2.1753488372093024)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.737142857142857)"
10-01-2023 21:29:17.469160,"(5.5, 8.6, 8.0)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.63414634146341)","(13.0, 18.0, 17.03448275862069)","(26.0, 36.0, 32.53333333333333)","(1.85, 2.18, 2.1753488372093024)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.737142857142857)"
10-01-2023 21:29:18.700186,"(5.5, 8.6, 7.937931034482759)","(11.0, 16.5, 15.3)","(19.0, 40.0, 36.5)","(13.0, 18.0, 16.176470588235293)","(26.0, 36.0, 32.53333333333333)","(1.85, 2.18, 2.1753488372093024)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.751351351351351)"
10-01-2023 21:29:19.965388,"(5.5, 8.6, 7.937931034482759)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.0)","(13.0, 18.0, 15.731707317073171)","(26.0, 36.0, 32.53333333333333)","(1.85, 2.18, 2.1753488372093024)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.751351351351351)"
10-01-2023 21:29:21.178889,"(5.5, 8.6, 8.0)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.0)","(13.0, 18.0, 15.666666666666666)","(26.0, 36.0, 32.53333333333333)","(1.85, 2.18, 2.1764285714285716)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.7875)"
10-01-2023 21:29:22.397974,"(5.5, 8.6, 7.937931034482759)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.94117647058823)","(13.0, 18.0, 15.731707317073171)","(26.0, 36.0, 32.53333333333333)","(1.85, 2.18, 2.1764285714285716)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.7875)"
10-01-2023 21:29:23.730515,"(5.5, 8.6, 7.948148148148148)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.5)","(13.0, 18.0, 15.731707317073171)","(26.0, 36.0, 33.06976744186046)","(1.85, 2.18, 2.1764285714285716)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.728)"
10-01-2023 21:29:24.982840,"(5.5, 8.6, 7.948148148148148)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.5)","(13.0, 18.0, 16.944444444444443)","(26.0, 36.0, 33.06976744186046)","(1.85, 2.18, 2.1770149253731343)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.66)"
10-01-2023 21:29:26.355122,"(5.5, 8.6, 7.925)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.94117647058823)","(13.0, 17.5, 16.060606060606062)","(26.0, 36.0, 33.0)","(1.85, 2.18, 2.1770149253731343)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.76551724137931)"
10-01-2023 21:29:27.695914,"(5.5, 8.6, 7.925)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.94117647058823)","(13.0, 17.5, 15.813953488372093)","(26.0, 36.0, 33.0)","(1.85, 2.18, 2.1770149253731343)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.76551724137931)"
10-01-2023 21:29:29.022868,"(5.5, 8.6, 7.925)","(11.0, 16.5, 15.3)","(19.0, 40.0, 38.94117647058823)","(13.0, 17.5, 15.794117647058824)","(26.0, 36.0, 33.0)","(1.85, 2.18, 2.1770149253731343)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.7384615384615385)"
10-01-2023 21:29:30.316630,"(5.5, 8.6, 7.925)","(11.0, 16.5, 15.3)","(20.0, 40.0, 38.421052631578945)","(13.0, 17.5, 15.928571428571429)","(26.0, 36.0, 33.0)","(1.85, 2.18, 2.1770149253731343)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.7384615384615385)"
10-01-2023 21:29:31.702189,"(5.5, 8.6, 7.925)","(11.0, 16.5, 15.3)","(20.0, 40.0, 38.421052631578945)","(13.0, 17.5, 15.581395348837209)","(26.0, 36.0, 32.85)","(1.85, 2.18, 2.1983333333333337)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.7384615384615385)"
10-01-2023 21:29:33.085153,"(5.5, 8.6, 7.925)","(11.0, 16.5, 15.3)","(20.0, 40.0, 38.421052631578945)","(13.0, 17.5, 15.543478260869565)","(26.0, 36.0, 33.06976744186046)","(1.85, 2.2, 2.1982608695652175)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.7043478260869565)"
10-01-2023 21:29:34.873863,"(5.5, 8.4, 8.1)","(11.0, 16.5, 15.3)","(20.0, 40.0, 38.8235294117647)","(13.0, 17.5, 15.543478260869565)","(26.0, 36.0, 32.57142857142857)","(1.85, 2.2, 2.1982608695652175)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.748148148148148)"
10-01-2023 21:29:36.445281,"(5.5, 8.4, 8.03076923076923)","(11.0, 16.5, 15.3)","(20.0, 40.0, 39.69230769230769)","(13.0, 17.5, 15.543478260869565)","(26.0, 36.0, 32.57142857142857)","(1.85, 2.2, 2.1982608695652175)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.748148148148148)"
10-01-2023 21:29:37.868664,"(5.5, 8.4, 8.03076923076923)","(11.0, 16.5, 15.3)","(20.0, 40.0, 37.74545454545454)","(13.0, 17.5, 15.543478260869565)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.2, 2.1903030303030304)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.748148148148148)"
10-01-2023 21:29:39.216552,"(5.5, 8.4, 8.014285714285714)","(11.0, 16.5, 15.16304347826087)","(20.0, 42.0, 37.125)","(13.0, 17.5, 15.952380952380953)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.2, 2.192727272727273)","(8.0, 11.5, 11.0)","(5.5, 7.0, 6.748148148148148)"
10-01-2023 21:29:40.491729,"(5.5, 8.4, 8.014285714285714)","(11.0, 16.5, 15.625)","(20.0, 42.0, 37.125)","(13.0, 17.0, 15.65625)","(26.0, 36.0, 31.636363636363637)","(1.85, 2.2, 2.212)","(8.0, 11.5, 11.012820512820513)","(5.5, 7.0, 6.7405405405405405)"
10-01-2023 21:29:41.718718,"(5.5, 8.4, 8.060869565217391)","(11.0, 16.0, 15.416666666666666)","(20.0, 42.0, 37.125)","(13.0, 16.5, 14.2)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.24, 2.2072000000000003)","(8.0, 11.5, 11.012820512820513)","(5.5, 7.0, 6.771428571428571)"
10-01-2023 21:29:42.996577,"(5.5, 8.4, 8.1)","(11.0, 15.5, 15.3)","(20.0, 42.0, 37.125)","(13.0, 16.0, 14.2)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2211764705882353)","(8.0, 11.5, 11.012820512820513)","(5.5, 7.0, 6.7176470588235295)"
10-01-2023 21:29:44.265640,"(5.5, 8.4, 7.9125)","(11.0, 15.5, 14.738095238095237)","(20.0, 42.0, 36.93103448275862)","(13.0, 16.0, 13.941176470588236)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2455172413793103)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.7405405405405405)"
10-01-2023 21:29:45.601346,"(5.5, 8.4, 7.914285714285715)","(11.0, 14.5, 14.125)","(20.0, 42.0, 36.93103448275862)","(13.0, 16.0, 14.541666666666666)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.246)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.743589743589744)"
10-01-2023 21:29:47.081934,"(5.5, 8.4, 7.914285714285715)","(11.0, 15.5, 14.863636363636363)","(20.0, 42.0, 36.93103448275862)","(13.0, 16.0, 15.119047619047619)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2325)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.743589743589744)"
10-01-2023 21:29:48.901829,"(5.5, 8.4, 7.909090909090909)","(11.0, 15.0, 14.357142857142858)","(20.0, 42.0, 36.91525423728814)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2325)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.75)"
10-01-2023 21:29:50.261555,"(5.5, 8.4, 7.909090909090909)","(11.0, 15.5, 14.357142857142858)","(20.0, 42.0, 36.91525423728814)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2341176470588238)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.767441860465116)"
10-01-2023 21:29:51.489472,"(5.5, 8.4, 7.909090909090909)","(11.0, 14.5, 14.289473684210526)","(20.0, 42.0, 36.91525423728814)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2341176470588238)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.767441860465116)"
10-01-2023 21:29:52.733064,"(5.5, 8.2, 8.018181818181818)","(11.0, 14.5, 14.289473684210526)","(20.0, 42.0, 36.9)","(13.0, 15.5, 15.021739130434783)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.24, 2.253142857142857)","(8.0, 11.5, 11.0625)","(5.5, 7.0, 6.767441860465116)"
10-01-2023 21:29:54.062460,"(5.5, 8.2, 8.018181818181818)","(11.0, 14.5, 14.25)","(20.0, 42.0, 36.9)","(13.0, 15.5, 15.021739130434783)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.26, 2.2705882352941176)","(8.0, 11.5, 11.042168674698795)","(5.5, 7.0, 6.714285714285714)"
10-01-2023 21:29:55.445021,"(5.5, 8.0, 7.85)","(11.0, 14.5, 14.25)","(20.0, 42.0, 36.9)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.28, 2.2857142857142856)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.666666666666666)"
10-01-2023 21:29:56.754287,"(5.5, 8.0, 7.76)","(11.0, 14.5, 14.25)","(20.0, 42.0, 36.9)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.3, 2.314)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.714285714285714)"
10-01-2023 21:29:58.021033,"(5.5, 8.0, 7.76)","(11.0, 14.5, 14.25)","(20.0, 42.0, 38.857142857142854)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.32, 2.2888888888888888)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.714285714285714)"
10-01-2023 21:29:59.285918,"(5.5, 8.0, 7.706666666666666)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.857142857142854)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.3, 2.288)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.714285714285714)"
10-01-2023 21:30:00.493307,"(5.5, 8.0, 7.706666666666666)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.857142857142854)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 32.108108108108105)","(1.85, 2.3, 2.287272727272727)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.6909090909090905)"
10-01-2023 21:30:01.641884,"(5.5, 8.0, 7.688888888888888)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.857142857142854)","(13.0, 15.5, 15.011111111111111)","(26.0, 36.0, 31.857142857142858)","(1.85, 2.3, 2.287272727272727)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.697777777777778)"
10-01-2023 21:30:02.806052,"(5.5, 8.0, 7.688888888888888)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.857142857142854)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.287272727272727)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.697777777777778)"
10-01-2023 21:30:03.968176,"(5.5, 8.0, 7.688888888888888)","(11.0, 14.5, 14.125)","(20.0, 40.0, 39.07692307692308)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.2917647058823527)","(8.0, 11.5, 11.047619047619047)","(5.5, 7.0, 6.6465116279069765)"
10-01-2023 21:30:05.208162,"(5.5, 8.0, 7.688888888888888)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.666666666666664)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.2917647058823527)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.6465116279069765)"
10-01-2023 21:30:06.422035,"(5.5, 8.0, 7.8)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.666666666666664)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.288)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.6465116279069765)"
10-01-2023 21:30:07.662258,"(5.5, 8.0, 7.742857142857143)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.666666666666664)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.288)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.6465116279069765)"
10-01-2023 21:30:08.951003,"(5.5, 8.0, 7.742857142857143)","(11.0, 14.5, 14.125)","(20.0, 40.0, 38.666666666666664)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.2929411764705883)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.6465116279069765)"
10-01-2023 21:30:10.105262,"(5.5, 8.0, 7.742857142857143)","(11.0, 14.5, 14.125)","(21.0, 40.0, 38.666666666666664)","(13.0, 15.5, 14.916666666666666)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.2929411764705883)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.6465116279069765)"
10-01-2023 21:30:11.620084,"(5.5, 8.0, 7.742857142857143)","(11.0, 14.5, 14.125)","(21.0, 40.0, 38.666666666666664)","(13.0, 15.5, 14.692307692307692)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.298461538461538)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.657777777777778)"
10-01-2023 21:30:12.944246,"(5.5, 8.0, 7.742857142857143)","(11.0, 14.5, 14.125)","(21.0, 40.0, 38.666666666666664)","(13.0, 15.5, 15.26)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.3, 2.304)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.647619047619048)"
10-01-2023 21:30:14.455212,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.178571428571429)","(21.0, 40.0, 38.46153846153846)","(13.0, 15.5, 14.642857142857142)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.32, 2.3152)","(8.0, 11.5, 11.047619047619047)","(5.5, 6.8, 6.288)"
10-01-2023 21:30:16.070906,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.178571428571429)","(21.0, 40.0, 29.03846153846154)","(13.0, 15.5, 14.642857142857142)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.32, 2.3152)","(8.0, 11.5, 11.05813953488372)","(5.5, 6.4, 6.288)"
10-01-2023 21:30:17.505399,"(5.5, 8.0, 7.781818181818181)","(11.0, 14.5, 14.277777777777779)","(21.0, 30.0, 33.6)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.32, 2.328)","(8.0, 11.5, 11.067567567567568)","(5.5, 6.4, 6.34)"
10-01-2023 21:30:18.975361,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.203703703703704)","(21.0, 34.0, 30.8)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.34, 2.3362499999999997)","(8.0, 11.5, 11.136363636363637)","(5.5, 6.4, 6.2250000000000005)"
10-01-2023 21:30:20.354203,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.203703703703704)","(21.0, 34.0, 30.444444444444443)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.34, 2.3428571428571425)","(8.0, 11.5, 11.136363636363637)","(5.5, 6.4, 6.293333333333334)"
10-01-2023 21:30:21.670820,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.203703703703704)","(21.0, 34.0, 30.444444444444443)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 31.813953488372093)","(1.85, 2.36, 2.3433333333333333)","(8.0, 11.5, 11.203703703703704)","(5.5, 6.4, 6.293333333333334)"
10-01-2023 21:30:23.082450,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.203703703703704)","(21.0, 34.0, 30.444444444444443)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 33.0)","(1.85, 2.36, 2.3528571428571428)","(8.0, 11.5, 11.203703703703704)","(5.5, 6.4, 6.300000000000001)"
10-01-2023 21:30:24.665684,"(5.5, 8.0, 7.725)","(11.0, 14.5, 14.203703703703704)","(21.0, 34.0, 30.444444444444443)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 33.0)","(1.85, 2.36, 2.352)","(8.0, 11.5, 11.203703703703704)","(5.5, 6.4, 6.300000000000001)"
10-01-2023 21:30:26.393374,"(5.5, 8.0, 7.725)","(11.0, 14.5, 13.827586206896552)","(21.0, 34.0, 30.666666666666668)","(13.0, 15.5, 14.833333333333334)","(26.0, 36.0, 33.111111111111114)","(1.85, 2.36, 2.354705882352941)","(8.0, 11.5, 11.203703703703704)","(5.5, 6.4, 6.345454545454546)"
10-01-2023 21:30:28.006992,"(5.5, 8.0, 7.6869565217391305)","(11.0, 14.0, 14.553571428571429)","(21.0, 32.0, 31.6)","(13.0, 15.5, 15.7)","(26.0, 36.0, 33.111111111111114)","(1.85, 2.36, 2.211764705882353)","(8.0, 11.5, 11.543478260869565)","(5.5, 6.4, 6.619047619047619)"
10-01-2023 21:30:29.566433,"(5.5, 8.2, 7.821052631578947)","(11.0, 15.0, 14.553571428571429)","(21.0, 34.0, 32.2)","(13.0, 16.0, 15.777777777777779)","(26.0, 36.0, 34.214285714285715)","(1.85, 2.24, 2.237931034482759)","(8.0, 12.0, 11.825581395348838)","(5.5, 6.8, 6.553846153846154)"
10-01-2023 21:30:30.961247,"(5.5, 8.2, 7.933333333333333)","(11.0, 15.0, 14.5625)","(21.0, 34.0, 31.6)","(13.0, 16.5, 15.777777777777779)","(26.0, 36.0, 34.214285714285715)","(1.85, 2.24, 2.228936170212766)","(8.0, 12.5, 11.85)","(5.5, 6.6, 6.666666666666666)"
10-01-2023 21:30:32.298122,"(5.5, 8.2, 7.971428571428571)","(11.0, 15.0, 14.5625)","(21.0, 34.0, 31.6)","(13.0, 16.5, 15.777777777777779)","(26.0, 36.0, 34.214285714285715)","(1.85, 2.24, 2.2284444444444444)","(8.0, 12.5, 11.98)","(5.5, 6.8, 6.647058823529411)"
10-01-2023 21:30:33.774274,"(5.5, 8.2, 8.12)","(11.0, 15.0, 14.735294117647058)","(21.0, 34.0, 32.666666666666664)","(13.0, 16.5, 16.25)","(26.0, 36.0, 34.27272727272727)","(1.85, 2.24, 2.098364116094987)","(8.0, 12.5, 12.289473684210526)","(5.5, 6.8, 6.9)"
