,Jewel Bee,Alpha Humbug,Buckeye Bullet,Hello Warren,Got No Torque,Replication,High Sun
497,"[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 32, 10, 610261), 19.0, 29.0]"
498,"[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 32, 11, 723006), 19.0, 29.0]"
499,"[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 32, 12, 843698), 19.0, 29.0]"
500,"[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 32, 13, 958564), 19.0, 29.0]"
501,"[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 32, 15, 81193), 19.0, 29.0]"
502,"[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 16, 204611), 19.0, 29.0]"
503,"[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 17, 345874), 19.0, 29.0]"
504,"[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 18, 474855), 19.0, 29.0]"
505,"[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 19, 605982), 19.0, 29.0]"
506,"[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 20, 720735), 19.0, 29.0]"
507,"[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 21, 843298), 19.0, 29.0]"
508,"[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 22, 960326), 19.0, 29.0]"
509,"[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 24, 81884), 19.0, 29.0]"
510,"[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 25, 204278), 19.0, 29.0]"
511,"[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 26, 327702), 19.0, 29.0]"
512,"[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 27, 441991), 19.0, 29.0]"
513,"[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 28, 570201), 19.0, 29.0]"
514,"[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 29, 691578), 19.0, 29.0]"
515,"[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 30, 821537), 19.0, 29.0]"
516,"[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 31, 936472), 19.0, 29.0]"
517,"[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 33, 53480), 19.0, 29.0]"
518,"[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 32, 34, 177757), 19.0, 29.0]"
519,"[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 32, 35, 305343), 19.0, 28.0]"
520,"[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 32, 36, 440370), 19.0, 28.0]"
521,"[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 37, 569038), 19.0, 27.0]"
522,"[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 38, 706353), 19.0, 27.0]"
523,"[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 39, 840733), 19.0, 27.0]"
524,"[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 40, 987000), 19.0, 26.0]"
525,"[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 42, 125377), 19.0, 26.0]"
526,"[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 43, 276726), 19.0, 26.0]"
527,"[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 4.6, 11.0]","[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 44, 411108), 19.0, 25.0]"
528,"[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 45, 558032), 19.0, 25.0]"
529,"[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 46, 702206), 19.0, 25.0]"
530,"[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 47, 866518), 19.0, 24.0]"
531,"[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 49, 9890), 19.0, 24.0]"
532,"[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 50, 182896), 19.0, 24.0]"
533,"[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 51, 354993), 19.0, 24.0]"
534,"[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 52, 601716), 19.0, 24.0]"
535,"[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 53, 793556), 19.0, 24.0]"
536,"[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 54, 965584), 19.0, 24.0]"
537,"[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 56, 105574), 19.0, 24.0]"
538,"[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 57, 253418), 19.0, 24.0]"
539,"[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 58, 458300), 19.0, 24.0]"
540,"[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 32, 59, 763229), 19.0, 24.0]"
541,"[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 33, 0, 937182), 19.0, 24.0]"
542,"[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 4.6, 11.5]","[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 33, 2, 104588), 19.0, 24.0]"
