,Autumn Leaf,Canada Bay,Clovelly,Fearless Thinking,Impacting,Matronymic,Prior Thoughts,So Rosie,Amberina,Fooled Again,Cashmere Inn
08-01-2023 15:49:11.144078,"(31.0, 120.0, 80.0)","(4.8, 5.9, 5.550000000000001)","(2.4, 2.78, 2.7243478260869565)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 25.347826086956523)","(3.4, 4.2, 4.003773584905661)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:12.383350,"(31.0, 120.0, 80.0)","(4.8, 5.9, 5.550000000000001)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 25.347826086956523)","(3.4, 4.2, 4.003773584905661)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:13.605221,"(31.0, 120.0, 80.0)","(4.8, 5.9, 5.550000000000001)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.833333333333336)","(3.4, 4.2, 4.003846153846154)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:14.815293,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:16.039047,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:17.254717,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:18.440195,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:19.617735,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:20.835197,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:22.039470,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 103.33333333333334)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:23.248734,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 170.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:24.532616,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.933333333333334)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:25.802127,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.0)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:27.067262,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.839130434782609)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.0)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:28.289869,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.842857142857143)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.0)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:29.621949,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.842857142857143)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.0)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 24.75)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:30.974956,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.842857142857143)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.0)","(71.0, 150.0, 135.83333333333331)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 23.857142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:32.263126,"(31.0, 110.0, 80.0)","(4.8, 5.9, 5.842857142857143)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.25)","(71.0, 150.0, 139.375)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:33.543531,"(31.0, 110.0, 89.6)","(4.8, 5.9, 5.550000000000001)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.25)","(71.0, 150.0, 139.375)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:34.833594,"(31.0, 110.0, 89.6)","(4.8, 5.9, 5.6)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.25)","(71.0, 150.0, 139.375)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 148.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:36.087145,"(31.0, 110.0, 89.6)","(4.8, 5.9, 5.6)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 27.25)","(71.0, 150.0, 133.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 178.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:37.362800,"(31.0, 110.0, 89.6)","(4.8, 5.9, 5.6)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 28.176470588235293)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 178.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:38.648978,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 28.176470588235293)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 178.0)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:39.901355,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 28.263157894736842)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:41.120699,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 28.263157894736842)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:42.380412,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:43.599519,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.78, 2.7463157894736843)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:44.880850,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.78, 2.7305263157894735)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:46.272729,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.736170212765957)","(2.4, 2.76, 2.7305263157894735)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:47.638121,"(31.0, 110.0, 60.5)","(4.8, 5.8, 5.846666666666667)","(2.4, 2.76, 2.7305263157894735)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 106.66666666666666)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:48.961172,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.76, 2.7305263157894735)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 165.71428571428572)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:50.268782,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.846666666666667)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 22.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 165.71428571428572)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:51.639289,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.841463414634147)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 21.0)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 165.71428571428572)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:53.066604,"(31.0, 110.0, 60.5)","(4.8, 5.9, 5.841463414634147)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 21.0)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:54.589314,"(31.0, 110.0, 70.4)","(4.8, 5.9, 5.861290322580645)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 21.0)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:55.950595,"(31.0, 110.0, 92.0)","(4.8, 5.9, 5.861290322580645)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 21.0)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:57.294861,"(31.0, 110.0, 92.0)","(4.8, 5.9, 5.861290322580645)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 26.0, 20.666666666666668)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:49:58.691494,"(31.0, 110.0, 92.0)","(4.8, 5.9, 5.861290322580645)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:00.156993,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:01.523073,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 28.0)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:02.840711,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 27.285714285714285)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:04.177007,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 27.285714285714285)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:05.506869,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 27.285714285714285)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:06.890273,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 29.0, 27.375)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:08.314434,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 27.375)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 20.357142857142858)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:09.690368,"(31.0, 110.0, 71.6)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 27.375)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 25.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:10.982511,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 27.375)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:12.228147,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.804)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 28.764705882352942)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:13.544965,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.5)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 28.764705882352942)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:14.910446,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.5)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 28.764705882352942)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:16.335796,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.5)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 28.764705882352942)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:17.684532,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.592307692307693)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 28.764705882352942)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:18.994549,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.592307692307693)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 28.764705882352942)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:20.343020,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.592307692307693)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:21.721902,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.592307692307693)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 158.33333333333331)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:23.182865,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.824528301886793)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:24.647513,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.824528301886793)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:26.098504,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.824528301886793)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:27.495619,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.824528301886793)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:28.891590,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.824528301886793)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:30.380524,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.45)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:31.830785,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.45)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
08-01-2023 15:50:33.232183,"(31.0, 110.0, 63.5)","(4.8, 5.9, 5.45)","(2.4, 2.76, 2.7224390243902437)","(18.0, 30.0, 25.5)","(71.0, 150.0, 130.0)","(10.0, 24.0, 20.5)","(26.0, 29.0, 27.333333333333332)","(14.0, 24.0, 21.25)","(3.4, 4.2, 4.010169491525423)","(31.0, 210.0, 175.55555555555554)","(71.0, 220.0, 185.55555555555554)"
