,Know Knuckles,Ohoka Coco,Homebush Lauren,Homebush Gracen,Champagne,Homebush Reta,Opawa Cody,Rowdys Message
675,"[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 15, 673282), 6.0, 18.5]"
676,"[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 16, 801457), 6.0, 18.5]"
677,"[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 17, 925033), 6.0, 18.5]"
678,"[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 19, 52939), 6.0, 18.5]"
679,"[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 20, 175841), 6.0, 18.5]"
680,"[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 21, 297155), 6.0, 18.5]"
681,"[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 22, 429212), 6.0, 18.5]"
682,"[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 23, 552808), 6.0, 18.5]"
683,"[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 24, 680318), 6.0, 18.5]"
684,"[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 25, 805508), 6.0, 18.5]"
685,"[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 26, 935039), 6.0, 18.5]"
686,"[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 28, 59675), 6.0, 18.5]"
687,"[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 29, 186351), 6.0, 18.5]"
688,"[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 30, 313602), 6.0, 18.5]"
689,"[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 31, 522215), 6.0, 18.5]"
690,"[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 32, 648549), 6.0, 18.5]"
691,"[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 33, 777091), 6.0, 18.5]"
692,"[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 34, 907985), 6.0, 18.5]"
693,"[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 36, 31204), 6.0, 18.5]"
694,"[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 37, 159897), 6.0, 18.5]"
695,"[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 38, 283962), 6.0, 18.5]"
696,"[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 39, 417059), 6.0, 18.5]"
697,"[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 40, 540885), 6.0, 18.5]"
698,"[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 41, 674930), 6.0, 18.5]"
699,"[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 42, 797072), 6.0, 18.5]"
700,"[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 43, 924863), 6.0, 18.5]"
701,"[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 45, 47619), 6.0, 18.5]"
702,"[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 46, 176784), 6.0, 18.5]"
703,"[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 47, 300627), 6.0, 18.5]"
704,"[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 48, 432735), 6.0, 18.5]"
705,"[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 49, 561870), 6.0, 18.5]"
706,"[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 50, 684626), 6.0, 18.5]"
707,"[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 51, 812495), 6.0, 18.5]"
708,"[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 52, 935660), 6.0, 18.5]"
709,"[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 54, 66655), 6.0, 18.5]"
710,"[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 55, 189889), 6.0, 18.5]"
711,"[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 56, 318424), 6.0, 18.5]"
712,"[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 57, 442382), 6.0, 18.5]"
713,"[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 58, 579317), 6.0, 18.5]"
714,"[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 26.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 2.45, 3.95]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 11, 32, 59, 700087), 6.0, 18.5]"
