,Rapid Renegade,Layla,Clansman Douglas,Vixen Jenny,Express Way,Commissar,Just Like Lucy,Love Race
11-01-2023 12:06:54.681367,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.154545454545454)"
11-01-2023 12:06:55.716292,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.154545454545454)"
11-01-2023 12:06:56.766619,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.154545454545454)"
11-01-2023 12:06:57.887651,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.154545454545454)"
11-01-2023 12:06:58.991716,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.154545454545454)"
11-01-2023 12:07:00.138472,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.154545454545454)"
11-01-2023 12:07:01.202758,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:02.315935,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:03.396218,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:04.451008,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:05.486544,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:06.530595,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:07.539201,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:08.595381,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:09.613890,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:10.615001,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:11.611044,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:12.654108,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:13.687652,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:14.780434,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 8.850000000000001)","(5.5, 13.0, 11.266666666666666)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:15.831410,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 10.5, 6.283333333333333)","(5.5, 13.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:16.899539,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:18.012015,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:19.124037,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:20.228224,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:21.249313,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:22.393365,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:23.550299,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:24.641935,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:25.708432,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:26.767224,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:27.836553,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.283333333333333)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:28.968146,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:30.102068,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:31.179869,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:32.308475,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:33.322523,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:34.363013,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:35.417974,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:36.495597,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:37.535250,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:38.588085,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:39.606732,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:40.611165,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:41.676314,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:42.666604,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:43.623516,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:44.674989,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:45.679675,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:46.779231,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:47.876131,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 5.7625)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:48.941463,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:49.942797,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:51.063772,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:52.092841,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:53.126411,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:54.200057,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:55.218978,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:56.271641,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:57.338196,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:58.383098,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:07:59.423318,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:00.424901,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.0, 9.26)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:01.449461,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:02.451192,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:03.519141,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:04.542671,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:05.572520,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:06.645419,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:07.691318,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:08.687708,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:09.675780,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:10.656966,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:11.674208,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:12.745848,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:13.762402,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:14.797603,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:15.843944,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:16.911015,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:17.965872,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:08:18.986010,"(7.5, 20.0, 19.258823529411764)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.4, 8.621052631578948)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
