,Hendy,Canya Bellatrix,Fleet Feet Pete,Tuta Rose,Dont Tell Helen,Master Blake
04-01-2023 15:04:09.570956,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 25.909090909090907)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.532258064516129)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:10.516939,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 28.666666666666664)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.532258064516129)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:11.413421,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.532258064516129)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:12.369658,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 31.285714285714285)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.532258064516129)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:13.367023,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 31.285714285714285)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.7615384615384615)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:14.277196,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:15.162066,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:16.090934,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:17.043648,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:18.036354,"(2.25, 3.05, 2.5766666666666667)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:18.925340,"(2.25, 3.0, 2.4)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:19.832385,"(2.25, 2.98, 2.4466666666666663)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.566666666666666)","(61.0, 460.0, 267.73333333333335)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:20.855596,"(2.25, 2.96, 2.408888888888889)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 273.06666666666666)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:21.860103,"(2.25, 2.94, 2.54)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 273.06666666666666)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:22.866342,"(2.25, 2.94, 2.54)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.566666666666666)","(61.0, 470.0, 273.06666666666666)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:23.821445,"(2.25, 2.94, 2.54)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 273.06666666666666)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:24.721896,"(2.25, 2.94, 2.54)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 273.06666666666666)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:25.688548,"(2.25, 2.94, 2.54)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:26.677096,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:27.620239,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:28.545406,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:29.454648,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:30.343568,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:31.329569,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:32.346947,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:33.258985,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:34.157705,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:35.064771,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:36.039626,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:37.033591,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:38.117960,"(2.25, 2.94, 2.44)","(15.0, 55.0, 28.0)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:39.066346,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.857142857142858)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:39.998099,"(2.25, 2.94, 2.44)","(15.0, 55.0, 31.857142857142858)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:40.978393,"(2.25, 2.94, 2.44)","(15.0, 55.0, 28.0)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:41.881693,"(2.25, 2.94, 2.44)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:42.891571,"(2.25, 2.94, 2.44)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:43.834635,"(2.25, 2.94, 2.44)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:44.669556,"(2.25, 2.94, 2.44)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:45.626351,"(2.25, 2.94, 2.44)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.7376470588235295)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:46.575369,"(2.25, 2.94, 2.44)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.7376470588235295)","(12.0, 36.0, 27.789473684210527)"
04-01-2023 15:04:47.631723,"(2.25, 2.94, 2.44)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.7376470588235295)","(12.0, 36.0, 22.18181818181818)"
04-01-2023 15:04:48.676742,"(2.25, 2.94, 2.44)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.7376470588235295)","(12.0, 36.0, 24.125)"
04-01-2023 15:04:49.593095,"(2.25, 2.9, 2.5266666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.7376470588235295)","(12.0, 36.0, 24.125)"
04-01-2023 15:04:50.588933,"(2.25, 2.9, 2.5266666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:51.485748,"(2.25, 2.9, 2.5266666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.8533333333333335)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:52.392237,"(2.25, 2.88, 2.4)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.180952380952381)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:53.384064,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:54.359623,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:55.307760,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:56.251533,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:57.181216,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:58.080415,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:59.030056,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:04:59.991401,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:00.900215,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.5129032258064514)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:01.880884,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:02.874937,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 329.3333333333333)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:03.889850,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:04.894793,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:05.881296,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:06.820607,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 31.857142857142858)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:07.800244,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 289.1428571428571)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:08.767974,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 470.0, 322.6666666666667)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:09.658282,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 322.6666666666667)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:10.594347,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:11.476531,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:12.463104,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:13.425498,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:14.411949,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:15.321213,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:16.247048,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:17.149245,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:18.163833,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 5.252173913043478)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:19.229375,"(2.25, 2.86, 2.513333333333333)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.177777777777778)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:20.227577,"(2.25, 2.82, 2.5)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.177777777777778)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:21.131864,"(2.25, 2.82, 2.5)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.177777777777778)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:22.056146,"(2.25, 2.82, 2.5)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.177777777777778)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:22.948055,"(2.25, 2.82, 2.5)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.177777777777778)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:23.961592,"(2.25, 2.8, 2.391111111111111)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.769230769230769)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:25.024074,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.933333333333334)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:25.942795,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.933333333333334)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:26.885436,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.933333333333334)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:27.891088,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:28.931485,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:29.970590,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:30.863482,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:31.887844,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 28.291666666666668)"
04-01-2023 15:05:32.946436,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:33.924665,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 25.18181818181818)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:35.034482,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:36.135526,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:37.148077,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 31.57142857142857)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:38.204539,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 28.0)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:39.239765,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 31.857142857142858)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:40.262479,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 31.857142857142858)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:41.344368,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 28.0)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:42.459358,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 27.333333333333336)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:43.458578,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 32.86666666666667)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:44.465797,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 32.86666666666667)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:45.485445,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 32.86666666666667)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
04-01-2023 15:05:46.502403,"(2.25, 2.78, 2.4866666666666664)","(15.0, 55.0, 32.86666666666667)","(4.0, 6.0, 4.733333333333333)","(61.0, 460.0, 283.42857142857144)","(2.45, 2.9, 2.435483870967742)","(12.0, 36.0, 29.833333333333336)"
