,Our Girl Lola,Optimus Bruce,Angelic Tess,Bugatti Bro,Rockstar Fender,Running Reds,Despicable Jason,Mighty Titan
07-12-2022 14:06:21.130955,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.5200000000000005)","(31.0, 230.0, 88.33333333333333)","(4.8, 7.6, 7.2444444444444445)","(4.6, 5.1, 4.768115942028985)","(4.4, 5.9, 5.370588235294118)","(81.0, 580.0, 322.0)"
07-12-2022 14:06:22.241551,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.5200000000000005)","(31.0, 230.0, 88.33333333333333)","(4.8, 7.6, 7.2375)","(4.6, 5.0, 4.428571428571429)","(4.4, 5.9, 5.370588235294118)","(81.0, 580.0, 257.5)"
07-12-2022 14:06:23.305954,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.796610169491526)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.2375)","(4.6, 5.0, 4.428571428571429)","(4.4, 5.9, 5.525)","(81.0, 580.0, 257.5)"
07-12-2022 14:06:24.417816,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.865168539325842)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.824390243902439)","(4.6, 5.0, 4.428571428571429)","(4.4, 5.9, 5.525)","(81.0, 580.0, 257.5)"
07-12-2022 14:06:25.559023,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.375)","(4.6, 5.0, 4.831428571428572)","(4.4, 5.9, 5.329411764705882)","(81.0, 580.0, 257.5)"
07-12-2022 14:06:26.620524,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.54)","(4.6, 4.9, 4.78)","(4.4, 5.8, 5.329411764705882)","(81.0, 580.0, 265.0)"
07-12-2022 14:06:27.642735,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.571428571428571)","(4.6, 4.9, 4.78)","(4.4, 5.8, 5.243478260869566)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:28.793869,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.571428571428571)","(4.6, 4.9, 4.818918918918919)","(4.4, 5.8, 5.243478260869566)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:29.951066,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.6)","(4.6, 4.9, 4.818918918918919)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:31.075600,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.8428571428571425)","(4.6, 4.9, 4.818918918918919)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:32.134559,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.68)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.726315789473684)","(4.6, 4.9, 4.680597014925373)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:33.181390,"(4.0, 5.3, 4.925)","(8.0, 9.4, 8.675862068965518)","(4.4, 7.0, 6.705263157894737)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.726315789473684)","(4.6, 4.8, 4.680597014925373)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:34.235085,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.786206896551723)","(4.4, 7.0, 6.856410256410256)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.557142857142857)","(4.6, 4.8, 4.680597014925373)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:35.412784,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.909090909090908)","(4.4, 7.0, 6.924324324324324)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.557142857142857)","(4.6, 4.8, 4.792857142857143)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:36.676169,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.892307692307693)","(4.4, 7.0, 6.925)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.685714285714286)","(4.6, 4.8, 4.792857142857143)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 328.0)"
07-12-2022 14:06:37.927908,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.892307692307693)","(4.4, 7.0, 6.925)","(31.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.685714285714286)","(4.6, 4.8, 4.715999999999999)","(4.4, 5.8, 5.430769230769231)","(81.0, 580.0, 406.0)"
07-12-2022 14:06:39.186471,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.892307692307693)","(4.4, 7.0, 6.925)","(41.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.844444444444444)","(4.6, 4.8, 4.682857142857142)","(4.4, 5.8, 5.430769230769231)","(81.0, 570.0, 406.0)"
07-12-2022 14:06:40.476715,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.892307692307693)","(4.4, 7.0, 6.980952380952381)","(41.0, 230.0, 88.33333333333333)","(4.8, 8.2, 8.142028985507245)","(4.6, 4.8, 4.6826923076923075)","(4.4, 5.8, 5.430769230769231)","(81.0, 570.0, 406.0)"
07-12-2022 14:06:41.659654,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.933333333333334)","(4.4, 7.0, 6.925)","(41.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.844444444444444)","(4.6, 4.8, 4.756363636363636)","(4.4, 5.8, 5.430769230769231)","(81.0, 570.0, 335.7142857142857)"
07-12-2022 14:06:42.831742,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.971428571428572)","(4.4, 7.0, 6.925)","(41.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.685714285714286)","(4.6, 4.8, 4.756363636363636)","(4.4, 5.8, 5.430769230769231)","(81.0, 570.0, 335.7142857142857)"
07-12-2022 14:06:43.978799,"(4.0, 5.3, 4.925)","(8.0, 9.2, 8.971428571428572)","(4.4, 7.0, 7.175)","(41.0, 230.0, 88.33333333333333)","(4.8, 8.2, 7.685714285714286)","(4.6, 4.8, 4.7727272727272725)","(4.4, 5.8, 5.1909090909090905)","(81.0, 570.0, 335.7142857142857)"
07-12-2022 14:06:45.073629,"(4.0, 5.3, 4.925)","(7.5, 9.2, 8.971428571428572)","(4.4, 7.6, 7.175)","(41.0, 230.0, 88.33333333333333)","(5.0, 8.2, 7.821052631578947)","(4.6, 4.8, 5.1922077922077925)","(4.4, 5.6, 5.1909090909090905)","(81.0, 570.0, 335.7142857142857)"
07-12-2022 14:06:46.246896,"(4.0, 5.3, 4.925)","(7.5, 9.2, 8.971428571428572)","(4.4, 7.6, 7.136363636363637)","(41.0, 230.0, 142.5)","(5.0, 8.2, 7.814285714285714)","(4.6, 5.2, 4.783333333333333)","(4.4, 5.6, 4.987500000000001)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:47.344730,"(4.0, 5.3, 4.871428571428572)","(7.5, 9.2, 8.971428571428572)","(4.4, 7.6, 7.136363636363637)","(41.0, 220.0, 142.5)","(5.0, 8.2, 7.814285714285714)","(4.6, 5.2, 5.04375)","(4.4, 5.6, 5.229411764705882)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:48.498417,"(4.0, 5.2, 5.1375)","(7.5, 9.2, 8.75)","(4.4, 7.6, 7.192)","(41.0, 220.0, 142.5)","(5.0, 8.2, 7.959999999999999)","(4.6, 5.2, 5.04375)","(4.4, 5.6, 5.229411764705882)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:49.643143,"(4.0, 5.2, 5.1375)","(7.5, 9.2, 8.728571428571428)","(4.4, 7.6, 7.192)","(41.0, 220.0, 142.5)","(5.0, 8.2, 7.72)","(4.6, 5.2, 5.14)","(4.4, 5.6, 5.229411764705882)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:50.873795,"(4.0, 5.2, 5.1375)","(7.5, 9.2, 8.799999999999999)","(4.4, 7.6, 7.345)","(41.0, 220.0, 142.5)","(5.0, 8.2, 7.72)","(4.6, 5.3, 5.06)","(4.4, 5.6, 5.229411764705882)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:52.004314,"(4.0, 5.2, 5.1375)","(7.5, 9.2, 8.799999999999999)","(4.4, 7.6, 7.136363636363637)","(41.0, 220.0, 142.5)","(5.0, 8.2, 8.022222222222222)","(4.6, 5.3, 5.06)","(4.4, 5.6, 5.229411764705882)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:53.112312,"(4.0, 5.2, 5.1375)","(7.5, 9.2, 9.049999999999999)","(4.4, 7.6, 7.290909090909091)","(41.0, 220.0, 142.5)","(5.0, 8.2, 8.12)","(4.6, 5.3, 5.0777777777777775)","(4.4, 5.6, 5.229411764705882)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:54.258962,"(4.0, 5.2, 5.161538461538462)","(7.5, 8.6, 8.563636363636363)","(4.4, 7.6, 7.290909090909091)","(41.0, 220.0, 172.85714285714286)","(5.0, 8.2, 8.12)","(4.6, 5.3, 5.175)","(4.4, 5.6, 5.466666666666667)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:55.478857,"(4.0, 5.2, 5.161538461538462)","(7.5, 8.6, 8.563636363636363)","(4.4, 7.6, 7.428571428571429)","(41.0, 220.0, 172.85714285714286)","(5.0, 8.2, 8.093333333333332)","(4.6, 5.3, 5.122222222222223)","(4.4, 5.6, 5.492307692307692)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:56.594626,"(4.0, 5.2, 5.161538461538462)","(7.5, 8.6, 8.563636363636363)","(4.4, 7.6, 7.428571428571429)","(41.0, 220.0, 152.0)","(5.0, 8.2, 8.11111111111111)","(4.6, 5.3, 5.1)","(4.4, 5.6, 5.191666666666666)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:57.614258,"(4.0, 5.2, 5.161538461538462)","(7.5, 9.2, 8.726315789473684)","(4.4, 7.0, 6.95)","(41.0, 220.0, 152.0)","(5.0, 8.2, 8.11111111111111)","(4.6, 5.3, 5.1)","(4.4, 5.6, 5.191666666666666)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:58.661711,"(4.0, 5.2, 5.161538461538462)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.8, 6.4)","(41.0, 220.0, 152.0)","(5.0, 8.2, 8.24)","(4.6, 5.3, 5.1)","(4.4, 5.6, 5.191666666666666)","(81.0, 570.0, 370.0)"
07-12-2022 14:06:59.867208,"(4.0, 5.2, 5.161538461538462)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.6, 6.223529411764706)","(41.0, 220.0, 152.0)","(5.0, 8.4, 8.354285714285714)","(4.6, 5.3, 5.122222222222223)","(4.4, 5.6, 5.191666666666666)","(81.0, 570.0, 370.0)"
07-12-2022 14:07:01.204596,"(4.0, 5.2, 5.161538461538462)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.6, 6.2709677419354835)","(41.0, 220.0, 152.0)","(5.0, 8.4, 8.416949152542372)","(4.6, 5.3, 5.203030303030303)","(4.4, 5.6, 5.509677419354839)","(81.0, 570.0, 370.0)"
07-12-2022 14:07:02.478098,"(4.0, 5.2, 5.161538461538462)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.6, 6.329411764705883)","(41.0, 220.0, 91.53846153846155)","(5.0, 8.6, 8.312)","(4.6, 5.4, 5.203030303030303)","(4.4, 5.6, 5.50576923076923)","(81.0, 570.0, 370.0)"
07-12-2022 14:07:03.692697,"(4.0, 5.2, 5.154545454545454)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.4, 6.329411764705883)","(41.0, 230.0, 91.53846153846155)","(5.0, 8.6, 8.312)","(4.6, 5.4, 5.190322580645161)","(4.4, 5.6, 5.502)","(81.0, 570.0, 370.0)"
07-12-2022 14:07:04.900262,"(4.0, 5.2, 5.154545454545454)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.4, 6.266666666666667)","(41.0, 230.0, 91.53846153846155)","(5.0, 8.6, 8.353846153846153)","(4.6, 5.4, 5.1571428571428575)","(4.4, 5.6, 5.491111111111111)","(81.0, 570.0, 370.0)"
07-12-2022 14:07:06.135804,"(4.0, 5.2, 5.154545454545454)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.4, 6.276923076923077)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.353846153846153)","(4.4, 5.4, 5.2272727272727275)","(4.4, 5.6, 5.524615384615385)","(101.0, 570.0, 370.0)"
07-12-2022 14:07:07.306616,"(4.0, 5.2, 5.154545454545454)","(7.5, 9.2, 8.726315789473684)","(4.4, 6.4, 6.276923076923077)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.361194029850745)","(4.4, 5.3, 5.1571428571428575)","(4.4, 5.6, 5.25)","(101.0, 570.0, 370.0)"
07-12-2022 14:07:08.406369,"(4.0, 5.2, 5.154545454545454)","(7.5, 9.0, 8.644444444444444)","(4.4, 6.4, 6.276923076923077)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.44516129032258)","(4.4, 5.2, 5.071428571428571)","(4.4, 5.5, 5.157142857142857)","(101.0, 570.0, 370.0)"
07-12-2022 14:07:09.620336,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.276923076923077)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.424390243902439)","(4.4, 5.1, 5.071428571428571)","(4.4, 5.5, 5.157142857142857)","(101.0, 570.0, 370.0)"
07-12-2022 14:07:10.827026,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.2)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.424390243902439)","(4.4, 5.1, 5.071428571428571)","(4.4, 5.5, 5.155555555555555)","(101.0, 570.0, 370.0)"
07-12-2022 14:07:12.411506,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.2)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.424390243902439)","(4.4, 5.1, 5.071428571428571)","(4.4, 5.6, 5.394117647058823)","(101.0, 570.0, 245.71428571428572)"
07-12-2022 14:07:13.728420,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.08)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.475862068965517)","(4.4, 5.1, 5.069999999999999)","(4.4, 5.6, 5.516666666666667)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:14.863453,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.08)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.525301204819277)","(4.4, 5.1, 5.072727272727272)","(4.4, 5.6, 5.308333333333333)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:16.183825,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.177777777777778)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.487272727272728)","(4.4, 5.1, 5.072727272727272)","(4.4, 5.6, 5.308333333333333)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:17.425992,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.177777777777778)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.6, 8.584615384615384)","(4.4, 5.1, 5.072727272727272)","(4.4, 5.6, 5.308333333333333)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:18.657434,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.08)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.0, 7.890909090909091)","(4.4, 5.1, 5.147826086956522)","(4.4, 5.6, 5.457142857142856)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:19.860026,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.08)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.0, 8.036363636363635)","(4.4, 5.2, 5.1375)","(4.4, 5.6, 5.253846153846154)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:21.266055,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.177777777777778)","(41.0, 230.0, 91.53846153846155)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.1375)","(4.4, 5.6, 5.253846153846154)","(101.0, 560.0, 245.71428571428572)"
07-12-2022 14:07:22.530868,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.177777777777778)","(41.0, 230.0, 95.38461538461539)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.1375)","(4.4, 5.6, 5.253846153846154)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:23.629987,"(4.0, 5.2, 5.158333333333333)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.4, 6.177777777777778)","(41.0, 230.0, 95.38461538461539)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.1375)","(4.4, 5.6, 5.4125)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:24.693716,"(4.0, 5.2, 5.144444444444445)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.4, 6.177777777777778)","(41.0, 230.0, 95.38461538461539)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.1375)","(4.4, 5.6, 5.4125)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:25.837385,"(4.0, 5.2, 5.164285714285715)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.4, 6.177777777777778)","(41.0, 220.0, 192.5)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.131818181818182)","(4.4, 5.6, 5.5285714285714285)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:27.062301,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.4, 6.15)","(41.0, 220.0, 192.5)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.185714285714286)","(4.4, 5.6, 5.5285714285714285)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:28.225007,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.4, 6.15)","(41.0, 220.0, 192.5)","(5.5, 8.2, 8.036363636363635)","(4.4, 5.2, 5.1850000000000005)","(4.4, 5.6, 5.5285714285714285)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:29.370461,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.4, 6.140000000000001)","(41.0, 220.0, 192.5)","(5.5, 8.2, 7.866666666666666)","(4.4, 5.2, 5.245454545454546)","(4.4, 5.6, 5.571428571428571)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:30.510796,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.2, 6.140000000000001)","(41.0, 220.0, 192.5)","(5.5, 8.2, 7.699999999999999)","(4.4, 5.5, 5.216666666666667)","(4.4, 5.6, 5.572222222222222)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:31.845411,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.2, 5.88)","(41.0, 220.0, 192.5)","(5.5, 8.2, 7.6000000000000005)","(4.4, 5.5, 5.3)","(4.4, 5.6, 5.572222222222222)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:33.018020,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.2, 5.88)","(41.0, 220.0, 192.5)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.5, 5.18)","(4.4, 5.6, 5.5)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:34.475130,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.0, 5.96)","(41.0, 220.0, 192.5)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.5, 5.283333333333333)","(4.4, 5.6, 5.527272727272727)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:35.725344,"(4.0, 5.2, 5.173684210526316)","(7.5, 9.0, 8.777777777777777)","(4.4, 6.0, 5.96)","(41.0, 220.0, 192.5)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.7, 5.405882352941177)","(4.4, 5.6, 5.546666666666666)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:37.016532,"(4.0, 5.2, 4.972727272727273)","(7.5, 9.0, 8.733333333333333)","(4.4, 6.0, 5.866666666666666)","(41.0, 220.0, 192.5)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.7, 5.372727272727273)","(4.4, 5.6, 5.571428571428571)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:38.450905,"(4.0, 5.2, 4.9714285714285715)","(7.5, 9.0, 8.789473684210526)","(4.4, 6.0, 5.866666666666667)","(41.0, 220.0, 192.5)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.7, 5.442857142857143)","(4.4, 5.6, 5.571428571428571)","(101.0, 560.0, 230.0)"
07-12-2022 14:07:39.773667,"(4.0, 5.1, 4.9714285714285715)","(7.5, 9.0, 8.789473684210526)","(4.4, 5.9, 5.84)","(41.0, 220.0, 88.21428571428572)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.7, 5.621428571428571)","(4.4, 5.6, 5.527586206896552)","(101.0, 560.0, 290.0)"
07-12-2022 14:07:41.078082,"(4.0, 5.0, 4.975)","(7.5, 9.0, 8.733333333333333)","(4.4, 5.9, 5.733333333333333)","(41.0, 210.0, 88.21428571428572)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.466666666666667)","(4.4, 5.7, 5.539285714285715)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:42.410777,"(4.0, 5.0, 4.977777777777778)","(7.5, 9.0, 8.733333333333333)","(4.4, 5.8, 5.733333333333333)","(41.0, 210.0, 88.21428571428572)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.466666666666667)","(4.4, 5.7, 5.5636363636363635)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:43.770215,"(4.0, 5.0, 4.977777777777778)","(7.5, 9.0, 8.77142857142857)","(4.4, 5.8, 5.733333333333333)","(41.0, 210.0, 93.75)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.55)","(4.4, 5.7, 5.6899999999999995)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:45.082121,"(4.0, 5.0, 4.977777777777778)","(7.5, 9.4, 8.899999999999999)","(4.4, 5.8, 5.733333333333333)","(41.0, 210.0, 109.61538461538461)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.621428571428571)","(4.4, 5.8, 5.674193548387096)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:46.425258,"(4.0, 5.1, 4.949999999999999)","(7.5, 9.2, 9.343859649122807)","(4.4, 5.8, 5.675)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.466666666666667)","(4.4, 5.8, 5.563157894736842)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:47.798764,"(4.0, 5.1, 4.949999999999999)","(7.5, 9.4, 9.343859649122807)","(4.4, 5.8, 5.569999999999999)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.7320754716981135)","(4.4, 5.8, 5.563157894736842)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:49.331631,"(4.0, 5.2, 5.05)","(7.5, 9.4, 9.359633027522936)","(4.4, 5.6, 5.675)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.768)","(4.4, 5.8, 5.534375)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:50.856299,"(4.0, 5.1, 5.030769230769231)","(7.5, 9.4, 9.923076923076923)","(4.4, 5.7, 5.733333333333333)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.0, 7.550000000000001)","(4.4, 5.8, 5.764444444444444)","(4.4, 5.8, 5.572727272727272)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:52.132572,"(4.0, 5.1, 5.030769230769231)","(7.5, 10.0, 9.923076923076923)","(4.4, 5.8, 5.733333333333333)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.0, 7.472727272727273)","(4.4, 5.8, 5.764444444444444)","(4.4, 5.6, 5.4818181818181815)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:53.358450,"(4.0, 5.1, 5.072727272727272)","(7.5, 10.0, 9.936842105263159)","(4.4, 5.7, 5.5)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.2, 7.45)","(4.4, 5.8, 5.764444444444444)","(4.4, 5.5, 5.684)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:54.672076,"(4.0, 5.1, 5.08)","(7.5, 10.0, 9.936842105263159)","(4.4, 5.6, 5.38)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.2, 7.45)","(4.4, 5.8, 5.7627906976744185)","(4.4, 5.7, 5.72)","(101.0, 530.0, 290.0)"
07-12-2022 14:07:56.036517,"(4.0, 4.8, 4.736363636363636)","(7.5, 10.0, 9.936842105263159)","(4.4, 5.5, 5.38)","(41.0, 210.0, 82.72727272727272)","(5.5, 8.2, 7.472727272727273)","(4.4, 5.8, 5.59375)","(4.4, 5.8, 5.536363636363636)","(101.0, 530.0, 220.0)"
07-12-2022 14:07:57.406096,"(4.0, 4.8, 4.713636363636364)","(7.5, 10.0, 9.927272727272728)","(4.4, 5.6, 5.527272727272727)","(41.0, 210.0, 135.0)","(5.5, 8.2, 7.472727272727273)","(4.4, 5.6, 5.496875)","(4.4, 5.9, 5.530769230769231)","(101.0, 520.0, 220.0)"
07-12-2022 14:07:58.712217,"(4.0, 4.8, 4.714634146341464)","(7.5, 10.0, 9.927272727272728)","(4.4, 5.6, 5.527272727272727)","(41.0, 200.0, 135.0)","(5.5, 8.2, 7.48)","(4.4, 5.5, 5.496666666666667)","(4.4, 5.9, 5.530769230769231)","(101.0, 520.0, 220.0)"
07-12-2022 14:08:00.136256,"(4.0, 4.8, 4.714634146341464)","(7.5, 10.0, 9.935135135135136)","(4.4, 5.6, 5.527272727272727)","(41.0, 200.0, 135.0)","(5.5, 8.2, 7.48)","(4.4, 5.5, 5.496666666666667)","(4.4, 5.9, 5.530769230769231)","(101.0, 520.0, 228.33333333333334)"
