,Singin Jules,Toxic Impurities,Mine Master,Go Goose Go,Bruisin Bull,Casino Rose,Psychotic Babe,Flying Foo Foo
04-01-2023 12:03:43.116485,"(4.8, 5.4, 5.036363636363636)","(9.0, 12.0, 9.636363636363637)","(7.5, 12.0, 11.58095238095238)","(5.5, 6.8, 6.125)","(21.0, 50.0, 44.18181818181818)","(21.0, 36.0, 31.25)","(2.25, 2.98, 2.9699999999999998)","(7.5, 12.5, 10.7)"
04-01-2023 12:03:44.240370,"(4.8, 5.4, 5.25)","(9.0, 12.0, 10.142857142857142)","(7.5, 12.0, 9.954545454545455)","(5.5, 6.8, 6.179310344827586)","(21.0, 50.0, 44.18181818181818)","(21.0, 34.0, 25.75)","(2.25, 2.98, 2.9699999999999998)","(7.5, 12.5, 10.7)"
04-01-2023 12:03:45.507289,"(4.8, 5.7, 5.25)","(9.0, 12.0, 9.947368421052632)","(7.5, 10.0, 9.954545454545455)","(5.5, 6.8, 6.050000000000001)","(21.0, 50.0, 44.18181818181818)","(21.0, 34.0, 25.75)","(2.25, 2.98, 2.9066666666666667)","(7.5, 12.5, 10.7)"
04-01-2023 12:03:46.837312,"(4.8, 5.5, 5.233333333333333)","(9.0, 12.0, 11.52)","(7.5, 10.0, 11.58095238095238)","(5.5, 6.8, 6.033333333333333)","(21.0, 50.0, 44.18181818181818)","(21.0, 34.0, 26.384615384615383)","(2.25, 2.98, 2.9066666666666667)","(7.5, 12.5, 11.78)"
04-01-2023 12:03:48.010817,"(4.8, 5.5, 5.233333333333333)","(9.0, 12.0, 11.52)","(7.5, 12.0, 11.358333333333334)","(5.5, 6.8, 6.009375)","(21.0, 50.0, 44.18181818181818)","(21.0, 34.0, 26.384615384615383)","(2.25, 2.98, 3.0265714285714287)","(7.5, 12.5, 13.222222222222221)"
04-01-2023 12:03:49.257621,"(4.8, 5.5, 5.045454545454546)","(9.0, 12.0, 11.333333333333334)","(7.5, 12.0, 11.358333333333334)","(5.5, 6.8, 6.009375)","(21.0, 50.0, 43.6)","(21.0, 34.0, 26.384615384615383)","(2.25, 3.15, 3.0149999999999997)","(7.5, 13.5, 12.875)"
04-01-2023 12:03:50.391555,"(4.8, 5.5, 5.045454545454546)","(9.0, 12.0, 11.333333333333334)","(7.5, 12.0, 11.358333333333334)","(5.5, 6.8, 6.009375)","(21.0, 50.0, 43.6)","(21.0, 34.0, 26.384615384615383)","(2.25, 3.15, 2.9625)","(7.5, 13.5, 13.222222222222221)"
04-01-2023 12:03:51.490435,"(4.8, 5.5, 5.045454545454546)","(9.0, 12.0, 11.333333333333334)","(7.5, 10.5, 10.340909090909092)","(5.5, 6.8, 6.1675)","(21.0, 50.0, 43.6)","(21.0, 34.0, 26.384615384615383)","(2.25, 3.15, 3.0057692307692307)","(7.5, 13.5, 12.875)"
04-01-2023 12:03:52.568240,"(4.8, 5.7, 5.325)","(9.0, 12.0, 10.857142857142858)","(7.5, 10.5, 10.340909090909092)","(5.5, 6.8, 6.055882352941176)","(21.0, 50.0, 43.6)","(21.0, 34.0, 26.384615384615383)","(2.25, 3.15, 3.011111111111111)","(7.5, 13.5, 12.875)"
04-01-2023 12:03:53.808442,"(4.8, 5.6, 5.4)","(9.0, 12.0, 11.333333333333334)","(7.5, 10.5, 10.340909090909092)","(5.5, 6.8, 6.123529411764705)","(21.0, 50.0, 43.6)","(21.0, 34.0, 25.571428571428573)","(2.25, 3.15, 2.996774193548387)","(7.5, 13.5, 13.222222222222221)"
04-01-2023 12:03:55.004115,"(4.8, 5.6, 5.28)","(9.0, 12.0, 11.333333333333334)","(7.5, 10.5, 10.340909090909092)","(5.5, 6.8, 6.123529411764705)","(21.0, 50.0, 43.6)","(21.0, 32.0, 24.5)","(2.25, 3.15, 2.996774193548387)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:03:56.196725,"(4.8, 5.6, 5.28)","(9.0, 12.0, 10.857142857142858)","(7.5, 10.5, 10.305555555555555)","(5.5, 6.8, 6.123529411764705)","(21.0, 50.0, 43.6)","(21.0, 32.0, 23.428571428571427)","(2.25, 3.15, 3.0481481481481483)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:03:57.431927,"(4.8, 5.6, 5.28)","(9.0, 12.0, 11.333333333333334)","(7.5, 12.0, 10.716666666666667)","(5.5, 6.8, 6.214814814814814)","(21.0, 50.0, 43.6)","(21.0, 32.0, 23.428571428571427)","(2.25, 3.15, 3.053157894736842)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:03:58.686972,"(4.8, 5.6, 5.0285714285714285)","(9.0, 12.0, 11.333333333333334)","(7.5, 12.0, 10.716666666666667)","(5.5, 6.6, 6.214814814814814)","(21.0, 50.0, 43.6)","(21.0, 32.0, 23.428571428571427)","(2.3, 3.15, 3.07)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:03:59.808351,"(4.8, 5.2, 5.033333333333333)","(9.0, 12.0, 11.6)","(7.5, 12.0, 10.6)","(5.5, 6.6, 6.0354838709677425)","(21.0, 50.0, 43.6)","(21.0, 32.0, 24.166666666666668)","(2.3, 3.15, 3.0283333333333333)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:04:01.033856,"(4.8, 5.6, 5.171428571428572)","(9.0, 12.0, 11.6)","(7.5, 12.0, 10.6)","(5.5, 6.6, 6.113888888888889)","(21.0, 50.0, 43.6)","(21.0, 30.0, 22.5)","(2.3, 3.05, 3.0388571428571427)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:04:02.139658,"(4.8, 5.6, 5.1909090909090905)","(9.0, 12.0, 11.4)","(7.5, 12.0, 10.6)","(5.5, 6.6, 6.311111111111112)","(21.0, 50.0, 43.6)","(21.0, 30.0, 22.5)","(2.3, 3.05, 3.0102777777777776)","(7.5, 13.5, 13.368421052631579)"
04-01-2023 12:04:03.249015,"(4.8, 5.6, 5.1909090909090905)","(9.0, 12.0, 10.933333333333334)","(7.5, 12.0, 10.610526315789473)","(5.5, 6.4, 6.147058823529412)","(21.0, 50.0, 43.6)","(21.0, 30.0, 22.4)","(2.3, 3.05, 2.986315789473684)","(7.5, 13.5, 13.1)"
04-01-2023 12:04:04.380701,"(4.8, 5.5, 5.223076923076923)","(9.0, 12.0, 11.428571428571429)","(7.5, 12.0, 10.973333333333333)","(5.5, 6.2, 6.213333333333334)","(21.0, 50.0, 43.6)","(21.0, 30.0, 22.307692307692307)","(2.3, 3.05, 2.984)","(7.5, 13.5, 13.038461538461538)"
04-01-2023 12:04:05.487094,"(4.8, 5.3, 5.157142857142857)","(9.0, 12.0, 11.428571428571429)","(7.5, 12.0, 10.973333333333333)","(5.5, 6.4, 6.12)","(21.0, 50.0, 43.6)","(21.0, 30.0, 22.307692307692307)","(2.3, 3.05, 3.011428571428571)","(7.5, 13.5, 12.75)"
04-01-2023 12:04:06.601305,"(4.8, 5.3, 5.188888888888888)","(9.0, 12.0, 11.052631578947368)","(7.5, 12.0, 10.2)","(5.5, 6.4, 6.11875)","(21.0, 50.0, 43.6)","(21.0, 30.0, 22.307692307692307)","(2.3, 3.05, 3.011428571428571)","(7.5, 13.5, 14.1)"
04-01-2023 12:04:07.786986,"(4.8, 5.3, 5.175)","(9.0, 12.0, 10.8)","(7.5, 10.5, 10.06)","(5.5, 6.4, 6.1000000000000005)","(21.0, 50.0, 43.6)","(21.0, 30.0, 23.333333333333332)","(2.3, 3.05, 3.057272727272727)","(7.5, 14.5, 13.375)"
04-01-2023 12:04:08.894461,"(4.8, 5.3, 5.146153846153846)","(9.0, 12.0, 11.454545454545455)","(7.5, 10.5, 10.06)","(5.5, 6.4, 6.1000000000000005)","(21.0, 50.0, 43.6)","(21.0, 30.0, 23.333333333333332)","(2.3, 3.15, 3.04)","(7.5, 13.5, 13.285714285714286)"
04-01-2023 12:04:09.972992,"(4.8, 5.4, 5.3090909090909095)","(9.0, 12.0, 10.875)","(7.5, 10.5, 10.06)","(5.5, 6.4, 6.1000000000000005)","(21.0, 50.0, 44.0)","(21.0, 30.0, 23.333333333333332)","(2.3, 3.1, 3.04)","(7.5, 13.5, 14.2)"
04-01-2023 12:04:11.155835,"(4.8, 5.4, 5.3090909090909095)","(9.0, 12.0, 10.764705882352942)","(7.5, 10.5, 9.318181818181818)","(5.5, 6.4, 6.076190476190476)","(21.0, 50.0, 44.0)","(21.0, 30.0, 23.333333333333332)","(2.3, 3.1, 2.988888888888889)","(7.5, 14.5, 14.375)"
04-01-2023 12:04:12.261210,"(4.8, 5.4, 5.275)","(9.0, 12.0, 10.982142857142858)","(7.5, 10.5, 9.95)","(5.5, 6.4, 6.090909090909091)","(21.0, 50.0, 44.0)","(21.0, 30.0, 23.103448275862068)","(2.3, 3.1, 2.957894736842105)","(7.5, 14.5, 14.4)"
04-01-2023 12:04:13.332908,"(4.8, 5.4, 5.3090909090909095)","(9.0, 12.0, 10.982142857142858)","(7.5, 10.5, 10.133333333333333)","(5.5, 6.4, 6.173333333333334)","(21.0, 50.0, 44.0)","(21.0, 30.0, 20.517241379310345)","(2.3, 3.1, 2.98)","(7.5, 14.5, 14.433333333333334)"
04-01-2023 12:04:14.417012,"(4.8, 5.4, 5.275)","(9.0, 12.0, 10.8125)","(7.5, 10.5, 10.6)","(5.5, 6.4, 6.3500000000000005)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 20.948275862068964)","(2.3, 3.05, 2.96875)","(7.5, 14.5, 14.45)"
04-01-2023 12:04:15.453033,"(4.8, 5.4, 5.2125)","(9.0, 12.0, 10.704545454545455)","(7.5, 11.0, 10.61111111111111)","(5.5, 6.4, 6.3500000000000005)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 20.76923076923077)","(2.3, 3.05, 2.941176470588235)","(7.5, 14.5, 14.416666666666666)"
04-01-2023 12:04:16.519286,"(4.8, 5.5, 5.271428571428571)","(9.0, 12.0, 11.4)","(7.5, 11.0, 10.466666666666667)","(5.5, 6.4, 6.3500000000000005)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 20.76923076923077)","(2.3, 3.0, 2.932)","(7.5, 14.5, 14.454545454545455)"
04-01-2023 12:04:17.582255,"(4.8, 5.5, 5.355555555555555)","(9.0, 12.0, 11.8125)","(7.5, 11.0, 10.040000000000001)","(5.5, 6.4, 6.3500000000000005)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 21.473684210526315)","(2.3, 2.94, 2.92)","(7.5, 14.5, 14.454545454545455)"
04-01-2023 12:04:18.825038,"(4.8, 5.5, 5.355555555555555)","(9.0, 12.0, 11.75)","(7.5, 11.0, 10.5)","(5.5, 6.4, 6.3500000000000005)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 21.473684210526315)","(2.3, 2.94, 2.928888888888889)","(7.5, 14.5, 14.375)"
04-01-2023 12:04:19.963731,"(4.8, 5.5, 5.355555555555555)","(9.0, 12.0, 11.88888888888889)","(7.5, 11.0, 10.4)","(5.5, 6.4, 6.542857142857143)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 21.473684210526315)","(2.3, 2.94, 2.9257142857142857)","(7.5, 14.5, 14.375)"
04-01-2023 12:04:21.039725,"(4.8, 5.5, 5.35)","(9.0, 12.0, 11.714285714285714)","(7.5, 11.0, 10.454545454545455)","(5.5, 6.8, 6.542857142857143)","(21.0, 50.0, 46.30769230769231)","(21.0, 30.0, 22.333333333333332)","(2.3, 2.94, 2.88)","(7.5, 14.5, 14.3)"
04-01-2023 12:04:22.152740,"(4.8, 5.5, 5.341379310344827)","(9.0, 12.0, 11.8)","(7.5, 11.0, 10.6)","(5.5, 6.8, 6.628571428571429)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 21.59259259259259)","(2.3, 2.94, 2.872)","(7.5, 14.5, 14.3)"
04-01-2023 12:04:23.189275,"(4.8, 5.5, 5.265217391304348)","(9.0, 12.0, 11.8)","(7.5, 11.0, 10.75)","(5.5, 6.8, 6.628571428571429)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 21.59259259259259)","(2.3, 2.94, 2.8763636363636365)","(7.5, 14.5, 14.375)"
04-01-2023 12:04:24.192378,"(4.8, 5.5, 5.154054054054054)","(9.0, 12.0, 11.8)","(7.5, 11.0, 10.76923076923077)","(5.5, 6.8, 6.628571428571429)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 22.75)","(2.3, 2.94, 2.8763636363636365)","(7.5, 14.5, 14.3)"
04-01-2023 12:04:25.306789,"(4.8, 5.5, 5.147619047619047)","(9.0, 12.0, 11.8)","(7.5, 11.0, 10.875)","(5.5, 6.8, 6.643478260869565)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 22.96551724137931)","(2.3, 2.94, 2.8216326530612243)","(7.5, 14.5, 14.3)"
04-01-2023 12:04:26.432291,"(4.8, 5.5, 5.3238095238095235)","(9.0, 12.0, 11.8)","(7.5, 11.0, 11.647058823529411)","(5.5, 6.8, 6.721739130434782)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.696969696969695)","(2.3, 2.84, 2.8204347826086953)","(7.5, 14.5, 14.375)"
04-01-2023 12:04:27.506111,"(4.8, 5.5, 5.328571428571428)","(9.0, 12.0, 11.666666666666666)","(7.5, 12.0, 11.538461538461538)","(5.5, 6.8, 6.721739130434782)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.302325581395348)","(2.3, 2.84, 2.8203571428571426)","(7.5, 14.5, 14.3)"
04-01-2023 12:04:28.517853,"(4.8, 5.5, 5.115384615384615)","(9.0, 12.0, 11.666666666666666)","(7.5, 12.0, 11.538461538461538)","(5.5, 6.8, 6.846153846153846)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.615384615384617)","(2.3, 2.84, 2.8202631578947366)","(7.5, 14.5, 14.3)"
04-01-2023 12:04:29.617999,"(4.8, 5.5, 5.154054054054054)","(9.0, 12.0, 10.90909090909091)","(7.5, 12.0, 11.0)","(5.5, 7.4, 6.95)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.615384615384617)","(2.3, 2.84, 2.8202631578947366)","(7.5, 14.5, 13.85)"
04-01-2023 12:04:30.678311,"(4.8, 5.5, 5.147619047619047)","(9.0, 12.0, 11.0)","(7.5, 12.0, 11.0)","(5.5, 7.4, 7.057142857142857)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.685714285714287)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.3)"
04-01-2023 12:04:31.741013,"(4.8, 5.5, 5.157142857142857)","(9.0, 12.0, 10.555555555555555)","(7.5, 12.0, 10.666666666666666)","(5.5, 7.4, 7.057142857142857)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.4)"
04-01-2023 12:04:32.736087,"(4.8, 5.5, 5.166666666666666)","(9.0, 12.0, 10.555555555555555)","(7.5, 12.0, 10.666666666666666)","(5.5, 7.4, 7.057142857142857)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.538461538461538)"
04-01-2023 12:04:33.833967,"(4.8, 5.3, 5.199999999999999)","(9.0, 12.0, 10.555555555555555)","(7.5, 12.0, 10.666666666666666)","(5.5, 7.4, 7.057142857142857)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.454545454545455)"
04-01-2023 12:04:34.873342,"(4.8, 5.5, 5.25)","(9.0, 12.0, 10.761904761904763)","(7.5, 11.5, 11.05)","(5.5, 7.4, 7.057142857142857)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.0)"
04-01-2023 12:04:35.913546,"(4.8, 5.5, 5.279411764705882)","(9.0, 12.0, 10.555555555555555)","(7.5, 11.5, 11.333333333333334)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.263157894736842)"
04-01-2023 12:04:37.243046,"(4.8, 5.5, 5.279411764705882)","(9.0, 12.0, 10.555555555555555)","(7.5, 11.5, 11.342105263157894)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.820909090909091)","(7.5, 14.0, 13.0)"
04-01-2023 12:04:38.525146,"(4.8, 5.5, 5.269230769230769)","(9.0, 12.0, 10.555555555555555)","(7.5, 11.5, 11.3)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.84, 2.821428571428571)","(7.5, 14.0, 12.6)"
04-01-2023 12:04:39.758939,"(4.8, 5.5, 5.269230769230769)","(9.0, 12.0, 10.852941176470589)","(7.5, 11.5, 11.3)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 46.30769230769231)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.86, 2.8285714285714283)","(7.5, 14.0, 13.125)"
04-01-2023 12:04:41.076090,"(4.8, 5.5, 5.223684210526316)","(9.0, 12.0, 10.852941176470589)","(7.5, 11.5, 11.3)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 46.0)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.94, 2.8266666666666667)","(7.5, 14.0, 13.3)"
04-01-2023 12:04:42.217893,"(4.8, 5.5, 5.223684210526316)","(9.0, 12.0, 10.852941176470589)","(7.5, 11.5, 11.3)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 45.85185185185185)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.92, 2.828888888888889)","(7.5, 14.0, 13.066666666666666)"
04-01-2023 12:04:43.327939,"(4.8, 5.5, 5.223684210526316)","(9.0, 12.0, 10.555555555555555)","(7.5, 11.5, 11.0)","(5.5, 7.4, 7.147368421052632)","(21.0, 50.0, 45.85185185185185)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.828)","(7.5, 14.0, 13.3)"
04-01-2023 12:04:44.433041,"(4.8, 5.5, 5.325)","(9.0, 12.0, 10.555555555555555)","(7.5, 11.5, 10.9375)","(5.5, 7.4, 7.2)","(21.0, 50.0, 46.0)","(21.0, 29.0, 23.705882352941178)","(2.3, 2.86, 2.828)","(7.5, 14.0, 12.727272727272727)"
04-01-2023 12:04:45.504173,"(4.8, 5.5, 5.328571428571428)","(9.0, 12.0, 10.852941176470589)","(7.5, 11.5, 10.75)","(5.5, 7.4, 7.2)","(21.0, 50.0, 46.0)","(21.0, 29.0, 23.705882352941178)","(2.3, 2.86, 2.828)","(7.5, 14.0, 12.857142857142858)"
04-01-2023 12:04:46.654062,"(4.8, 5.5, 5.235294117647059)","(9.0, 12.0, 10.852941176470589)","(7.5, 11.5, 10.75)","(5.5, 7.4, 7.2)","(21.0, 50.0, 45.130434782608695)","(21.0, 29.0, 23.705882352941178)","(2.3, 2.86, 2.828)","(7.5, 14.0, 12.727272727272727)"
04-01-2023 12:04:47.767381,"(5.0, 5.5, 5.241379310344827)","(9.0, 12.0, 10.555555555555555)","(7.5, 11.5, 10.642857142857142)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.86, 2.8636363636363633)","(7.5, 14.0, 12.727272727272727)"
04-01-2023 12:04:48.838303,"(5.0, 5.5, 5.241379310344827)","(9.0, 11.5, 10.833333333333334)","(7.5, 11.5, 10.681818181818182)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.872413793103448)","(7.5, 14.0, 13.125)"
04-01-2023 12:04:49.918482,"(5.0, 5.5, 5.241379310344827)","(9.0, 11.5, 10.785714285714286)","(7.5, 11.5, 10.681818181818182)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.8652173913043475)","(7.5, 14.0, 13.066666666666666)"
04-01-2023 12:04:50.968971,"(5.0, 5.5, 5.232142857142858)","(9.0, 11.5, 10.9)","(7.5, 11.5, 10.681818181818182)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.828888888888889)","(7.5, 14.0, 13.3)"
04-01-2023 12:04:52.139225,"(5.0, 5.5, 5.333333333333333)","(9.0, 11.5, 10.375)","(7.5, 11.5, 10.545454545454545)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.836)","(7.5, 14.0, 12.727272727272727)"
04-01-2023 12:04:53.263880,"(5.0, 5.5, 5.333333333333333)","(9.0, 11.5, 10.375)","(7.5, 11.0, 10.375)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.8563636363636364)","(7.5, 14.0, 13.125)"
04-01-2023 12:04:54.510546,"(5.0, 5.5, 5.327586206896552)","(9.0, 11.5, 10.375)","(7.5, 11.0, 10.375)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 23.473684210526315)","(2.3, 2.9, 2.8466666666666667)","(7.5, 14.0, 13.066666666666666)"
04-01-2023 12:04:55.882828,"(5.0, 5.5, 5.166666666666666)","(9.0, 11.5, 10.75)","(7.5, 11.0, 10.375)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 29.0, 26.0)","(2.3, 2.9, 2.852)","(7.5, 14.0, 13.066666666666666)"
04-01-2023 12:04:57.287547,"(5.0, 5.5, 5.166666666666666)","(9.0, 11.5, 11.25)","(7.5, 11.0, 10.375)","(5.5, 7.4, 7.225806451612904)","(21.0, 50.0, 43.84615384615385)","(21.0, 27.0, 24.142857142857142)","(2.3, 2.9, 2.8509090909090906)","(7.5, 14.0, 12.727272727272727)"
04-01-2023 12:04:58.605223,"(5.0, 5.5, 5.166666666666666)","(9.0, 11.5, 11.35)","(7.5, 11.0, 10.1875)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 27.0, 23.666666666666668)","(2.3, 2.9, 2.855)","(7.5, 14.0, 13.3)"
04-01-2023 12:04:59.810306,"(5.0, 5.5, 5.166666666666666)","(9.0, 11.5, 11.35)","(7.5, 10.5, 10.1875)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 27.0, 23.484848484848484)","(2.3, 2.9, 2.88)","(7.5, 14.0, 13.625)"
04-01-2023 12:05:00.949458,"(5.0, 5.5, 5.333333333333333)","(9.0, 11.5, 11.35)","(7.5, 10.5, 10.1875)","(5.5, 7.4, 7.2)","(21.0, 50.0, 43.84615384615385)","(21.0, 27.0, 25.4)","(2.3, 2.96, 2.896)","(7.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:02.104718,"(5.0, 5.4, 5.333333333333333)","(9.0, 11.5, 11.38888888888889)","(7.5, 10.5, 9.664285714285715)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 26.0, 25.555555555555557)","(2.3, 2.98, 2.889090909090909)","(7.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:03.196403,"(5.0, 5.4, 5.333333333333333)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.664285714285715)","(5.5, 7.4, 7.183333333333334)","(21.0, 50.0, 43.84615384615385)","(21.0, 26.0, 23.142857142857142)","(2.3, 2.98, 2.8925)","(7.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:04.245666,"(5.0, 5.4, 5.333333333333333)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.85)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 25.0, 22.8)","(2.3, 2.98, 2.8925)","(7.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:05.303417,"(5.0, 5.4, 5.333333333333333)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.85)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 24.0, 22.8)","(2.3, 2.98, 2.8925)","(7.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:06.530790,"(5.0, 5.4, 5.257142857142857)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.85)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 24.0, 23.263157894736842)","(2.3, 2.98, 2.8925)","(7.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:07.772985,"(5.0, 5.4, 5.288888888888889)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.85)","(5.5, 7.4, 7.23125)","(21.0, 50.0, 43.84615384615385)","(21.0, 25.0, 31.166666666666668)","(2.3, 2.98, 2.8925)","(7.5, 14.0, 13.625)"
04-01-2023 12:05:08.955053,"(4.8, 5.4, 5.383333333333334)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.85)","(5.5, 7.4, 7.183333333333334)","(21.0, 50.0, 43.84615384615385)","(21.0, 32.0, 23.692307692307693)","(2.3, 2.98, 2.9806896551724136)","(8.5, 14.0, 13.3)"
04-01-2023 12:05:10.049407,"(4.8, 5.5, 5.328571428571428)","(9.0, 11.5, 11.40909090909091)","(7.5, 10.5, 9.85)","(5.5, 7.4, 7.153846153846154)","(21.0, 50.0, 43.714285714285715)","(21.0, 24.0, 25.625)","(2.3, 3.0, 2.9485714285714284)","(8.5, 14.0, 13.238095238095237)"
04-01-2023 12:05:11.076094,"(4.8, 5.5, 5.332258064516129)","(9.0, 11.5, 11.38888888888889)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(21.0, 50.0, 44.46153846153846)","(21.0, 30.0, 27.307692307692307)","(2.3, 3.0, 2.9485714285714284)","(8.5, 14.0, 12.933333333333334)"
04-01-2023 12:05:12.210065,"(4.8, 5.5, 5.332258064516129)","(9.0, 11.5, 11.38888888888889)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(21.0, 50.0, 44.46153846153846)","(21.0, 30.0, 28.333333333333332)","(2.3, 3.0, 2.955)","(8.5, 14.0, 13.058823529411764)"
04-01-2023 12:05:13.215893,"(4.8, 5.5, 5.3277777777777775)","(9.0, 11.5, 11.38888888888889)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(21.0, 50.0, 44.46153846153846)","(21.0, 29.0, 28.333333333333332)","(2.3, 3.0, 2.955)","(8.5, 14.0, 13.0)"
04-01-2023 12:05:14.273420,"(4.8, 5.5, 5.3277777777777775)","(9.0, 11.5, 11.38888888888889)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 28.333333333333332)","(2.3, 3.0, 2.955)","(8.5, 14.0, 13.5)"
04-01-2023 12:05:15.305402,"(4.8, 5.4, 5.357142857142858)","(9.0, 11.5, 11.38888888888889)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 28.25)","(2.3, 3.0, 2.955)","(8.5, 14.0, 13.678571428571429)"
