,Lees Bonus,Who Split Tens,Handsome Alert,Over Thinking,Omar Dutton,Once Again,Skinny Wit,All Lies Ahead
08-01-2023 17:29:24.547421,"(41.0, 290.0, 260.0)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.5, 3.65, 3.55)","(2.45, 3.05, 3.0352380952380953)","(31.0, 90.0, 71.25)","(41.0, 100.0, 80.0)","(2.9, 3.3, 3.2777777777777777)"
08-01-2023 17:29:25.641370,"(41.0, 280.0, 257.5)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.5, 3.65, 3.6478260869565218)","(2.45, 3.1, 2.9841176470588233)","(31.0, 90.0, 71.25)","(41.0, 100.0, 95.0)","(2.9, 3.3, 3.08)"
08-01-2023 17:29:26.726574,"(41.0, 270.0, 252.5)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.5, 3.65, 3.6478260869565218)","(2.45, 3.0, 2.9841176470588233)","(31.0, 90.0, 71.25)","(41.0, 100.0, 96.0)","(2.9, 3.2, 3.026)"
08-01-2023 17:29:27.795570,"(41.0, 270.0, 252.5)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.5, 3.8, 3.64)","(2.45, 3.1, 3.0576923076923075)","(31.0, 95.0, 66.57894736842105)","(41.0, 100.0, 90.0)","(2.9, 3.15, 2.98)"
08-01-2023 17:29:28.899295,"(51.0, 270.0, 195.0)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.6, 3.8, 3.64)","(2.45, 3.15, 3.0576923076923075)","(31.0, 95.0, 66.57894736842105)","(41.0, 100.0, 90.0)","(2.9, 3.1, 2.98)"
08-01-2023 17:29:29.969901,"(51.0, 270.0, 195.0)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.6, 3.8, 3.64)","(2.45, 3.15, 3.0576923076923075)","(31.0, 95.0, 66.57894736842105)","(41.0, 100.0, 95.0)","(2.9, 3.1, 2.98)"
08-01-2023 17:29:31.017321,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.6, 3.8, 3.64)","(2.45, 3.15, 3.0978260869565215)","(31.0, 95.0, 66.57894736842105)","(41.0, 100.0, 90.0)","(2.9, 3.1, 2.98)"
08-01-2023 17:29:32.046606,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.6, 3.8, 3.64)","(2.45, 3.15, 3.125)","(31.0, 95.0, 66.57894736842105)","(41.0, 100.0, 86.0)","(2.9, 3.1, 2.98)"
08-01-2023 17:29:33.100870,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.095238095238095)","(81.0, 440.0, 326.66666666666663)","(2.6, 3.8, 3.64)","(2.45, 3.15, 3.125)","(31.0, 95.0, 66.57894736842105)","(41.0, 110.0, 85.0)","(2.9, 3.1, 2.98)"
08-01-2023 17:29:34.171289,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.095238095238095)","(81.0, 430.0, 364.0)","(2.6, 3.8, 3.769230769230769)","(2.45, 3.15, 3.1333333333333333)","(31.0, 95.0, 66.57894736842105)","(41.0, 110.0, 95.0)","(2.9, 3.1, 2.92)"
08-01-2023 17:29:35.235267,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 34.96969696969697)","(81.0, 430.0, 162.85714285714286)","(2.6, 3.85, 3.8115384615384618)","(2.45, 3.2, 3.1035714285714286)","(31.0, 95.0, 66.57894736842105)","(41.0, 110.0, 87.5)","(2.9, 2.98, 2.9707692307692306)"
08-01-2023 17:29:36.355230,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 34.266666666666666)","(81.0, 420.0, 171.11111111111111)","(2.6, 3.9, 3.703125)","(2.45, 3.2, 3.1333333333333333)","(31.0, 95.0, 66.19047619047619)","(41.0, 110.0, 87.5)","(2.9, 2.98, 2.9707692307692306)"
08-01-2023 17:29:37.390750,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.55555555555556)","(81.0, 410.0, 168.88888888888889)","(2.6, 3.9, 3.703125)","(2.45, 3.2, 3.1333333333333333)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 95.0)","(2.9, 2.98, 2.9707692307692306)"
08-01-2023 17:29:38.483831,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.55555555555556)","(81.0, 390.0, 332.0)","(2.6, 3.9, 3.659259259259259)","(2.45, 3.2, 3.1365384615384615)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 87.5)","(2.9, 2.98, 2.9707692307692306)"
08-01-2023 17:29:39.541902,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.55555555555556)","(81.0, 390.0, 293.33333333333337)","(2.6, 3.9, 3.659259259259259)","(2.45, 3.2, 3.1365384615384615)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 2.98, 2.9892307692307694)"
08-01-2023 17:29:40.645531,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.55555555555556)","(81.0, 370.0, 194.54545454545456)","(2.6, 3.9, 3.6599999999999997)","(2.45, 3.2, 3.14375)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 91.81818181818181)","(2.9, 3.0, 2.9892307692307694)"
08-01-2023 17:29:41.719803,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 360.0, 194.54545454545456)","(2.6, 3.9, 3.6599999999999997)","(2.45, 3.2, 3.13125)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 3.0, 2.8899999999999997)"
08-01-2023 17:29:42.730319,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 350.0, 176.9230769230769)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.2, 3.13125)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 2.96, 2.9070588235294115)"
08-01-2023 17:29:43.765825,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 340.0, 292.0)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.2, 3.1714285714285717)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 2.96, 2.931111111111111)"
08-01-2023 17:29:44.788024,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 340.0, 292.0)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.25, 3.1441176470588235)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 2.94, 2.92)"
08-01-2023 17:29:45.798621,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 340.0, 196.0)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.25, 3.1833333333333336)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 2.94, 2.931111111111111)"
08-01-2023 17:29:46.792892,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 330.0, 284.0)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.25, 3.1833333333333336)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 86.0)","(2.9, 2.94, 2.931111111111111)"
08-01-2023 17:29:47.799069,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 330.0, 202.22222222222223)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.25, 3.1681818181818184)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 76.66666666666667)","(2.9, 2.94, 2.92)"
08-01-2023 17:29:48.781419,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 320.0, 276.0)","(2.6, 3.8, 3.7249999999999996)","(2.45, 3.25, 3.1681818181818184)","(31.0, 90.0, 66.04166666666667)","(41.0, 110.0, 94.28571428571428)","(2.9, 2.94, 2.948888888888889)"
08-01-2023 17:29:49.813302,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 320.0, 276.0)","(2.6, 3.8, 3.6999999999999997)","(2.45, 3.25, 3.1681818181818184)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 94.28571428571428)","(2.9, 2.96, 2.948888888888889)"
08-01-2023 17:29:50.914644,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 320.0, 276.0)","(2.6, 3.8, 3.6666666666666665)","(2.45, 3.25, 3.179411764705882)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 90.0)","(2.9, 2.96, 2.9139999999999997)"
08-01-2023 17:29:51.980500,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 310.0, 268.0)","(2.6, 3.75, 3.6666666666666665)","(2.45, 3.25, 3.2035714285714287)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 90.0)","(2.9, 2.92, 2.905)"
08-01-2023 17:29:53.035221,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 310.0, 268.0)","(2.7, 3.75, 3.6625)","(2.45, 3.25, 3.2035714285714287)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 90.0)","(2.8, 2.92, 2.908)"
08-01-2023 17:29:54.049515,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 310.0, 268.0)","(2.7, 3.75, 3.6625)","(2.45, 3.25, 3.2035714285714287)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 90.0)","(2.8, 2.92, 2.913333333333333)"
08-01-2023 17:29:55.121743,"(51.0, 270.0, 252.85714285714286)","(21.0, 42.0, 35.86666666666667)","(81.0, 310.0, 164.6153846153846)","(2.7, 3.75, 3.6625)","(2.45, 3.25, 3.2035714285714287)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 90.0)","(2.8, 2.92, 2.908)"
08-01-2023 17:29:56.184085,"(51.0, 270.0, 252.85714285714286)","(21.0, 40.0, 36.470588235294116)","(81.0, 300.0, 188.88888888888889)","(2.7, 3.75, 3.6625)","(2.45, 3.25, 3.2035714285714287)","(31.0, 90.0, 66.04166666666667)","(41.0, 100.0, 94.28571428571428)","(2.8, 2.92, 2.87)"
08-01-2023 17:29:57.293218,"(51.0, 270.0, 252.85714285714286)","(21.0, 40.0, 36.470588235294116)","(81.0, 290.0, 195.0)","(2.7, 3.8, 3.6714285714285713)","(2.45, 3.25, 3.1934782608695653)","(31.0, 90.0, 68.70370370370371)","(41.0, 100.0, 94.28571428571428)","(2.8, 2.9, 2.8914285714285715)"
08-01-2023 17:29:58.339576,"(51.0, 270.0, 252.85714285714286)","(21.0, 38.0, 35.64705882352941)","(81.0, 290.0, 195.0)","(2.7, 3.8, 3.6714285714285713)","(2.45, 3.25, 3.1934782608695653)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 94.28571428571428)","(2.8, 2.9, 2.86)"
08-01-2023 17:29:59.359066,"(51.0, 270.0, 252.85714285714286)","(21.0, 38.0, 34.92307692307692)","(81.0, 280.0, 244.0)","(2.7, 3.8, 3.683333333333333)","(2.45, 3.25, 3.2041666666666666)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 95.0)","(2.8, 2.9, 2.8509090909090906)"
08-01-2023 17:30:00.390485,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.666666666666664)","(81.0, 280.0, 244.0)","(2.7, 3.75, 3.683333333333333)","(2.45, 3.25, 3.2041666666666666)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 93.33333333333333)","(2.8, 2.86, 2.8499999999999996)"
08-01-2023 17:30:01.448989,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.666666666666664)","(81.0, 280.0, 244.0)","(2.7, 3.75, 3.7249999999999996)","(2.45, 3.25, 3.2083333333333335)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 95.0)","(2.8, 2.86, 2.8155555555555556)"
08-01-2023 17:30:02.494969,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.666666666666664)","(81.0, 280.0, 220.0)","(2.7, 3.8, 3.8)","(2.45, 3.25, 3.25)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 90.0)","(2.8, 2.86, 2.828)"
08-01-2023 17:30:03.570106,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 166.66666666666666)","(2.7, 3.85, 3.7624999999999997)","(2.45, 3.3, 3.2916666666666665)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 95.0)","(2.8, 2.86, 2.82)"
08-01-2023 17:30:04.589425,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 166.66666666666666)","(2.7, 3.8, 3.7624999999999997)","(2.45, 3.3, 3.2454545454545456)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 90.0)","(2.8, 2.86, 2.8427027027027028)"
08-01-2023 17:30:05.592930,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 237.5)","(2.7, 3.8, 3.7624999999999997)","(2.45, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.38888888888889)","(41.0, 100.0, 90.0)","(2.8, 2.86, 2.8678048780487804)"
08-01-2023 17:30:06.678089,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 237.5)","(2.7, 3.8, 3.783333333333333)","(2.45, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 86.66666666666667)","(2.8, 2.9, 2.8923076923076922)"
08-01-2023 17:30:07.738578,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 237.5)","(2.7, 3.8, 3.7624999999999997)","(2.45, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 90.0)","(2.8, 2.92, 2.86)"
08-01-2023 17:30:08.736863,"(51.0, 270.0, 252.85714285714286)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.783333333333333)","(2.45, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 80.0)","(2.8, 2.9, 2.835)"
08-01-2023 17:30:09.760109,"(51.0, 270.0, 255.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.7624999999999997)","(2.45, 3.25, 3.3363636363636364)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 90.0)","(2.8, 2.86, 2.84125)"
08-01-2023 17:30:10.737817,"(51.0, 270.0, 257.5)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.783333333333333)","(2.45, 3.35, 3.3363636363636364)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 90.0)","(2.8, 2.86, 2.84125)"
08-01-2023 17:30:11.792329,"(51.0, 270.0, 184.28571428571428)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.7624999999999997)","(2.5, 3.35, 3.3363636363636364)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 95.0)","(2.6, 2.86, 2.8457142857142856)"
08-01-2023 17:30:12.866078,"(81.0, 270.0, 215.45454545454547)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.7624999999999997)","(2.5, 3.35, 3.2825)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 95.0)","(2.6, 2.86, 2.8266666666666667)"
08-01-2023 17:30:13.862714,"(81.0, 270.0, 215.45454545454547)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.783333333333333)","(2.5, 3.35, 3.2825)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 95.0)","(2.6, 2.86, 2.8266666666666667)"
08-01-2023 17:30:14.881420,"(81.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 242.22222222222223)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 95.0)","(2.6, 2.92, 2.908888888888889)"
08-01-2023 17:30:15.947282,"(81.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 220.0)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 95.625)","(2.6, 2.92, 2.88)"
08-01-2023 17:30:17.035778,"(81.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 237.14285714285714)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.25, 3.2454545454545456)","(31.0, 90.0, 66.25)","(41.0, 100.0, 90.0)","(2.6, 2.92, 2.86)"
08-01-2023 17:30:18.118336,"(81.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 210.0)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.3, 3.2909090909090906)","(31.0, 90.0, 66.19047619047619)","(41.0, 100.0, 95.0)","(2.6, 2.88, 2.8670967741935485)"
08-01-2023 17:30:19.190804,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 240.0)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.3, 3.2909090909090906)","(31.0, 90.0, 66.19047619047619)","(41.0, 110.0, 93.33333333333333)","(2.6, 2.88, 2.8649999999999998)"
08-01-2023 17:30:20.318487,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 245.0)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.3, 3.2909090909090906)","(31.0, 90.0, 68.33333333333333)","(41.0, 100.0, 95.0)","(2.6, 2.88, 2.8649999999999998)"
08-01-2023 17:30:21.406731,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 193.33333333333334)","(2.7, 3.8, 3.7249999999999996)","(2.5, 3.3, 3.2909090909090906)","(31.0, 85.0, 67.22222222222223)","(41.0, 100.0, 90.0)","(2.6, 2.88, 2.8625)"
08-01-2023 17:30:22.467263,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 215.0)","(2.7, 3.8, 3.7916666666666665)","(2.5, 3.3, 3.2909090909090906)","(31.0, 85.0, 67.22222222222223)","(41.0, 100.0, 90.0)","(2.6, 2.88, 2.8625)"
08-01-2023 17:30:23.503984,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 228.0)","(2.7, 3.8, 3.758620689655172)","(2.5, 3.3, 3.2909090909090906)","(31.0, 85.0, 67.22222222222223)","(41.0, 100.0, 91.25)","(2.6, 2.88, 2.876923076923077)"
08-01-2023 17:30:24.593599,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 200.0)","(2.7, 3.8, 3.758620689655172)","(2.5, 3.3, 3.2909090909090906)","(31.0, 85.0, 67.22222222222223)","(41.0, 100.0, 91.25)","(2.6, 2.88, 2.8762499999999998)"
08-01-2023 17:30:25.665726,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 200.0)","(2.7, 3.8, 3.6714285714285713)","(2.5, 3.3, 3.2615384615384615)","(31.0, 85.0, 58.333333333333336)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.88, 2.8485714285714283)"
08-01-2023 17:30:26.689993,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 200.0)","(2.7, 3.85, 3.7666666666666666)","(2.5, 3.35, 3.2857142857142856)","(31.0, 85.0, 57.5)","(41.0, 100.0, 90.0)","(2.6, 2.86, 2.8257142857142856)"
08-01-2023 17:30:27.694464,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 200.0)","(2.7, 3.9, 3.7666666666666666)","(2.5, 3.3, 3.2857142857142856)","(31.0, 80.0, 65.0)","(41.0, 100.0, 90.0)","(2.6, 2.86, 2.8466666666666667)"
08-01-2023 17:30:28.753633,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 200.0)","(2.7, 3.85, 3.8333333333333335)","(2.5, 3.3, 3.272222222222222)","(31.0, 80.0, 66.15384615384616)","(41.0, 100.0, 95.0)","(2.6, 2.86, 2.8449999999999998)"
08-01-2023 17:30:29.762236,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 206.66666666666666)","(2.7, 3.85, 3.8333333333333335)","(2.5, 3.3, 3.227777777777778)","(31.0, 80.0, 62.0)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.86, 2.8449999999999998)"
08-01-2023 17:30:30.773061,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 206.66666666666666)","(2.7, 3.85, 3.8333333333333335)","(2.5, 3.25, 3.15)","(31.0, 80.0, 73.33333333333334)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.86, 2.857272727272727)"
08-01-2023 17:30:31.807793,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 206.66666666666666)","(2.7, 3.85, 3.8333333333333335)","(2.5, 3.25, 3.1750000000000003)","(31.0, 80.0, 70.0)","(41.0, 100.0, 93.0)","(2.6, 2.86, 2.8763636363636365)"
08-01-2023 17:30:32.862182,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8333333333333335)","(2.5, 3.2, 3.1750000000000003)","(31.0, 80.0, 70.0)","(41.0, 100.0, 93.0)","(2.6, 2.88, 2.876190476190476)"
08-01-2023 17:30:33.906307,"(81.0, 270.0, 208.88888888888889)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 230.0)","(2.7, 3.85, 3.8333333333333335)","(2.5, 3.2, 3.2285714285714286)","(31.0, 80.0, 66.15384615384616)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.88, 2.832)"
08-01-2023 17:30:34.999395,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.36363636363637)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.2125)","(31.0, 80.0, 62.0)","(41.0, 100.0, 96.0)","(2.6, 2.84, 2.831111111111111)"
08-01-2023 17:30:36.123739,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.2125)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 95.0)","(2.6, 2.84, 2.831111111111111)"
08-01-2023 17:30:37.238326,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.2285714285714286)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 95.0)","(2.6, 2.84, 2.831111111111111)"
08-01-2023 17:30:38.333450,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.2285714285714286)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 95.0)","(2.6, 2.84, 2.831111111111111)"
08-01-2023 17:30:39.411652,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.2285714285714286)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 91.25)","(2.6, 2.84, 2.857272727272727)"
08-01-2023 17:30:40.563914,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.175)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 93.0)","(2.6, 2.86, 2.857272727272727)"
08-01-2023 17:30:41.620377,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 280.0, 213.33333333333334)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.175)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 91.25)","(2.6, 2.86, 2.857272727272727)"
08-01-2023 17:30:42.703044,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 186.0)","(2.7, 3.85, 3.8214285714285716)","(2.5, 3.25, 3.2375)","(31.0, 80.0, 66.15384615384616)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.86, 2.8763636363636365)"
08-01-2023 17:30:43.733422,"(81.0, 270.0, 186.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 186.0)","(2.7, 3.85, 3.79)","(2.5, 3.25, 3.2375)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.88, 2.8763636363636365)"
08-01-2023 17:30:44.759191,"(81.0, 270.0, 211.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 176.66666666666666)","(2.7, 3.8, 3.792)","(2.5, 3.25, 3.2024999999999997)","(31.0, 80.0, 67.14285714285714)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.88, 2.8763636363636365)"
08-01-2023 17:30:45.816425,"(81.0, 270.0, 211.66666666666666)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 176.66666666666666)","(2.7, 3.8, 3.775)","(2.5, 3.3, 3.18125)","(31.0, 80.0, 63.33333333333333)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.88, 2.8763636363636365)"
08-01-2023 17:30:46.875665,"(81.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 186.0)","(2.7, 3.8, 3.775)","(2.5, 3.25, 3.18125)","(31.0, 80.0, 70.76923076923077)","(41.0, 100.0, 93.33333333333333)","(2.6, 2.88, 2.8763636363636365)"
08-01-2023 17:30:48.136793,"(81.0, 270.0, 211.66666666666666)","(21.0, 36.0, 33.142857142857146)","(81.0, 270.0, 186.0)","(2.7, 3.8, 3.775)","(2.5, 3.25, 3.1125000000000003)","(31.0, 80.0, 75.38461538461539)","(41.0, 100.0, 94.16666666666666)","(2.6, 2.88, 2.8763636363636365)"
08-01-2023 17:30:49.255798,"(81.0, 270.0, 224.54545454545456)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 203.33333333333334)","(2.7, 3.8, 3.7785714285714285)","(2.5, 3.25, 3.1500000000000004)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 95.0)","(2.6, 2.88, 2.8763636363636365)"
