,Skyla Blue,Rock On Hunter,Tilly Banner,Abby Road,Natisas Sparkle,Zambora Blaster
09-01-2023 17:07:56.419889,"(3.1, 4.7, 3.98)","(9.0, 18.0, 13.7)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.84)"
09-01-2023 17:07:57.384336,"(3.1, 4.7, 4.325)","(9.0, 18.0, 13.7)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.84)"
09-01-2023 17:07:58.312816,"(3.1, 4.7, 3.845)","(9.0, 18.0, 14.85)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.84)"
09-01-2023 17:07:59.242616,"(3.1, 4.7, 3.845)","(9.0, 18.0, 13.08)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.84)"
09-01-2023 17:08:00.168569,"(3.1, 4.7, 3.845)","(9.0, 18.0, 13.08)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.84)"
09-01-2023 17:08:01.096835,"(3.1, 4.7, 3.845)","(9.0, 18.0, 13.08)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.84)"
09-01-2023 17:08:02.123639,"(3.1, 4.7, 3.845)","(9.0, 18.0, 13.08)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 11.1)"
09-01-2023 17:08:03.147043,"(3.1, 4.7, 3.845)","(9.0, 18.0, 13.08)","(4.0, 6.2, 4.775)","(21.0, 65.0, 33.72727272727273)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 11.1)"
09-01-2023 17:08:04.197344,"(3.1, 4.7, 3.845)","(9.0, 18.0, 13.08)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:05.313114,"(3.1, 4.7, 3.845)","(9.0, 18.0, 15.266666666666666)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:06.505065,"(3.1, 4.7, 3.845)","(9.0, 18.0, 15.266666666666666)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:07.552992,"(3.1, 4.7, 4.23125)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:08.561085,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:09.552275,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:10.471930,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:11.452817,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:12.425159,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:13.442016,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:14.400197,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:15.483485,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:16.374015,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:17.394052,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:18.383880,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:19.417877,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:20.473980,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:21.555734,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.96)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:22.643047,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:23.739034,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:24.941993,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:26.017991,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:27.028004,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:28.174292,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:29.336191,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:30.431538,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:31.490591,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:32.446516,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:33.393068,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:34.361529,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:35.422319,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:36.422482,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:37.404744,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:38.426360,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:39.354272,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:40.351605,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:41.365684,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:42.375948,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:43.377223,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:44.357501,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:45.320055,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:46.285600,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:47.274879,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:48.259219,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:49.219977,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:50.250242,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:51.221280,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:52.215135,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:53.167225,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:54.052896,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:54.952309,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:55.956068,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:56.954228,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:57.956122,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:58.913290,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:08:59.886038,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:00.804208,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:01.765472,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:02.695171,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:03.671034,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:04.628732,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:05.591886,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:06.527154,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:07.435900,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:08.343925,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:09.220112,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:10.111808,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:11.149651,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:12.141533,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:13.138537,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:14.091509,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:15.065955,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:15.991635,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:16.943536,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:18.031531,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:19.080184,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:20.072356,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:21.205751,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:22.206044,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:23.289938,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:24.252398,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:25.216668,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:26.229336,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:27.261878,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:28.275048,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:29.268220,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:30.232547,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:31.192355,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:32.115218,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:33.015220,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:33.885708,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:34.833125,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:35.786975,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:36.712581,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:37.647351,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:38.541230,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:39.505386,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:40.429191,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:41.365375,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:42.325489,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:43.243902,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:44.199253,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:45.091054,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:46.027027,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
09-01-2023 17:09:46.885921,"(3.1, 4.7, 3.62)","(9.0, 18.0, 14.571428571428571)","(4.0, 6.2, 4.775)","(21.0, 65.0, 30.6)","(2.35, 3.25, 3.14125)","(8.0, 14.0, 12.066666666666666)"
