,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:26:43.998474,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:45.456789,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:46.833179,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:48.209556,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:49.625016,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:51.043617,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:52.851081,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:54.351146,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:56.113552,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.375)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:57.837198,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.666666666666668)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 19.928571428571427)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.1500000000000004)","(31.0, 100.0, 77.5)","(26.0, 75.0, 67.5)"
12-01-2023 18:26:59.474577,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.666666666666668)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.174)","(31.0, 95.0, 68.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:00.925651,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.666666666666668)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.8)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.174)","(31.0, 95.0, 68.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:02.400562,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.666666666666668)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.5)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.174)","(31.0, 95.0, 68.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:03.870617,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.666666666666668)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.5)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.174)","(31.0, 95.0, 68.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:05.347063,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.666666666666668)","(11.0, 22.0, 19.916666666666668)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.5)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.174)","(31.0, 95.0, 68.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:06.853678,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.136363636363637)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.666666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.174)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:08.355138,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 23.0, 20.333333333333332)","(11.0, 22.0, 20.0)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.2, 3.216)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:09.817755,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 22.0, 20.333333333333332)","(11.0, 22.0, 20.0)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.216)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:11.242629,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 22.0, 20.333333333333332)","(11.0, 22.0, 20.0)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.216)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:12.742885,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 22.0, 20.333333333333332)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:14.311061,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 22.0, 20.333333333333332)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:15.901642,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 22.0, 20.333333333333332)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:17.485837,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.561538461538461)","(19.0, 22.0, 20.333333333333332)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.03846153846154)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:19.025923,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.104166666666668)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.0)","(13.0, 18.5, 17.625)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:20.505375,"(11.0, 13.0, 12.598360655737705)","(15.0, 26.0, 24.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 19.833333333333332)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.6)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 67.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:22.030310,"(11.0, 13.0, 12.598360655737705)","(15.0, 26.0, 24.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.08823529411765)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:23.469888,"(11.0, 13.0, 12.598360655737705)","(15.0, 26.0, 24.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.08823529411765)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:25.094384,"(11.0, 13.0, 12.598360655737705)","(15.0, 26.0, 24.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.08823529411765)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.3, 3.2169014084507044)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:26.730241,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 24.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.08823529411765)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.3, 3.2)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:28.378651,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.452380952380953)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.2)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:30.170574,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.452380952380953)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.2)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:32.115242,"(11.0, 13.0, 12.6171875)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.640000000000001)","(19.0, 22.0, 20.452380952380953)","(11.0, 22.0, 19.53846153846154)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.88235294117647)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.2)","(31.0, 95.0, 81.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:33.531329,"(11.0, 13.0, 12.598360655737705)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.6454545454545455)","(19.0, 22.0, 20.452380952380953)","(11.0, 22.0, 20.352941176470587)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.5, 17.714285714285715)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.225)","(31.0, 95.0, 86.42857142857143)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:35.110873,"(11.0, 13.0, 12.598360655737705)","(15.0, 26.0, 23.0)","(5.0, 5.7, 5.6454545454545455)","(19.0, 22.0, 20.452380952380953)","(11.0, 22.0, 20.970588235294116)","(16.0, 21.0, 20.285714285714285)","(13.0, 18.0, 17.666666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.225)","(31.0, 95.0, 86.42857142857143)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:36.699199,"(11.0, 13.0, 12.64423076923077)","(15.0, 26.0, 25.142857142857142)","(5.0, 5.7, 5.509375)","(19.0, 22.0, 20.13157894736842)","(11.0, 22.0, 20.970588235294116)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.0, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.1894736842105265)","(31.0, 95.0, 85.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:38.232647,"(11.0, 13.0, 12.64423076923077)","(15.0, 26.0, 25.666666666666668)","(5.0, 5.6, 5.509375)","(19.0, 21.0, 19.9)","(11.0, 22.0, 20.970588235294116)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 85.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:39.825127,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.285714285714285)","(5.0, 5.6, 5.4904761904761905)","(19.0, 21.0, 19.9)","(11.0, 22.0, 20.970588235294116)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:41.297556,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.285714285714285)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.9)","(11.0, 22.0, 20.970588235294116)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:42.677769,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.285714285714285)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.9)","(11.0, 22.0, 19.2)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:44.187813,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.363636363636363)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 19.846153846153847)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.571428571428571)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:45.774917,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.5)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:47.419069,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.5)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:48.950629,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.2)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:50.471520,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:52.087698,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:53.662426,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:55.094086,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 20.25)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.1928571428571426)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:56.672986,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 22.0, 19.5)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.2340909090909093)","(31.0, 95.0, 74.16666666666667)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:58.174499,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 21.0, 17.916666666666668)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.2357142857142858)","(31.0, 95.0, 80.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:27:59.652144,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 20.0, 17.058823529411764)","(16.0, 21.0, 20.423076923076923)","(13.0, 18.5, 18.166666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.25, 3.241584158415842)","(31.0, 90.0, 80.0)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:01.212733,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 20.0, 17.058823529411764)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 18.0)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.3, 3.2546153846153847)","(31.0, 90.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:02.696664,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 20.0, 17.058823529411764)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 18.0)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.3, 3.2648809523809526)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:04.067851,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 20.0, 17.058823529411764)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.533333333333333)","(2.8, 3.3, 3.2672222222222222)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:05.514771,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 20.0, 17.058823529411764)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.610526315789473)","(2.8, 3.3, 3.2672222222222222)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:06.950405,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 20.0, 16.657894736842106)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.610526315789473)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:08.359398,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 19.5, 16.657894736842106)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.610526315789473)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:09.829135,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 19.5, 16.657894736842106)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
12-01-2023 18:28:11.316419,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 19.833333333333332)","(11.0, 19.5, 16.657894736842106)","(16.0, 21.0, 20.53125)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 60.0)"
