,Glory Daze,Morrissy,My Mate Sonny,Yulong Patrol,Imperial Hilton,Intellective,Pythagoras,Delightful Scoop,Fabians Spirit,Lets Atom,Warlist
08-01-2023 14:49:20.017418,"(2.9, 3.35, 3.3055555555555554)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:21.360942,"(2.9, 3.35, 3.3406976744186045)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:22.673488,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:24.008253,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:25.380633,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:26.708571,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:28.022001,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:29.384009,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:30.772022,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:32.076191,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:33.448248,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.375)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:34.765353,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:36.076329,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:37.326271,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.622222222222223)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:38.580102,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.707692307692308)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:39.883082,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.707692307692308)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:41.168881,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.707692307692308)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:42.627898,"(2.9, 3.35, 3.327777777777778)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.8, 5.854545454545455)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:44.038104,"(2.9, 3.35, 3.3346153846153848)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.9, 5.854545454545455)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:45.450313,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.9, 5.82)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:46.761539,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.9, 5.82)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:48.136384,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.9, 5.854545454545455)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:49.543633,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.9, 5.854545454545455)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:50.907736,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 10.571428571428571)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:52.294232,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 11.153846153846153)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:53.696541,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.7958041958041955)","(7.5, 12.0, 11.153846153846153)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 8.857142857142856)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:55.113455,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.8, 4.8500000000000005)","(7.5, 12.0, 11.153846153846153)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 9.0625)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:56.355444,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.9, 4.8500000000000005)","(7.5, 12.0, 11.153846153846153)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 9.0625)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:57.671622,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.9, 4.8500000000000005)","(7.5, 12.0, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.5, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:49:59.046624,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.9, 4.8500000000000005)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:00.467796,"(2.9, 3.35, 3.316666666666667)","(4.0, 4.9, 4.8500000000000005)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:01.840647,"(2.9, 3.35, 3.3346153846153848)","(4.0, 4.9, 4.8500000000000005)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:03.188071,"(2.9, 3.35, 3.3346153846153848)","(4.0, 4.9, 4.8500000000000005)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 8.799999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:04.550370,"(2.9, 3.35, 3.3346153846153848)","(4.0, 4.9, 4.8500000000000005)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:05.845243,"(2.9, 3.35, 3.3346153846153848)","(4.0, 4.9, 4.887671232876713)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:07.221075,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.983561643835617)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:08.612053,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.983561643835617)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:10.025337,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.983561643835617)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 137.5)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:11.396421,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.983561643835617)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 146.66666666666669)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:12.828492,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.983561643835617)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 130.0)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:14.252360,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.733333333333333)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:15.638909,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:17.023208,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:18.363052,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:19.747166,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:21.119360,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:22.535740,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:23.895666,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:25.250727,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.65)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:26.555075,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.857446808510638)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:27.847705,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.036363636363637)","(4.2, 5.9, 5.857446808510638)","(18.0, 55.0, 51.375)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:29.235798,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 10.9375)","(4.2, 5.9, 5.752)","(18.0, 55.0, 51.375)","(7.0, 10.0, 9.1)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:30.626272,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 10.9375)","(4.2, 5.8, 5.752)","(18.0, 55.0, 51.375)","(7.0, 10.0, 8.649999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:32.031326,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 10.9375)","(4.2, 5.9, 5.857446808510638)","(18.0, 55.0, 51.375)","(7.0, 10.0, 8.649999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:33.416222,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 10.9375)","(4.2, 5.9, 5.857446808510638)","(18.0, 55.0, 51.375)","(7.0, 10.0, 8.649999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:34.835338,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 10.9375)","(4.2, 5.9, 5.857446808510638)","(18.0, 55.0, 51.375)","(7.0, 10.0, 8.649999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:36.571271,"(2.9, 3.35, 3.3346153846153848)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 10.9375)","(4.2, 5.9, 5.857446808510638)","(18.0, 55.0, 51.375)","(7.0, 10.0, 8.559999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:38.089574,"(2.9, 3.35, 3.3)","(4.0, 5.0, 4.94375)","(7.5, 11.5, 11.428571428571429)","(4.2, 5.9, 5.718181818181819)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 8.559999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:39.642677,"(2.9, 3.35, 3.3)","(4.0, 5.0, 4.94375)","(7.5, 12.0, 11.428571428571429)","(4.2, 5.9, 5.718181818181819)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 8.559999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:41.283591,"(2.9, 3.35, 3.3)","(4.0, 5.0, 4.94375)","(7.5, 12.0, 11.428571428571429)","(4.2, 5.9, 5.718181818181819)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 8.559999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:42.801330,"(2.9, 3.35, 3.3)","(4.0, 5.0, 4.94375)","(7.5, 12.0, 11.428571428571429)","(4.2, 5.9, 5.718181818181819)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 8.559999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
08-01-2023 14:50:44.171752,"(2.9, 3.35, 3.3)","(4.0, 5.0, 4.94375)","(7.5, 12.0, 11.428571428571429)","(4.2, 5.9, 5.718181818181819)","(18.0, 55.0, 51.77777777777778)","(7.0, 10.0, 8.559999999999999)","(10.0, 14.5, 13.642857142857142)","(101.0, 210.0, 155.0)","(101.0, 180.0, 151.42857142857144)","(101.0, 230.0, 195.0)","(101.0, 330.0, 276.6666666666667)"
