,Our Bondi Beach,Parama Nz,Majordoit,Dikerry Nz,Golightly,Bitcoin,Feelingforarainbow,Rocknroll Classic,Mohs Em Down Nz,Courageous Saint
10-01-2023 17:00:32.872261,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 40.5)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:34.460155,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 40.5)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:35.869878,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:37.224096,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:38.658845,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:40.208688,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:41.602726,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:43.008475,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:44.746492,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:46.469649,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:48.080284,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:49.558624,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:50.992576,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:52.449458,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:53.939228,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:55.611002,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:57.299773,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:00:58.756397,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:00.188613,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:01.532118,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:02.884187,"(7.5, 12.0, 10.285714285714285)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:04.277910,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:05.718600,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(12.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.3, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:07.289334,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:08.816843,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:10.280810,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:11.870684,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:13.347549,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:14.898532,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:16.397668,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:17.900213,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 35.666666666666664)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:19.834534,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.714285714285715)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:21.421234,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:22.846430,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:24.282645,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:25.682517,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:27.019127,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:28.382779,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:29.824936,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:31.302036,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:32.741093,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:34.180999,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:35.646458,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:37.138389,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:38.558052,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:40.030021,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:41.527104,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:43.046256,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:44.532916,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:45.992210,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:47.367730,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:48.761784,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:50.389771,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:51.850592,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:53.563489,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:55.541613,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:57.058008,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:01:58.730937,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:00.267534,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:01.758021,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:03.239137,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:04.745681,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:06.186739,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:07.678687,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:09.209412,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:10.996558,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:12.531470,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:14.090551,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:15.934842,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:17.562136,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.120000000000001)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
10-01-2023 17:02:19.097162,"(7.5, 10.0, 9.142857142857142)","(3.0, 99999, 99990)","(11.0, 19.5, 14.833333333333334)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 3.95)","(6.0, 9.6, 8.4)","(9.0, 15.5, 13.333333333333332)","(101.0, 99999, 99990)","(8.5, 14.5, 12.757142857142856)"
