,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 13:45:01.950601,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:03.152072,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:04.354789,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:05.656279,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:06.957437,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:08.252898,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:09.509199,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:10.741963,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:11.932945,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:13.207311,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:14.505041,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:15.825377,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:17.115205,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:18.387359,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:19.642594,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:20.865273,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:22.179914,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:23.396921,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:24.641172,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:25.955900,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:27.323622,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:28.642606,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:29.898333,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:31.158919,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:32.442605,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:33.881420,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:35.614257,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:37.085638,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:38.550731,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:39.893940,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:41.292150,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:42.605732,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:43.935156,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:45.200007,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:46.499155,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:47.944588,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:49.398781,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:50.781110,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:52.093451,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.012)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:53.317679,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:54.644370,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:56.016099,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:57.465404,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:45:58.823673,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:00.121912,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:01.385146,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 177.75)","(21.0, 230.0, 157.5)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 175.25)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:02.721882,"(31.0, 220.0, 168.875)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 181.71428571428572)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:04.081484,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:05.437971,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:06.728628,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:08.028493,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:09.513466,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:10.956131,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:12.410227,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:13.968769,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:16.271398,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:17.677526,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:19.123449,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:20.525173,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:21.892979,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:23.159586,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:24.489376,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:25.879795,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:27.335469,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:28.789264,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:30.074207,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:31.347164,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:32.611634,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:33.880402,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:35.182984,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:36.389738,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:37.665481,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:39.044924,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:40.446848,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
