,Spring Luna,Wheres Johnson,Drink Long Necks,Impact,Times Three,Queen Of Cakes,Ticket To Venus
06-01-2023 15:32:28.247512,"(51.0, 530.0, 285.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.9876923076923076)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:29.571736,"(51.0, 520.0, 285.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:30.912044,"(51.0, 510.0, 305.55555555555554)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:32.157777,"(51.0, 510.0, 305.55555555555554)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:33.265381,"(51.0, 510.0, 305.55555555555554)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:34.741635,"(51.0, 510.0, 305.55555555555554)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:35.810886,"(51.0, 510.0, 305.55555555555554)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:36.853758,"(51.0, 510.0, 305.55555555555554)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:38.212966,"(51.0, 510.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:39.359045,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:40.410746,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:41.492941,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:42.546683,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:43.582564,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:44.620366,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:45.698148,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:46.809322,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.9833333333333334)","(1.8, 2.68, 2.0514285714285716)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:47.839771,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.9833333333333334)","(1.8, 2.68, 2.0514285714285716)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:48.938261,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.91)","(1.8, 2.68, 2.010769230769231)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:50.005688,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 2.010769230769231)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:51.017790,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 2.010769230769231)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:52.291253,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:53.440297,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 3.0330769230769232)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:54.622721,"(51.0, 530.0, 316.6666666666667)","(5.0, 8.8, 5.95)","(41.0, 260.0, 122.15384615384615)","(2.5, 3.95, 3.0330769230769232)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 41.25)"
06-01-2023 15:32:55.915709,"(51.0, 530.0, 290.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 148.0)","(2.5, 3.95, 3.0330769230769232)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 31.875)"
06-01-2023 15:32:57.129043,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 148.0)","(2.5, 3.95, 3.0330769230769232)","(1.8, 2.68, 1.98)","(91.0, 650.0, 555.8333333333334)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:32:58.385963,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0330769230769232)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:32:59.746072,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0330769230769232)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:00.975429,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.97)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:02.093512,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.8954545454545455)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:03.235287,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.8954545454545455)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:04.299685,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.8954545454545455)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:05.274080,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.8954545454545455)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:06.385538,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:07.406764,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:08.462548,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:09.595230,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:10.693956,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:11.680661,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:12.740888,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:13.798529,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:14.824341,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:15.880108,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:16.875920,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 28.57142857142857)"
06-01-2023 15:33:17.995699,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 32.8125)"
06-01-2023 15:33:19.068890,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 32.8125)"
06-01-2023 15:33:20.155581,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 32.8125)"
06-01-2023 15:33:21.182670,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 552.5)","(12.0, 60.0, 32.8125)"
06-01-2023 15:33:22.241409,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.95)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:23.363031,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:24.430258,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:25.466111,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 2.506415094339623)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:26.414233,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 2.506415094339623)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:27.448208,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:28.498560,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:29.528172,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.98)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:30.600498,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.68, 2.0371428571428574)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:31.613433,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:32.668928,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:33.701777,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.68, 1.9953846153846155)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:34.841661,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.68, 1.9815384615384617)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:35.851199,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.9815384615384617)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:36.844553,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 2.4577358490566037)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:37.825490,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 2.4577358490566037)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:38.843274,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.62, 2.02)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:39.907325,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.9815384615384617)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:40.983553,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.9815384615384617)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:42.035752,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.9815384615384617)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:42.971939,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.9815384615384617)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:44.008841,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:45.251224,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:46.714540,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 35.83333333333333)"
06-01-2023 15:33:47.961222,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:50.145965,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:51.325994,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:52.629118,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:53.997650,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:55.259846,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.62, 1.92)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:56.498295,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.8982608695652174)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:57.720185,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.8982608695652174)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:33:58.937465,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8982608695652174)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:00.213994,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:01.293862,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:02.287492,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:03.306971,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:04.467366,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:05.583171,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:06.883777,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:08.028423,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.62, 1.92)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:09.174678,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.92)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:10.350177,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.8982608695652174)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:11.562863,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8982608695652174)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:12.890994,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:14.190781,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 3.0985714285714288)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:15.404723,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.880909090909091)","(1.8, 2.62, 1.8808695652173912)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
06-01-2023 15:34:16.591481,"(51.0, 540.0, 295.0)","(5.0, 8.8, 5.628571428571428)","(41.0, 260.0, 95.0)","(2.5, 3.95, 2.6255555555555556)","(1.8, 2.62, 1.8982608695652174)","(91.0, 650.0, 552.5)","(12.0, 60.0, 33.4375)"
