,Laroza Bale,Blackpool Ryan,Coach Fagan,No Tax,Crymelon Comet,Spring Tune,Bahrose,Parlo Bale
07-01-2023 18:47:36.041504,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 120.66666666666667)"
07-01-2023 18:47:37.149498,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 120.66666666666667)"
07-01-2023 18:47:38.197178,"(3.7, 5.7, 5.5200000000000005)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 120.66666666666667)"
07-01-2023 18:47:39.320052,"(3.7, 5.7, 5.5200000000000005)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 120.66666666666667)"
07-01-2023 18:47:40.482654,"(3.7, 5.7, 5.5200000000000005)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:41.628301,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:42.730304,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.5)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:43.762359,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 24.0, 13.2)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 11.6)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:44.866625,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 11.6)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:46.019354,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 11.6)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:47.150406,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.5, 9.3)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 11.6)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:48.282317,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.5, 9.071428571428571)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 15.6)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:49.439477,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.5, 8.545454545454545)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 10.711111111111112)","(31.0, 290.0, 154.53333333333333)"
07-01-2023 18:47:50.608214,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.0, 8.545454545454545)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 10.711111111111112)","(31.0, 290.0, 66.0)"
07-01-2023 18:47:51.774386,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.0, 8.628571428571428)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 10.711111111111112)","(31.0, 290.0, 66.0)"
07-01-2023 18:47:52.969087,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 10.711111111111112)","(31.0, 290.0, 66.0)"
07-01-2023 18:47:54.009044,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.2, 3.0305263157894737)","(11.0, 28.0, 25.5)","(11.0, 25.0, 13.4)","(6.5, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 18.0, 12.366666666666667)","(31.0, 290.0, 83.6)"
07-01-2023 18:47:55.046822,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(11.0, 24.0, 15.0)","(6.5, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.366666666666667)","(31.0, 290.0, 83.6)"
07-01-2023 18:47:56.161342,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(12.0, 24.0, 15.0)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.366666666666667)","(31.0, 290.0, 83.6)"
07-01-2023 18:47:57.306133,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(12.0, 24.0, 15.0)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.366666666666667)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:47:58.465130,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(12.0, 24.0, 15.0)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.366666666666667)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:47:59.655812,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(12.0, 24.0, 15.0)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.366666666666667)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:00.875028,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(12.0, 24.0, 15.0)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 12.366666666666667)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:02.070474,"(3.7, 5.7, 5.34)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.5)","(12.0, 24.0, 15.0)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:03.240920,"(3.7, 5.7, 5.34)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 20.142857142857142)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 14.5)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:04.349637,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 18.8)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 14.5)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:05.529079,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 19.833333333333336)","(7.0, 10.0, 8.545454545454545)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 14.5)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:06.686731,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.545454545454545)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:07.859729,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.545454545454545)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:08.949993,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.628571428571428)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:10.075220,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:11.229941,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:12.260408,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:13.327782,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.646153846153846)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:14.385982,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.545454545454545)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:15.543677,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 10.0, 8.569230769230769)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:16.814187,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 9.8, 8.709090909090909)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:17.846034,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.666666666666668)","(7.0, 9.8, 8.709090909090909)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:18.874039,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.0)","(7.0, 9.8, 8.709090909090909)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 64.22222222222223)"
07-01-2023 18:48:20.044562,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.0)","(7.0, 9.8, 8.6)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 66.0)"
07-01-2023 18:48:21.367522,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.0)","(7.0, 9.8, 8.6)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 66.0)"
07-01-2023 18:48:22.609240,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.0)","(7.0, 9.8, 8.6)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 66.0)"
07-01-2023 18:48:23.867569,"(3.7, 6.2, 5.733333333333333)","(2.5, 3.1, 2.956)","(11.0, 28.0, 25.625)","(12.0, 24.0, 15.0)","(7.0, 9.8, 8.6)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 15.575)","(31.0, 290.0, 66.0)"
07-01-2023 18:48:24.928648,"(3.7, 5.7, 5.475)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.307692307692307)","(12.0, 23.0, 14.666666666666668)","(7.0, 9.8, 8.6)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.689473684210526)","(31.0, 290.0, 66.0)"
07-01-2023 18:48:26.135940,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 69.55555555555556)"
07-01-2023 18:48:27.335815,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 69.55555555555556)"
07-01-2023 18:48:28.471496,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 69.55555555555556)"
07-01-2023 18:48:29.604396,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 69.55555555555556)"
07-01-2023 18:48:30.772056,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 166.0)"
07-01-2023 18:48:32.014257,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 166.0)"
07-01-2023 18:48:33.171257,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 166.0)"
07-01-2023 18:48:34.316095,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 166.0)"
07-01-2023 18:48:35.428206,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 166.0)"
07-01-2023 18:48:36.575109,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 166.0)"
07-01-2023 18:48:37.752224,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:38.882038,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:39.973514,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:41.070707,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:42.104558,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:43.208913,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:44.346763,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:45.395619,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 73.11111111111111)"
07-01-2023 18:48:46.431662,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 290.0, 127.0)"
07-01-2023 18:48:47.546236,"(3.7, 5.7, 5.475)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 77.27272727272728)"
07-01-2023 18:48:48.555222,"(3.7, 5.7, 5.475)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 77.27272727272728)"
07-01-2023 18:48:49.598346,"(3.7, 5.7, 5.475)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.0)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 77.27272727272728)"
07-01-2023 18:48:50.724187,"(3.7, 5.7, 5.475)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 18.6)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 74.83333333333333)"
07-01-2023 18:48:51.870620,"(3.7, 5.7, 5.475)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 74.83333333333333)"
07-01-2023 18:48:53.022050,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 74.83333333333333)"
07-01-2023 18:48:54.109443,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 74.83333333333333)"
07-01-2023 18:48:55.169895,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 174.44444444444446)"
07-01-2023 18:48:56.301045,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 135.33333333333331)"
07-01-2023 18:48:57.402782,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.7)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 135.33333333333331)"
07-01-2023 18:48:58.514676,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.8, 8.690909090909091)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 370.0, 205.0)"
07-01-2023 18:48:59.576324,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.9640816326530612)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.6, 8.690909090909091)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 360.0, 205.0)"
07-01-2023 18:49:00.774230,"(3.7, 6.2, 5.530434782608696)","(2.5, 3.1, 2.8850746268656717)","(11.0, 28.0, 27.0)","(12.0, 23.0, 20.25)","(7.0, 9.6, 8.690909090909091)","(5.0, 7.8, 7.153846153846154)","(9.0, 17.5, 16.8)","(31.0, 360.0, 152.0)"
07-01-2023 18:49:01.976476,"(3.7, 6.2, 5.525925925925926)","(2.5, 3.1, 2.888888888888889)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 19.333333333333336)","(7.0, 9.6, 9.280000000000001)","(5.0, 7.8, 7.466666666666667)","(9.0, 17.5, 10.75)","(31.0, 360.0, 164.8)"
07-01-2023 18:49:03.125316,"(3.7, 6.0, 5.7272727272727275)","(2.5, 3.05, 2.888888888888889)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 19.333333333333336)","(7.0, 9.4, 9.280000000000001)","(5.0, 7.6, 7.466666666666667)","(9.0, 17.5, 10.75)","(31.0, 340.0, 164.8)"
07-01-2023 18:49:04.186616,"(3.7, 6.0, 5.7272727272727275)","(2.5, 3.05, 2.888888888888889)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 19.333333333333336)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.466666666666667)","(9.0, 16.5, 13.25)","(31.0, 330.0, 236.0)"
07-01-2023 18:49:05.296531,"(3.7, 6.0, 5.7272727272727275)","(2.5, 3.05, 2.888888888888889)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 19.333333333333336)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.466666666666667)","(9.0, 16.5, 13.25)","(31.0, 330.0, 236.0)"
07-01-2023 18:49:06.430476,"(3.7, 6.0, 5.7272727272727275)","(2.5, 3.05, 2.888888888888889)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 17.5)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.466666666666667)","(9.0, 16.5, 13.25)","(31.0, 330.0, 128.57142857142856)"
07-01-2023 18:49:07.567090,"(3.7, 6.0, 5.633333333333334)","(2.5, 3.05, 2.8973684210526316)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 18.714285714285715)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.466666666666667)","(9.0, 16.5, 13.25)","(31.0, 330.0, 222.66666666666666)"
07-01-2023 18:49:08.729546,"(3.7, 6.0, 5.633333333333334)","(2.5, 3.05, 2.8973684210526316)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 18.714285714285715)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.466666666666667)","(9.0, 16.5, 13.25)","(31.0, 310.0, 152.8)"
07-01-2023 18:49:09.856039,"(3.7, 6.0, 5.633333333333334)","(2.5, 3.05, 2.942592592592592)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 18.714285714285715)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.52)","(9.0, 16.5, 13.25)","(31.0, 310.0, 216.0)"
07-01-2023 18:49:11.017756,"(3.7, 5.6, 5.536363636363636)","(2.5, 3.05, 2.915609756097561)","(11.0, 28.0, 24.53846153846154)","(12.0, 23.0, 18.25)","(7.0, 9.4, 9.31)","(5.0, 7.6, 7.52)","(9.0, 16.5, 13.25)","(31.0, 300.0, 216.0)"
