,Hurunui Mouse,Homebush Madison,Miss Matilda,Mr Muggins,Go Again,Homebush Faith
10-01-2023 09:09:52.081643,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.285714285714285)","(1.65, 1.95, 1.7208333333333332)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:52.983470,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.285714285714285)","(1.65, 1.95, 1.7208333333333332)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:53.945959,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.285714285714285)","(1.65, 1.95, 1.7208333333333332)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:54.812455,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.285714285714285)","(1.65, 1.95, 1.7208333333333332)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:55.727597,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.285714285714285)","(1.65, 1.95, 1.7142857142857142)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:56.657659,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.285714285714285)","(1.65, 1.95, 1.7142857142857142)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:57.664794,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.95, 1.7145454545454546)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:58.539572,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.94, 1.7145454545454546)","(6.0, 12.0, 8.34)"
10-01-2023 09:09:59.436647,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.94, 1.7145454545454546)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:00.381977,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.94, 1.7145454545454546)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:01.238821,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.94, 1.7145454545454546)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:02.110112,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7353846153846153)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:02.960673,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7353846153846153)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:03.875846,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7353846153846153)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:04.775471,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:05.666352,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:06.550877,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:07.435063,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:08.296182,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:09.141765,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:10.057546,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:10.986629,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:11.972975,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:12.912088,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7492857142857143)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:13.847178,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7153333333333334)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:14.801504,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7153333333333334)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:15.759271,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7153333333333334)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:16.681338,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.7)","(6.0, 12.0, 9.5)"
10-01-2023 09:10:17.564707,"(6.0, 11.5, 7.230769230769231)","(8.0, 16.0, 10.933333333333334)","(12.0, 26.0, 14.375)","(6.5, 12.0, 9.5)","(1.65, 1.7, 1.693157894736842)","(6.0, 12.0, 9.5)"
10-01-2023 09:10:18.470376,"(6.0, 11.5, 7.230769230769231)","(8.0, 16.0, 10.933333333333334)","(12.0, 26.0, 14.375)","(6.5, 12.0, 9.5)","(1.65, 1.7, 1.693157894736842)","(6.0, 12.0, 9.5)"
10-01-2023 09:10:19.349388,"(6.0, 11.5, 7.230769230769231)","(8.0, 16.0, 10.933333333333334)","(12.0, 26.0, 14.375)","(6.5, 12.0, 9.5)","(1.65, 1.7, 1.693157894736842)","(6.0, 12.0, 9.0)"
10-01-2023 09:10:20.235627,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.8385897435897436)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:21.099335,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.8385897435897436)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:22.051438,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.8225333333333333)","(6.0, 12.0, 8.34)"
10-01-2023 09:10:22.959683,"(6.0, 11.5, 6.092307692307692)","(8.0, 16.0, 10.799999999999999)","(12.0, 26.0, 14.375)","(6.5, 12.0, 8.879999999999999)","(1.65, 1.93, 1.8225333333333333)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:23.869146,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 12.0, 7.32)","(1.65, 1.93, 1.7233333333333334)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:24.731947,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.91, 1.7253846153846153)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:25.585677,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.91, 1.7253846153846153)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:26.504838,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.91, 1.717017543859649)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:27.390455,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.91, 1.717017543859649)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:28.278009,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.91, 1.717017543859649)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:29.213991,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.9, 1.7238461538461538)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:30.164028,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.89, 1.7203030303030302)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:31.052055,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.88, 1.7203030303030302)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:31.909213,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.88, 1.7203030303030302)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:32.837853,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.88, 1.7825)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:33.717310,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.87, 1.745)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:34.561483,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7433333333333334)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:35.462722,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7433333333333334)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:36.437727,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7433333333333334)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:37.400717,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7433333333333334)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:38.345315,"(6.0, 11.5, 6.2275)","(8.0, 16.0, 12.1)","(12.0, 26.0, 15.666666666666668)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7433333333333334)","(6.0, 12.0, 8.9)"
10-01-2023 09:10:39.267958,"(6.0, 11.5, 7.450943396226416)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7433333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:40.216727,"(6.0, 11.5, 7.450943396226416)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 9.15)","(1.65, 1.86, 1.7741666666666667)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:41.147453,"(6.0, 11.5, 7.450943396226416)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 9.15)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.9)"
10-01-2023 09:10:42.080748,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:42.938601,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:43.867331,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:44.786647,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:45.666209,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:46.591413,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:47.518398,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.7741666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:48.505689,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.85, 1.77)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:49.405272,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:50.296825,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.9)"
10-01-2023 09:10:51.208701,"(6.0, 11.5, 7.450943396226416)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.95)"
10-01-2023 09:10:52.064066,"(6.0, 11.5, 7.450943396226416)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.9)"
10-01-2023 09:10:52.932027,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:53.818450,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:54.710033,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:55.628181,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.77)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:56.531862,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.84, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:57.396910,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:58.240407,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:10:59.129121,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:00.001558,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:00.895019,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:01.850074,"(6.0, 11.5, 7.450943396226416)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.95)"
10-01-2023 09:11:02.858860,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:03.800641,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.83, 1.7658333333333334)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:04.736573,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:05.644475,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:06.601789,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:07.493857,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:08.376060,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 12.1)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.27)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:09.252140,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 14.05)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.63)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:10.160899,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:11.078034,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.82, 1.7616666666666667)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:11.961737,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.96, 1.82)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:12.870009,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:13.784242,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:14.709412,"(6.0, 11.5, 6.282051282051282)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:15.551996,"(6.0, 11.5, 7.667857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:16.428497,"(6.0, 11.5, 7.667857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:17.359373,"(6.0, 11.5, 6.471794871794872)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:18.225338,"(6.0, 11.5, 6.471794871794872)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7575)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:19.116081,"(6.0, 11.5, 6.471794871794872)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.81, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:20.027439,"(6.0, 11.5, 6.471794871794872)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 6.91)","(1.65, 1.8, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:20.943036,"(6.0, 8.4, 8.08)","(8.0, 13.0, 12.125)","(12.0, 26.0, 16.0)","(6.5, 10.0, 9.475)","(1.65, 1.8, 1.7946153846153847)","(6.0, 9.6, 9.257142857142856)"
10-01-2023 09:11:21.836924,"(6.0, 8.4, 8.08)","(8.0, 13.0, 12.125)","(12.0, 26.0, 16.0)","(6.5, 10.0, 9.475)","(1.65, 1.8, 1.7946153846153847)","(6.0, 9.6, 8.64)"
10-01-2023 09:11:22.710949,"(6.0, 11.5, 6.502857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 6.91)","(1.65, 1.8, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:23.615394,"(6.0, 11.5, 6.502857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 6.91)","(1.65, 1.8, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:24.496121,"(6.0, 11.5, 6.502857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 6.91)","(1.65, 1.8, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:25.381107,"(6.0, 11.5, 6.502857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 6.91)","(1.65, 1.8, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:26.303763,"(6.0, 11.5, 6.502857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 6.91)","(1.65, 1.8, 1.7533333333333334)","(6.0, 12.0, 8.64)"
10-01-2023 09:11:27.269570,"(6.0, 11.5, 6.502857142857143)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.8, 1.7491666666666668)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:28.239624,"(6.0, 11.0, 7.175000000000001)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 8.52)"
10-01-2023 09:11:29.202577,"(6.0, 11.0, 7.175000000000001)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 8.1)"
10-01-2023 09:11:30.109636,"(6.0, 9.2, 7.699999999999999)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.352941176470588)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 8.1)"
