,Bye Bye Blues,Paramount Patti,Wild Bean,Lipinski Pie,Finniss Swell,Bellas Flower
16-12-2022 13:19:06.706493,"(3.7, 4.5, 4.395)","(9.0, 13.5, 12.905405405405405)","(5.0, 6.6, 6.3310344827586205)","(31.0, 230.0, 144.0909090909091)","(1.95, 2.24, 2.1672727272727275)","(8.0, 14.0, 13.764705882352942)"
16-12-2022 13:19:07.712333,"(3.7, 4.5, 4.395)","(9.0, 13.5, 12.905405405405405)","(5.0, 6.6, 6.3310344827586205)","(31.0, 230.0, 212.91666666666666)","(1.95, 2.24, 2.1672727272727275)","(8.0, 14.0, 13.875)"
16-12-2022 13:19:08.673893,"(3.7, 4.5, 4.38)","(9.0, 13.5, 12.905405405405405)","(5.0, 6.6, 6.3310344827586205)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.24, 2.1733333333333333)","(8.0, 14.0, 13.333333333333334)"
16-12-2022 13:19:09.629049,"(3.7, 4.5, 4.376470588235294)","(9.0, 13.5, 12.905405405405405)","(5.0, 6.6, 6.3428571428571425)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.24, 2.1733333333333333)","(8.0, 14.0, 13.333333333333334)"
16-12-2022 13:19:10.529865,"(3.7, 4.5, 4.376470588235294)","(9.0, 13.5, 13.029411764705882)","(5.0, 6.6, 6.3428571428571425)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.24, 2.1733333333333333)","(8.0, 14.0, 13.653846153846153)"
16-12-2022 13:19:11.498739,"(3.7, 4.5, 4.431034482758621)","(9.0, 13.5, 13.029411764705882)","(5.0, 6.6, 6.3428571428571425)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.24, 2.1550000000000002)","(8.0, 14.0, 13.636363636363637)"
16-12-2022 13:19:12.520577,"(3.7, 4.5, 4.448717948717949)","(9.0, 13.5, 13.029411764705882)","(5.0, 6.6, 6.3428571428571425)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.2, 2.1470588235294117)","(8.0, 14.0, 13.75)"
16-12-2022 13:19:13.618583,"(3.7, 4.5, 4.446666666666667)","(9.0, 13.5, 13.029411764705882)","(5.0, 6.6, 6.3428571428571425)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.2, 2.1690909090909094)","(8.0, 14.0, 13.692307692307692)"
16-12-2022 13:19:14.656856,"(3.7, 4.5, 4.446666666666667)","(9.0, 13.5, 12.868421052631579)","(5.0, 6.6, 6.359999999999999)","(31.0, 220.0, 212.91666666666666)","(1.9, 2.18, 2.1725000000000003)","(8.0, 14.0, 13.8125)"
16-12-2022 13:19:15.683930,"(3.7, 4.5, 4.446666666666667)","(9.0, 13.5, 13.029411764705882)","(5.0, 6.6, 6.359999999999999)","(31.0, 220.0, 191.53846153846155)","(1.9, 2.18, 2.1725000000000003)","(8.0, 14.0, 13.8125)"
16-12-2022 13:19:16.710542,"(3.7, 4.5, 4.446666666666667)","(9.0, 13.5, 13.029411764705882)","(5.0, 6.6, 6.359999999999999)","(31.0, 210.0, 93.75)","(1.9, 2.18, 2.1725000000000003)","(8.0, 14.0, 13.692307692307692)"
16-12-2022 13:19:17.649202,"(3.7, 4.6, 4.566666666666666)","(9.0, 13.5, 13.038461538461538)","(5.0, 6.6, 6.3428571428571425)","(31.0, 210.0, 136.57894736842104)","(1.9, 2.18, 2.145714285714286)","(8.0, 14.0, 12.5)"
16-12-2022 13:19:18.508163,"(3.7, 4.6, 4.5777777777777775)","(9.0, 13.5, 12.954545454545455)","(5.0, 6.6, 6.3428571428571425)","(31.0, 210.0, 136.57894736842104)","(1.9, 2.18, 2.145714285714286)","(8.0, 14.0, 13.357142857142858)"
16-12-2022 13:19:19.438768,"(3.7, 4.6, 4.55)","(9.0, 13.5, 12.954545454545455)","(5.0, 6.6, 6.375)","(31.0, 200.0, 193.95833333333334)","(1.9, 2.2, 2.174666666666667)","(8.0, 14.0, 13.625)"
16-12-2022 13:19:20.387442,"(3.7, 4.6, 4.571428571428571)","(9.0, 13.5, 12.833333333333334)","(5.0, 6.6, 6.230769230769231)","(31.0, 200.0, 193.95833333333334)","(1.9, 2.18, 2.174666666666667)","(8.0, 14.0, 13.75)"
16-12-2022 13:19:21.376683,"(3.7, 4.6, 4.5625)","(9.0, 13.5, 12.576923076923077)","(5.0, 6.6, 6.230769230769231)","(31.0, 200.0, 195.0)","(1.9, 2.18, 2.174666666666667)","(8.0, 14.0, 13.666666666666666)"
16-12-2022 13:19:22.343019,"(3.7, 4.6, 4.581818181818181)","(9.0, 13.5, 12.441176470588236)","(5.0, 6.6, 6.223529411764706)","(31.0, 200.0, 195.0)","(1.9, 2.18, 2.1514285714285717)","(8.0, 14.0, 13.785714285714286)"
16-12-2022 13:19:23.169100,"(3.7, 4.6, 4.581818181818181)","(9.0, 13.0, 12.90909090909091)","(5.0, 6.6, 6.435897435897436)","(31.0, 200.0, 195.0)","(1.9, 2.18, 2.1514285714285717)","(8.0, 14.0, 13.785714285714286)"
16-12-2022 13:19:24.129292,"(3.7, 4.7, 4.573684210526316)","(9.0, 13.0, 12.90909090909091)","(5.0, 6.6, 6.435897435897436)","(31.0, 200.0, 189.23076923076923)","(1.9, 2.18, 2.1433333333333335)","(8.0, 14.0, 13.625)"
16-12-2022 13:19:25.066367,"(3.7, 4.7, 4.6)","(9.0, 13.0, 12.9375)","(5.0, 6.6, 6.435897435897436)","(31.0, 200.0, 192.22222222222223)","(1.9, 2.16, 2.146)","(8.0, 14.0, 13.76923076923077)"
16-12-2022 13:19:26.039964,"(3.7, 4.7, 4.595652173913043)","(9.0, 13.0, 12.9375)","(5.0, 6.6, 6.435897435897436)","(31.0, 200.0, 192.22222222222223)","(1.9, 2.2, 2.144615384615385)","(8.0, 14.0, 13.842105263157894)"
16-12-2022 13:19:27.094832,"(3.7, 4.7, 4.595652173913043)","(9.0, 13.0, 12.9375)","(5.0, 6.6, 6.386666666666667)","(31.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.144615384615385)","(8.0, 14.0, 13.842105263157894)"
16-12-2022 13:19:28.082383,"(3.7, 4.7, 4.592307692307692)","(10.0, 13.0, 12.9375)","(5.0, 6.6, 6.386666666666667)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.1314285714285717)","(7.5, 14.0, 13.8125)"
16-12-2022 13:19:29.030320,"(3.7, 4.7, 4.63125)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.364705882352942)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.16, 2.1314285714285717)","(7.5, 14.0, 13.8125)"
16-12-2022 13:19:30.005096,"(3.7, 4.7, 4.6454545454545455)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.364705882352942)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.16, 2.1333333333333333)","(7.5, 14.0, 13.714285714285714)"
16-12-2022 13:19:30.966784,"(3.7, 4.7, 4.6454545454545455)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.364705882352942)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.1333333333333333)","(7.5, 14.0, 13.833333333333334)"
16-12-2022 13:19:31.848264,"(3.7, 4.7, 4.6454545454545455)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.327272727272727)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.1333333333333333)","(7.5, 14.0, 13.714285714285714)"
16-12-2022 13:19:32.838446,"(3.7, 4.7, 4.6454545454545455)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.327272727272727)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.130666666666667)","(7.5, 14.0, 13.833333333333334)"
16-12-2022 13:19:33.726403,"(3.7, 4.7, 4.593333333333334)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.303703703703704)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.130666666666667)","(7.5, 14.0, 13.714285714285714)"
16-12-2022 13:19:34.654468,"(3.8, 4.7, 4.593333333333334)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.303703703703704)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.144615384615385)","(7.5, 14.0, 13.625)"
16-12-2022 13:19:35.593308,"(3.8, 4.7, 4.6)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.152)","(7.5, 14.0, 13.333333333333334)"
16-12-2022 13:19:36.464949,"(3.8, 4.7, 4.6)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.2, 2.152)","(7.5, 13.5, 13.4375)"
16-12-2022 13:19:37.385051,"(3.8, 4.7, 4.638461538461538)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 200.0, 194.39999999999998)","(1.9, 2.16, 2.176)","(7.5, 13.5, 13.379310344827585)"
16-12-2022 13:19:38.335482,"(3.8, 4.7, 4.6125)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 180.0, 131.25)","(1.9, 2.2, 2.1914285714285717)","(7.5, 13.5, 13.458333333333334)"
16-12-2022 13:19:39.231058,"(3.8, 4.7, 4.593333333333334)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 180.0, 131.25)","(1.9, 2.2, 2.1914285714285717)","(7.5, 13.5, 13.379310344827585)"
16-12-2022 13:19:40.203874,"(3.8, 4.7, 4.593333333333334)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 180.0, 127.05882352941177)","(1.9, 2.2, 2.1914285714285717)","(8.0, 13.5, 13.458333333333334)"
16-12-2022 13:19:41.080796,"(3.8, 4.7, 4.6)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 180.0, 127.05882352941177)","(1.9, 2.2, 2.1914285714285717)","(8.0, 13.5, 13.458333333333334)"
16-12-2022 13:19:42.013917,"(3.8, 4.7, 4.6)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 180.0, 129.0909090909091)","(1.9, 2.24, 2.224285714285714)","(8.0, 13.5, 11.592307692307692)"
16-12-2022 13:19:42.964118,"(3.8, 4.7, 4.570588235294117)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 180.0, 164.5)","(1.9, 2.26, 2.21)","(8.0, 13.0, 11.916666666666666)"
16-12-2022 13:19:43.861785,"(3.8, 4.6, 4.55)","(10.0, 13.0, 12.9375)","(5.0, 6.4, 6.316666666666667)","(41.0, 170.0, 164.5)","(1.9, 2.24, 2.1914285714285717)","(8.0, 12.5, 11.794117647058824)"
16-12-2022 13:19:44.763521,"(3.8, 4.6, 4.56875)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.300000000000001)","(41.0, 170.0, 165.60000000000002)","(1.9, 2.26, 2.2085714285714286)","(8.0, 12.5, 11.794117647058824)"
16-12-2022 13:19:45.761874,"(3.8, 4.6, 4.56875)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.300000000000001)","(41.0, 170.0, 72.5)","(1.9, 2.26, 2.2075)","(8.0, 12.5, 12.3125)"
16-12-2022 13:19:46.679307,"(3.8, 4.6, 4.578260869565217)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.300000000000001)","(41.0, 160.0, 81.25)","(1.9, 2.22, 2.200952380952381)","(8.0, 13.5, 12.277777777777779)"
16-12-2022 13:19:47.673185,"(3.8, 4.7, 4.640740740740741)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.325)","(41.0, 150.0, 101.30434782608695)","(1.9, 2.22, 2.200952380952381)","(8.0, 13.5, 12.277777777777779)"
16-12-2022 13:19:48.537903,"(3.8, 4.7, 4.627272727272727)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.3578947368421055)","(41.0, 140.0, 82.72727272727272)","(1.9, 2.22, 2.200952380952381)","(8.0, 13.5, 12.277777777777779)"
16-12-2022 13:19:49.382896,"(3.8, 4.7, 4.636)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.3578947368421055)","(41.0, 140.0, 92.5)","(1.9, 2.22, 2.200952380952381)","(8.0, 13.5, 12.277777777777779)"
16-12-2022 13:19:50.455635,"(3.8, 4.7, 4.636)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.325)","(41.0, 140.0, 111.53846153846153)","(1.9, 2.22, 2.1836363636363636)","(8.0, 13.5, 12.277777777777779)"
16-12-2022 13:19:51.541707,"(3.8, 4.7, 4.636)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.325)","(41.0, 130.0, 93.6842105263158)","(1.9, 2.22, 2.2)","(8.0, 13.5, 11.8)"
16-12-2022 13:19:52.649248,"(3.8, 4.7, 4.61578947368421)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.352941176470589)","(41.0, 120.0, 84.28571428571429)","(1.9, 2.24, 2.2209523809523812)","(8.0, 13.0, 11.583333333333334)"
16-12-2022 13:19:53.724973,"(3.8, 4.7, 4.62)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.352941176470589)","(41.0, 120.0, 91.42857142857143)","(1.9, 2.24, 2.1900000000000004)","(8.0, 13.0, 11.575)"
16-12-2022 13:19:54.789055,"(3.8, 4.7, 4.62)","(10.0, 13.0, 12.952380952380953)","(5.0, 6.4, 6.318181818181818)","(41.0, 120.0, 82.5)","(1.9, 2.24, 2.2133333333333334)","(8.0, 13.0, 10.510526315789475)"
16-12-2022 13:19:55.785012,"(3.8, 4.7, 4.684615384615385)","(10.0, 13.5, 12.967741935483872)","(5.0, 6.4, 6.373333333333334)","(41.0, 120.0, 95.0)","(1.9, 2.24, 2.234545454545455)","(8.0, 12.5, 11.7125)"
16-12-2022 13:19:56.862016,"(3.8, 4.7, 4.691666666666666)","(10.0, 13.0, 12.64516129032258)","(5.0, 6.8, 6.446153846153846)","(41.0, 120.0, 100.95238095238095)","(1.9, 2.24, 2.21)","(8.0, 12.5, 10.967741935483872)"
16-12-2022 13:19:57.918619,"(3.8, 4.7, 4.691666666666666)","(10.0, 13.0, 12.64516129032258)","(5.0, 6.8, 6.713207547169811)","(41.0, 120.0, 100.95238095238095)","(1.9, 2.26, 2.2333333333333334)","(8.0, 12.0, 10.607142857142858)"
16-12-2022 13:19:59.000604,"(3.8, 4.8, 4.783333333333333)","(10.0, 13.0, 12.64516129032258)","(5.0, 6.8, 6.7223300970873785)","(41.0, 120.0, 86.66666666666667)","(1.9, 2.24, 2.2333333333333334)","(8.0, 12.0, 11.303571428571429)"
16-12-2022 13:20:00.206360,"(3.8, 4.7, 4.691666666666666)","(10.0, 13.0, 12.64516129032258)","(5.0, 6.8, 6.782417582417582)","(41.0, 120.0, 86.66666666666667)","(1.9, 2.24, 2.214545454545455)","(8.0, 12.0, 11.115384615384615)"
16-12-2022 13:20:01.301322,"(3.8, 4.7, 4.685714285714286)","(10.0, 13.0, 12.54054054054054)","(5.0, 6.8, 6.993181818181818)","(41.0, 120.0, 108.63636363636364)","(1.9, 2.22, 2.182857142857143)","(8.0, 12.5, 12.1)"
16-12-2022 13:20:02.361111,"(3.8, 4.7, 4.684615384615385)","(10.0, 13.0, 12.54054054054054)","(5.0, 7.0, 6.653333333333333)","(41.0, 120.0, 106.84210526315789)","(1.9, 2.2, 2.1733333333333333)","(8.0, 12.5, 12.288461538461538)"
16-12-2022 13:20:03.413472,"(3.8, 4.7, 4.684615384615385)","(10.0, 13.0, 12.54054054054054)","(5.0, 7.0, 6.566666666666667)","(41.0, 120.0, 106.84210526315789)","(1.9, 2.2, 2.1694117647058824)","(8.0, 12.5, 12.166666666666666)"
16-12-2022 13:20:04.352431,"(3.8, 4.8, 4.7375)","(10.0, 13.0, 12.564102564102564)","(5.0, 6.6, 6.5)","(41.0, 120.0, 106.84210526315789)","(1.9, 2.18, 2.168888888888889)","(8.0, 12.5, 12.166666666666666)"
16-12-2022 13:20:05.353085,"(3.8, 4.8, 4.7375)","(10.0, 13.0, 12.758620689655173)","(5.0, 6.6, 6.5)","(41.0, 120.0, 100.76923076923077)","(1.9, 2.18, 2.165)","(8.0, 12.5, 12.166666666666666)"
16-12-2022 13:20:06.429925,"(3.8, 4.8, 4.7375)","(10.0, 13.0, 12.758620689655173)","(5.0, 6.6, 6.566666666666666)","(41.0, 120.0, 100.76923076923077)","(1.9, 2.18, 2.168)","(8.0, 12.5, 12.166666666666666)"
16-12-2022 13:20:07.437927,"(3.8, 4.8, 4.7375)","(10.0, 13.0, 12.758620689655173)","(5.0, 6.6, 6.5)","(41.0, 120.0, 88.75)","(1.9, 2.18, 2.1614285714285715)","(8.0, 12.5, 12.346153846153847)"
16-12-2022 13:20:08.532549,"(3.8, 4.8, 4.7444444444444445)","(10.0, 13.0, 12.758620689655173)","(5.0, 6.6, 6.571428571428571)","(41.0, 120.0, 88.75)","(1.9, 2.18, 2.1614285714285715)","(8.0, 12.5, 12.45)"
16-12-2022 13:20:09.575617,"(3.8, 4.8, 4.657142857142857)","(10.0, 13.0, 12.758620689655173)","(5.0, 6.8, 6.618181818181818)","(41.0, 120.0, 100.76923076923077)","(1.9, 2.18, 2.171111111111111)","(8.0, 12.5, 12.45)"
16-12-2022 13:20:10.549154,"(3.8, 4.8, 4.671428571428571)","(10.0, 13.0, 12.814814814814815)","(5.0, 6.8, 6.628571428571428)","(41.0, 120.0, 84.28571428571429)","(1.9, 2.18, 2.1444444444444444)","(8.0, 13.5, 12.763157894736842)"
16-12-2022 13:20:11.626254,"(3.8, 4.7, 4.642857142857143)","(10.0, 13.0, 12.838709677419354)","(5.0, 6.8, 6.553846153846154)","(41.0, 120.0, 76.52173913043478)","(1.9, 2.18, 2.1482352941176472)","(8.0, 13.5, 13.117647058823529)"
16-12-2022 13:20:12.655654,"(3.8, 4.8, 4.747368421052632)","(10.0, 13.0, 12.838709677419354)","(5.0, 6.6, 6.685714285714286)","(41.0, 120.0, 90.6896551724138)","(1.9, 2.16, 2.1533333333333333)","(8.0, 13.5, 13.166666666666666)"
16-12-2022 13:20:13.763360,"(3.8, 4.8, 4.595454545454546)","(10.0, 13.0, 12.878787878787879)","(5.0, 6.8, 6.846153846153846)","(41.0, 120.0, 90.6896551724138)","(1.9, 2.18, 2.16)","(8.0, 13.5, 13.166666666666666)"
16-12-2022 13:20:14.826644,"(3.8, 4.6, 4.57391304347826)","(10.0, 13.0, 12.878787878787879)","(5.0, 7.0, 6.777777777777778)","(41.0, 120.0, 79.52380952380952)","(1.9, 2.18, 2.1766666666666667)","(8.0, 13.5, 13.166666666666666)"
16-12-2022 13:20:15.863286,"(3.8, 4.6, 4.5086956521739125)","(10.0, 13.0, 12.857142857142858)","(5.0, 7.0, 6.710344827586207)","(41.0, 120.0, 92.58064516129032)","(1.9, 2.18, 2.1976470588235295)","(8.0, 13.5, 13.166666666666666)"
16-12-2022 13:20:16.886154,"(3.8, 4.6, 4.489473684210526)","(10.0, 13.0, 12.857142857142858)","(5.0, 7.0, 6.427272727272728)","(41.0, 120.0, 92.58064516129032)","(1.9, 2.2, 2.1976470588235295)","(8.0, 13.5, 12.973684210526315)"
16-12-2022 13:20:17.914599,"(3.8, 4.6, 4.504545454545454)","(10.0, 13.0, 12.857142857142858)","(5.0, 6.8, 6.428571428571429)","(41.0, 120.0, 92.58064516129032)","(1.9, 2.2, 2.1976470588235295)","(8.0, 13.5, 12.973684210526315)"
16-12-2022 13:20:18.968531,"(3.8, 4.6, 4.504545454545454)","(10.0, 13.0, 12.870967741935484)","(5.0, 6.8, 6.4)","(41.0, 120.0, 77.5)","(1.9, 2.2, 2.2377611940298507)","(8.0, 13.5, 13.0)"
16-12-2022 13:20:20.054255,"(3.8, 4.6, 4.489473684210526)","(10.0, 13.0, 12.870967741935484)","(5.0, 6.6, 6.24)","(41.0, 120.0, 76.95652173913044)","(1.9, 2.24, 2.258723404255319)","(8.0, 13.5, 13.0)"
16-12-2022 13:20:21.136319,"(3.8, 4.6, 4.517647058823529)","(10.0, 13.0, 12.870967741935484)","(5.0, 6.6, 6.25)","(41.0, 120.0, 79.0909090909091)","(1.9, 2.26, 2.236065573770492)","(8.0, 13.5, 13.0)"
16-12-2022 13:20:22.141417,"(3.8, 4.6, 4.53)","(10.0, 13.0, 12.870967741935484)","(5.0, 6.6, 6.28)","(41.0, 120.0, 86.66666666666667)","(1.9, 2.24, 2.2333333333333334)","(8.0, 13.5, 12.95)"
16-12-2022 13:20:23.206706,"(3.8, 4.6, 4.53)","(10.0, 13.0, 12.882352941176471)","(5.0, 6.6, 6.25)","(41.0, 110.0, 79.375)","(1.9, 2.24, 2.2193548387096778)","(8.0, 13.5, 12.95)"
16-12-2022 13:20:24.278712,"(3.7, 4.5, 4.492857142857143)","(10.0, 13.0, 12.882352941176471)","(5.0, 6.6, 6.25)","(41.0, 110.0, 79.375)","(1.9, 2.22, 2.2193548387096778)","(8.0, 13.5, 12.95)"
16-12-2022 13:20:25.295005,"(3.7, 4.5, 4.492857142857143)","(10.0, 13.0, 12.882352941176471)","(5.0, 6.6, 6.333333333333333)","(41.0, 110.0, 79.375)","(1.9, 2.22, 2.229268292682927)","(8.0, 13.5, 12.95)"
16-12-2022 13:20:26.293047,"(3.7, 4.5, 4.461538461538462)","(10.0, 13.0, 12.870967741935484)","(5.0, 6.6, 6.225806451612903)","(41.0, 110.0, 77.91666666666667)","(1.9, 2.24, 2.2300000000000004)","(8.0, 13.5, 12.95)"
16-12-2022 13:20:27.266952,"(3.7, 4.5, 4.376190476190476)","(10.0, 13.0, 12.6)","(5.0, 7.0, 6.419354838709678)","(41.0, 110.0, 77.91666666666667)","(1.9, 2.24, 2.21875)","(8.0, 13.5, 12.884615384615385)"
16-12-2022 13:20:28.304297,"(3.7, 4.5, 4.283333333333333)","(10.0, 13.0, 12.6)","(5.0, 6.8, 6.425000000000001)","(41.0, 110.0, 97.16666666666667)","(1.9, 2.22, 2.1902479338842977)","(8.0, 13.5, 13.090909090909092)"
16-12-2022 13:20:29.390857,"(3.7, 4.5, 4.355555555555555)","(10.0, 13.0, 12.6)","(5.0, 6.8, 6.6)","(41.0, 110.0, 95.74074074074073)","(1.9, 2.2, 2.1902479338842977)","(8.0, 14.0, 12.857142857142858)"
16-12-2022 13:20:30.463980,"(3.7, 4.5, 4.4071428571428575)","(10.0, 13.0, 12.904761904761905)","(5.0, 6.8, 6.6)","(41.0, 110.0, 91.66666666666667)","(1.9, 2.2, 2.1902479338842977)","(8.0, 13.0, 12.857142857142858)"
16-12-2022 13:20:31.481973,"(3.7, 4.5, 4.443478260869566)","(10.0, 13.0, 12.916666666666666)","(5.0, 6.8, 6.6)","(41.0, 110.0, 91.66666666666667)","(1.9, 2.2, 2.1900000000000004)","(8.0, 13.0, 12.708333333333334)"
16-12-2022 13:20:32.465432,"(3.7, 4.5, 4.46)","(10.0, 13.0, 12.941176470588236)","(5.0, 6.8, 6.6)","(41.0, 110.0, 85.9375)","(1.9, 2.2, 2.185909090909091)","(8.0, 13.0, 12.625)"
16-12-2022 13:20:33.625927,"(3.7, 4.5, 4.455555555555556)","(10.0, 13.0, 12.941176470588236)","(5.0, 6.8, 6.635294117647059)","(41.0, 110.0, 91.66666666666667)","(1.95, 2.2, 2.171111111111111)","(8.5, 13.0, 12.555555555555555)"
16-12-2022 13:20:34.869180,"(3.8, 4.5, 4.455555555555556)","(10.0, 13.5, 13.382352941176471)","(5.0, 6.8, 6.628571428571429)","(41.0, 110.0, 94.6)","(1.95, 2.18, 2.1721739130434785)","(8.5, 13.0, 12.555555555555555)"
16-12-2022 13:20:35.969287,"(3.8, 4.5, 4.4714285714285715)","(10.0, 13.5, 13.382352941176471)","(5.0, 6.8, 6.628571428571429)","(41.0, 110.0, 80.0)","(1.95, 2.18, 2.1728)","(8.5, 13.0, 12.5625)"
16-12-2022 13:20:37.054949,"(3.8, 4.5, 4.4714285714285715)","(10.0, 13.5, 13.44)","(5.0, 6.8, 6.780952380952381)","(41.0, 100.0, 76.13636363636364)","(1.95, 2.18, 2.150909090909091)","(8.5, 13.0, 12.875)"
16-12-2022 13:20:38.288846,"(3.8, 4.5, 4.49)","(10.0, 13.5, 13.462962962962964)","(5.0, 6.8, 6.783333333333333)","(41.0, 100.0, 76.0)","(1.95, 2.16, 2.142857142857143)","(8.5, 13.0, 12.875)"
16-12-2022 13:20:39.657043,"(3.8, 4.6, 4.517391304347826)","(10.0, 13.5, 13.462962962962964)","(5.0, 6.8, 6.605970149253731)","(41.0, 100.0, 77.5)","(1.95, 2.16, 2.1420000000000003)","(8.5, 13.0, 12.73076923076923)"
16-12-2022 13:20:40.750079,"(3.8, 4.6, 4.522448979591837)","(10.0, 13.5, 13.46875)","(5.5, 7.0, 6.605970149253731)","(51.0, 90.0, 78.15789473684211)","(1.95, 2.16, 2.14)","(9.0, 13.0, 12.775)"
16-12-2022 13:20:41.827978,"(3.8, 4.6, 4.524)","(10.0, 13.5, 13.472222222222221)","(5.5, 7.0, 6.706666666666667)","(51.0, 90.0, 76.25)","(1.95, 2.16, 2.1493333333333333)","(9.0, 13.0, 12.866666666666667)"
16-12-2022 13:20:42.876941,"(3.8, 4.6, 4.546666666666667)","(10.0, 14.0, 13.853658536585366)","(5.5, 6.8, 6.783333333333333)","(51.0, 85.0, 80.0)","(1.95, 2.16, 2.1473684210526316)","(9.0, 13.0, 12.866666666666667)"
16-12-2022 13:20:43.944671,"(3.8, 4.6, 4.595238095238095)","(10.0, 14.0, 13.853658536585366)","(5.5, 6.8, 6.768)","(51.0, 85.0, 78.0)","(1.95, 2.16, 2.145)","(9.0, 13.0, 12.775)"
16-12-2022 13:20:45.058664,"(3.8, 4.7, 4.6)","(10.0, 14.0, 13.813953488372093)","(5.5, 6.8, 6.6875)","(51.0, 85.0, 82.0)","(1.95, 2.16, 2.149)","(9.0, 13.0, 12.866666666666667)"
16-12-2022 13:20:46.115258,"(3.8, 4.6, 4.5874999999999995)","(10.0, 14.0, 13.813953488372093)","(5.5, 6.8, 6.696774193548387)","(51.0, 85.0, 76.42857142857143)","(1.95, 2.16, 2.1485714285714286)","(9.0, 13.0, 12.727272727272727)"
16-12-2022 13:20:47.229938,"(3.8, 4.7, 4.602702702702703)","(10.0, 14.0, 13.813953488372093)","(5.5, 6.8, 6.651428571428571)","(51.0, 85.0, 77.05882352941177)","(1.95, 2.16, 2.1500000000000004)","(9.0, 13.0, 12.714285714285714)"
16-12-2022 13:20:48.327712,"(3.8, 4.7, 4.624324324324324)","(10.0, 14.0, 13.813953488372093)","(5.5, 6.8, 6.651428571428571)","(51.0, 85.0, 77.5)","(1.95, 2.16, 2.141818181818182)","(9.0, 13.0, 12.892857142857142)"
16-12-2022 13:20:49.539396,"(3.8, 4.7, 4.678571428571429)","(10.0, 14.0, 13.972222222222221)","(5.5, 6.8, 6.651428571428571)","(51.0, 85.0, 72.8125)","(1.95, 2.16, 2.1490909090909094)","(9.0, 13.0, 12.823529411764707)"
16-12-2022 13:20:51.020500,"(3.8, 4.7, 4.686046511627907)","(10.0, 14.0, 13.966666666666667)","(5.5, 6.8, 6.5920000000000005)","(51.0, 85.0, 73.52941176470588)","(1.95, 2.16, 2.177391304347826)","(9.0, 13.0, 12.823529411764707)"
16-12-2022 13:20:52.166783,"(3.8, 4.7, 4.686046511627907)","(10.0, 14.0, 13.848484848484848)","(5.5, 6.8, 6.55)","(51.0, 85.0, 74.81481481481481)","(1.95, 2.18, 2.174939759036145)","(9.0, 13.0, 12.625)"
