,Tiggerlong Lass,Hermine Bale,Aston Macallan,Slick Attitude,Taylen Bale,Chasin Freddy
06-01-2023 17:34:50.487841,"(17.0, 44.0, 42.0)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 4.9)","(4.4, 6.6, 6.416666666666666)","(3.4, 3.45, 3.438636363636364)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:51.486311,"(17.0, 44.0, 42.0)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.416666666666666)","(3.4, 3.45, 3.41875)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:52.426007,"(17.0, 44.0, 42.0)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.53125)","(3.4, 3.45, 3.379245283018868)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:53.284548,"(17.0, 50.0, 47.45454545454545)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.53125)","(3.4, 3.45, 3.379245283018868)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:54.194182,"(17.0, 50.0, 47.45454545454545)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.5)","(3.4, 3.45, 3.376470588235294)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:55.125659,"(17.0, 50.0, 43.25)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.433333333333333)","(3.4, 3.45, 3.376470588235294)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:56.025764,"(17.0, 50.0, 43.25)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.433333333333333)","(3.4, 3.4, 3.3714285714285714)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:57.018107,"(17.0, 50.0, 43.25)","(4.8, 6.4, 6.233333333333333)","(3.3, 5.3, 5.1125)","(4.4, 6.6, 6.433333333333333)","(3.4, 3.4, 3.353846153846154)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:57.988142,"(17.0, 50.0, 43.25)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.433333333333333)","(3.2, 3.4, 3.353846153846154)","(6.0, 9.4, 9.0)"
06-01-2023 17:34:58.952707,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.433333333333333)","(3.2, 3.4, 3.353846153846154)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:00.012843,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.5375)","(3.2, 3.4, 3.353846153846154)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:00.945191,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.5375)","(3.2, 3.4, 3.353846153846154)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:01.863697,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.449999999999999)","(3.2, 3.4, 3.308108108108108)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:02.774328,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.449999999999999)","(3.2, 3.4, 3.308108108108108)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:03.722247,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.233333333333333)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.2)","(3.2, 3.4, 3.4741935483870967)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:04.627764,"(17.0, 50.0, 43.5)","(4.8, 6.4, 5.8375)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.2)","(3.2, 3.5, 3.4741935483870967)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:05.573890,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.1000000000000005)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.449999999999999)","(3.2, 3.45, 3.4000000000000004)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:06.546411,"(17.0, 50.0, 43.5)","(4.8, 6.4, 6.133333333333334)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.449999999999999)","(3.2, 3.45, 3.4000000000000004)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:07.417688,"(17.0, 55.0, 29.22222222222222)","(4.8, 6.4, 6.133333333333334)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.449999999999999)","(3.2, 3.45, 3.4000000000000004)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:08.336607,"(17.0, 48.0, 39.75)","(4.8, 6.4, 6.133333333333334)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.449999999999999)","(3.2, 3.45, 3.4000000000000004)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:09.232681,"(17.0, 48.0, 36.0)","(4.8, 6.4, 6.166666666666667)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.466666666666667)","(3.2, 3.45, 3.3833333333333333)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:10.097049,"(17.0, 48.0, 36.0)","(4.8, 6.4, 6.2)","(3.5, 5.3, 5.1125)","(4.6, 6.6, 6.466666666666667)","(3.2, 3.45, 3.3833333333333333)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:11.019608,"(17.0, 48.0, 36.0)","(4.8, 6.6, 6.366666666666666)","(3.5, 5.3, 5.063157894736842)","(4.6, 6.6, 6.2444444444444445)","(3.2, 3.45, 3.3541666666666665)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:11.952162,"(17.0, 48.0, 36.0)","(4.8, 6.6, 6.425)","(3.5, 5.3, 5.063157894736842)","(4.6, 6.6, 6.2444444444444445)","(3.2, 3.5, 3.3541666666666665)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:12.874942,"(17.0, 50.0, 35.6)","(4.8, 6.6, 6.425)","(3.5, 5.3, 5.063157894736842)","(4.6, 6.6, 6.2444444444444445)","(3.2, 3.45, 3.3833333333333333)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:13.741968,"(17.0, 55.0, 44.31578947368421)","(4.8, 6.6, 6.425)","(3.5, 5.3, 5.063157894736842)","(4.6, 6.6, 6.2444444444444445)","(3.2, 3.45, 3.3833333333333333)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:14.644901,"(17.0, 55.0, 35.4)","(4.8, 6.6, 6.433333333333334)","(3.5, 5.3, 5.063157894736842)","(4.6, 6.6, 6.163636363636363)","(3.2, 3.45, 3.35)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:15.536854,"(17.0, 55.0, 31.375)","(4.8, 6.6, 6.433333333333334)","(3.5, 5.2, 5.133333333333334)","(4.6, 6.4, 6.300000000000001)","(3.2, 3.45, 3.35)","(6.0, 9.4, 9.0)"
06-01-2023 17:35:16.455176,"(17.0, 55.0, 31.375)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.3, 5.144827586206897)","(4.6, 6.6, 6.288888888888889)","(3.2, 3.4, 3.36)","(6.0, 9.4, 8.866666666666665)"
06-01-2023 17:35:17.343508,"(17.0, 55.0, 31.375)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.3, 5.144827586206897)","(4.6, 6.6, 6.288888888888889)","(3.2, 3.4, 3.36)","(6.0, 9.2, 8.866666666666665)"
06-01-2023 17:35:18.180827,"(17.0, 55.0, 31.375)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.3, 5.144827586206897)","(4.6, 6.6, 6.288888888888889)","(3.2, 3.4, 3.36)","(6.0, 9.2, 8.866666666666665)"
06-01-2023 17:35:19.171653,"(17.0, 55.0, 31.375)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.3, 5.144827586206897)","(4.6, 6.6, 6.288888888888889)","(3.2, 3.4, 3.36)","(6.0, 9.2, 8.866666666666665)"
06-01-2023 17:35:20.182750,"(17.0, 55.0, 31.375)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.3, 5.17037037037037)","(4.6, 6.6, 6.3999999999999995)","(3.2, 3.4, 3.3904761904761904)","(6.0, 9.2, 8.799999999999999)"
06-01-2023 17:35:21.042620,"(17.0, 55.0, 31.857142857142858)","(4.8, 6.6, 6.527586206896552)","(3.5, 5.3, 5.17037037037037)","(4.6, 6.6, 6.3999999999999995)","(3.2, 3.4, 3.3904761904761904)","(6.0, 9.2, 8.799999999999999)"
06-01-2023 17:35:21.927700,"(17.0, 55.0, 31.857142857142858)","(4.8, 6.6, 6.527586206896552)","(3.5, 5.3, 5.17037037037037)","(4.6, 6.6, 6.3999999999999995)","(3.2, 3.4, 3.3157894736842106)","(6.0, 9.2, 9.166666666666666)"
06-01-2023 17:35:22.871245,"(17.0, 40.0, 39.0)","(4.8, 6.2, 6.151612903225806)","(3.5, 5.0, 4.953846153846154)","(4.6, 6.2, 6.114285714285715)","(3.2, 3.3, 3.3375)","(6.0, 9.2, 8.36)"
06-01-2023 17:35:23.746895,"(17.0, 55.0, 34.2)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.073684210526316)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.2, 8.327272727272726)"
06-01-2023 17:35:24.614922,"(17.0, 55.0, 34.2)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.073684210526316)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.2, 8.327272727272726)"
06-01-2023 17:35:25.506013,"(17.0, 55.0, 34.2)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.073684210526316)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.2, 8.17142857142857)"
06-01-2023 17:35:26.438329,"(17.0, 55.0, 34.2)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.073684210526316)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.0, 8.75)"
06-01-2023 17:35:27.359338,"(17.0, 55.0, 35.5)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.073684210526316)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.0, 8.75)"
06-01-2023 17:35:28.257804,"(17.0, 55.0, 42.0)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.0)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.0, 8.75)"
06-01-2023 17:35:29.133693,"(17.0, 55.0, 42.0)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 5.0)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.3375)","(6.0, 9.0, 8.75)"
06-01-2023 17:35:30.052416,"(17.0, 55.0, 42.0)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 4.966666666666667)","(4.6, 6.6, 6.428571428571428)","(3.2, 3.35, 3.264705882352941)","(6.0, 9.0, 8.75)"
06-01-2023 17:35:30.935576,"(17.0, 55.0, 38.333333333333336)","(4.8, 6.6, 6.527586206896552)","(3.5, 5.2, 4.96)","(4.6, 6.6, 6.536363636363636)","(3.2, 3.4, 3.264705882352941)","(6.0, 9.0, 8.75)"
06-01-2023 17:35:31.802494,"(17.0, 55.0, 51.15384615384615)","(4.8, 6.6, 6.487096774193548)","(3.5, 5.2, 4.942857142857143)","(4.6, 6.6, 6.5)","(3.2, 3.35, 3.3375)","(6.0, 9.0, 8.5)"
06-01-2023 17:35:32.768545,"(17.0, 55.0, 43.5)","(4.8, 6.4, 6.348275862068966)","(3.5, 5.1, 5.072727272727272)","(4.6, 6.6, 6.4799999999999995)","(3.2, 3.35, 3.269230769230769)","(6.0, 9.0, 8.5)"
06-01-2023 17:35:33.714207,"(17.0, 55.0, 43.5)","(4.8, 6.4, 6.2125)","(3.5, 5.1, 5.072727272727272)","(4.6, 6.6, 6.4799999999999995)","(3.2, 3.35, 3.269230769230769)","(6.0, 9.0, 8.1875)"
06-01-2023 17:35:34.576948,"(17.0, 55.0, 45.14285714285714)","(4.8, 6.4, 6.311764705882354)","(3.5, 5.1, 5.072727272727272)","(4.6, 6.6, 6.4799999999999995)","(3.2, 3.35, 3.269230769230769)","(6.0, 9.0, 8.1875)"
06-01-2023 17:35:35.529537,"(17.0, 55.0, 45.14285714285714)","(4.8, 6.4, 6.311764705882354)","(3.5, 5.1, 5.072727272727272)","(4.6, 6.6, 6.25)","(3.2, 3.35, 3.242857142857143)","(6.0, 9.0, 8.24)"
06-01-2023 17:35:36.449935,"(17.0, 55.0, 45.14285714285714)","(4.8, 6.2, 6.1454545454545455)","(3.5, 4.9, 4.8909090909090915)","(4.6, 6.4, 6.325)","(3.2, 3.25, 3.242857142857143)","(6.0, 8.4, 8.24)"
06-01-2023 17:35:37.303272,"(17.0, 55.0, 50.94117647058823)","(4.8, 6.2, 6.1454545454545455)","(3.5, 4.9, 4.8909090909090915)","(4.6, 6.4, 6.325)","(3.2, 3.25, 3.242857142857143)","(6.0, 8.4, 8.24)"
06-01-2023 17:35:38.183256,"(17.0, 55.0, 50.94117647058823)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.866666666666667)","(4.6, 6.8, 6.65)","(3.2, 3.35, 3.3285714285714287)","(6.0, 8.8, 8.48)"
06-01-2023 17:35:39.171788,"(17.0, 55.0, 50.94117647058823)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.866666666666667)","(4.6, 6.8, 6.65)","(3.2, 3.35, 3.245)","(6.0, 8.8, 8.48)"
06-01-2023 17:35:40.092573,"(17.0, 55.0, 50.94117647058823)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.866666666666667)","(4.6, 6.8, 6.65)","(3.2, 3.35, 3.246153846153846)","(6.0, 8.8, 8.48)"
06-01-2023 17:35:40.966067,"(17.0, 55.0, 52.44444444444444)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.866666666666667)","(4.6, 6.8, 6.65)","(3.2, 3.3, 3.246153846153846)","(6.0, 8.8, 8.48)"
06-01-2023 17:35:41.877585,"(17.0, 55.0, 52.44444444444444)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.866666666666667)","(4.6, 6.8, 6.7)","(3.2, 3.3, 3.246153846153846)","(6.0, 8.8, 8.48)"
06-01-2023 17:35:42.805638,"(17.0, 55.0, 52.44444444444444)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.866666666666667)","(4.6, 6.8, 6.7)","(3.2, 3.3, 3.246153846153846)","(6.0, 8.8, 8.16)"
06-01-2023 17:35:43.765401,"(17.0, 55.0, 52.44444444444444)","(4.8, 6.6, 6.4363636363636365)","(3.5, 4.9, 4.733333333333333)","(4.6, 6.8, 6.6)","(3.2, 3.3, 3.24)","(6.0, 8.8, 8.141176470588235)"
06-01-2023 17:35:44.619651,"(17.0, 55.0, 53.230769230769226)","(4.8, 6.8, 6.64)","(3.5, 5.0, 4.846153846153846)","(4.6, 6.8, 6.685714285714286)","(3.2, 3.3, 3.258490566037736)","(6.0, 8.8, 8.061538461538461)"
06-01-2023 17:35:45.631164,"(17.0, 55.0, 53.230769230769226)","(4.8, 6.8, 6.64)","(3.5, 5.0, 4.846153846153846)","(4.6, 7.2, 7.022222222222222)","(3.2, 3.3, 3.235294117647059)","(6.0, 8.8, 8.061538461538461)"
06-01-2023 17:35:46.931800,"(17.0, 55.0, 53.230769230769226)","(4.8, 6.8, 6.457142857142857)","(3.5, 5.0, 4.84)","(4.6, 7.2, 7.28888888888889)","(3.2, 3.3, 3.1462962962962964)","(6.0, 8.8, 8.094117647058823)"
06-01-2023 17:35:48.020771,"(17.0, 55.0, 53.230769230769226)","(4.8, 7.0, 6.636363636363637)","(3.5, 5.0, 4.550000000000001)","(4.6, 7.4, 7.32)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:49.010562,"(17.0, 55.0, 44.5)","(4.8, 7.0, 6.542857142857143)","(3.5, 4.9, 4.550000000000001)","(4.6, 7.4, 7.152941176470589)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:50.027490,"(17.0, 55.0, 44.5)","(4.8, 6.6, 6.4399999999999995)","(3.5, 4.9, 4.316666666666666)","(4.6, 7.2, 7.066666666666666)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:51.005335,"(17.0, 55.0, 44.5)","(4.8, 6.6, 6.4399999999999995)","(3.5, 4.9, 4.316666666666666)","(4.6, 7.2, 7.066666666666666)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:51.911795,"(17.0, 55.0, 44.5)","(4.8, 6.6, 6.512499999999999)","(3.5, 4.9, 4.433333333333334)","(4.6, 7.2, 7.066666666666666)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:52.779015,"(17.0, 55.0, 52.0)","(4.8, 6.6, 6.4799999999999995)","(3.5, 4.9, 4.633333333333334)","(4.6, 7.2, 7.066666666666666)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:53.701280,"(17.0, 55.0, 45.5)","(4.8, 6.6, 6.4799999999999995)","(3.5, 4.9, 4.633333333333334)","(4.6, 7.4, 7.315789473684211)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:54.584877,"(17.0, 55.0, 45.5)","(4.8, 7.0, 6.644444444444445)","(3.5, 4.8, 4.5)","(4.6, 7.4, 7.315789473684211)","(3.2, 3.35, 3.1694444444444447)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:55.494083,"(17.0, 55.0, 45.5)","(4.8, 7.0, 6.644444444444445)","(3.5, 4.8, 4.5)","(4.6, 7.4, 7.344827586206897)","(3.2, 3.35, 3.2458333333333336)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:56.434612,"(17.0, 55.0, 45.5)","(4.8, 7.0, 6.644444444444445)","(3.5, 4.8, 4.449999999999999)","(4.6, 7.4, 7.344827586206897)","(3.2, 3.35, 3.2458333333333336)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:57.374454,"(17.0, 55.0, 45.5)","(4.8, 7.0, 6.644444444444445)","(3.5, 4.8, 4.449999999999999)","(4.6, 7.4, 7.333333333333334)","(3.2, 3.35, 3.2458333333333336)","(6.0, 8.8, 8.05)"
06-01-2023 17:35:58.346249,"(17.0, 55.0, 45.5)","(4.8, 7.0, 6.6571428571428575)","(3.5, 4.7, 4.4)","(4.6, 7.4, 7.333333333333334)","(3.2, 3.35, 3.207692307692308)","(6.0, 8.8, 8.0)"
06-01-2023 17:35:59.294243,"(17.0, 55.0, 52.16666666666667)","(4.8, 7.0, 6.85)","(3.5, 4.6, 4.4222222222222225)","(4.6, 7.4, 7.300000000000001)","(3.2, 3.3, 3.216666666666667)","(6.0, 8.8, 8.0)"
06-01-2023 17:36:00.186285,"(17.0, 55.0, 47.5)","(4.8, 7.0, 6.88)","(3.5, 4.6, 4.359999999999999)","(4.6, 7.4, 7.300000000000001)","(3.2, 3.25, 3.216666666666667)","(6.0, 8.8, 8.0)"
06-01-2023 17:36:01.110674,"(17.0, 55.0, 52.85714285714286)","(4.8, 7.2, 7.0)","(3.5, 4.6, 4.359999999999999)","(4.6, 7.6, 7.466666666666667)","(3.2, 3.3, 3.216666666666667)","(6.0, 8.6, 8.433333333333334)"
06-01-2023 17:36:01.998856,"(17.0, 55.0, 52.85714285714286)","(4.8, 7.2, 7.0)","(3.5, 4.6, 4.359999999999999)","(4.6, 7.6, 7.466666666666667)","(3.2, 3.25, 3.216666666666667)","(6.0, 8.6, 8.457142857142857)"
06-01-2023 17:36:02.848219,"(17.0, 55.0, 52.85714285714286)","(4.8, 6.0, 5.913725490196079)","(3.6, 4.9, 4.375)","(4.6, 7.6, 7.5058823529411764)","(3.1, 3.35, 3.2458333333333336)","(6.0, 8.6, 8.457142857142857)"
06-01-2023 17:36:03.794791,"(17.0, 55.0, 52.83333333333333)","(4.8, 5.8, 5.699999999999999)","(3.6, 4.9, 4.5)","(4.6, 7.6, 7.5058823529411764)","(3.1, 3.35, 3.2458333333333336)","(6.0, 8.6, 8.457142857142857)"
06-01-2023 17:36:04.810735,"(17.0, 55.0, 52.83333333333333)","(4.8, 5.8, 5.699999999999999)","(3.6, 4.9, 4.6)","(4.6, 7.6, 7.54074074074074)","(3.1, 3.35, 3.2805555555555554)","(6.0, 8.6, 8.457142857142857)"
06-01-2023 17:36:05.684931,"(17.0, 55.0, 49.5)","(4.8, 5.7, 5.666666666666667)","(3.6, 4.9, 4.6)","(4.6, 7.6, 7.54074074074074)","(3.1, 3.35, 3.2805555555555554)","(6.0, 8.6, 8.457142857142857)"
06-01-2023 17:36:06.547058,"(17.0, 55.0, 49.5)","(4.8, 5.6, 5.574999999999999)","(3.6, 4.9, 4.6)","(4.6, 7.6, 7.54074074074074)","(3.1, 3.35, 3.2805555555555554)","(6.0, 8.6, 8.457142857142857)"
06-01-2023 17:36:07.429249,"(17.0, 55.0, 53.42857142857143)","(4.8, 5.7, 5.65)","(3.6, 4.9, 4.6)","(4.6, 7.6, 7.54074074074074)","(3.1, 3.35, 3.2458333333333336)","(6.0, 8.6, 8.292307692307691)"
06-01-2023 17:36:08.334363,"(17.0, 55.0, 53.42857142857143)","(4.8, 5.7, 5.688888888888889)","(3.6, 5.0, 4.65)","(4.6, 7.6, 7.527272727272727)","(3.1, 3.35, 3.2458333333333336)","(6.0, 8.6, 8.292307692307691)"
06-01-2023 17:36:09.263386,"(17.0, 55.0, 53.42857142857143)","(4.8, 5.8, 5.75)","(3.6, 5.0, 4.7)","(4.6, 7.6, 7.5249999999999995)","(3.1, 3.35, 3.2458333333333336)","(6.0, 8.6, 8.357894736842105)"
06-01-2023 17:36:10.187891,"(17.0, 55.0, 53.5)","(4.8, 5.9, 5.8125)","(3.6, 4.9, 4.566666666666666)","(4.6, 7.6, 7.5249999999999995)","(3.1, 3.3, 3.23125)","(6.0, 8.4, 8.356756756756758)"
06-01-2023 17:36:11.097955,"(17.0, 55.0, 53.5)","(4.8, 5.9, 5.853846153846154)","(3.6, 4.9, 4.566666666666666)","(4.6, 8.0, 7.894736842105263)","(3.1, 3.25, 3.23125)","(6.0, 8.4, 8.356756756756758)"
06-01-2023 17:36:12.082798,"(21.0, 55.0, 50.333333333333336)","(4.8, 5.9, 5.8500000000000005)","(3.6, 4.9, 4.530769230769231)","(5.0, 8.0, 7.944444444444445)","(2.9, 3.3, 3.192105263157895)","(6.5, 8.4, 8.356756756756758)"
06-01-2023 17:36:12.970986,"(21.0, 55.0, 50.333333333333336)","(4.8, 5.9, 5.871428571428572)","(3.6, 4.9, 4.5470588235294125)","(5.0, 8.0, 7.944444444444445)","(2.9, 3.35, 3.192105263157895)","(6.5, 8.4, 8.356756756756758)"
06-01-2023 17:36:13.865980,"(21.0, 55.0, 53.92307692307692)","(4.8, 6.0, 5.957142857142857)","(3.6, 4.9, 4.5470588235294125)","(5.0, 8.2, 8.073684210526315)","(2.9, 3.35, 3.192105263157895)","(6.5, 8.4, 8.336842105263159)"
06-01-2023 17:36:14.876937,"(21.0, 55.0, 53.92307692307692)","(4.8, 6.0, 5.95)","(3.6, 4.8, 4.56)","(5.0, 7.8, 7.771428571428571)","(2.9, 3.25, 3.2346153846153847)","(6.5, 8.4, 8.195744680851064)"
06-01-2023 17:36:15.768792,"(21.0, 55.0, 53.92307692307692)","(4.8, 6.0, 5.95)","(3.6, 4.8, 4.533333333333333)","(5.0, 8.8, 8.65)","(2.9, 3.35, 3.2346153846153847)","(6.5, 8.4, 8.195744680851064)"
06-01-2023 17:36:16.788821,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.0, 5.95)","(3.6, 4.7, 4.65)","(5.0, 8.0, 7.628571428571428)","(2.9, 3.25, 3.136842105263158)","(6.5, 8.4, 8.167567567567566)"
06-01-2023 17:36:17.862068,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.0, 5.95)","(3.6, 4.7, 4.666666666666667)","(5.0, 7.8, 7.628571428571428)","(2.9, 3.2, 3.136842105263158)","(6.5, 8.2, 8.167567567567566)"
06-01-2023 17:36:18.983537,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.0, 5.95)","(3.6, 4.7, 4.666666666666667)","(5.0, 7.8, 7.628571428571428)","(2.9, 3.2, 3.136842105263158)","(6.5, 8.2, 8.167567567567566)"
06-01-2023 17:36:20.043932,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.0, 5.9714285714285715)","(3.6, 4.7, 4.666666666666667)","(5.0, 7.8, 7.628571428571428)","(2.9, 3.2, 3.12)","(6.5, 8.2, 7.978378378378379)"
06-01-2023 17:36:21.039385,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.2, 6.050000000000001)","(3.6, 4.7, 4.666666666666667)","(5.0, 7.6, 7.552941176470588)","(2.9, 3.2, 3.12)","(6.5, 8.0, 7.978378378378379)"
06-01-2023 17:36:21.950482,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.2, 6.0125)","(3.6, 4.7, 4.666666666666667)","(5.0, 7.6, 7.57037037037037)","(2.9, 3.2, 3.12)","(6.5, 8.0, 8.167567567567566)"
06-01-2023 17:36:22.799376,"(21.0, 55.0, 54.391304347826086)","(4.8, 6.2, 6.113043478260869)","(3.6, 4.7, 4.666666666666667)","(5.0, 7.8, 7.745454545454545)","(2.9, 3.2, 3.12)","(6.5, 8.2, 8.018181818181818)"
06-01-2023 17:36:23.732237,"(21.0, 55.0, 54.333333333333336)","(4.8, 6.2, 5.933333333333334)","(3.6, 4.6, 4.533333333333333)","(5.0, 8.0, 7.775)","(2.9, 3.2, 3.17)","(6.5, 8.4, 8.018181818181818)"
06-01-2023 17:36:24.718122,"(21.0, 55.0, 54.36363636363636)","(4.8, 6.2, 5.933333333333334)","(3.6, 4.6, 4.533333333333333)","(5.0, 8.0, 7.775)","(2.9, 3.2, 3.1875)","(6.5, 8.4, 7.990243902439024)"
06-01-2023 17:36:25.698456,"(21.0, 50.0, 49.65217391304348)","(4.8, 6.0, 5.9884615384615385)","(3.6, 4.7, 4.633333333333334)","(5.0, 8.0, 7.866666666666667)","(2.9, 3.2, 3.1625)","(6.5, 8.4, 8.01025641025641)"
06-01-2023 17:36:26.632701,"(21.0, 50.0, 49.65217391304348)","(4.8, 6.2, 6.162962962962963)","(3.6, 4.8, 4.7)","(5.0, 8.0, 7.866666666666667)","(2.9, 3.2, 3.0999999999999996)","(6.5, 8.4, 7.90188679245283)"
06-01-2023 17:36:27.542350,"(21.0, 50.0, 49.65217391304348)","(4.8, 6.2, 6.127272727272727)","(3.6, 4.8, 4.7625)","(5.0, 8.0, 7.866666666666667)","(2.9, 3.15, 3.0999999999999996)","(6.5, 8.4, 7.90188679245283)"
06-01-2023 17:36:28.448421,"(21.0, 50.0, 49.65217391304348)","(4.8, 6.2, 6.147368421052632)","(3.6, 4.8, 4.7625)","(5.0, 8.0, 7.866666666666667)","(2.9, 3.15, 3.1489583333333333)","(6.5, 8.4, 7.898039215686275)"
