,Elizabethan Era,Arma Veyron,Moreartsthanclass,Whereyagoinbabe,Martha Lavinia,Dougs Cino,Moneymakinmonkey,Ronzel Micky,Maxines Delight,Coco Beach
10-01-2023 20:35:25.698970,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 15.8)","(81.0, 190.0, 158.57142857142856)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:27.057103,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 158.57142857142856)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:28.480721,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:29.918124,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:31.521800,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:32.949161,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:34.439133,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:35.964145,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:37.380612,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:38.996242,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:40.515204,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:41.943584,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:43.331416,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:44.738509,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:46.074130,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:47.376528,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:48.739062,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:50.134888,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:51.439368,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:53.144898,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:54.549256,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:55.960709,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:57.629224,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:35:59.118989,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:00.513699,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:01.930657,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 168.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:03.336226,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:04.867339,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:06.453483,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 30.333333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.16)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:16.364489,"(61.0, 180.0, 96.66666666666666)","(3.2, 4.2, 3.9625000000000004)","(21.0, 36.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.82857142857143)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:17.774189,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.82857142857143)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:19.148186,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 10.914285714285715)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:20.520259,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:22.030122,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:23.708538,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:25.300454,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:26.715135,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:28.071073,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:29.655614,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:31.031198,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 169.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:32.345431,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:33.654985,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:34.945637,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:36.247722,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:37.511419,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:38.769128,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:40.095802,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:41.414341,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 161.42857142857144)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:43.070674,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:44.334995,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:45.622551,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:46.871398,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:48.427869,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:49.867098,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:51.364880,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:52.614378,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:53.794897,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:54.956986,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:56.136193,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:57.473254,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:36:58.935153,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:00.368818,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:01.795304,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 160.0)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:03.043683,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 158.57142857142856)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:04.277282,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.533333333333333)","(7.5, 12.5, 11.1125)","(11.0, 19.0, 15.8)","(81.0, 190.0, 158.57142857142856)","(8.5, 14.0, 12.266666666666667)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:05.502210,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.8125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.68)","(7.5, 12.5, 10.8)","(11.0, 19.0, 14.75)","(81.0, 190.0, 120.0)","(8.5, 14.0, 11.485714285714286)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:06.725080,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.9125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.68)","(7.5, 12.0, 10.533333333333333)","(11.0, 18.5, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.5, 11.485714285714286)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:08.015099,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.9125)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 7.68)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.5, 11.6)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:09.444611,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.6)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
