,Velocity Viola,Coco Evie,Shatter,Villain Brand,Go Karts
11-01-2023 21:27:12.986801,"(1.95, 2.12, 2.0971428571428574)","(12.0, 16.0, 13.28125)","(2.5, 3.45, 3.340909090909091)","(41.0, 46.0, 42.666666666666664)","(4.6, 7.4, 7.2153846153846155)"
11-01-2023 21:27:14.103203,"(1.95, 2.14, 2.0685714285714285)","(12.0, 16.0, 13.28125)","(2.5, 3.45, 3.3794117647058823)","(41.0, 46.0, 42.666666666666664)","(4.6, 7.4, 7.2153846153846155)"
11-01-2023 21:27:15.275888,"(1.95, 2.12, 2.066666666666667)","(12.0, 16.0, 13.28125)","(2.5, 3.45, 3.3794117647058823)","(41.0, 46.0, 42.666666666666664)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:16.366366,"(1.95, 2.12, 2.066666666666667)","(12.0, 16.0, 13.28125)","(2.5, 3.45, 3.3794117647058823)","(41.0, 46.0, 42.666666666666664)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:17.473923,"(1.95, 2.12, 2.066666666666667)","(12.0, 16.0, 13.28125)","(2.5, 3.45, 3.3978260869565218)","(41.0, 46.0, 39.333333333333336)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:18.524575,"(1.95, 2.12, 2.1078378378378377)","(12.0, 16.0, 13.28125)","(2.5, 3.5, 3.305405405405405)","(41.0, 46.0, 41.333333333333336)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:19.495956,"(1.95, 2.12, 2.048)","(12.0, 16.0, 13.28125)","(2.5, 3.5, 3.305405405405405)","(41.0, 44.0, 41.333333333333336)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:20.469033,"(1.95, 2.12, 2.1078378378378377)","(12.0, 16.0, 13.28125)","(2.5, 3.5, 3.3125)","(41.0, 44.0, 41.333333333333336)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:21.543603,"(1.95, 2.12, 2.1078378378378377)","(12.0, 16.0, 13.28125)","(2.5, 3.5, 3.3421052631578947)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.057142857142857)"
11-01-2023 21:27:22.648478,"(1.95, 2.12, 2.1078378378378377)","(12.0, 16.0, 13.28125)","(2.5, 3.5, 3.3421052631578947)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.0181818181818185)"
11-01-2023 21:27:23.698521,"(1.95, 2.12, 2.1039285714285714)","(12.0, 15.5, 14.25)","(2.5, 3.5, 3.3421052631578947)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.12)"
11-01-2023 21:27:24.530282,"(1.95, 2.12, 2.1039285714285714)","(12.0, 15.5, 13.75)","(2.5, 3.5, 3.3846153846153846)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.12)"
11-01-2023 21:27:25.490791,"(1.95, 2.12, 2.1039285714285714)","(12.0, 15.5, 13.75)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.0181818181818185)"
11-01-2023 21:27:26.564088,"(1.95, 2.12, 2.1039285714285714)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.0181818181818185)"
11-01-2023 21:27:27.618474,"(1.95, 2.12, 2.1039285714285714)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.28)"
11-01-2023 21:27:28.616066,"(1.95, 2.12, 2.087441860465116)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 40.0)","(4.6, 7.4, 7.28)"
11-01-2023 21:27:29.503917,"(1.95, 2.12, 2.087441860465116)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 37.333333333333336)","(4.6, 7.4, 7.28)"
11-01-2023 21:27:30.525627,"(1.95, 2.12, 2.087441860465116)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 37.333333333333336)","(4.6, 7.4, 7.28)"
11-01-2023 21:27:31.552075,"(1.95, 2.12, 2.087441860465116)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 37.333333333333336)","(4.6, 7.4, 7.28)"
11-01-2023 21:27:32.564653,"(1.95, 2.12, 2.087441860465116)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.389705882352941)","(41.0, 44.0, 37.333333333333336)","(4.6, 7.4, 7.533333333333333)"
11-01-2023 21:27:33.462731,"(1.95, 2.12, 2.08)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.0, 7.533333333333333)"
11-01-2023 21:27:34.399351,"(1.95, 2.12, 2.075263157894737)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 8.200000000000001)"
11-01-2023 21:27:35.366033,"(1.95, 2.1, 2.0963636363636367)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 8.200000000000001)"
11-01-2023 21:27:36.304228,"(1.95, 2.1, 2.0846153846153848)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 8.200000000000001)"
11-01-2023 21:27:37.178009,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 8.200000000000001)"
11-01-2023 21:27:38.162306,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 8.200000000000001)"
11-01-2023 21:27:39.201366,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.396551724137931)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.142857142857142)"
11-01-2023 21:27:40.145459,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.392857142857143)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.6, 7.511111111111111)"
11-01-2023 21:27:41.020034,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.392857142857143)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.938461538461539)"
11-01-2023 21:27:41.963786,"(1.95, 2.06, 2.0516666666666667)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.392857142857143)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.84)"
11-01-2023 21:27:42.989093,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.392857142857143)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.84)"
11-01-2023 21:27:44.035642,"(1.95, 2.1, 2.0833333333333335)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.40625)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.84)"
11-01-2023 21:27:44.963987,"(1.95, 2.1, 2.092857142857143)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.4210526315789473)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.84)"
11-01-2023 21:27:45.865881,"(1.95, 2.1, 2.092857142857143)","(12.0, 15.5, 13.241935483870968)","(2.5, 3.5, 3.4210526315789473)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.84)"
11-01-2023 21:27:46.807867,"(1.95, 2.1, 2.092857142857143)","(12.0, 15.5, 13.277777777777779)","(2.5, 3.5, 3.4210526315789473)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 8.1)"
11-01-2023 21:27:47.842566,"(1.95, 2.04, 2.0233333333333334)","(12.0, 15.5, 13.277777777777779)","(2.5, 3.5, 3.4210526315789473)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:48.801069,"(1.95, 2.04, 2.0233333333333334)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4210526315789473)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:49.708197,"(1.95, 2.04, 2.015)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4210526315789473)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:50.657599,"(1.95, 2.04, 2.015)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4464285714285716)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:51.636981,"(1.95, 2.04, 2.015)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4464285714285716)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:52.670262,"(1.95, 2.04, 2.015)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4464285714285716)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:53.593022,"(1.95, 2.04, 2.015)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4464285714285716)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.930434782608695)"
11-01-2023 21:27:54.555005,"(1.95, 2.08, 2.02375)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4464285714285716)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.779310344827587)"
11-01-2023 21:27:55.609607,"(1.95, 2.08, 2.039090909090909)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.5, 3.4)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.779310344827587)"
11-01-2023 21:27:56.773343,"(1.95, 2.08, 2.039090909090909)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4106060606060606)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.779310344827587)"
11-01-2023 21:27:57.731771,"(1.95, 2.08, 2.039090909090909)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4106060606060606)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.779310344827587)"
11-01-2023 21:27:58.806742,"(1.95, 2.08, 2.039090909090909)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4106060606060606)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.779310344827587)"
11-01-2023 21:27:59.798323,"(1.95, 2.08, 2.039090909090909)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4106060606060606)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.65)"
11-01-2023 21:28:00.775905,"(1.95, 2.08, 2.039090909090909)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4106060606060606)","(41.0, 44.0, 37.333333333333336)","(4.6, 8.4, 7.581818181818182)"
11-01-2023 21:28:01.783001,"(1.95, 2.06, 1.9933333333333334)","(12.0, 15.5, 13.277777777777779)","(2.5, 3.55, 3.4234375)","(41.0, 44.0, 39.0)","(4.6, 8.4, 7.763636363636364)"
11-01-2023 21:28:02.722913,"(1.95, 2.04, 2.0011111111111113)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4272727272727272)","(41.0, 44.0, 41.142857142857146)","(4.6, 8.4, 7.763636363636364)"
11-01-2023 21:28:03.628170,"(1.95, 2.06, 1.9957142857142858)","(12.0, 15.5, 13.714285714285714)","(2.5, 3.55, 3.4272727272727272)","(41.0, 44.0, 41.142857142857146)","(4.6, 8.4, 7.747826086956522)"
11-01-2023 21:28:04.578866,"(1.95, 2.06, 2.0060000000000002)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4272727272727272)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.747826086956522)"
11-01-2023 21:28:05.525176,"(1.95, 2.06, 1.994)","(12.0, 15.5, 13.714285714285714)","(2.5, 3.55, 3.4272727272727272)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:06.521483,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4272727272727272)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:07.415028,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.714285714285714)","(2.5, 3.55, 3.4272727272727272)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:08.381669,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4092592592592594)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:09.395681,"(1.95, 1.99, 1.9775)","(12.0, 15.5, 13.775862068965518)","(2.5, 3.55, 3.461111111111111)","(41.0, 44.0, 43.130434782608695)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:10.247713,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4314814814814816)","(41.0, 44.0, 43.130434782608695)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:11.152807,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4314814814814816)","(41.0, 44.0, 43.130434782608695)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:12.129037,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4314814814814816)","(41.0, 44.0, 43.130434782608695)","(4.6, 8.4, 8.105263157894736)"
11-01-2023 21:28:13.134421,"(1.95, 2.06, 1.9849999999999999)","(12.0, 15.5, 13.326086956521738)","(2.5, 3.55, 3.4285714285714284)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:14.064048,"(1.95, 2.02, 2.0114285714285716)","(12.0, 15.0, 14.318181818181818)","(2.5, 3.55, 3.446969696969697)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:14.941597,"(1.95, 2.02, 2.005)","(12.0, 15.0, 13.25)","(2.5, 3.55, 3.467948717948718)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:15.874848,"(1.95, 2.02, 2.005)","(12.0, 15.0, 13.75)","(2.5, 3.55, 3.471951219512195)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:16.876016,"(1.95, 2.02, 2.005)","(12.0, 15.0, 13.055555555555555)","(2.5, 3.55, 3.471951219512195)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:17.866439,"(1.95, 2.02, 2.005)","(12.0, 15.0, 13.055555555555555)","(2.5, 3.55, 3.471951219512195)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:18.827524,"(1.95, 2.02, 2.005)","(12.0, 15.0, 13.75)","(2.5, 3.55, 3.4699999999999998)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:19.635508,"(1.95, 2.02, 2.005)","(12.0, 15.0, 12.666666666666666)","(2.5, 3.55, 3.4699999999999998)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.957894736842105)"
11-01-2023 21:28:20.581948,"(1.95, 2.02, 2.0114285714285716)","(12.0, 15.0, 13.0)","(2.5, 3.55, 3.45)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.622222222222223)"
11-01-2023 21:28:21.590985,"(1.95, 2.02, 2.0114285714285716)","(12.0, 15.0, 12.666666666666666)","(2.5, 3.55, 3.473809523809524)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.866666666666666)"
11-01-2023 21:28:22.544957,"(1.95, 2.02, 2.008)","(12.0, 15.0, 13.0)","(2.5, 3.55, 3.473809523809524)","(41.0, 44.0, 43.09090909090909)","(4.6, 8.4, 7.810526315789474)"
11-01-2023 21:28:23.453320,"(1.95, 2.04, 2.0348936170212766)","(12.0, 15.0, 13.25)","(2.5, 3.55, 3.4983870967741937)","(41.0, 44.0, 40.25)","(4.6, 8.4, 7.7379310344827585)"
11-01-2023 21:28:24.455175,"(1.95, 2.04, 2.0347826086956524)","(12.0, 15.0, 13.25)","(2.5, 3.55, 3.507142857142857)","(41.0, 44.0, 40.36363636363637)","(4.6, 8.4, 7.7379310344827585)"
11-01-2023 21:28:25.472579,"(1.9, 2.04, 2.0274509803921568)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.507142857142857)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.7379310344827585)"
11-01-2023 21:28:26.551890,"(1.9, 2.06, 2.037777777777778)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.507142857142857)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.7379310344827585)"
11-01-2023 21:28:27.460358,"(1.9, 2.02, 2.0109090909090908)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.507142857142857)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.766666666666667)"
11-01-2023 21:28:28.367118,"(1.9, 2.02, 2.016153846153846)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.512962962962963)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.7214285714285715)"
11-01-2023 21:28:29.441693,"(1.9, 2.02, 2.0127710843373494)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.5)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.696296296296296)"
11-01-2023 21:28:30.451609,"(1.9, 2.02, 2.016153846153846)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.525)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.7214285714285715)"
11-01-2023 21:28:31.255524,"(1.9, 2.02, 2.0127710843373494)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.525)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.7214285714285715)"
11-01-2023 21:28:32.153270,"(1.9, 2.02, 2.0116666666666667)","(11.0, 15.0, 13.478260869565217)","(2.6, 3.55, 3.5357142857142856)","(31.0, 44.0, 40.36363636363637)","(5.0, 8.4, 7.7214285714285715)"
11-01-2023 21:28:33.101495,"(1.9, 2.06, 2.0433333333333334)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.607142857142857)","(31.0, 44.0, 40.25)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:34.051391,"(1.9, 2.04, 2.035862068965517)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 44.0, 40.25)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:34.973151,"(1.9, 2.06, 2.0422580645161292)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 44.0, 40.25)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:35.810077,"(1.9, 2.04, 2.035555555555556)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 44.0, 43.09090909090909)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:36.767751,"(1.9, 2.04, 2.0314285714285716)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 42.0, 39.333333333333336)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:37.772963,"(1.9, 2.06, 2.0357575757575757)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 42.0, 39.333333333333336)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:38.685524,"(1.9, 2.04, 2.0327272727272727)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 42.0, 39.16129032258065)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:39.504236,"(1.9, 2.06, 2.032463768115942)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.640625)","(31.0, 42.0, 39.16129032258065)","(5.0, 8.4, 7.925)"
11-01-2023 21:28:40.405447,"(1.9, 2.04, 2.024262295081967)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.62)","(31.0, 42.0, 39.16129032258065)","(5.0, 8.4, 8.241666666666665)"
11-01-2023 21:28:41.477970,"(1.9, 2.04, 2.025333333333333)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.638888888888889)","(31.0, 42.0, 39.16129032258065)","(5.0, 8.4, 8.241666666666665)"
11-01-2023 21:28:42.465893,"(1.9, 2.04, 2.0109090909090908)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.65, 3.6315789473684212)","(31.0, 42.0, 39.16129032258065)","(5.0, 8.4, 8.241666666666665)"
11-01-2023 21:28:43.436852,"(1.9, 2.04, 2.0353846153846153)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 36.5)","(5.0, 8.4, 7.7214285714285715)"
11-01-2023 21:28:44.272029,"(1.9, 1.99, 1.9894)","(11.0, 14.5, 14.38888888888889)","(2.6, 3.7, 3.592857142857143)","(31.0, 42.0, 36.5)","(5.0, 8.4, 7.7214285714285715)"
11-01-2023 21:28:45.316810,"(1.9, 1.99, 1.9894444444444443)","(11.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.2, 7.288888888888889)"
11-01-2023 21:28:46.348216,"(1.9, 1.99, 1.9894444444444443)","(11.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.6025)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.288888888888889)"
11-01-2023 21:28:47.459093,"(1.9, 1.99, 1.9894)","(11.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.6025)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.247058823529412)"
11-01-2023 21:28:48.410309,"(1.9, 1.99, 1.9894)","(11.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.6025)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.247058823529412)"
11-01-2023 21:28:49.501243,"(1.85, 1.99, 1.9894)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.247058823529412)"
11-01-2023 21:28:50.582331,"(1.85, 2.04, 2.0312727272727273)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.326315789473685)"
11-01-2023 21:28:51.491042,"(1.85, 2.0, 1.993220338983051)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.288888888888889)"
11-01-2023 21:28:52.320183,"(1.85, 2.0, 1.9962962962962962)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.288888888888889)"
11-01-2023 21:28:53.209145,"(1.85, 2.0, 1.993220338983051)","(12.0, 14.5, 14.41304347826087)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.3)"
11-01-2023 21:28:54.204365,"(1.85, 2.0, 1.993220338983051)","(12.0, 14.5, 14.41304347826087)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.269565217391304)"
11-01-2023 21:28:55.217537,"(1.85, 2.0, 1.9962962962962962)","(12.0, 14.5, 14.38888888888889)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.3)"
11-01-2023 21:28:56.062127,"(1.85, 2.0, 1.993220338983051)","(12.0, 14.5, 14.41304347826087)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.3)"
11-01-2023 21:28:56.924039,"(1.85, 2.0, 1.9962962962962962)","(12.0, 14.5, 14.41304347826087)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.269565217391304)"
11-01-2023 21:28:57.902331,"(1.85, 2.0, 1.9962962962962962)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.236363636363636)"
11-01-2023 21:28:58.862081,"(1.85, 2.02, 2.0098305084745762)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.509090909090909)"
11-01-2023 21:28:59.759346,"(1.85, 2.02, 2.0153125)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.193103448275862)"
11-01-2023 21:29:00.570952,"(1.85, 2.02, 2.0101639344262296)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.266666666666667)"
11-01-2023 21:29:01.548639,"(1.85, 2.02, 2.014642857142857)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 8.0, 7.533333333333333)"
11-01-2023 21:29:02.538556,"(1.85, 2.02, 2.011304347826087)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.12)"
11-01-2023 21:29:03.459461,"(1.85, 2.02, 2.0153125)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.233333333333333)"
11-01-2023 21:29:04.275174,"(1.85, 2.02, 2.0153125)","(12.0, 14.5, 14.40909090909091)","(2.6, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.233333333333333)"
11-01-2023 21:29:05.198138,"(1.85, 2.02, 2.0153125)","(12.0, 14.5, 14.40909090909091)","(2.7, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.256)"
11-01-2023 21:29:06.143375,"(1.85, 2.02, 2.011304347826087)","(12.0, 14.5, 14.40909090909091)","(2.7, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.12)"
11-01-2023 21:29:06.996178,"(1.85, 2.02, 2.0153125)","(12.0, 14.5, 14.40909090909091)","(2.7, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.12)"
11-01-2023 21:29:07.834336,"(1.85, 2.02, 2.0153125)","(12.0, 14.5, 14.41304347826087)","(2.7, 3.7, 3.5973684210526313)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.12)"
