,Bruce Almighty,Im Full On,Chilli Cherry,Little Wilma,Safety Sam,Two Suns,Wiradjuri Queen,Riley Casey
05-01-2023 16:24:59.774920,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 7.0, 5.928571428571429)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.268965517241379)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:00.910302,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 7.0, 5.928571428571429)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.3, 3.9375)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:01.992188,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 7.0, 5.814285714285714)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.9125)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:03.125736,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.8, 6.366666666666666)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.433333333333333)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:04.354541,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.6, 5.814285714285714)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.433333333333333)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:05.392148,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.814285714285714)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.433333333333333)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:06.488470,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.188888888888889)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.433333333333333)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:07.529049,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 6.188888888888889)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.6500000000000004)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:08.685668,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:09.822155,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.9750000000000005)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:11.034581,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:12.249638,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:13.394417,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:14.635679,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:15.701063,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:16.837842,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:17.949099,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:19.139782,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:20.504541,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 41.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:21.855459,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:23.032650,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:24.248276,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:25.347442,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:26.437996,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:27.548761,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 68.5)","(2.7, 4.1, 3.8374999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:28.631725,"(3.1, 3.55, 3.2928571428571427)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.95)","(20.0, 48.0, 35.5)","(41.0, 230.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.1, 3.8999999999999995)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:29.695525,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.0600000000000005)","(20.0, 48.0, 35.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.1, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:30.903969,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.0)","(20.0, 48.0, 35.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6500000000000004)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:31.997287,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.0600000000000005)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:33.060092,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.0)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:34.223974,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 5.9750000000000005)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:35.575229,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 5.95)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:36.829808,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.0)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:38.036810,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.0)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.8000000000000003)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:39.252263,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.083333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.8000000000000003)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:40.329629,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.083333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:41.415419,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 6.236363636363636)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:42.530709,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:43.819286,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 81.55555555555556)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:45.043042,"(3.1, 3.5, 3.2777777777777777)","(51.0, 220.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:46.309650,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:47.678484,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:48.843699,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:50.195401,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:51.379647,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:52.646901,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:53.886622,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:55.112931,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:56.294569,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.4, 5.833333333333334)","(20.0, 60.0, 25.846153846153847)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:57.450774,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 5.6, 4.957142857142857)","(20.0, 55.0, 28.333333333333332)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:58.570324,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 5.6, 5.1)","(20.0, 55.0, 28.333333333333332)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:25:59.700850,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 5.6, 5.1)","(20.0, 55.0, 28.333333333333332)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:26:00.814230,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 5.6, 5.1)","(20.0, 55.0, 28.333333333333332)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 8.0, 6.62)"
05-01-2023 16:26:01.916728,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 5.6, 5.1)","(20.0, 55.0, 28.333333333333332)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:03.064867,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 6.8, 6.544444444444444)","(20.0, 55.0, 26.555555555555557)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6500000000000004)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:04.241768,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 6.8, 5.814285714285714)","(20.0, 55.0, 26.555555555555557)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:05.397001,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 188.22222222222223)","(4.6, 6.8, 5.814285714285714)","(20.0, 55.0, 36.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:06.494398,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.814285714285714)","(20.0, 50.0, 36.5)","(41.0, 230.0, 176.85714285714286)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:07.636795,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.4)","(20.0, 50.0, 36.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:08.741226,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.4)","(20.0, 50.0, 36.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:09.902042,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 4.914285714285714)","(20.0, 50.0, 36.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.5428571428571427)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:11.027842,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.4799999999999995)","(20.0, 50.0, 36.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:12.207729,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.466666666666667)","(20.0, 50.0, 36.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:13.353371,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.4799999999999995)","(20.0, 50.0, 36.5)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:14.459412,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.4799999999999995)","(20.0, 50.0, 25.285714285714285)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.625)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:15.480380,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.4799999999999995)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6500000000000004)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:16.473793,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.54)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 141.77777777777777)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:17.447904,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 5.466666666666667)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 190.66666666666666)","(31.0, 110.0, 66.05882352941177)","(2.7, 4.2, 3.6)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:18.479329,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 5.6, 5.142857142857142)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 176.5)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.54375)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:19.486547,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 5.6, 5.1)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:20.541581,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 5.6, 5.1)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.588888888888889)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:21.526973,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 5.6, 5.1)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 133.0)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.54375)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:22.556683,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.8, 6.066666666666666)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 162.0)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.54375)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:23.638561,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.199999999999999)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:24.748836,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.199999999999999)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:25.845069,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1499999999999995)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:26.955072,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1499999999999995)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:28.096354,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1499999999999995)","(20.0, 55.0, 25.285714285714285)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:29.170634,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1)","(20.0, 55.0, 28.1875)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.588888888888889)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:30.251681,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.22)","(20.0, 55.0, 28.1875)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.54375)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:31.388507,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1499999999999995)","(20.0, 55.0, 28.1875)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.54375)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:32.447791,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1499999999999995)","(20.0, 55.0, 28.1875)","(41.0, 220.0, 185.2)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.54375)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:33.462213,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 136.0)","(4.6, 6.6, 6.1)","(20.0, 55.0, 28.1875)","(41.0, 230.0, 119.6)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
05-01-2023 16:26:34.479428,"(3.1, 3.5, 3.2777777777777777)","(51.0, 230.0, 176.85714285714286)","(4.6, 6.6, 6.1)","(20.0, 55.0, 28.1875)","(41.0, 230.0, 119.6)","(31.0, 110.0, 68.5)","(2.7, 4.2, 3.561111111111111)","(3.7, 7.8, 6.54)"
