,Antique Elsa,Apollo One,Denis The Menace,Maximum Zeal,Kinimakatka,Arts Inferno,Urana Fernando,Queen Sal
15-12-2022 13:00:44.525835,"(13.0, 21.0, 16.714285714285715)","(3.7, 4.2, 3.9541666666666666)","(5.5, 8.2, 7.685714285714285)","(18.0, 40.0, 26.923076923076923)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.771428571428571)","(16.0, 28.0, 21.75)","(3.1, 4.5, 3.905)"
15-12-2022 13:00:45.816764,"(13.0, 21.0, 16.714285714285715)","(3.7, 4.1, 3.9636363636363634)","(5.5, 8.2, 8.087499999999999)","(18.0, 40.0, 30.555555555555557)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.771428571428571)","(16.0, 28.0, 21.75)","(3.1, 4.5, 3.905)"
15-12-2022 13:00:47.045368,"(13.0, 21.0, 16.714285714285715)","(3.7, 4.1, 4.016666666666667)","(5.5, 8.2, 7.685714285714285)","(18.0, 40.0, 30.555555555555557)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.771428571428571)","(16.0, 28.0, 21.75)","(3.1, 4.5, 4.155555555555556)"
15-12-2022 13:00:48.278464,"(13.0, 21.0, 16.666666666666668)","(3.7, 4.1, 4.030555555555555)","(5.5, 8.2, 7.685714285714285)","(18.0, 40.0, 26.923076923076923)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.790909090909091)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.164285714285715)"
15-12-2022 13:00:49.440895,"(13.0, 21.0, 16.666666666666668)","(3.7, 4.1, 4.030555555555555)","(5.5, 8.2, 7.685714285714285)","(18.0, 40.0, 30.555555555555557)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.790909090909091)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.164285714285715)"
15-12-2022 13:00:50.633615,"(13.0, 21.0, 16.666666666666668)","(3.7, 4.1, 3.9854166666666666)","(5.5, 8.2, 7.866666666666666)","(18.0, 40.0, 35.38461538461539)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.790909090909091)","(16.0, 28.0, 21.75)","(3.1, 4.4, 3.9250000000000003)"
15-12-2022 13:00:51.783653,"(13.0, 20.0, 18.428571428571427)","(3.7, 4.0, 3.9175)","(5.5, 8.2, 7.866666666666666)","(18.0, 38.0, 35.38461538461539)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.790909090909091)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.004166666666666)"
15-12-2022 13:00:52.941509,"(13.0, 20.0, 18.428571428571427)","(3.7, 4.0, 3.960526315789474)","(5.5, 8.2, 7.648275862068965)","(18.0, 38.0, 31.6)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.790909090909091)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.120588235294118)"
15-12-2022 13:00:53.999019,"(13.0, 20.0, 19.0)","(3.7, 4.0, 3.960526315789474)","(5.5, 8.2, 7.648275862068965)","(18.0, 38.0, 31.6)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.790909090909091)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.120588235294118)"
15-12-2022 13:00:55.108753,"(13.0, 20.0, 15.547619047619047)","(3.7, 4.0, 3.960526315789474)","(5.5, 8.2, 7.7294117647058815)","(18.0, 38.0, 34.8)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.771428571428571)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.120588235294118)"
15-12-2022 13:00:56.246964,"(13.0, 20.0, 15.547619047619047)","(3.7, 4.0, 3.960526315789474)","(5.5, 8.2, 7.789743589743589)","(18.0, 38.0, 31.6)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.771428571428571)","(16.0, 28.0, 21.75)","(3.1, 4.4, 4.156410256410257)"
15-12-2022 13:00:57.423426,"(13.0, 20.0, 15.547619047619047)","(3.7, 3.95, 3.92)","(5.5, 8.2, 7.96470588235294)","(18.0, 38.0, 27.5)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.771428571428571)","(16.0, 28.0, 21.375)","(3.1, 4.4, 4.16969696969697)"
15-12-2022 13:00:58.518100,"(13.0, 20.0, 13.289473684210526)","(3.7, 3.95, 3.92)","(5.5, 8.2, 7.789743589743589)","(18.0, 38.0, 26.46153846153846)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.771428571428571)","(16.0, 27.0, 24.0)","(3.1, 4.4, 4.263888888888889)"
15-12-2022 13:00:59.684973,"(13.0, 20.0, 14.333333333333334)","(3.7, 3.85, 3.5928571428571425)","(5.5, 8.2, 7.789743589743589)","(18.0, 38.0, 26.46153846153846)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.771428571428571)","(16.0, 26.0, 22.8)","(3.1, 4.5, 4.234375)"
15-12-2022 13:01:00.796676,"(13.0, 20.0, 14.333333333333334)","(3.7, 3.65, 3.625)","(5.5, 8.2, 7.789743589743589)","(18.0, 38.0, 26.46153846153846)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.771428571428571)","(16.0, 26.0, 22.8)","(3.1, 4.5, 4.113636363636363)"
15-12-2022 13:01:01.934541,"(13.0, 20.0, 14.333333333333334)","(3.7, 3.65, 3.625)","(5.5, 8.2, 7.96470588235294)","(18.0, 38.0, 26.46153846153846)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.790909090909091)","(16.0, 26.0, 24.0)","(3.1, 4.5, 4.236363636363636)"
15-12-2022 13:01:03.147910,"(13.0, 20.0, 14.9)","(3.7, 3.7, 3.64)","(5.5, 8.2, 7.789743589743589)","(18.0, 38.0, 31.2)","(8.5, 12.5, 10.576923076923077)","(5.0, 7.2, 6.790909090909091)","(16.0, 26.0, 24.0)","(3.1, 4.4, 4.2875)"
15-12-2022 13:01:04.594871,"(13.0, 20.0, 15.565217391304348)","(3.7, 3.7, 3.64)","(5.5, 8.2, 7.266666666666667)","(18.0, 36.0, 31.384615384615387)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.790909090909091)","(16.0, 26.0, 22.363636363636363)","(3.1, 4.4, 4.236363636363636)"
15-12-2022 13:01:05.866541,"(13.0, 20.0, 15.565217391304348)","(3.7, 3.7, 3.6125000000000003)","(5.5, 8.2, 7.266666666666667)","(18.0, 36.0, 32.0)","(8.5, 12.5, 11.11111111111111)","(5.0, 7.2, 6.771428571428571)","(16.0, 26.0, 23.25)","(3.1, 4.4, 4.1909090909090905)"
15-12-2022 13:01:07.128023,"(13.0, 20.0, 15.565217391304348)","(3.7, 3.7, 3.48125)","(5.5, 8.2, 7.266666666666667)","(18.0, 34.0, 31.5)","(8.5, 12.5, 11.875)","(5.0, 7.2, 6.825)","(16.0, 25.0, 21.692307692307693)","(3.1, 4.5, 4.248148148148148)"
15-12-2022 13:01:08.303914,"(13.0, 20.0, 15.142857142857142)","(3.7, 3.7, 3.525)","(5.5, 8.2, 7.345454545454546)","(18.0, 34.0, 32.46153846153846)","(8.5, 12.5, 12.318181818181818)","(5.0, 7.2, 6.771428571428571)","(16.0, 26.0, 21.692307692307693)","(3.1, 4.5, 4.310526315789474)"
15-12-2022 13:01:09.626161,"(13.0, 20.0, 14.333333333333334)","(3.7, 3.7, 3.642857142857143)","(5.5, 8.0, 7.3)","(18.0, 34.0, 32.46153846153846)","(8.5, 12.5, 12.384615384615385)","(5.0, 7.2, 6.771428571428571)","(16.0, 26.0, 21.692307692307693)","(3.1, 4.5, 4.307142857142857)"
15-12-2022 13:01:10.928711,"(13.0, 20.0, 14.826086956521738)","(3.7, 3.75, 3.642857142857143)","(5.5, 7.8, 7.7)","(18.0, 34.0, 32.46153846153846)","(8.5, 12.5, 12.384615384615385)","(5.0, 7.2, 6.786206896551724)","(16.0, 26.0, 21.692307692307693)","(3.1, 4.5, 4.38235294117647)"
15-12-2022 13:01:12.195228,"(13.0, 20.0, 14.826086956521738)","(3.7, 3.75, 3.6875)","(5.5, 7.8, 7.716666666666667)","(18.0, 34.0, 32.46153846153846)","(8.5, 12.5, 12.384615384615385)","(5.0, 7.2, 6.786206896551724)","(16.0, 26.0, 21.692307692307693)","(3.1, 4.5, 4.38235294117647)"
15-12-2022 13:01:13.670965,"(13.0, 20.0, 14.826086956521738)","(3.7, 3.75, 3.6875)","(5.5, 7.8, 7.716666666666667)","(18.0, 34.0, 32.46153846153846)","(8.5, 12.5, 12.384615384615385)","(5.0, 7.2, 6.786206896551724)","(16.0, 26.0, 21.692307692307693)","(3.1, 4.5, 4.38235294117647)"
15-12-2022 13:01:15.066097,"(13.0, 20.0, 14.826086956521738)","(3.7, 3.7, 3.6100000000000003)","(5.5, 7.8, 7.716666666666667)","(18.0, 34.0, 30.875)","(8.5, 12.5, 12.384615384615385)","(5.0, 7.2, 6.790909090909091)","(16.0, 26.0, 21.692307692307693)","(3.1, 4.4, 4.2)"
15-12-2022 13:01:16.236751,"(13.0, 20.0, 14.826086956521738)","(3.7, 3.7, 3.6100000000000003)","(5.5, 7.8, 7.688888888888888)","(18.0, 34.0, 31.11111111111111)","(8.5, 12.5, 12.4)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 21.82608695652174)","(3.1, 4.4, 4.32)"
15-12-2022 13:01:17.373865,"(13.0, 19.0, 16.6)","(3.7, 3.7, 3.6550000000000002)","(5.5, 7.8, 7.561904761904762)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 12.456521739130435)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 21.8)","(3.1, 4.5, 4.4)"
15-12-2022 13:01:18.592815,"(13.0, 19.0, 14.588235294117647)","(3.7, 3.8, 3.6222222222222222)","(5.5, 7.8, 7.415384615384616)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 12.45)","(5.0, 7.2, 6.742857142857143)","(16.0, 26.0, 21.8)","(3.1, 4.7, 4.205882352941177)"
15-12-2022 13:01:19.803928,"(13.0, 19.0, 15.25)","(3.7, 3.8, 3.7249999999999996)","(5.5, 7.8, 7.561904761904762)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 12.45)","(5.0, 7.2, 6.742857142857143)","(16.0, 26.0, 21.8)","(3.1, 4.5, 4.083333333333333)"
15-12-2022 13:01:21.030245,"(13.0, 19.0, 15.25)","(3.7, 3.8, 3.7921052631578944)","(5.5, 7.8, 7.552941176470588)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 12.45)","(5.0, 7.2, 6.742857142857143)","(16.0, 26.0, 20.4)","(3.1, 4.5, 4.076923076923077)"
15-12-2022 13:01:22.235196,"(13.0, 19.0, 14.882352941176471)","(3.7, 3.8, 3.7921052631578944)","(5.5, 7.6, 7.392592592592592)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 12.45)","(5.0, 7.2, 6.742857142857143)","(16.0, 26.0, 21.5)","(3.1, 4.5, 4.076923076923077)"
15-12-2022 13:01:23.487036,"(13.0, 19.0, 14.9375)","(3.7, 3.8, 3.7624999999999997)","(5.5, 7.8, 7.91304347826087)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 12.45)","(5.0, 7.2, 6.742857142857143)","(16.0, 26.0, 22.4)","(3.1, 4.5, 4.254545454545455)"
15-12-2022 13:01:24.782124,"(13.0, 19.0, 14.9375)","(3.7, 3.8, 3.775)","(5.5, 8.4, 7.666666666666667)","(18.0, 34.0, 30.153846153846153)","(8.5, 12.5, 13.73913043478261)","(5.0, 7.2, 6.742857142857143)","(16.0, 26.0, 20.8)","(3.1, 4.4, 4.033333333333333)"
15-12-2022 13:01:26.005624,"(13.0, 18.0, 17.428571428571427)","(3.7, 3.8, 3.7181818181818183)","(5.5, 9.0, 7.981818181818182)","(18.0, 34.0, 30.153846153846153)","(8.5, 14.0, 13.73913043478261)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 21.058823529411764)","(3.1, 4.4, 4.025)"
15-12-2022 13:01:27.199622,"(13.0, 17.5, 16.470588235294116)","(3.7, 3.8, 3.745454545454545)","(5.5, 8.8, 7.981818181818182)","(18.0, 34.0, 30.153846153846153)","(8.5, 14.0, 13.73913043478261)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 21.565217391304348)","(3.1, 4.4, 4.15)"
15-12-2022 13:01:28.521874,"(13.0, 17.5, 15.421875)","(3.7, 3.8, 3.68)","(5.5, 8.6, 7.7862068965517235)","(18.0, 34.0, 30.153846153846153)","(8.5, 14.0, 13.5)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 21.565217391304348)","(3.1, 4.4, 4.1692307692307695)"
15-12-2022 13:01:29.767522,"(13.0, 17.5, 15.22972972972973)","(3.7, 3.8, 3.68)","(5.5, 8.2, 7.7862068965517235)","(18.0, 34.0, 30.153846153846153)","(8.5, 14.0, 13.583333333333334)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 20.352941176470587)","(3.1, 4.4, 4.1692307692307695)"
15-12-2022 13:01:30.888423,"(13.0, 17.5, 15.1)","(3.7, 3.75, 3.642857142857143)","(5.5, 8.2, 7.7862068965517235)","(18.0, 34.0, 30.153846153846153)","(8.5, 14.0, 13.583333333333334)","(5.0, 7.2, 6.7555555555555555)","(16.0, 26.0, 21.565217391304348)","(3.1, 4.4, 4.1692307692307695)"
15-12-2022 13:01:32.051492,"(12.0, 17.5, 15.357142857142858)","(3.4, 3.75, 3.642857142857143)","(5.5, 8.4, 7.8545454545454545)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.0, 13.76)","(5.5, 7.2, 6.742857142857143)","(16.0, 26.0, 20.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:33.163044,"(12.0, 17.5, 15.357142857142858)","(3.4, 3.75, 3.6346153846153846)","(5.5, 8.4, 7.982608695652174)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.0, 13.76)","(5.5, 7.2, 6.742857142857143)","(16.0, 26.0, 20.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:34.253115,"(12.0, 17.5, 15.357142857142858)","(3.4, 3.8, 3.6653846153846152)","(5.5, 8.4, 7.982608695652174)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.0, 13.76)","(5.5, 7.2, 6.742857142857143)","(16.0, 26.0, 20.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:35.305639,"(12.0, 17.5, 15.357142857142858)","(3.4, 3.8, 3.6684210526315786)","(5.5, 8.8, 8.088888888888889)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.0, 13.653846153846153)","(5.5, 7.2, 6.733333333333333)","(16.0, 26.0, 21.5)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:36.336870,"(12.0, 17.5, 13.642857142857142)","(3.4, 3.8, 3.618181818181818)","(5.5, 8.6, 8.25)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.0, 13.804347826086957)","(5.5, 7.2, 6.7)","(16.0, 26.0, 20.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:37.410727,"(12.0, 17.0, 14.333333333333334)","(3.4, 3.8, 3.618181818181818)","(5.5, 8.6, 7.995454545454545)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.642857142857142)","(5.5, 7.2, 6.733333333333333)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:38.580231,"(12.0, 17.0, 14.09090909090909)","(3.4, 3.8, 3.6285714285714286)","(5.5, 8.6, 8.053658536585365)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.923076923076923)","(5.5, 7.2, 6.75)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:39.728901,"(12.0, 17.0, 14.09090909090909)","(3.4, 3.8, 3.618181818181818)","(5.5, 8.6, 7.71111111111111)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 15.142857142857142)","(5.5, 7.2, 6.75)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:40.867353,"(12.0, 17.0, 14.09090909090909)","(3.4, 3.8, 3.6958333333333333)","(5.5, 8.6, 7.71111111111111)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 15.142857142857142)","(5.5, 7.2, 6.73125)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:42.049783,"(12.0, 17.0, 14.09090909090909)","(3.3, 3.8, 3.6958333333333333)","(5.5, 8.6, 7.6952380952380945)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.25)","(5.5, 7.2, 6.675)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:43.208206,"(12.0, 17.0, 14.09090909090909)","(3.3, 3.8, 3.6958333333333333)","(5.5, 8.6, 7.6869565217391305)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.071428571428571)","(5.5, 7.2, 6.426530612244898)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.1692307692307695)"
15-12-2022 13:01:44.285055,"(12.0, 16.0, 15.125)","(3.3, 3.8, 3.6285714285714286)","(5.5, 8.6, 7.94375)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.794117647058822)","(5.5, 6.6, 6.269902912621359)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.206451612903226)"
15-12-2022 13:01:45.377603,"(12.0, 15.5, 14.5)","(3.3, 3.8, 3.7333333333333334)","(5.5, 8.4, 8.04)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.692307692307692)","(5.5, 6.6, 6.007692307692308)","(16.0, 26.0, 22.0)","(3.2, 4.4, 4.251851851851852)"
15-12-2022 13:01:46.447762,"(12.0, 15.5, 13.9)","(3.3, 3.8, 3.76)","(5.5, 8.4, 8.16)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.857142857142858)","(5.5, 6.6, 6.964102564102564)","(16.0, 26.0, 23.6)","(3.2, 4.4, 4.266666666666667)"
15-12-2022 13:01:47.555143,"(12.0, 14.5, 13.970588235294118)","(3.3, 3.8, 3.736842105263158)","(5.5, 8.4, 8.125)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.882352941176471)","(5.5, 7.0, 6.784848484848484)","(16.0, 26.0, 22.8)","(3.2, 4.4, 4.266666666666667)"
15-12-2022 13:01:48.614955,"(12.0, 14.5, 13.944444444444445)","(3.3, 3.8, 3.6888888888888887)","(5.5, 8.4, 8.085714285714285)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.882352941176471)","(5.5, 6.8, 6.975384615384615)","(16.0, 26.0, 22.8)","(3.2, 4.4, 4.266666666666667)"
15-12-2022 13:01:49.728532,"(12.0, 14.5, 13.785714285714286)","(3.3, 3.8, 3.5727272727272728)","(5.5, 8.4, 8.125)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.882352941176471)","(5.5, 7.0, 7.056716417910447)","(16.0, 26.0, 23.6)","(3.2, 4.4, 4.266666666666667)"
15-12-2022 13:01:50.792684,"(12.0, 14.5, 14.0625)","(3.3, 3.8, 3.6615384615384614)","(5.5, 8.4, 8.125)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.882352941176471)","(5.5, 7.2, 7.056716417910447)","(16.0, 26.0, 23.6)","(3.2, 4.4, 4.266666666666667)"
15-12-2022 13:01:51.868382,"(12.0, 14.5, 13.944444444444445)","(3.3, 3.75, 3.675)","(5.5, 8.4, 8.125)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.882352941176471)","(5.5, 7.2, 7.056716417910447)","(16.0, 26.0, 23.6)","(3.2, 4.4, 4.2153846153846155)"
15-12-2022 13:01:52.972626,"(12.0, 14.5, 14.142857142857142)","(3.3, 3.75, 3.675)","(5.5, 8.4, 8.085714285714285)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.882352941176471)","(5.5, 7.2, 7.056716417910447)","(16.0, 26.0, 25.555555555555557)","(3.2, 4.4, 4.092307692307692)"
15-12-2022 13:01:54.032110,"(12.0, 15.5, 15.038461538461538)","(3.3, 3.75, 3.71875)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.5)","(5.5, 7.4, 7.13939393939394)","(16.0, 25.0, 22.833333333333332)","(3.2, 4.4, 4.25)"
15-12-2022 13:01:55.060140,"(12.0, 15.5, 14.375)","(3.3, 3.75, 3.7346153846153847)","(5.5, 8.6, 8.324137931034482)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.5)","(5.5, 7.2, 7.13939393939394)","(16.0, 25.0, 22.833333333333332)","(3.2, 4.4, 4.25)"
15-12-2022 13:01:56.163602,"(12.0, 14.5, 14.0)","(3.3, 3.75, 3.7404761904761905)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.794117647058822)","(5.5, 7.2, 7.088888888888889)","(16.0, 25.0, 23.2)","(3.2, 4.4, 4.318181818181818)"
15-12-2022 13:01:57.302519,"(12.0, 14.5, 13.708333333333334)","(3.3, 3.75, 3.7404761904761905)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.794117647058822)","(5.5, 7.2, 7.125925925925926)","(17.0, 25.0, 23.555555555555557)","(3.2, 4.4, 4.2)"
15-12-2022 13:01:58.379973,"(12.0, 14.5, 13.708333333333334)","(3.3, 3.75, 3.7404761904761905)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.794117647058822)","(5.5, 7.2, 7.1230769230769235)","(17.0, 25.0, 23.565217391304348)","(3.2, 4.4, 4.1230769230769235)"
15-12-2022 13:01:59.516487,"(12.0, 14.5, 13.973684210526315)","(3.3, 3.75, 3.7192307692307693)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 15.11111111111111)","(5.5, 7.2, 7.070967741935484)","(17.0, 25.0, 23.565217391304348)","(3.2, 4.4, 4.271428571428571)"
15-12-2022 13:02:00.649645,"(12.0, 16.5, 15.71875)","(3.3, 3.75, 3.65)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 15.11111111111111)","(5.5, 7.2, 7.181818181818182)","(17.0, 25.0, 23.625)","(3.2, 4.4, 4.092307692307692)"
15-12-2022 13:02:01.793214,"(12.0, 16.5, 15.166666666666666)","(3.3, 3.75, 3.65)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 15.11111111111111)","(5.5, 7.2, 7.181818181818182)","(17.0, 25.0, 23.333333333333332)","(3.2, 4.4, 4.061538461538461)"
15-12-2022 13:02:02.932129,"(12.0, 16.5, 14.7)","(3.3, 3.75, 3.65)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 15.11111111111111)","(5.5, 7.2, 7.181818181818182)","(17.0, 25.0, 23.5)","(3.2, 4.4, 4.15)"
15-12-2022 13:02:04.077656,"(12.0, 16.5, 14.7)","(3.3, 3.75, 3.6342105263157896)","(5.5, 8.6, 8.28)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.642857142857142)","(5.5, 7.2, 7.175)","(17.0, 25.0, 23.5)","(3.2, 4.4, 4.311764705882354)"
15-12-2022 13:02:05.199510,"(12.0, 16.5, 15.857142857142858)","(3.3, 3.7, 3.6833333333333336)","(5.5, 8.6, 8.253846153846153)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.25)","(5.5, 7.2, 7.175)","(17.0, 25.0, 23.5)","(3.2, 4.4, 4.265384615384615)"
15-12-2022 13:02:06.260914,"(12.0, 16.5, 15.5)","(3.3, 3.7, 3.692105263157895)","(5.5, 8.6, 8.253846153846153)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.25)","(5.5, 7.2, 7.175)","(17.0, 25.0, 23.5)","(3.2, 4.4, 4.331818181818182)"
15-12-2022 13:02:07.324738,"(12.0, 16.5, 15.461538461538462)","(3.3, 3.7, 3.692105263157895)","(5.5, 8.6, 8.186206896551724)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.3)","(5.5, 7.2, 7.175)","(17.0, 25.0, 23.857142857142858)","(3.2, 4.4, 4.265384615384615)"
15-12-2022 13:02:08.345921,"(12.0, 16.5, 15.461538461538462)","(3.3, 3.7, 3.692105263157895)","(5.5, 8.4, 7.902222222222222)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.3)","(5.5, 7.2, 7.175)","(17.0, 25.0, 22.692307692307693)","(3.2, 4.4, 4.265384615384615)"
15-12-2022 13:02:09.404160,"(12.0, 16.5, 15.75)","(3.3, 3.7, 3.6750000000000003)","(5.5, 8.4, 7.902222222222222)","(19.0, 34.0, 29.238095238095237)","(9.0, 15.5, 14.38888888888889)","(5.5, 7.2, 7.168)","(17.0, 25.0, 23.166666666666668)","(3.2, 4.4, 4.331818181818182)"
15-12-2022 13:02:10.429057,"(12.0, 16.5, 15.461538461538462)","(3.3, 3.7, 3.64375)","(5.5, 8.4, 7.902222222222222)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 14.38888888888889)","(5.5, 7.2, 7.0625)","(17.0, 24.0, 22.363636363636363)","(3.2, 4.4, 4.3130434782608695)"
15-12-2022 13:02:11.530427,"(12.0, 16.5, 15.461538461538462)","(3.3, 3.7, 3.657142857142857)","(5.5, 8.2, 7.9642857142857135)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 14.11111111111111)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 22.363636363636363)","(3.2, 4.4, 4.22)"
15-12-2022 13:02:12.724756,"(12.0, 16.5, 15.461538461538462)","(3.3, 3.7, 3.657142857142857)","(5.5, 8.2, 7.9642857142857135)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.6)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 22.363636363636363)","(3.2, 4.4, 4.22)"
15-12-2022 13:02:13.863575,"(12.0, 16.5, 15.75)","(3.3, 3.7, 3.6812500000000004)","(5.5, 8.2, 7.485714285714286)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.857142857142858)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 22.8)","(3.2, 4.4, 4.26)"
15-12-2022 13:02:14.961542,"(12.0, 16.5, 15.461538461538462)","(3.3, 3.7, 3.6812500000000004)","(5.5, 8.2, 7.485714285714286)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.923076923076923)","(5.5, 7.2, 7.103703703703704)","(17.0, 24.0, 22.0)","(3.2, 4.4, 4.322222222222222)"
15-12-2022 13:02:16.034177,"(12.0, 16.5, 16.166666666666668)","(3.3, 3.65, 3.606)","(5.5, 8.0, 6.88)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.923076923076923)","(5.5, 7.4, 7.103703703703704)","(17.0, 24.0, 22.0)","(3.2, 4.6, 4.449999999999999)"
15-12-2022 13:02:17.051775,"(12.0, 16.5, 15.966666666666667)","(3.3, 3.65, 3.606)","(5.5, 7.8, 7.455172413793103)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.6)","(5.5, 7.2, 7.171428571428572)","(17.0, 24.0, 21.833333333333332)","(3.2, 4.6, 4.449999999999999)"
