,Moonlit Picture,Clover Athena,Lizard,Fernando Diva,Liar For Hire,Sunset Charlie,Integrity Angel
05-01-2023 13:02:42.260701,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:43.295224,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:44.444923,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:45.524218,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:46.542516,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:47.531418,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:48.623408,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:49.774413,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:50.889852,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:52.115321,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:53.262060,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:54.192312,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:55.296656,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:56.430735,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:57.530736,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:58.533002,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:02:59.641741,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:00.697613,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:01.757185,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:02.800828,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:03.850614,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:04.888001,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:06.064746,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:07.249503,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:08.246498,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:09.360631,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:10.476312,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:11.560628,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:12.624663,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:13.624745,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:14.672105,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:15.739392,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:16.831474,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:17.890210,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:18.885238,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:19.977355,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:21.199364,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:22.310959,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:23.293963,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:24.330384,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:25.485301,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:26.472799,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:27.510869,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:28.564275,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:29.575319,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:30.733860,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:31.850519,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:33.028944,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:34.131355,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:35.192330,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:36.476847,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:37.605111,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:38.734607,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:40.019993,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:41.235516,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:42.391783,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:43.500232,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:44.628926,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:45.807345,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:47.029846,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0636363636363635)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:48.272325,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.3, 3.0636363636363635)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:49.355563,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.3, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:50.431558,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:51.508361,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:52.607591,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:53.757910,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:54.877654,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:55.831207,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:56.988589,"(2.35, 3.65, 2.77)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.644444444444445)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:58.171714,"(2.35, 3.65, 2.9585714285714286)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5078125)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:03:59.313549,"(2.35, 3.65, 2.9699999999999998)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.3, 3.5078125)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:00.524433,"(2.35, 3.65, 3.065)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.3, 3.66875)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:01.716498,"(2.35, 3.65, 3.065)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.66875)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:02.844764,"(2.35, 3.65, 3.065)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.6571428571428575)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:04.146133,"(2.35, 3.65, 2.7263157894736842)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 4.9, 3.6571428571428575)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:05.463378,"(2.35, 3.85, 2.768421052631579)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 4.9, 3.6571428571428575)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:06.726601,"(2.35, 3.85, 2.768421052631579)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 4.9, 3.5529411764705885)","(2.8, 4.1, 3.045)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:07.851604,"(2.35, 3.85, 2.768421052631579)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.2, 3.045)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:09.054545,"(2.35, 3.85, 3.2454545454545456)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.2, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:10.125248,"(2.35, 3.85, 3.2454545454545456)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:11.270184,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:12.319393,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:13.384881,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:14.452804,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:15.637409,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:16.923665,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:18.010030,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:19.145049,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.5173076923076927)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:20.323878,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.7416666666666667)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:21.464536,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.7416666666666667)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:22.744368,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.7416666666666667)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:23.856337,"(2.35, 3.85, 2.640625)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 3.7416666666666667)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:25.014233,"(2.35, 3.85, 3.3407894736842105)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.2, 4.366666666666666)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
05-01-2023 13:04:26.022748,"(2.35, 3.85, 3.3407894736842105)","(21.0, 42.0, 37.25)","(31.0, 280.0, 151.88235294117646)","(3.5, 5.1, 4.366666666666666)","(2.8, 4.1, 3.0366666666666666)","(21.0, 95.0, 39.8)","(8.5, 24.0, 17.31764705882353)"
