,Jimmy The Bear,El Crimp Adore,Real Mickoy,Little Amelia,Behind Greywalls,Shes The One,Magic Bee,Donald Lane
10-01-2023 18:53:21.206204,"(4.4, 7.2, 6.158333333333333)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:22.369472,"(4.4, 7.2, 6.158333333333333)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:23.481004,"(4.4, 7.2, 6.158333333333333)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:24.643092,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:25.796178,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:26.968751,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:28.139151,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:29.344079,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:30.519638,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:31.606744,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:32.938824,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:34.341710,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:35.442146,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 30.227272727272727)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:36.527072,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 32.0, 15.272727272727273)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:37.593944,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 8.733333333333334)","(5.0, 8.0, 7.727272727272727)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.27272727272727)","(14.0, 38.0, 25.25)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:38.733685,"(4.4, 7.2, 6.909302325581395)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 20.142857142857142)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:40.019766,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 20.142857142857142)","(9.0, 20.0, 19.28)"
10-01-2023 18:53:41.252220,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 19.25)","(9.0, 20.0, 18.86)"
10-01-2023 18:53:42.373318,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 19.25)","(9.0, 23.0, 18.86)"
10-01-2023 18:53:43.455484,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3866666666666663)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 18.86)"
10-01-2023 18:53:44.499935,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3270588235294114)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:45.507078,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3270588235294114)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:46.508097,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3270588235294114)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:47.587334,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.3270588235294114)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:48.658877,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:49.792258,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:50.888902,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:51.979851,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:53.039094,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:54.045955,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:55.051938,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:56.067858,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:57.156849,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:58.213423,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:53:59.309299,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:54:00.329617,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:54:01.306265,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 30.9375)","(14.0, 38.0, 22.090909090909093)","(9.0, 23.0, 15.581818181818182)"
10-01-2023 18:54:02.285173,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:03.287632,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 26.333333333333336)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:04.329347,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 338.8888888888889)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 26.333333333333336)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:05.376202,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 338.8888888888889)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 26.333333333333336)","(9.0, 23.0, 14.84)"
10-01-2023 18:54:06.465287,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 338.8888888888889)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 26.333333333333336)","(9.0, 23.0, 14.84)"
10-01-2023 18:54:07.531847,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.299310344827586)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 338.8888888888889)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 26.333333333333336)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:08.539908,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 3.0857142857142854)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:09.560236,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 3.0857142857142854)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:10.552006,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.455)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:11.560259,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.455)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:12.666217,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:13.705576,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:14.718905,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:15.789936,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:16.860971,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:17.914642,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:18.929903,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:19.907497,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:20.923281,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:21.956209,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 2.395862068965517)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:23.040165,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.4, 3.0857142857142854)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:24.141914,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:25.223113,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 14.96)"
10-01-2023 18:54:26.283475,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 15.555555555555555)"
10-01-2023 18:54:27.300674,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 15.555555555555555)"
10-01-2023 18:54:28.319753,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 15.555555555555555)"
10-01-2023 18:54:29.289332,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 15.555555555555555)"
10-01-2023 18:54:30.302982,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 15.555555555555555)"
10-01-2023 18:54:31.306310,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 15.555555555555555)"
10-01-2023 18:54:32.356748,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 23.0, 17.82857142857143)"
10-01-2023 18:54:33.354212,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 24.0, 14.733333333333334)"
10-01-2023 18:54:34.383915,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2366197183098593)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:35.351667,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:36.306679,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:37.290393,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:38.322662,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:39.333618,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:40.384117,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:41.359286,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:42.321147,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 34.46666666666667)","(14.0, 38.0, 24.11111111111111)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:43.319241,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 33.285714285714285)","(14.0, 38.0, 25.105263157894736)","(9.0, 25.0, 14.733333333333334)"
10-01-2023 18:54:44.329051,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 497.22222222222223)","(18.0, 55.0, 27.727272727272727)","(14.0, 38.0, 27.28125)","(9.0, 25.0, 16.444444444444443)"
10-01-2023 18:54:45.351364,"(4.4, 7.2, 5.866666666666667)","(2.15, 3.25, 3.2095652173913045)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 37.72727272727273)","(14.0, 38.0, 27.28125)","(9.0, 25.0, 16.444444444444443)"
