,All Inn Aussie,Kaidee Dixie,Be Good Beach,Miss Billy Cargo,Smokin Ziggy,Japanese Black,Aeroplane Lucy,Pepper Sauce
15-12-2022 15:06:10.065249,"(2.3, 2.78, 2.705)","(4.6, 6.4, 5.892307692307692)","(16.0, 22.0, 19.125)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 172.72727272727275)","(2.9, 3.85, 3.6911764705882355)","(16.0, 27.0, 23.428571428571427)","(11.0, 19.0, 16.5)"
15-12-2022 15:06:11.169432,"(2.3, 2.78, 2.6825)","(4.6, 6.4, 5.9875)","(16.0, 22.0, 18.903846153846153)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 228.0)","(2.9, 3.85, 3.625)","(16.0, 27.0, 24.916666666666668)","(11.0, 19.0, 17.541666666666668)"
15-12-2022 15:06:12.232423,"(2.3, 2.78, 2.6825)","(4.6, 6.4, 5.892307692307692)","(16.0, 22.0, 18.903846153846153)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 228.0)","(2.9, 3.85, 3.625)","(17.0, 27.0, 23.428571428571427)","(11.0, 19.0, 16.5)"
15-12-2022 15:06:13.237055,"(2.3, 2.78, 2.7199999999999998)","(4.6, 6.4, 5.9875)","(16.0, 22.0, 18.903846153846153)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 228.0)","(2.9, 3.85, 3.625)","(17.0, 27.0, 24.916666666666668)","(11.0, 19.0, 17.541666666666668)"
15-12-2022 15:06:14.376258,"(2.3, 2.78, 2.6825)","(4.6, 6.4, 5.892307692307692)","(16.0, 22.0, 19.125)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 266.0)","(2.9, 3.85, 3.625)","(17.0, 27.0, 24.916666666666668)","(11.0, 19.0, 17.541666666666668)"
15-12-2022 15:06:15.508118,"(2.3, 2.76, 2.67875)","(4.6, 6.4, 5.892307692307692)","(16.0, 22.0, 19.125)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 266.0)","(2.9, 3.85, 3.5833333333333335)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.5)"
15-12-2022 15:06:16.609586,"(2.3, 2.76, 2.67875)","(4.6, 6.4, 5.9875)","(16.0, 22.0, 18.903846153846153)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 266.0)","(2.9, 3.85, 3.5833333333333335)","(17.0, 27.0, 24.058823529411764)","(11.0, 19.0, 16.941176470588236)"
15-12-2022 15:06:17.695240,"(2.3, 2.64, 2.6213333333333333)","(4.6, 6.4, 5.892307692307692)","(16.0, 22.0, 19.125)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 266.0)","(2.9, 3.85, 3.5833333333333335)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:18.705847,"(2.3, 2.64, 2.6212500000000003)","(4.6, 6.4, 5.92)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.85, 3.6375)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:19.746572,"(2.3, 2.64, 2.6212500000000003)","(4.6, 6.4, 5.9875)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.7, 3.611111111111111)","(17.0, 27.0, 24.058823529411764)","(11.0, 19.0, 16.941176470588236)"
15-12-2022 15:06:20.850290,"(2.3, 2.64, 2.6212500000000003)","(4.6, 6.4, 5.892307692307692)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 38.054054054054056)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.7, 3.611111111111111)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:21.964538,"(2.3, 2.64, 2.6213953488372095)","(4.6, 6.4, 5.9875)","(16.0, 22.0, 19.229166666666668)","(21.0, 48.0, 45.06666666666666)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.7, 3.5325581395348835)","(17.0, 27.0, 24.058823529411764)","(11.0, 19.0, 16.941176470588236)"
15-12-2022 15:06:23.108621,"(2.3, 2.72, 2.706666666666667)","(4.6, 6.4, 6.153846153846154)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.55, 3.5325581395348835)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:24.166709,"(2.3, 2.72, 2.7)","(4.6, 6.4, 6.211764705882353)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.55, 3.5325581395348835)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:25.155164,"(2.3, 2.72, 2.704)","(4.6, 6.4, 6.18)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 280.8695652173913)","(2.9, 3.55, 3.503125)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:26.152704,"(2.3, 2.72, 2.651851851851852)","(4.6, 6.4, 6.211764705882353)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 207.6923076923077)","(2.9, 3.55, 3.503125)","(17.0, 27.0, 24.058823529411764)","(11.0, 19.0, 16.941176470588236)"
15-12-2022 15:06:27.240802,"(2.3, 2.72, 2.651851851851852)","(4.6, 6.4, 6.24)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 240.0)","(2.9, 3.55, 3.503125)","(17.0, 27.0, 24.058823529411764)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:28.286384,"(2.3, 2.72, 2.6048)","(4.6, 6.4, 6.08)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 240.0)","(2.9, 3.6, 3.5375)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:29.384554,"(2.3, 2.72, 2.6048)","(4.6, 6.4, 6.061538461538461)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.06666666666666)","(81.0, 380.0, 286.6666666666667)","(2.9, 3.7, 3.6473684210526316)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:30.507565,"(2.3, 2.7, 2.6142857142857143)","(4.6, 6.4, 6.061538461538461)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 43.2)","(81.0, 380.0, 286.6666666666667)","(2.9, 3.7, 3.5355769230769227)","(17.0, 27.0, 24.058823529411764)","(11.0, 19.0, 16.941176470588236)"
15-12-2022 15:06:31.533546,"(2.3, 2.7, 2.6557894736842105)","(4.6, 6.4, 6.171428571428572)","(16.0, 22.0, 19.229166666666668)","(21.0, 44.0, 43.2)","(81.0, 380.0, 310.0)","(2.9, 3.55, 3.5355769230769227)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:32.577865,"(2.3, 2.7, 2.672727272727273)","(4.6, 6.4, 6.1)","(16.0, 22.0, 18.977272727272727)","(21.0, 42.0, 39.529411764705884)","(81.0, 380.0, 257.27272727272725)","(2.9, 3.55, 3.5355769230769227)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:06:33.577303,"(2.3, 2.7, 2.6625)","(4.6, 6.4, 6.16)","(16.0, 22.0, 18.977272727272727)","(21.0, 40.0, 39.38461538461539)","(81.0, 380.0, 211.25)","(2.9, 3.55, 3.528260869565217)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:34.672566,"(2.3, 2.7, 2.6550000000000002)","(4.6, 6.4, 6.125)","(16.0, 22.0, 19.229166666666668)","(21.0, 40.0, 39.4)","(81.0, 380.0, 276.1538461538462)","(2.9, 3.55, 3.532142857142857)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:35.733956,"(2.3, 2.7, 2.6550000000000002)","(4.6, 6.4, 6.171428571428572)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 41.63636363636364)","(81.0, 380.0, 261.8181818181818)","(2.9, 3.55, 3.5732142857142857)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:36.817500,"(2.3, 2.7, 2.611764705882353)","(4.6, 6.4, 6.171428571428572)","(16.0, 22.0, 19.229166666666668)","(21.0, 42.0, 41.38461538461539)","(81.0, 380.0, 217.5)","(2.9, 3.6, 3.5732142857142857)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:37.865833,"(2.3, 2.68, 2.6072727272727274)","(4.6, 6.2, 6.15)","(16.0, 22.0, 19.229166666666668)","(21.0, 42.0, 41.38461538461539)","(81.0, 380.0, 217.5)","(2.9, 3.6, 3.5732142857142857)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:38.889294,"(2.3, 2.68, 2.608888888888889)","(4.6, 6.4, 5.943478260869566)","(16.0, 22.0, 18.977272727272727)","(21.0, 42.0, 41.55555555555556)","(81.0, 380.0, 280.0)","(2.9, 3.6, 3.6013157894736842)","(17.0, 27.0, 24.82608695652174)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:39.884242,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.114285714285715)","(16.0, 22.0, 19.229166666666668)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.7, 3.489130434782609)","(17.0, 27.0, 24.82608695652174)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:40.892008,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.5, 3.489130434782609)","(17.0, 27.0, 24.82608695652174)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:41.941967,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 18.977272727272727)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.5, 3.489130434782609)","(17.0, 27.0, 24.82608695652174)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:42.997670,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.229166666666668)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.5, 3.489130434782609)","(17.0, 27.0, 24.82608695652174)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:43.987990,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.5, 3.489130434782609)","(17.0, 27.0, 24.82608695652174)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:44.958326,"(2.3, 2.68, 2.58625)","(4.6, 6.4, 6.171428571428572)","(16.0, 22.0, 19.229166666666668)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.5921052631578947)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:45.965439,"(2.3, 2.66, 2.5872727272727274)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.537037037037038)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.5921052631578947)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:46.973163,"(2.3, 2.68, 2.58625)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.229166666666668)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.5921052631578947)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:48.139114,"(2.3, 2.68, 2.58625)","(4.6, 6.4, 6.2)","(16.0, 22.0, 18.977272727272727)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.5921052631578947)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:49.281955,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.55, 3.525)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:50.433072,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.55, 3.518421052631579)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:51.482680,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.55, 3.518421052631579)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:52.524984,"(2.3, 2.68, 2.6350000000000002)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.55, 3.518421052631579)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:53.531174,"(2.3, 2.66, 2.6271428571428572)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.229166666666668)","(21.0, 40.0, 39.28)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.55, 3.5947368421052635)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:54.514742,"(2.3, 2.66, 2.585)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.70689655172414)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.5947368421052635)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:55.544816,"(2.3, 2.64, 2.58375)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.537037037037038)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.5947368421052635)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:56.624555,"(2.3, 2.64, 2.58375)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.229166666666668)","(21.0, 42.0, 41.65217391304348)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.5692307692307694)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:57.674142,"(2.3, 2.62, 2.6100000000000003)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.537037037037038)","(21.0, 40.0, 44.333333333333336)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.570588235294118)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:58.618247,"(2.3, 2.62, 2.605)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 44.333333333333336)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.5827586206896553)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:06:59.649858,"(2.3, 2.62, 2.605)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.466666666666667)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:00.668896,"(2.3, 2.68, 2.5858823529411765)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 19.70689655172414)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.548529411764706)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:01.748744,"(2.3, 2.68, 2.5858823529411765)","(4.6, 6.4, 6.231578947368421)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.548529411764706)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:02.856955,"(2.3, 2.68, 2.5858823529411765)","(4.6, 6.4, 6.044444444444444)","(16.0, 22.0, 19.70689655172414)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.425)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:03.925077,"(2.3, 2.66, 2.6)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.537037037037038)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.425)","(17.0, 27.0, 24.727272727272727)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:04.879938,"(2.3, 2.66, 2.568235294117647)","(4.6, 6.4, 6.2)","(16.0, 22.0, 18.977272727272727)","(21.0, 46.0, 45.23076923076923)","(81.0, 380.0, 315.0)","(2.9, 3.6, 3.568421052631579)","(17.0, 27.0, 22.833333333333332)","(11.0, 19.0, 16.083333333333332)"
15-12-2022 15:07:05.844209,"(2.3, 2.66, 2.631111111111111)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.70689655172414)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.568421052631579)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:06.814729,"(2.3, 2.66, 2.61125)","(4.6, 6.4, 6.155555555555556)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 323.47826086956525)","(2.9, 3.6, 3.568421052631579)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:07.779873,"(2.3, 2.66, 2.61125)","(4.6, 6.4, 6.109090909090909)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 320.9090909090909)","(2.9, 3.6, 3.568421052631579)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 17.40909090909091)"
15-12-2022 15:07:08.796024,"(2.3, 2.64, 2.5672727272727274)","(4.6, 6.4, 6.2)","(16.0, 22.0, 19.537037037037038)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 320.9090909090909)","(2.9, 3.6, 3.588888888888889)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:09.769853,"(2.3, 2.64, 2.5672727272727274)","(4.6, 6.4, 6.109090909090909)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.44444444444444)","(81.0, 380.0, 320.9090909090909)","(2.9, 3.6, 3.59375)","(17.0, 27.0, 24.272727272727273)","(11.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:10.780999,"(2.25, 2.66, 2.5625)","(4.8, 6.4, 6.044444444444444)","(16.0, 22.0, 19.537037037037038)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.65, 3.6166666666666667)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:11.755046,"(2.25, 2.66, 2.6)","(4.8, 6.4, 6.155555555555556)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.65, 3.596341463414634)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:13.260267,"(2.25, 2.66, 2.6375)","(4.8, 6.4, 6.153846153846154)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.55, 3.5357142857142856)","(17.0, 27.0, 24.82608695652174)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:14.374452,"(2.25, 2.66, 2.6375)","(4.8, 6.4, 6.153846153846154)","(16.0, 22.0, 19.229166666666668)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.55, 3.5166666666666666)","(17.0, 27.0, 24.82608695652174)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:15.536516,"(2.25, 2.64, 2.611111111111111)","(4.8, 6.4, 6.231578947368421)","(16.0, 22.0, 19.01851851851852)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.55, 3.5159090909090907)","(17.0, 27.0, 24.82608695652174)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:16.672493,"(2.25, 2.64, 2.611111111111111)","(4.8, 6.4, 6.231578947368421)","(16.0, 22.0, 18.645833333333332)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.55, 3.503125)","(17.0, 27.0, 24.82608695652174)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:17.734629,"(2.25, 2.64, 2.611111111111111)","(4.8, 6.4, 6.231578947368421)","(16.0, 22.0, 18.645833333333332)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.55, 3.503125)","(17.0, 27.0, 24.82608695652174)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:19.176920,"(2.25, 2.64, 2.578918918918919)","(4.8, 6.4, 6.044444444444444)","(16.0, 22.0, 19.083333333333332)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 320.9090909090909)","(2.9, 3.55, 3.5157894736842104)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:20.278799,"(2.25, 2.72, 2.578918918918919)","(4.8, 6.4, 6.044444444444444)","(16.0, 22.0, 19.083333333333332)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 312.17391304347825)","(2.9, 3.6, 3.4793103448275864)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:21.368306,"(2.25, 2.72, 2.7131818181818184)","(4.8, 6.4, 6.1)","(16.0, 22.0, 19.083333333333332)","(21.0, 46.0, 45.44444444444444)","(91.0, 380.0, 312.17391304347825)","(2.9, 3.6, 3.4793103448275864)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:22.474573,"(2.25, 2.76, 2.753333333333333)","(4.8, 6.4, 6.125)","(16.0, 22.0, 18.982758620689655)","(21.0, 42.0, 41.666666666666664)","(91.0, 380.0, 312.17391304347825)","(2.9, 3.45, 3.4250000000000003)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:23.543811,"(2.25, 2.78, 2.724)","(4.8, 6.4, 6.2)","(16.0, 22.0, 19.125)","(21.0, 42.0, 41.666666666666664)","(91.0, 380.0, 312.17391304347825)","(2.9, 3.45, 3.423684210526316)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:24.661002,"(2.25, 2.78, 2.724)","(4.8, 6.4, 6.2)","(16.0, 22.0, 19.125)","(21.0, 42.0, 41.666666666666664)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.53125)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 17.653846153846153)"
15-12-2022 15:07:25.686193,"(2.25, 2.78, 2.6862500000000002)","(4.8, 6.4, 6.2)","(16.0, 22.0, 19.01851851851852)","(21.0, 42.0, 41.666666666666664)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.53125)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:26.667777,"(2.25, 2.78, 2.705)","(4.8, 6.4, 6.2)","(16.0, 22.0, 19.125)","(21.0, 42.0, 41.666666666666664)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.53125)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:27.653967,"(2.25, 2.78, 2.7175000000000002)","(4.8, 6.4, 6.141176470588236)","(16.0, 22.0, 19.01851851851852)","(21.0, 46.0, 43.72727272727273)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.53125)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:28.892636,"(2.25, 2.78, 2.7175000000000002)","(4.8, 6.4, 6.050000000000001)","(16.0, 22.0, 19.316666666666666)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.5227272727272725)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:30.004679,"(2.25, 2.78, 2.72)","(4.8, 6.4, 6.050000000000001)","(16.0, 22.0, 19.316666666666666)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.4410714285714286)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:31.086850,"(2.25, 2.76, 2.753333333333333)","(4.8, 6.4, 6.1066666666666665)","(16.0, 22.0, 19.01851851851852)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.4401960784313728)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:32.060238,"(2.25, 2.76, 2.753333333333333)","(4.8, 6.4, 6.125)","(16.0, 22.0, 18.645833333333332)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.4401960784313728)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:33.240073,"(2.25, 2.76, 2.74)","(4.8, 6.4, 6.190476190476191)","(16.0, 21.0, 19.295454545454547)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.4401960784313728)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:34.271690,"(2.25, 2.76, 2.7466666666666666)","(4.8, 6.4, 6.125)","(16.0, 21.0, 18.87037037037037)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.428846153846154)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
