,Ferocious George,Jiminy Terror,Sick Bubblegum,Black Danger,Kubota Girl,Mighty Night,Miss Piccolo,Buckle Up Rigel
544,"[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 2.45, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 539189), 4.8, 9.8]"
545,"[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 2.45, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 671488), 4.8, 10.0]"
546,"[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 2.45, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 823410), 4.8, 10.0]"
547,"[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 2.45, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 964721), 4.8, 9.6]"
548,"[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 2.45, 3.6]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 112309), 4.8, 9.4]"
549,"[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 2.45, 3.6]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 243330), 4.8, 9.4]"
550,"[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 2.45, 3.6]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 377297), 4.8, 9.4]"
551,"[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 2.45, 3.6]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 507584), 4.8, 9.4]"
552,"[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 2.45, 3.6]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 639948), 4.8, 9.4]"
553,"[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 2.45, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 778600), 4.8, 9.4]"
554,"[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 909341), 4.8, 9.4]"
555,"[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 49759), 4.8, 9.4]"
556,"[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 177073), 4.8, 9.4]"
557,"[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 23, 312174), 4.8, 9.6]"
558,"[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 438252), 4.8, 9.6]"
559,"[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 565495), 4.8, 9.6]"
560,"[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 697800), 4.8, 9.6]"
561,"[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 823467), 4.8, 9.6]"
562,"[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 952468), 4.8, 9.6]"
563,"[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 77448), 4.8, 9.6]"
564,"[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 2.45, 3.45]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 209282), 4.8, 9.6]"
565,"[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 339953), 4.8, 9.6]"
566,"[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 33, 473859), 4.8, 9.6]"
567,"[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 609576), 4.8, 9.6]"
568,"[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 745394), 4.8, 9.6]"
569,"[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 875576), 4.8, 9.6]"
570,"[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 5695), 4.8, 9.6]"
571,"[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 138158), 4.8, 9.6]"
572,"[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 2.45, 3.5]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 40, 261590), 4.8, 9.6]"
573,"[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 41, 390295), 4.8, 9.8]"
574,"[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 42, 525914), 4.8, 9.8]"
575,"[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 43, 657884), 4.8, 9.8]"
576,"[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 44, 794563), 4.8, 9.8]"
577,"[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 45, 934400), 4.8, 9.8]"
578,"[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 47, 65683), 4.8, 9.8]"
579,"[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 48, 198009), 4.8, 9.8]"
580,"[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 49, 342814), 4.8, 9.8]"
581,"[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 9, 50, 472457), 4.8, 9.8]"
582,"[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 9, 51, 607123), 4.8, 9.8]"
583,"[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 9, 52, 744658), 4.8, 9.8]"
