,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 11:45:49.825672,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.2, 7.75)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:51.323545,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.2, 7.075)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:52.926625,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.2, 7.075)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:54.370172,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.2, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:55.869740,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 125.5)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:57.335450,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 125.5)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:58.757398,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 125.5)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:46:00.178423,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 125.5)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 6.9)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:46:01.602184,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 125.5)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 6.9)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:46:03.053321,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.58)","(15.0, 40.0, 31.833333333333332)","(26.0, 230.0, 123.25)","(2.35, 2.94, 2.86)","(31.0, 230.0, 125.5)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:46:04.461024,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:05.843917,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:07.211009,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.977777777777778)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:08.530607,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.0, 3.032)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:09.796788,"(10.0, 19.5, 17.125)","(6.5, 10.5, 10.35)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.0324999999999998)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.823076923076923)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:11.100009,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.566666666666666)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.823076923076923)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:12.318955,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.566666666666666)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.4884615384615385)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.5600000000000005)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:13.674573,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.566666666666666)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.5, 3.1029411764705883)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.5600000000000005)","(31.0, 230.0, 204.25)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:14.978738,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.566666666666666)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.103521126760563)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.5600000000000005)","(31.0, 230.0, 127.5)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:16.329054,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.566666666666666)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.103521126760563)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.5600000000000005)","(31.0, 230.0, 127.5)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:17.730727,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.566666666666666)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.103521126760563)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.5600000000000005)","(31.0, 230.0, 127.5)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:19.103720,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.009333333333333)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.5600000000000005)","(31.0, 230.0, 127.5)","(5.5, 8.0, 7.36)","(51.0, 230.0, 179.5)"
06-01-2023 11:46:20.482874,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(15.0, 40.0, 33.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.1, 3.009333333333333)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.475)","(31.0, 230.0, 127.5)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:21.834583,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(15.0, 40.0, 33.25)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.1, 3.0441666666666665)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.475)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:23.219791,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(15.0, 40.0, 33.25)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.475)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:24.592703,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(15.0, 40.0, 33.25)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.475)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:25.870029,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(15.0, 40.0, 33.25)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.475)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:27.129597,"(10.0, 19.5, 17.125)","(6.5, 11.5, 9.014285714285714)","(16.0, 40.0, 33.25)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.025)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:28.387819,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.18)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 6.025)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:29.647408,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.18)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.04125)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 6.325)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 162.33333333333334)"
06-01-2023 11:46:30.881368,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.18)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.05, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.325)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:32.150941,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.18)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.2399999999999998)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.3)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:33.390410,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.18)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.2249999999999996)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.590909090909091)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:34.632928,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.96)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.2249999999999996)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.359999999999999)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:35.988893,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.2249999999999996)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.275)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:37.320325,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.2249999999999996)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.275)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:38.817141,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.275)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:40.440245,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 5.857142857142858)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:42.007542,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.4, 5.275)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:43.554053,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 6.125)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:45.067654,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.6, 6.125)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:46.521020,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.6, 5.85)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:47.976815,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 7.0, 5.6)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:49.281283,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.6, 6.1)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:50.575955,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.6, 5.199999999999999)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:51.835847,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 5.699999999999999)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:53.215280,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 5.699999999999999)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:54.485591,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.3, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 5.699999999999999)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:55.799012,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 31.166666666666668)","(26.0, 230.0, 194.41666666666669)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 5.699999999999999)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:57.078332,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 40.0, 24.75)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.8, 6.2)","(31.0, 230.0, 128.0)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:58.410864,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 36.0, 24.75)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 6.116666666666667)","(31.0, 230.0, 189.2)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:46:59.982054,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 36.0, 30.375)","(26.0, 230.0, 158.83333333333334)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 6.0)","(31.0, 230.0, 128.5)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:47:01.430335,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.66)","(16.0, 36.0, 30.375)","(26.0, 230.0, 199.5)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 6.0)","(31.0, 230.0, 128.5)","(5.5, 8.0, 7.4399999999999995)","(51.0, 230.0, 128.5)"
06-01-2023 11:47:02.897063,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.74)","(16.0, 36.0, 29.571428571428573)","(26.0, 230.0, 194.41666666666669)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 125.5)","(3.8, 6.4, 5.9750000000000005)","(31.0, 230.0, 128.5)","(5.5, 8.0, 7.6)","(51.0, 230.0, 189.2)"
06-01-2023 11:47:04.468470,"(10.0, 19.5, 17.125)","(6.5, 10.5, 8.7)","(16.0, 36.0, 21.333333333333332)","(26.0, 230.0, 203.375)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 5.9750000000000005)","(31.0, 230.0, 128.5)","(5.5, 8.0, 7.6)","(51.0, 230.0, 189.2)"
06-01-2023 11:47:05.810240,"(10.0, 19.5, 17.125)","(6.5, 8.8, 8.175)","(16.0, 36.0, 21.333333333333332)","(26.0, 230.0, 123.75)","(2.35, 3.15, 3.0426315789473684)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 5.9750000000000005)","(31.0, 230.0, 128.5)","(5.5, 8.0, 7.6)","(51.0, 230.0, 189.2)"
06-01-2023 11:47:07.324481,"(10.0, 19.5, 17.125)","(6.5, 8.8, 8.175)","(16.0, 36.0, 21.333333333333332)","(26.0, 230.0, 123.75)","(2.35, 3.15, 3.26)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 6.025)","(31.0, 230.0, 128.5)","(5.5, 8.0, 7.6)","(51.0, 230.0, 161.33333333333334)"
06-01-2023 11:47:08.813832,"(10.0, 19.5, 17.125)","(6.5, 8.8, 8.1)","(16.0, 36.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.3, 3.2967741935483867)","(31.0, 230.0, 160.33333333333334)","(3.8, 6.4, 5.3235294117647065)","(31.0, 230.0, 94.66666666666667)","(5.5, 8.0, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:10.558927,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.3, 3.716666666666667)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:12.193594,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.95, 3.75)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:13.638951,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.95, 3.75)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:14.976810,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.95, 3.75)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:16.325039,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.95, 3.75)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:17.638179,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.85, 3.678571428571429)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:18.985128,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.85, 3.678571428571429)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:20.340749,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 34.0, 20.666666666666668)","(26.0, 230.0, 130.0)","(2.35, 3.85, 3.678571428571429)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.395238095238096)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:21.805790,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 44.0, 29.0)","(26.0, 230.0, 130.0)","(2.35, 3.85, 3.63)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.166666666666667)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:23.250941,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 48.0, 31.0)","(26.0, 230.0, 130.0)","(2.35, 3.8, 3.525)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 5.166666666666667)","(31.0, 230.0, 94.66666666666667)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:24.584795,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 48.0, 31.0)","(26.0, 230.0, 130.0)","(2.35, 3.75, 3.685294117647059)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 4.722222222222222)","(31.0, 230.0, 171.71428571428572)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
06-01-2023 11:47:25.996206,"(10.0, 19.5, 17.125)","(6.5, 8.6, 8.1)","(16.0, 48.0, 31.0)","(26.0, 230.0, 130.0)","(2.35, 3.7, 3.34)","(31.0, 230.0, 160.33333333333334)","(3.8, 5.7, 4.722222222222222)","(31.0, 230.0, 171.71428571428572)","(5.5, 7.8, 7.1)","(51.0, 230.0, 166.66666666666669)"
