,Major Noah William,Pretty Reason,Dark Side Nz,Happy As,Kimchi,Manhattan Lass,Pocket More For Less Nz,Tackas Last Dance,Cobla Royale
15-12-2022 13:03:21.941025,"(9.0, 16.5, 15.5)","(7.0, 13.5, 11.46)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0542857142857143)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 19.75)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:23.033956,"(9.0, 16.5, 15.4)","(7.0, 13.5, 11.46)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0542857142857143)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:24.155920,"(9.0, 16.0, 14.333333333333334)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.057142857142857)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:25.317089,"(9.0, 16.0, 14.333333333333334)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.057142857142857)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:26.509895,"(9.0, 16.0, 14.333333333333334)","(7.0, 12.5, 10.86)","(41.0, 99999, 99990)","(2.2, 3.15, 3.057142857142857)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:27.802639,"(9.0, 15.5, 14.0)","(7.0, 12.5, 10.86)","(41.0, 99999, 99990)","(2.2, 3.15, 3.057142857142857)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:29.104883,"(9.0, 15.5, 14.0)","(7.0, 12.5, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.045)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:30.350443,"(9.0, 15.0, 14.416666666666668)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.045)","(26.0, 85.0, 68.14285714285714)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:31.590230,"(9.0, 15.0, 14.416666666666668)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.045)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:32.733480,"(9.0, 23.0, 19.714285714285715)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0628571428571427)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 25.0, 21.5)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:34.021758,"(9.0, 22.0, 19.0)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 2.855)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 25.0, 19.75)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:35.144492,"(9.0, 21.0, 18.285714285714285)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 2.855)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 25.0, 19.25)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:36.278095,"(9.0, 20.0, 17.57142857142857)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.096363636363636)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 24.0, 21.3)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:37.532675,"(9.0, 20.0, 17.57142857142857)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.096363636363636)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 23.0, 18.833333333333332)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:38.752367,"(9.0, 20.0, 17.57142857142857)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.096363636363636)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 21.0, 18.833333333333332)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:39.932427,"(9.0, 20.0, 17.57142857142857)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.096363636363636)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 21.0, 17.9)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:41.070013,"(9.0, 20.0, 17.57142857142857)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.096363636363636)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 23.0, 17.833333333333332)","(6.0, 7.8, 7.707692307692308)"
15-12-2022 13:03:42.260504,"(9.0, 19.5, 18.25)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.109285714285714)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 19.5, 17.833333333333332)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:43.462828,"(9.0, 19.0, 17.0)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.109285714285714)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 19.5, 17.833333333333332)","(6.0, 7.8, 7.44)"
15-12-2022 13:03:44.662709,"(9.0, 19.0, 17.0)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0685714285714285)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 19.5, 19.5)","(6.0, 7.8, 7.699999999999999)"
15-12-2022 13:03:45.869210,"(9.0, 19.0, 17.0)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0685714285714285)","(26.0, 85.0, 54.5)","(12.0, 24.0, 21.77777777777778)","(4.8, 99999, 99990)","(15.0, 22.0, 18.833333333333332)","(6.0, 8.2, 7.8)"
15-12-2022 13:03:47.047555,"(10.0, 23.0, 16.0)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0685714285714285)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 21.0, 18.833333333333332)","(6.0, 8.0, 7.8)"
15-12-2022 13:03:48.216999,"(10.0, 22.0, 15.666666666666666)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.116470588235294)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 21.0, 18.833333333333332)","(6.0, 8.0, 7.8)"
15-12-2022 13:03:49.366170,"(10.0, 22.0, 15.666666666666666)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.116470588235294)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 21.0, 18.833333333333332)","(6.0, 8.2, 7.8)"
15-12-2022 13:03:50.510092,"(10.0, 21.0, 16.75)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 2.875)","(26.0, 85.0, 54.5)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 21.0, 18.833333333333332)","(6.0, 8.4, 7.9)"
15-12-2022 13:03:51.681841,"(10.0, 22.0, 15.666666666666666)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 2.875)","(26.0, 85.0, 61.0)","(12.0, 24.0, 17.333333333333332)","(4.8, 99999, 99990)","(15.0, 21.0, 18.833333333333332)","(6.0, 8.4, 7.9)"
15-12-2022 13:03:52.911095,"(10.0, 21.0, 14.625)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 2.875)","(26.0, 85.0, 61.0)","(12.0, 24.0, 22.57142857142857)","(4.8, 99999, 99990)","(15.0, 20.0, 19.375)","(6.0, 8.8, 8.333333333333334)"
15-12-2022 13:03:54.097328,"(10.0, 21.0, 18.875)","(7.0, 13.0, 11.85)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 22.57142857142857)","(4.8, 99999, 99990)","(15.0, 20.0, 19.166666666666668)","(6.0, 8.8, 8.0)"
15-12-2022 13:03:55.274546,"(10.0, 20.0, 15.0)","(7.0, 12.0, 11.1)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 22.57142857142857)","(4.8, 99999, 99990)","(15.0, 20.0, 19.166666666666668)","(6.0, 8.6, 8.0)"
15-12-2022 13:03:56.464418,"(10.0, 19.5, 18.5)","(7.0, 11.5, 10.26)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 23.230769230769234)","(4.8, 99999, 99990)","(15.0, 20.0, 19.166666666666668)","(6.0, 8.6, 8.6)"
15-12-2022 13:03:57.667186,"(10.0, 19.5, 18.5)","(7.0, 11.5, 10.26)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 22.57142857142857)","(4.8, 99999, 99990)","(15.0, 20.0, 16.5625)","(6.0, 9.2, 8.6)"
15-12-2022 13:03:58.982362,"(10.0, 19.0, 17.375)","(7.0, 11.5, 9.728571428571428)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 21.5)","(4.8, 99999, 99990)","(15.0, 20.0, 17.857142857142858)","(6.0, 9.2, 8.2)"
15-12-2022 13:04:00.199475,"(10.0, 18.5, 17.0)","(7.0, 11.5, 9.728571428571428)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 21.5)","(4.8, 99999, 99990)","(15.0, 19.0, 17.857142857142858)","(6.0, 9.0, 8.2)"
15-12-2022 13:04:01.399454,"(10.0, 23.0, 20.375)","(7.0, 11.5, 9.728571428571428)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 24.0, 18.90909090909091)","(4.8, 99999, 99990)","(15.0, 19.0, 17.5)","(6.0, 9.0, 8.100000000000001)"
15-12-2022 13:04:02.576646,"(10.0, 18.0, 16.625)","(7.0, 11.5, 10.26)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 23.0, 17.5)","(4.8, 99999, 99990)","(15.0, 18.5, 17.5)","(6.0, 8.8, 8.100000000000001)"
15-12-2022 13:04:03.798370,"(10.0, 23.0, 20.375)","(7.0, 11.5, 10.26)","(41.0, 99999, 99990)","(2.2, 3.15, 3.071428571428571)","(26.0, 85.0, 61.0)","(12.0, 21.0, 18.125)","(4.8, 99999, 99990)","(15.0, 18.5, 17.5)","(6.0, 8.8, 8.100000000000001)"
15-12-2022 13:04:04.980938,"(10.0, 23.0, 20.375)","(7.0, 11.5, 10.26)","(41.0, 99999, 99990)","(2.2, 3.15, 2.875)","(26.0, 85.0, 54.5)","(12.0, 19.5, 15.833333333333334)","(4.8, 99999, 99990)","(15.0, 18.5, 15.833333333333334)","(6.0, 8.8, 8.100000000000001)"
15-12-2022 13:04:06.126579,"(10.0, 22.0, 15.666666666666666)","(7.0, 11.5, 9.728571428571428)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0616666666666665)","(26.0, 85.0, 68.14285714285714)","(12.0, 19.5, 15.833333333333334)","(4.8, 99999, 99990)","(15.0, 18.5, 15.833333333333334)","(6.0, 8.8, 8.066666666666666)"
15-12-2022 13:04:07.315954,"(10.0, 21.0, 18.714285714285715)","(7.0, 11.5, 9.728571428571428)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0616666666666665)","(26.0, 85.0, 68.14285714285714)","(12.0, 19.5, 15.666666666666666)","(4.8, 99999, 99990)","(15.0, 18.5, 15.833333333333334)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:08.495911,"(10.0, 21.0, 18.714285714285715)","(7.0, 11.5, 9.728571428571428)","(41.0, 99999, 99990)","(2.2, 3.15, 3.065)","(26.0, 85.0, 68.14285714285714)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(15.0, 18.5, 15.833333333333334)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:09.587121,"(10.0, 20.0, 18.0)","(7.0, 11.5, 10.26)","(41.0, 99999, 99990)","(2.2, 3.15, 3.065)","(26.0, 85.0, 68.14285714285714)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(15.0, 18.5, 15.833333333333334)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:10.726980,"(10.0, 19.5, 18.642857142857142)","(7.0, 10.5, 9.975)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0933333333333333)","(26.0, 85.0, 73.2)","(12.0, 19.0, 16.5)","(4.8, 99999, 99990)","(15.0, 18.5, 17.7)","(6.0, 8.4, 7.65)"
15-12-2022 13:04:11.944325,"(10.0, 19.5, 18.642857142857142)","(7.0, 10.5, 9.975)","(41.0, 99999, 99990)","(2.2, 3.15, 3.0933333333333333)","(26.0, 85.0, 61.400000000000006)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.7)","(6.0, 8.4, 7.65)"
15-12-2022 13:04:13.174865,"(10.0, 19.0, 17.625)","(7.0, 10.5, 9.975)","(41.0, 99999, 99990)","(2.2, 3.15, 3.065)","(26.0, 85.0, 61.400000000000006)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.5)","(6.0, 8.4, 7.8)"
15-12-2022 13:04:14.412470,"(10.0, 19.0, 17.625)","(7.0, 10.5, 9.975)","(41.0, 99999, 99990)","(2.2, 3.15, 3.065)","(26.0, 85.0, 61.400000000000006)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.72222222222222)","(6.0, 8.2, 7.65)"
15-12-2022 13:04:15.654186,"(10.0, 18.5, 17.25)","(7.0, 10.5, 9.975)","(41.0, 99999, 99990)","(2.2, 3.15, 3.065)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.72222222222222)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:16.852792,"(10.0, 18.5, 15.166666666666666)","(7.0, 10.5, 10.56)","(41.0, 99999, 99990)","(2.2, 3.15, 3.065)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.5)","(6.0, 8.4, 8.0)"
15-12-2022 13:04:18.067073,"(10.0, 18.0, 15.0)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.2, 3.15, 3.1091666666666664)","(26.0, 85.0, 54.5)","(12.0, 19.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 18.5, 17.642857142857142)","(6.0, 8.6, 8.066666666666666)"
15-12-2022 13:04:19.211458,"(10.0, 18.0, 15.0)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.2, 3.15, 3.1123076923076924)","(26.0, 85.0, 54.5)","(12.0, 19.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 18.5, 17.642857142857142)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:20.409457,"(10.0, 18.0, 15.0)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.2, 3.15, 2.8000000000000003)","(26.0, 85.0, 54.5)","(12.0, 19.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 18.5, 17.642857142857142)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:21.577672,"(10.0, 18.0, 15.0)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.15, 3.02)","(26.0, 85.0, 54.5)","(12.0, 19.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 18.5, 17.642857142857142)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:22.810442,"(10.0, 25.0, 17.333333333333332)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.05, 3.08)","(26.0, 85.0, 54.5)","(12.0, 19.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 18.5, 17.642857142857142)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:24.051357,"(10.0, 24.0, 16.125)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.15, 2.9050000000000002)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.4, 8.0)"
15-12-2022 13:04:25.261185,"(10.0, 23.0, 19.833333333333332)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.15, 2.83)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.785714285714285)","(6.0, 8.6, 7.933333333333333)"
15-12-2022 13:04:26.403860,"(10.0, 23.0, 19.833333333333332)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.0, 2.83)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.785714285714285)","(6.0, 8.2, 7.933333333333333)"
15-12-2022 13:04:27.560059,"(10.0, 22.0, 17.75)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.0, 2.83)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(6.0, 8.2, 7.933333333333333)"
15-12-2022 13:04:28.771948,"(10.0, 16.5, 13.928571428571429)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 3.0, 2.694)","(26.0, 85.0, 54.5)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.2, 8.100000000000001)"
15-12-2022 13:04:29.968874,"(10.0, 16.0, 15.166666666666666)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.98, 2.7666666666666666)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.8, 8.100000000000001)"
15-12-2022 13:04:31.147842,"(10.0, 16.0, 15.166666666666666)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.98, 2.7666666666666666)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.8, 8.100000000000001)"
15-12-2022 13:04:32.410319,"(10.0, 16.0, 14.125)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.98, 2.7666666666666666)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.6, 8.2)"
15-12-2022 13:04:33.669628,"(10.0, 16.0, 14.125)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.98, 2.386046511627907)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:34.966330,"(10.0, 15.5, 14.5)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.64, 2.576)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 15.833333333333334)","(6.0, 8.4, 8.066666666666666)"
15-12-2022 13:04:36.234887,"(10.0, 15.0, 14.25)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.62, 2.486666666666667)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.5)","(6.0, 8.4, 7.8)"
15-12-2022 13:04:37.428085,"(10.0, 15.0, 14.25)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.62, 2.48)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.5)","(6.0, 8.2, 7.8)"
15-12-2022 13:04:38.639887,"(10.0, 15.0, 14.25)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.25, 2.6, 2.48)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.5)","(6.0, 8.2, 7.8)"
15-12-2022 13:04:39.797087,"(10.0, 15.0, 14.25)","(7.0, 12.0, 9.6)","(41.0, 99999, 99990)","(2.2, 2.6, 2.342441860465116)","(26.0, 85.0, 61.0)","(12.0, 19.0, 15.666666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.5)","(6.0, 8.2, 7.8)"
15-12-2022 13:04:40.912147,"(10.0, 15.0, 14.25)","(7.0, 12.0, 9.733333333333333)","(41.0, 99999, 99990)","(2.2, 2.4, 2.3424513618677043)","(26.0, 85.0, 58.0)","(12.0, 19.0, 15.0)","(4.8, 99999, 99990)","(14.0, 18.5, 17.928571428571427)","(6.0, 8.2, 7.8)"
15-12-2022 13:04:42.016829,"(10.0, 15.5, 14.833333333333334)","(7.0, 12.0, 11.485714285714286)","(41.0, 99999, 99990)","(2.2, 2.4, 2.3424513618677043)","(26.0, 80.0, 72.875)","(12.0, 20.0, 16.666666666666668)","(4.8, 99999, 99990)","(14.0, 18.5, 17.928571428571427)","(6.0, 8.2, 7.8)"
15-12-2022 13:04:43.116713,"(10.0, 15.5, 14.833333333333334)","(7.0, 12.0, 10.4)","(41.0, 99999, 99990)","(2.2, 2.4, 2.3424513618677043)","(26.0, 80.0, 49.5)","(12.0, 20.0, 15.416666666666666)","(4.8, 99999, 99990)","(14.0, 18.5, 17.928571428571427)","(6.0, 8.0, 7.933333333333333)"
15-12-2022 13:04:44.195390,"(10.0, 15.5, 14.833333333333334)","(7.0, 12.0, 11.433333333333334)","(41.0, 99999, 99990)","(2.2, 2.4, 2.341943081452404)","(26.0, 75.0, 49.5)","(12.0, 20.0, 16.166666666666668)","(4.8, 99999, 99990)","(14.0, 18.5, 17.916666666666668)","(6.0, 8.2, 7.933333333333333)"
15-12-2022 13:04:45.302622,"(10.0, 15.5, 14.833333333333334)","(7.0, 12.0, 10.4)","(41.0, 99999, 99990)","(2.2, 2.4, 2.427659574468085)","(26.0, 75.0, 58.0)","(12.0, 19.5, 15.285714285714286)","(4.8, 99999, 99990)","(14.0, 18.5, 23.57142857142857)","(6.0, 8.2, 7.65)"
15-12-2022 13:04:46.417537,"(10.0, 16.0, 13.857142857142858)","(7.0, 13.0, 9.850000000000001)","(41.0, 99999, 99990)","(2.2, 2.46, 2.4253658536585365)","(26.0, 75.0, 82.66666666666666)","(12.0, 20.0, 18.5)","(4.8, 99999, 99990)","(14.0, 27.0, 22.5)","(6.0, 9.4, 7.733333333333333)"
15-12-2022 13:04:47.616094,"(10.0, 16.0, 13.857142857142858)","(7.0, 12.5, 11.677777777777777)","(41.0, 99999, 99990)","(2.2, 2.44, 2.4253658536585365)","(26.0, 90.0, 82.66666666666666)","(12.0, 19.5, 17.833333333333332)","(4.8, 99999, 99990)","(14.0, 26.0, 19.0)","(6.0, 9.4, 7.777777777777778)"
15-12-2022 13:04:48.730259,"(10.0, 15.5, 13.833333333333334)","(7.0, 12.5, 10.75)","(41.0, 99999, 99990)","(2.2, 2.42, 2.3514754098360657)","(26.0, 90.0, 82.77777777777777)","(12.0, 19.5, 16.5)","(4.8, 99999, 99990)","(14.0, 25.0, 22.875)","(6.0, 9.2, 8.44)"
15-12-2022 13:04:49.748770,"(10.0, 15.0, 14.666666666666666)","(7.0, 12.5, 11.4)","(41.0, 99999, 99990)","(2.2, 2.34, 2.2810714285714284)","(26.0, 90.0, 69.0)","(12.0, 19.5, 18.625)","(4.8, 99999, 99990)","(14.0, 25.0, 22.875)","(6.0, 8.6, 8.44)"
15-12-2022 13:04:50.807587,"(10.0, 15.5, 14.590909090909092)","(7.0, 12.5, 11.4)","(41.0, 99999, 99990)","(2.2, 2.34, 2.2810714285714284)","(26.0, 90.0, 69.0)","(12.0, 19.5, 18.625)","(4.8, 99999, 99990)","(14.0, 24.0, 22.636363636363637)","(6.0, 8.6, 8.3)"
15-12-2022 13:04:51.921440,"(10.0, 15.5, 14.590909090909092)","(7.0, 12.5, 11.466666666666667)","(41.0, 99999, 99990)","(2.2, 2.34, 2.27265306122449)","(26.0, 90.0, 59.5)","(12.0, 19.5, 18.5)","(4.8, 99999, 99990)","(14.0, 24.0, 21.2)","(6.0, 8.6, 8.333333333333334)"
15-12-2022 13:04:53.056543,"(10.0, 16.0, 14.615384615384615)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.2, 2.34, 2.27265306122449)","(26.0, 90.0, 59.5)","(12.0, 19.0, 18.5)","(4.8, 99999, 99990)","(14.0, 24.0, 21.2)","(6.0, 9.0, 8.333333333333334)"
15-12-2022 13:04:54.339600,"(10.0, 16.0, 14.615384615384615)","(7.0, 12.0, 10.56)","(41.0, 99999, 99990)","(2.2, 2.34, 2.27265306122449)","(26.0, 90.0, 59.5)","(12.0, 19.0, 18.5)","(4.8, 99999, 99990)","(14.0, 24.0, 20.75)","(6.0, 9.0, 8.333333333333334)"
15-12-2022 13:04:55.511158,"(10.0, 16.0, 14.615384615384615)","(7.0, 12.0, 10.350000000000001)","(41.0, 99999, 99990)","(2.1, 2.34, 2.27375)","(26.0, 90.0, 69.66666666666666)","(12.0, 19.0, 18.5)","(4.8, 99999, 99990)","(14.0, 24.0, 20.75)","(6.0, 9.0, 8.266666666666667)"
