,Disguise,Destini Rebel,Lily Luna Potter,Cement Mixer,Tiger Newly,Thats Rare,Paddy The Baddy,Aston Randal
10-01-2023 14:12:23.946587,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.45)","(8.5, 17.0, 14.333333333333332)","(6.0, 13.5, 7.5285714285714285)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:25.086554,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.45)","(8.5, 17.0, 14.333333333333332)","(6.0, 13.5, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:26.219346,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 12.08)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 14.399999999999999)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:27.373746,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 12.08)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 14.399999999999999)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:28.564618,"(3.3, 6.8, 4.197826086956521)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 14.399999999999999)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:29.734163,"(3.3, 6.8, 4.197826086956521)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:30.990847,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:32.270012,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:33.484449,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:34.663271,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:35.873233,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 10.17142857142857)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:37.153383,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.8)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:38.269475,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.8)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:39.422016,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:40.605234,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:41.900422,"(3.3, 6.8, 4.1152173913043475)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:43.144533,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:44.411313,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:45.554278,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:46.686328,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:47.903421,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:49.025298,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:50.151971,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:51.193216,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:52.298724,"(3.3, 6.8, 4.122727272727273)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:53.431543,"(3.3, 6.8, 3.665)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:54.837952,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:56.054914,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:57.495967,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 13.307692307692308)","(6.0, 11.0, 9.028571428571428)","(8.5, 17.0, 15.311111111111112)","(6.0, 13.0, 10.17142857142857)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 18.076923076923077)"
10-01-2023 14:12:58.985839,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 9.799999999999999)","(6.0, 11.0, 8.8)","(8.5, 17.0, 13.96)","(6.0, 13.0, 9.8)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:00.381011,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 9.799999999999999)","(6.0, 11.0, 8.8)","(8.5, 17.0, 14.9)","(6.0, 13.0, 9.8)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:01.733375,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 9.799999999999999)","(6.0, 11.0, 8.45)","(8.5, 17.0, 14.266666666666666)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:03.101392,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 9.799999999999999)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:04.438571,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 9.45)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:05.718742,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 10.0)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:07.003761,"(3.3, 6.8, 4.1152173913043475)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:08.260797,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:09.549245,"(3.3, 6.8, 4.036363636363636)","(8.5, 17.0, 11.96)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 9.6)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 7.92)","(10.0, 25.0, 16.0)"
10-01-2023 14:13:10.887374,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 11.666666666666666)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 13.0, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.8, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:12.159420,"(3.3, 6.8, 4.1875)","(8.5, 17.0, 11.666666666666666)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.2)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:13.478388,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 10.142857142857142)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.925)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:14.783845,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 9.799999999999999)","(6.0, 11.0, 9.028571428571428)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.925)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:16.274881,"(3.3, 6.6, 5.742857142857142)","(8.5, 17.0, 9.799999999999999)","(6.0, 11.0, 8.8)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:17.565043,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.8)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.280000000000001)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:18.885650,"(3.3, 6.6, 5.583333333333333)","(8.5, 17.0, 11.654545454545454)","(6.0, 11.0, 8.8)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.025)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:20.338040,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 11.654545454545454)","(6.0, 11.0, 9.0)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.025)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:21.742390,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 11.654545454545454)","(6.0, 11.0, 9.0)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:23.279171,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 11.781818181818181)","(6.0, 11.0, 9.0)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.2)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:24.562394,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 11.4)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.925)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:25.895227,"(3.3, 6.6, 5.3999999999999995)","(8.5, 17.0, 11.4)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.925)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:27.199132,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 11.90909090909091)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.280000000000001)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:28.488103,"(3.3, 6.6, 5.616666666666666)","(8.5, 17.0, 12.036363636363635)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.280000000000001)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:29.753902,"(3.3, 6.6, 5.4399999999999995)","(8.5, 17.0, 12.036363636363635)","(6.0, 11.0, 8.857142857142858)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.025)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:31.135402,"(3.3, 6.6, 5.4399999999999995)","(8.5, 17.0, 11.68)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.025)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:32.497494,"(3.3, 6.6, 5.4399999999999995)","(8.5, 17.0, 11.68)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.025)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:33.851970,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.6)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 11.025)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:35.131080,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:36.379616,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:37.691863,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:38.991696,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.85)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:40.231607,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.957142857142857)","(10.0, 25.0, 15.454545454545453)"
10-01-2023 14:13:41.330363,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 15.509090909090908)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:42.526048,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:43.801297,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:45.224698,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:46.679318,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:47.998037,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:49.397758,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:50.819764,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:52.205321,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:53.590354,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:54.931564,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:56.334351,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:57.730057,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:13:59.018774,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:00.395405,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:01.835012,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:03.125427,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:04.421064,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:05.678840,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:06.930797,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:08.374466,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:09.802035,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:11.192542,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.475)","(6.0, 11.0, 8.45)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 10.333333333333332)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
10-01-2023 14:14:12.554091,"(3.3, 6.6, 5.7142857142857135)","(8.5, 17.0, 9.65)","(6.0, 11.0, 9.5)","(8.5, 17.0, 11.799999999999999)","(6.0, 12.5, 11.6875)","(4.6, 5.1, 4.81875)","(5.5, 9.6, 8.133333333333333)","(10.0, 25.0, 12.3125)"
