,Off Beat,Atomic Hope,Shes So Cosmic,Counter Proposal,Little Hercules,Chase Me Lady,Last Date,Rosas Legend
14-12-2022 18:49:08.303076,"(6.0, 7.0, 6.6869565217391305)","(3.0, 3.95, 3.707575757575758)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.15)","(21.0, 60.0, 54.0)","(13.0, 23.0, 18.2)","(41.0, 120.0, 88.5)","(3.5, 4.4, 4.153846153846154)"
14-12-2022 18:49:09.420446,"(6.0, 7.0, 6.6869565217391305)","(3.0, 3.95, 3.707575757575758)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.15)","(21.0, 60.0, 55.63636363636363)","(13.0, 23.0, 19.17391304347826)","(41.0, 120.0, 88.5)","(3.5, 4.4, 4.25)"
14-12-2022 18:49:10.619603,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.707575757575758)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.15)","(21.0, 60.0, 55.63636363636363)","(13.0, 23.0, 19.48)","(41.0, 120.0, 93.0)","(3.5, 4.4, 4.07)"
14-12-2022 18:49:11.798775,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.707575757575758)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.16764705882353)","(21.0, 60.0, 56.44444444444444)","(13.0, 23.0, 19.48)","(41.0, 120.0, 93.0)","(3.4, 4.4, 4.15)"
14-12-2022 18:49:12.769400,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.7214285714285715)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.16764705882353)","(21.0, 60.0, 56.44444444444444)","(13.0, 23.0, 19.48)","(41.0, 120.0, 93.0)","(3.4, 4.3, 4.04)"
14-12-2022 18:49:13.908681,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.526470588235294)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.16764705882353)","(21.0, 60.0, 56.44444444444444)","(13.0, 23.0, 19.48)","(41.0, 120.0, 76.25)","(3.4, 4.4, 4.13)"
14-12-2022 18:49:15.051426,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.63)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.16764705882353)","(21.0, 60.0, 56.44444444444444)","(13.0, 23.0, 19.48)","(41.0, 120.0, 76.25)","(3.4, 4.4, 4.04)"
14-12-2022 18:49:16.188200,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.63)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.16764705882353)","(21.0, 60.0, 56.44444444444444)","(13.0, 23.0, 19.48)","(41.0, 120.0, 76.25)","(3.4, 4.4, 4.13)"
14-12-2022 18:49:17.424348,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.8045454545454547)","(21.0, 80.0, 48.42857142857143)","(3.5, 4.3, 4.16764705882353)","(21.0, 60.0, 56.44444444444444)","(13.0, 23.0, 19.48)","(41.0, 120.0, 76.25)","(3.4, 4.4, 4.04)"
14-12-2022 18:49:18.620193,"(6.0, 7.0, 6.6)","(3.0, 3.95, 3.856666666666667)","(21.0, 80.0, 47.78947368421053)","(3.5, 4.3, 4.197727272727272)","(21.0, 60.0, 57.0)","(13.0, 23.0, 18.875)","(41.0, 120.0, 81.11111111111111)","(3.4, 4.4, 4.140000000000001)"
14-12-2022 18:49:19.798916,"(6.0, 7.0, 6.66060606060606)","(3.0, 3.95, 3.8683333333333336)","(21.0, 80.0, 47.78947368421053)","(3.5, 4.3, 4.197727272727272)","(21.0, 60.0, 56.173913043478265)","(13.0, 23.0, 20.236842105263158)","(41.0, 120.0, 74.34782608695652)","(3.4, 4.4, 4.091304347826087)"
14-12-2022 18:49:20.912608,"(6.0, 6.8, 6.643478260869565)","(3.0, 3.95, 3.861764705882353)","(21.0, 80.0, 47.7)","(3.5, 4.3, 4.197727272727272)","(21.0, 60.0, 60.45454545454545)","(13.0, 23.0, 21.454545454545453)","(41.0, 120.0, 82.5)","(3.4, 4.3, 4.091304347826087)"
14-12-2022 18:49:21.937594,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.95, 3.8136363636363635)","(21.0, 80.0, 47.7)","(3.5, 4.3, 4.197727272727272)","(21.0, 65.0, 60.45454545454545)","(13.0, 22.0, 21.454545454545453)","(41.0, 120.0, 82.5)","(3.4, 4.3, 4.141666666666667)"
14-12-2022 18:49:23.099551,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.95, 3.74375)","(21.0, 80.0, 47.7)","(3.5, 4.3, 4.197727272727272)","(21.0, 65.0, 62.91666666666667)","(13.0, 22.0, 19.7)","(41.0, 120.0, 76.25)","(3.4, 4.2, 3.9)"
14-12-2022 18:49:24.239826,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.95, 3.7928571428571427)","(21.0, 80.0, 47.7)","(3.4, 4.3, 4.197727272727272)","(21.0, 65.0, 62.91666666666667)","(13.0, 22.0, 19.7)","(41.0, 120.0, 82.5)","(3.4, 4.3, 4.083333333333334)"
14-12-2022 18:49:25.348499,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.95, 3.782608695652174)","(21.0, 80.0, 47.7)","(3.4, 4.3, 4.197727272727272)","(21.0, 65.0, 63.275862068965516)","(13.0, 22.0, 19.484375)","(41.0, 120.0, 92.5)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:26.613567,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.8)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(21.0, 65.0, 63.275862068965516)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 96.81818181818181)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:27.723397,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.8)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(21.0, 65.0, 63.529411764705884)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 91.25)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:28.811109,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.857142857142857)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(21.0, 65.0, 64.24242424242425)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 95.0)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:29.936246,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.790909090909091)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(21.0, 65.0, 64.24242424242425)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 91.25)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:31.122066,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.7)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.24242424242425)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 95.0)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:32.252688,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.75)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.24242424242425)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 91.25)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:33.431942,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.73125)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 60.8)","(13.0, 22.0, 19.484375)","(41.0, 100.0, 91.25)","(3.4, 4.2, 4.083333333333334)"
14-12-2022 18:49:34.666981,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.6545454545454548)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 63.25)","(13.0, 22.0, 20.184210526315788)","(41.0, 100.0, 95.0)","(3.4, 4.2, 3.879166666666667)"
14-12-2022 18:49:36.001947,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.9, 3.7289473684210526)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 63.25)","(13.0, 22.0, 20.184210526315788)","(41.0, 100.0, 95.0)","(3.4, 4.2, 3.879166666666667)"
14-12-2022 18:49:37.182483,"(6.0, 6.8, 6.564285714285714)","(3.0, 3.95, 3.7289473684210526)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 63.25)","(13.0, 22.0, 20.285714285714285)","(41.0, 100.0, 91.25)","(3.4, 4.2, 4.018518518518518)"
14-12-2022 18:49:38.251480,"(6.0, 6.8, 6.564285714285714)","(3.0, 4.0, 3.9972222222222222)","(21.0, 80.0, 47.78947368421053)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.04545454545455)","(13.0, 22.0, 20.285714285714285)","(41.0, 100.0, 91.25)","(3.4, 4.1, 3.9071428571428575)"
14-12-2022 18:49:39.402280,"(6.0, 6.8, 6.564285714285714)","(3.0, 4.3, 4.235833333333333)","(21.0, 80.0, 53.81818181818182)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.04545454545455)","(13.0, 22.0, 20.285714285714285)","(41.0, 100.0, 98.0)","(3.4, 3.95, 3.866)"
14-12-2022 18:49:40.531081,"(6.0, 6.8, 6.564285714285714)","(3.0, 4.3, 4.198684210526316)","(21.0, 80.0, 51.578947368421055)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.04545454545455)","(13.0, 22.0, 20.333333333333332)","(41.0, 100.0, 90.0)","(3.4, 3.95, 3.8555555555555556)"
14-12-2022 18:49:41.638378,"(6.0, 6.8, 6.568421052631579)","(3.0, 4.3, 4.198684210526316)","(21.0, 80.0, 51.578947368421055)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.04545454545455)","(13.0, 22.0, 20.333333333333332)","(41.0, 110.0, 90.0)","(3.4, 4.0, 3.8842105263157896)"
14-12-2022 18:49:42.752922,"(6.0, 6.8, 6.6482758620689655)","(3.0, 4.3, 4.198684210526316)","(21.0, 80.0, 51.578947368421055)","(3.4, 4.3, 4.197727272727272)","(26.0, 65.0, 64.04545454545455)","(13.0, 22.0, 20.333333333333332)","(41.0, 110.0, 90.0)","(3.4, 3.95, 3.8842105263157896)"
14-12-2022 18:49:43.977287,"(6.0, 6.8, 6.653333333333333)","(3.0, 4.3, 4.091304347826087)","(21.0, 80.0, 51.578947368421055)","(3.4, 4.3, 4.161538461538462)","(26.0, 65.0, 61.2)","(13.0, 22.0, 20.0)","(41.0, 110.0, 92.0)","(3.4, 3.95, 3.875)"
14-12-2022 18:49:45.070799,"(6.0, 6.8, 6.653333333333333)","(3.0, 4.3, 4.06)","(21.0, 80.0, 51.578947368421055)","(3.4, 4.3, 4.202173913043478)","(26.0, 65.0, 62.69565217391305)","(13.0, 22.0, 20.0)","(41.0, 110.0, 92.0)","(3.4, 4.0, 3.875)"
14-12-2022 18:49:46.215718,"(6.0, 6.8, 6.78)","(3.1, 4.3, 4.140217391304348)","(21.0, 80.0, 55.0)","(3.4, 4.3, 4.136363636363637)","(26.0, 70.0, 63.07692307692308)","(13.0, 22.0, 20.0)","(41.0, 110.0, 87.82608695652173)","(3.4, 4.0, 3.8421052631578947)"
14-12-2022 18:49:47.271224,"(6.0, 6.8, 6.78)","(3.1, 4.3, 4.140217391304348)","(21.0, 70.0, 55.0)","(3.4, 4.2, 4.136363636363637)","(26.0, 65.0, 75.47619047619048)","(13.0, 22.0, 20.0)","(41.0, 100.0, 87.82608695652173)","(3.4, 4.0, 3.8421052631578947)"
14-12-2022 18:49:48.367676,"(6.0, 6.8, 6.78)","(3.1, 4.3, 4.146875)","(21.0, 70.0, 50.60606060606061)","(3.4, 4.2, 4.136363636363637)","(26.0, 85.0, 77.3076923076923)","(13.0, 22.0, 20.0)","(41.0, 100.0, 87.82608695652173)","(3.4, 4.0, 3.8909090909090907)"
14-12-2022 18:49:49.509651,"(6.0, 7.0, 6.866666666666666)","(3.1, 4.2, 4.181481481481482)","(21.0, 70.0, 49.294117647058826)","(3.4, 4.2, 4.1125)","(26.0, 85.0, 78.54838709677419)","(13.0, 22.0, 20.0)","(41.0, 100.0, 87.82608695652173)","(3.3, 4.0, 3.8588235294117648)"
14-12-2022 18:49:50.734516,"(6.0, 7.2, 7.1692307692307695)","(3.1, 4.2, 4.033333333333333)","(21.0, 70.0, 49.333333333333336)","(3.4, 4.2, 4.133333333333334)","(26.0, 85.0, 81.5625)","(13.0, 22.0, 20.0)","(41.0, 100.0, 84.5)","(3.3, 4.0, 3.91)"
14-12-2022 18:49:51.988248,"(6.0, 7.4, 7.133333333333334)","(3.1, 4.0, 3.9)","(21.0, 70.0, 49.333333333333336)","(3.4, 4.2, 4.133333333333334)","(26.0, 90.0, 81.5625)","(13.0, 22.0, 20.0)","(41.0, 95.0, 84.13793103448276)","(3.3, 4.0, 3.9147058823529415)"
14-12-2022 18:49:53.130378,"(6.0, 7.4, 6.76)","(3.1, 4.0, 3.84)","(21.0, 70.0, 49.333333333333336)","(3.4, 4.2, 4.133333333333334)","(26.0, 90.0, 81.5625)","(13.0, 22.0, 20.0)","(41.0, 95.0, 83.75)","(3.3, 3.95, 3.918181818181818)"
14-12-2022 18:49:54.294071,"(6.0, 7.4, 6.92)","(3.1, 4.0, 3.810526315789474)","(21.0, 70.0, 50.625)","(3.4, 4.2, 4.133333333333334)","(26.0, 90.0, 81.5625)","(13.0, 22.0, 20.0)","(41.0, 95.0, 81.875)","(3.3, 4.1, 3.9518518518518517)"
14-12-2022 18:49:55.413238,"(6.0, 7.4, 6.95)","(3.1, 3.85, 3.6333333333333333)","(21.0, 70.0, 50.625)","(3.4, 4.2, 4.290909090909091)","(26.0, 90.0, 81.5625)","(13.0, 22.0, 20.0)","(41.0, 95.0, 83.75)","(3.3, 4.1, 3.9518518518518517)"
14-12-2022 18:49:56.485718,"(6.0, 7.4, 6.859999999999999)","(3.1, 3.8, 3.775)","(21.0, 70.0, 50.625)","(3.4, 4.4, 4.258823529411765)","(26.0, 90.0, 77.5)","(13.0, 22.0, 20.0)","(41.0, 95.0, 81.875)","(3.3, 4.1, 3.8545454545454545)"
14-12-2022 18:49:57.559459,"(6.0, 7.4, 7.08235294117647)","(3.1, 3.8, 3.64375)","(21.0, 70.0, 50.625)","(3.4, 4.4, 4.258823529411765)","(26.0, 90.0, 77.5)","(13.0, 22.0, 20.0)","(41.0, 95.0, 81.875)","(3.3, 3.9, 3.9476190476190474)"
14-12-2022 18:49:58.708278,"(6.0, 7.4, 6.859999999999999)","(3.1, 3.75, 3.6166666666666667)","(21.0, 60.0, 50.55555555555556)","(3.4, 4.4, 4.28)","(26.0, 90.0, 81.66666666666667)","(13.0, 22.0, 20.0)","(41.0, 95.0, 83.75)","(3.3, 4.1, 3.9857142857142853)"
14-12-2022 18:49:59.845007,"(6.0, 7.4, 6.95)","(3.1, 3.75, 3.581578947368421)","(21.0, 60.0, 50.55555555555556)","(3.4, 4.4, 4.28)","(26.0, 90.0, 83.75)","(13.0, 22.0, 20.0)","(41.0, 95.0, 81.875)","(3.3, 4.1, 3.9857142857142858)"
14-12-2022 18:50:00.973015,"(6.0, 7.4, 7.08235294117647)","(3.1, 3.7, 3.65)","(21.0, 60.0, 50.55555555555556)","(3.4, 4.4, 4.28)","(26.0, 90.0, 83.75)","(13.0, 22.0, 20.0)","(41.0, 95.0, 83.75)","(3.3, 4.1, 3.9857142857142858)"
14-12-2022 18:50:02.109200,"(6.0, 7.4, 6.859999999999999)","(3.1, 3.7, 3.6307692307692307)","(21.0, 60.0, 50.55555555555556)","(3.4, 4.4, 4.325)","(26.0, 90.0, 83.75)","(13.0, 22.0, 20.0)","(41.0, 95.0, 81.875)","(3.3, 4.1, 3.973809523809524)"
14-12-2022 18:50:03.235090,"(6.0, 7.2, 7.066666666666666)","(3.1, 3.6, 3.575)","(21.0, 60.0, 50.55555555555556)","(3.4, 4.4, 4.325)","(31.0, 90.0, 83.75)","(13.0, 22.0, 20.0)","(41.0, 95.0, 81.875)","(3.3, 4.0, 3.996875)"
14-12-2022 18:50:04.306856,"(6.0, 7.2, 7.0285714285714285)","(3.1, 3.55, 3.5185185185185186)","(21.0, 60.0, 50.55555555555556)","(3.4, 4.4, 4.166804979253112)","(31.0, 85.0, 82.64705882352942)","(13.0, 22.0, 20.153846153846153)","(41.0, 95.0, 81.95652173913044)","(3.3, 4.1, 4.1875)"
14-12-2022 18:50:05.432805,"(6.0, 7.4, 7.300000000000001)","(3.1, 3.7, 3.6555555555555554)","(21.0, 60.0, 50.588235294117645)","(3.4, 3.7, 3.772222222222222)","(31.0, 85.0, 83.75)","(13.0, 22.0, 20.285714285714285)","(41.0, 95.0, 66.15384615384616)","(3.3, 4.2, 4.064285714285714)"
14-12-2022 18:50:06.610788,"(6.0, 7.6, 6.894117647058823)","(3.0, 3.7, 3.626315789473684)","(21.0, 60.0, 50.588235294117645)","(3.4, 3.95, 3.7666666666666666)","(31.0, 85.0, 83.75)","(13.0, 22.0, 20.285714285714285)","(41.0, 80.0, 68.75)","(3.3, 4.3, 4.01304347826087)"
14-12-2022 18:50:07.758390,"(6.0, 7.6, 6.8999999999999995)","(3.0, 3.7, 3.6192307692307693)","(21.0, 60.0, 50.714285714285715)","(3.4, 3.95, 4.0634146341463415)","(31.0, 85.0, 83.75)","(13.0, 22.0, 20.666666666666668)","(41.0, 80.0, 68.75)","(3.3, 4.3, 4.024)"
14-12-2022 18:50:08.782811,"(6.0, 7.6, 6.85)","(3.0, 3.7, 3.646153846153846)","(21.0, 60.0, 50.714285714285715)","(3.4, 4.1, 4.0634146341463415)","(31.0, 85.0, 83.75)","(13.0, 22.0, 20.0)","(41.0, 80.0, 66.15384615384616)","(3.3, 4.3, 4.07)"
14-12-2022 18:50:09.824570,"(6.0, 7.6, 7.035294117647059)","(3.0, 3.7, 3.6307692307692307)","(21.0, 60.0, 50.714285714285715)","(3.4, 4.2, 4.140000000000001)","(31.0, 85.0, 83.75)","(13.0, 22.0, 20.0)","(41.0, 80.0, 68.75)","(3.3, 4.3, 4.057142857142857)"
14-12-2022 18:50:10.942583,"(6.0, 7.4, 7.08235294117647)","(3.0, 3.7, 3.5838709677419356)","(21.0, 60.0, 47.86666666666667)","(3.4, 4.2, 4.118181818181818)","(31.0, 85.0, 81.66666666666667)","(13.0, 22.0, 20.76923076923077)","(41.0, 80.0, 66.15384615384616)","(3.3, 4.2, 4.038235294117647)"
14-12-2022 18:50:12.041581,"(6.0, 7.4, 7.222222222222222)","(3.0, 3.6, 3.523529411764706)","(21.0, 60.0, 47.86666666666667)","(3.4, 4.2, 4.288888888888889)","(31.0, 85.0, 81.66666666666667)","(13.0, 22.0, 23.0)","(41.0, 80.0, 69.61538461538461)","(3.3, 4.2, 4.0095238095238095)"
14-12-2022 18:50:13.256811,"(6.0, 7.4, 7.260869565217392)","(3.0, 3.6, 3.5347826086956524)","(21.0, 60.0, 50.25)","(3.4, 4.3, 4.288888888888889)","(31.0, 85.0, 81.66666666666667)","(13.0, 25.0, 22.428571428571427)","(41.0, 80.0, 72.5)","(3.3, 4.2, 3.9136363636363636)"
14-12-2022 18:50:14.436220,"(6.0, 7.4, 7.260869565217392)","(3.0, 3.6, 3.5347826086956524)","(21.0, 60.0, 50.25)","(3.4, 4.3, 4.288888888888889)","(31.0, 85.0, 81.66666666666667)","(13.0, 25.0, 22.857142857142858)","(41.0, 80.0, 72.5)","(3.3, 4.2, 3.9285714285714284)"
14-12-2022 18:50:15.549124,"(6.0, 7.4, 7.260869565217392)","(3.0, 3.6, 3.5166666666666666)","(26.0, 60.0, 50.25)","(3.4, 4.4, 4.088888888888889)","(31.0, 85.0, 81.66666666666667)","(13.0, 25.0, 24.692307692307693)","(31.0, 80.0, 72.5)","(3.4, 4.1, 4.05)"
14-12-2022 18:50:16.633337,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.514)","(26.0, 60.0, 50.25)","(3.4, 4.1, 4.185714285714286)","(31.0, 85.0, 82.5)","(13.0, 27.0, 24.77777777777778)","(31.0, 80.0, 70.86956521739131)","(3.4, 4.1, 3.957142857142857)"
14-12-2022 18:50:17.717730,"(6.0, 7.2, 7.032258064516129)","(3.0, 3.5, 3.4972222222222222)","(26.0, 60.0, 50.25)","(3.4, 4.2, 4.173333333333334)","(31.0, 85.0, 82.5)","(13.0, 27.0, 23.307692307692307)","(31.0, 80.0, 70.86956521739131)","(3.4, 4.1, 3.957142857142857)"
14-12-2022 18:50:18.773682,"(6.0, 7.4, 7.181818181818182)","(3.0, 3.5, 3.4886363636363638)","(26.0, 60.0, 50.25)","(3.4, 4.2, 4.155555555555556)","(31.0, 85.0, 82.5)","(13.0, 27.0, 23.357142857142858)","(31.0, 80.0, 70.86956521739131)","(3.4, 4.1, 3.957142857142857)"
14-12-2022 18:50:19.890708,"(6.0, 7.4, 7.2)","(3.0, 3.5, 3.475)","(26.0, 60.0, 44.857142857142854)","(3.4, 4.2, 3.953846153846154)","(31.0, 85.0, 79.0909090909091)","(13.0, 28.0, 23.416666666666668)","(31.0, 80.0, 71.13636363636364)","(3.4, 4.1, 3.98)"
14-12-2022 18:50:21.049691,"(6.0, 7.6, 7.375)","(3.0, 3.5, 3.4166666666666665)","(26.0, 46.0, 45.0)","(3.4, 4.3, 4.179411764705883)","(31.0, 90.0, 83.33333333333333)","(13.0, 28.0, 24.735294117647058)","(31.0, 80.0, 67.8125)","(3.4, 4.1, 3.9650000000000003)"
14-12-2022 18:50:22.211792,"(6.0, 7.6, 7.356521739130435)","(3.0, 3.5, 3.4916666666666667)","(26.0, 48.0, 45.0)","(3.4, 4.2, 4.179411764705883)","(31.0, 90.0, 83.33333333333333)","(14.0, 29.0, 24.735294117647058)","(31.0, 80.0, 69.73684210526315)","(3.3, 4.1, 4.0181818181818185)"
14-12-2022 18:50:23.268254,"(6.0, 7.6, 7.356521739130435)","(3.0, 3.55, 3.3833333333333333)","(26.0, 60.0, 45.333333333333336)","(3.4, 4.3, 4.16764705882353)","(31.0, 90.0, 83.33333333333333)","(14.0, 29.0, 25.28205128205128)","(31.0, 80.0, 71.875)","(3.3, 4.2, 4.033333333333333)"
14-12-2022 18:50:24.351992,"(6.0, 7.6, 7.384615384615384)","(3.0, 3.5, 3.4909090909090907)","(26.0, 55.0, 49.5)","(3.4, 4.3, 4.188571428571429)","(31.0, 90.0, 83.33333333333333)","(14.0, 29.0, 25.28205128205128)","(31.0, 80.0, 71.875)","(3.3, 4.2, 3.98125)"
14-12-2022 18:50:25.536713,"(6.0, 7.4, 7.276923076923077)","(3.0, 3.5, 3.565714285714286)","(26.0, 55.0, 45.0)","(3.4, 4.2, 4.185714285714286)","(31.0, 90.0, 83.33333333333333)","(14.0, 29.0, 25.133333333333333)","(31.0, 80.0, 71.875)","(3.3, 4.2, 3.975)"
14-12-2022 18:50:26.641327,"(6.0, 7.6, 7.449999999999999)","(3.0, 3.6, 3.565714285714286)","(26.0, 60.0, 45.88235294117647)","(3.4, 4.2, 4.177777777777778)","(31.0, 90.0, 83.33333333333333)","(14.0, 29.0, 25.133333333333333)","(31.0, 80.0, 69.73684210526315)","(3.3, 4.2, 3.9705882352941173)"
14-12-2022 18:50:27.813638,"(6.0, 7.6, 7.3428571428571425)","(3.0, 3.6, 3.591279069767442)","(26.0, 60.0, 45.88235294117647)","(3.4, 4.2, 4.177777777777778)","(31.0, 90.0, 82.5)","(14.0, 29.0, 25.133333333333333)","(31.0, 80.0, 67.8125)","(3.3, 4.1, 3.9705882352941173)"
14-12-2022 18:50:29.024833,"(6.0, 7.6, 7.276923076923077)","(3.0, 3.6, 3.5035714285714286)","(26.0, 60.0, 45.88235294117647)","(3.4, 4.2, 4.18)","(31.0, 90.0, 82.5)","(14.0, 29.0, 25.133333333333333)","(31.0, 80.0, 67.8125)","(3.3, 4.1, 4.006896551724138)"
14-12-2022 18:50:30.231402,"(6.0, 7.4, 7.24)","(3.0, 3.55, 3.5035714285714286)","(26.0, 60.0, 45.88235294117647)","(3.4, 4.2, 4.175)","(31.0, 90.0, 82.5)","(14.0, 29.0, 26.058823529411764)","(31.0, 80.0, 67.8125)","(3.3, 4.2, 3.9583333333333335)"
14-12-2022 18:50:31.406974,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.4794117647058824)","(26.0, 60.0, 45.88235294117647)","(3.4, 4.2, 4.180952380952381)","(31.0, 90.0, 82.5)","(14.0, 29.0, 26.125)","(31.0, 80.0, 69.73684210526315)","(3.3, 4.2, 3.9194444444444443)"
14-12-2022 18:50:32.571500,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.4633333333333334)","(26.0, 60.0, 49.09090909090909)","(3.4, 4.2, 4.180952380952381)","(31.0, 90.0, 82.5)","(14.0, 29.0, 25.972972972972972)","(31.0, 80.0, 69.73684210526315)","(3.3, 4.1, 3.911111111111111)"
14-12-2022 18:50:33.762858,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.46875)","(26.0, 60.0, 49.09090909090909)","(3.4, 4.2, 4.180952380952381)","(31.0, 90.0, 80.0)","(15.0, 29.0, 25.5)","(41.0, 80.0, 66.42857142857143)","(3.4, 4.1, 3.9125)"
14-12-2022 18:50:34.894869,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.488095238095238)","(26.0, 55.0, 46.26470588235294)","(3.4, 4.2, 4.180952380952381)","(31.0, 85.0, 79.375)","(15.0, 29.0, 25.387096774193548)","(41.0, 75.0, 67.14285714285714)","(3.4, 4.1, 3.911111111111111)"
14-12-2022 18:50:35.880519,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.6, 3.566666666666667)","(26.0, 55.0, 45.73684210526316)","(3.4, 4.2, 4.180952380952381)","(31.0, 85.0, 79.375)","(15.0, 29.0, 25.387096774193548)","(41.0, 75.0, 67.4)","(3.4, 4.1, 3.911111111111111)"
14-12-2022 18:50:37.053434,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.533333333333333)","(26.0, 55.0, 45.69230769230769)","(3.4, 4.2, 4.180952380952381)","(31.0, 85.0, 79.375)","(15.0, 29.0, 25.387096774193548)","(41.0, 75.0, 66.36363636363636)","(3.4, 4.1, 3.911111111111111)"
14-12-2022 18:50:38.262820,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.538095238095238)","(26.0, 55.0, 45.73684210526316)","(3.4, 4.2, 4.277319587628866)","(31.0, 85.0, 79.375)","(15.0, 29.0, 25.387096774193548)","(41.0, 75.0, 65.89285714285714)","(3.4, 4.1, 3.911111111111111)"
14-12-2022 18:50:39.456794,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.538095238095238)","(26.0, 55.0, 45.69230769230769)","(3.4, 4.3, 4.298058252427184)","(31.0, 85.0, 79.375)","(15.0, 29.0, 27.25)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.1, 3.9210526315789473)"
14-12-2022 18:50:40.630125,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.529166666666667)","(26.0, 55.0, 45.69230769230769)","(3.4, 4.3, 4.3448)","(31.0, 85.0, 79.375)","(16.0, 28.0, 27.25)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.0, 3.8899999999999997)"
