,Fun Idol,Burn Rate,Dr Bella,Dan Dan,Dr Rogan,Phelan Seedy,Down Under Boy,Superb
14-12-2022 19:24:21.679756,"(4.0, 5.1, 5.095652173913043)","(3.3, 3.85, 3.7983870967741935)","(41.0, 55.0, 50.95238095238095)","(6.5, 11.0, 9.933333333333334)","(7.5, 11.0, 9.962162162162162)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.988235294117647)","(41.0, 120.0, 117.56944444444444)"
14-12-2022 19:24:22.841818,"(4.0, 5.1, 5.0)","(3.3, 3.85, 3.7983870967741935)","(41.0, 55.0, 50.95238095238095)","(6.5, 11.0, 10.100000000000001)","(7.5, 11.0, 9.962162162162162)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.988235294117647)","(41.0, 120.0, 117.56944444444444)"
14-12-2022 19:24:24.104740,"(4.0, 5.1, 5.0625)","(3.3, 3.85, 3.7983870967741935)","(41.0, 55.0, 50.95238095238095)","(6.5, 11.0, 10.657142857142857)","(7.5, 11.0, 9.655999999999999)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.988235294117647)","(41.0, 120.0, 101.25)"
14-12-2022 19:24:25.435610,"(4.0, 5.1, 5.076923076923077)","(3.3, 3.85, 3.7552631578947366)","(41.0, 55.0, 50.95238095238095)","(6.5, 11.0, 11.238095238095237)","(7.5, 11.0, 10.205405405405406)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.975)","(41.0, 120.0, 101.25)"
14-12-2022 19:24:26.766441,"(4.0, 5.2, 4.96)","(3.3, 3.85, 3.7907894736842107)","(41.0, 55.0, 50.95238095238095)","(6.5, 12.0, 11.314285714285715)","(7.5, 11.0, 10.091891891891892)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.975)","(41.0, 120.0, 108.46153846153845)"
14-12-2022 19:24:28.013180,"(4.0, 5.2, 4.96)","(3.3, 3.85, 3.7907894736842107)","(41.0, 55.0, 50.95238095238095)","(6.5, 12.0, 11.314285714285715)","(7.5, 11.0, 10.091891891891892)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.975)","(41.0, 120.0, 108.46153846153845)"
14-12-2022 19:24:29.296962,"(4.0, 5.1, 5.0181818181818185)","(3.3, 3.85, 3.7907894736842107)","(41.0, 55.0, 50.95238095238095)","(6.5, 12.0, 11.4)","(7.5, 11.0, 10.091891891891892)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.975)","(41.0, 120.0, 101.25)"
14-12-2022 19:24:30.607907,"(4.0, 5.1, 5.0181818181818185)","(3.3, 3.85, 3.7907894736842107)","(41.0, 55.0, 50.95238095238095)","(6.5, 12.0, 11.4)","(7.5, 11.0, 10.091891891891892)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.2, 3.82)","(41.0, 120.0, 101.25)"
14-12-2022 19:24:31.870101,"(3.9, 5.1, 5.0181818181818185)","(3.3, 3.85, 3.79)","(41.0, 55.0, 50.666666666666664)","(6.5, 12.0, 11.272727272727273)","(7.5, 11.0, 10.091891891891892)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.1, 4.058333333333333)","(41.0, 120.0, 101.25)"
14-12-2022 19:24:32.989559,"(3.9, 5.1, 4.916666666666667)","(3.3, 3.85, 3.7948275862068965)","(41.0, 55.0, 52.94736842105263)","(6.5, 12.0, 11.272727272727273)","(7.5, 11.0, 10.091891891891892)","(13.0, 15.5, 14.605263157894736)","(3.3, 4.1, 3.939285714285714)","(41.0, 120.0, 108.46153846153845)"
14-12-2022 19:24:34.214053,"(3.9, 5.1, 4.913333333333334)","(3.3, 3.85, 3.7948275862068965)","(41.0, 55.0, 52.94736842105263)","(6.5, 12.0, 11.272727272727273)","(7.5, 11.0, 10.11578947368421)","(13.0, 15.5, 14.285714285714286)","(3.3, 4.1, 3.8833333333333333)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:35.464032,"(3.9, 5.1, 4.92)","(3.3, 3.85, 3.7)","(41.0, 55.0, 52.94736842105263)","(6.5, 12.0, 11.052631578947368)","(7.5, 11.0, 10.066666666666666)","(13.0, 15.5, 14.444444444444445)","(3.3, 4.0, 3.97)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:36.834037,"(3.9, 5.1, 4.933333333333334)","(3.3, 4.1, 3.9604651162790696)","(41.0, 55.0, 52.94736842105263)","(6.5, 12.0, 11.333333333333334)","(7.5, 11.0, 9.841379310344827)","(13.0, 15.0, 14.0625)","(3.3, 4.0, 3.9555555555555557)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:38.201012,"(3.9, 5.1, 4.933333333333334)","(3.3, 4.1, 3.9470588235294115)","(41.0, 55.0, 63.64705882352941)","(6.5, 12.0, 11.333333333333334)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.041666666666666)","(3.3, 4.0, 3.986666666666667)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:39.467419,"(3.9, 5.1, 4.9222222222222225)","(3.3, 4.1, 3.996)","(41.0, 65.0, 63.64705882352941)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.041666666666666)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:40.688987,"(3.9, 5.1, 4.9222222222222225)","(3.3, 4.0, 3.9521739130434783)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.272727272727273)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.041666666666666)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:41.901970,"(3.9, 5.1, 4.9222222222222225)","(3.3, 4.0, 3.9521739130434783)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.272727272727273)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.029411764705882)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:43.113157,"(3.9, 5.1, 4.9222222222222225)","(3.3, 4.0, 3.9521739130434783)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:44.167290,"(3.9, 5.0, 4.914285714285715)","(3.3, 4.1, 4.009090909090909)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:45.292503,"(3.9, 5.0, 4.868)","(3.3, 4.1, 4.084210526315789)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 9.841379310344827)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:46.527148,"(3.9, 5.0, 4.89)","(3.3, 4.1, 4.066666666666666)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 10.066666666666666)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 110.625)"
14-12-2022 19:24:47.777333,"(3.9, 5.0, 4.908333333333333)","(3.3, 4.1, 4.084210526315789)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 9.879999999999999)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 117.6027397260274)"
14-12-2022 19:24:49.054369,"(3.9, 5.0, 4.908333333333333)","(3.3, 4.1, 4.079166666666667)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.307692307692308)","(7.5, 11.0, 9.879999999999999)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 117.6027397260274)"
14-12-2022 19:24:50.266417,"(3.9, 5.0, 4.868)","(3.3, 4.1, 4.06551724137931)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.28)","(7.5, 11.0, 9.879999999999999)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 117.6027397260274)"
14-12-2022 19:24:51.424967,"(3.9, 5.0, 4.816666666666666)","(3.3, 4.1, 4.079166666666667)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.28)","(7.5, 11.0, 9.879999999999999)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 117.6027397260274)"
14-12-2022 19:24:52.599324,"(3.9, 5.0, 4.816666666666666)","(3.3, 4.1, 4.086363636363636)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.28)","(7.5, 11.0, 9.879999999999999)","(13.0, 14.5, 14.045454545454545)","(3.3, 4.0, 3.988235294117647)","(41.0, 120.0, 117.6027397260274)"
14-12-2022 19:24:53.708321,"(3.9, 5.0, 4.872727272727273)","(3.3, 4.1, 4.07037037037037)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.28)","(7.5, 11.0, 9.879999999999999)","(13.0, 14.5, 14.0625)","(3.3, 4.0, 3.88125)","(41.0, 120.0, 98.57142857142857)"
14-12-2022 19:24:54.828753,"(3.9, 4.7, 4.614772727272727)","(3.3, 4.1, 4.069230769230769)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.28)","(7.5, 11.0, 9.95)","(13.0, 14.5, 14.0625)","(3.3, 4.1, 3.9157894736842107)","(41.0, 120.0, 115.71428571428572)"
14-12-2022 19:24:55.933700,"(3.9, 4.7, 4.601298701298701)","(3.3, 4.1, 4.086363636363636)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.28)","(7.5, 11.0, 9.95)","(13.0, 14.5, 14.0625)","(3.3, 4.1, 3.88125)","(41.0, 120.0, 117.5)"
14-12-2022 19:24:57.112708,"(3.9, 4.7, 4.434883720930233)","(3.3, 4.1, 4.078571428571428)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.475)","(7.5, 11.0, 9.95)","(12.0, 14.5, 14.0625)","(3.3, 4.1, 3.95)","(41.0, 120.0, 117.5)"
14-12-2022 19:24:58.389973,"(3.9, 4.7, 4.4185185185185185)","(3.3, 4.1, 4.057894736842105)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.475)","(7.5, 11.0, 9.95)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.95)","(41.0, 120.0, 117.5)"
14-12-2022 19:24:59.597354,"(3.9, 4.7, 4.516867469879518)","(3.3, 4.1, 4.073333333333333)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.475)","(7.5, 11.0, 9.95)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.95)","(41.0, 120.0, 117.5)"
14-12-2022 19:25:00.764616,"(3.9, 4.7, 4.532967032967033)","(3.3, 4.1, 4.073333333333333)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.475)","(7.5, 11.0, 9.707692307692307)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.975)","(41.0, 120.0, 117.5)"
14-12-2022 19:25:01.907235,"(3.9, 4.7, 4.533333333333333)","(3.3, 4.1, 4.055)","(41.0, 65.0, 54.5)","(6.5, 12.0, 11.447368421052632)","(7.5, 11.0, 9.707692307692307)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.975)","(41.0, 120.0, 117.5)"
14-12-2022 19:25:03.022783,"(3.8, 4.7, 4.533333333333333)","(3.3, 4.1, 4.055)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.447368421052632)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.990625)","(51.0, 120.0, 117.5)"
14-12-2022 19:25:04.140112,"(3.8, 4.7, 4.533333333333333)","(3.3, 4.2, 4.1692307692307695)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.48)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.9884615384615385)","(51.0, 120.0, 117.5)"
14-12-2022 19:25:05.274328,"(3.8, 4.7, 4.533333333333333)","(3.3, 4.2, 4.1375)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.48)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.9884615384615385)","(51.0, 120.0, 118.23529411764706)"
14-12-2022 19:25:06.360989,"(3.8, 4.7, 4.533333333333333)","(3.3, 4.2, 4.104761904761905)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.133333333333333)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.9884615384615385)","(51.0, 120.0, 118.23529411764706)"
14-12-2022 19:25:07.624966,"(3.8, 4.7, 4.519277108433735)","(3.3, 4.2, 4.1375)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.31578947368421)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.9884615384615385)","(51.0, 120.0, 118.23529411764706)"
14-12-2022 19:25:08.922863,"(3.8, 4.6, 4.466666666666667)","(3.3, 4.2, 4.184615384615385)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.31578947368421)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 120.0, 118.23529411764706)"
14-12-2022 19:25:10.196280,"(3.8, 4.6, 4.418181818181819)","(3.3, 4.2, 4.184615384615385)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 11.0625)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 120.0, 114.34782608695652)"
14-12-2022 19:25:11.423629,"(3.8, 4.6, 4.364285714285714)","(3.3, 4.2, 4.184615384615385)","(41.0, 65.0, 63.6875)","(6.5, 12.0, 10.75)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 130.0, 114.34782608695652)"
14-12-2022 19:25:12.599147,"(3.8, 4.6, 4.4125000000000005)","(3.3, 4.3, 4.166666666666666)","(41.0, 65.0, 63.6875)","(7.0, 12.0, 10.875)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.041666666666666)","(3.3, 4.0, 3.925)","(51.0, 130.0, 114.34782608695652)"
14-12-2022 19:25:13.798395,"(3.8, 4.6, 4.416666666666667)","(3.3, 4.2, 4.1866666666666665)","(41.0, 65.0, 63.6875)","(7.0, 11.0, 10.875)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 130.0, 114.34782608695652)"
14-12-2022 19:25:14.925566,"(3.8, 4.6, 4.433333333333334)","(3.3, 4.3, 4.199999999999999)","(41.0, 65.0, 63.6875)","(7.0, 11.0, 10.916666666666666)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 130.0, 114.34782608695652)"
14-12-2022 19:25:15.999948,"(3.8, 4.6, 4.44)","(3.3, 4.3, 4.177272727272727)","(41.0, 65.0, 63.6875)","(7.0, 10.5, 9.852500000000001)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 130.0, 114.34782608695652)"
14-12-2022 19:25:17.101642,"(3.8, 4.6, 4.42)","(3.3, 4.3, 4.14)","(41.0, 65.0, 63.6875)","(7.0, 10.0, 9.945454545454545)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 130.0, 122.94117647058823)"
14-12-2022 19:25:18.346154,"(3.8, 4.6, 4.44)","(3.3, 4.3, 4.283333333333333)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.63529411764706)","(7.5, 11.0, 10.011764705882353)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 3.925)","(51.0, 130.0, 122.94117647058823)"
14-12-2022 19:25:19.745714,"(3.8, 4.6, 4.44)","(3.3, 4.3, 4.279999999999999)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.644444444444446)","(7.5, 11.0, 10.024242424242424)","(12.0, 14.5, 14.0625)","(3.3, 4.0, 4.1)","(51.0, 130.0, 122.94117647058823)"
14-12-2022 19:25:21.098727,"(3.8, 4.6, 4.44)","(3.4, 4.3, 4.176923076923076)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.644444444444446)","(7.5, 11.0, 10.024242424242424)","(12.0, 14.5, 14.0625)","(3.3, 4.2, 4.0055555555555555)","(51.0, 130.0, 122.94117647058823)"
14-12-2022 19:25:22.495684,"(3.8, 4.6, 4.418181818181819)","(3.4, 4.4, 4.266666666666667)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.584615384615384)","(7.5, 11.0, 10.024242424242424)","(12.0, 14.5, 15.0)","(3.3, 4.2, 3.966666666666667)","(51.0, 130.0, 116.66666666666666)"
14-12-2022 19:25:23.775413,"(3.8, 4.6, 4.408695652173914)","(3.4, 4.4, 4.2875)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.584615384615384)","(7.5, 11.0, 10.024242424242424)","(12.0, 16.0, 15.833333333333334)","(3.3, 4.2, 4.032)","(51.0, 130.0, 116.66666666666666)"
14-12-2022 19:25:25.221186,"(3.7, 4.5, 4.414285714285715)","(3.4, 4.3, 4.276923076923077)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.566666666666666)","(7.5, 11.0, 10.024242424242424)","(12.0, 16.5, 15.741379310344827)","(3.3, 4.2, 4.0055555555555555)","(51.0, 130.0, 116.66666666666666)"
14-12-2022 19:25:26.386976,"(3.7, 4.5, 4.414285714285715)","(3.4, 4.3, 4.26)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.25)","(7.5, 11.0, 10.024242424242424)","(12.0, 16.5, 15.741379310344827)","(3.3, 4.2, 4.0055555555555555)","(51.0, 130.0, 116.66666666666666)"
14-12-2022 19:25:27.524640,"(3.7, 4.5, 4.414285714285715)","(3.4, 4.3, 4.271428571428571)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.25)","(7.5, 11.0, 10.024242424242424)","(12.0, 16.5, 15.741379310344827)","(3.3, 4.1, 4.083333333333333)","(51.0, 130.0, 122.94117647058823)"
14-12-2022 19:25:28.675136,"(3.7, 4.6, 4.433333333333334)","(3.4, 4.4, 4.273684210526316)","(41.0, 65.0, 63.6875)","(7.0, 9.8, 9.25)","(7.5, 11.0, 9.99375)","(13.0, 16.5, 15.065217391304348)","(3.3, 3.9, 3.875)","(51.0, 130.0, 123.4375)"
14-12-2022 19:25:29.922272,"(3.7, 4.6, 4.466666666666667)","(3.4, 4.4, 4.290909090909091)","(41.0, 65.0, 68.375)","(7.0, 9.8, 9.25)","(7.5, 11.0, 9.99375)","(13.0, 16.5, 15.065217391304348)","(3.3, 3.95, 3.9400000000000004)","(51.0, 130.0, 123.4375)"
14-12-2022 19:25:31.151053,"(3.7, 4.6, 4.433333333333334)","(3.4, 4.4, 4.347058823529412)","(41.0, 70.0, 68.375)","(7.0, 9.8, 9.25)","(7.5, 11.0, 10.052941176470588)","(13.0, 16.5, 15.18)","(3.3, 3.95, 3.925)","(51.0, 130.0, 151.33333333333331)"
14-12-2022 19:25:32.396454,"(3.7, 4.5, 4.425000000000001)","(3.4, 4.4, 4.347058823529412)","(41.0, 70.0, 68.85714285714286)","(7.0, 9.8, 9.25)","(7.5, 11.0, 9.99375)","(13.0, 16.5, 15.529411764705882)","(3.3, 4.0, 3.925)","(51.0, 160.0, 144.7058823529412)"
14-12-2022 19:25:33.621571,"(3.7, 4.5, 4.41)","(3.4, 4.4, 4.290909090909091)","(41.0, 70.0, 68.95238095238095)","(7.0, 9.8, 9.25)","(7.5, 11.0, 9.99375)","(13.0, 16.5, 15.5)","(3.3, 4.0, 3.925)","(51.0, 160.0, 139.6875)"
14-12-2022 19:25:34.838791,"(3.7, 4.5, 4.41)","(3.4, 4.5, 4.473333333333334)","(41.0, 70.0, 66.52173913043478)","(7.0, 9.8, 9.433333333333334)","(7.5, 11.0, 9.99375)","(13.0, 16.5, 15.514285714285714)","(3.3, 4.0, 3.925)","(51.0, 150.0, 134.72222222222223)"
14-12-2022 19:25:36.103479,"(3.7, 4.5, 4.41)","(3.4, 4.5, 4.473333333333334)","(41.0, 70.0, 62.5)","(7.0, 9.8, 9.25)","(7.5, 11.0, 9.961290322580645)","(13.0, 16.5, 15.615384615384615)","(3.3, 4.0, 3.925)","(51.0, 150.0, 134.72222222222223)"
14-12-2022 19:25:37.361209,"(3.7, 4.5, 4.41)","(3.4, 4.5, 4.473333333333334)","(41.0, 65.0, 58.63636363636364)","(7.0, 9.8, 9.25)","(7.5, 11.0, 10.014814814814814)","(13.0, 16.5, 15.5)","(3.3, 4.0, 3.993333333333333)","(51.0, 150.0, 134.72222222222223)"
14-12-2022 19:25:38.512197,"(3.7, 4.5, 4.415384615384616)","(3.4, 4.5, 4.495238095238095)","(41.0, 60.0, 58.63636363636364)","(7.0, 9.8, 9.25)","(7.5, 11.0, 10.014814814814814)","(13.0, 16.0, 14.545454545454545)","(3.3, 4.0, 3.993333333333333)","(51.0, 150.0, 122.5)"
14-12-2022 19:25:39.579065,"(3.7, 4.5, 4.41)","(3.4, 4.6, 4.508474576271186)","(41.0, 60.0, 58.63636363636364)","(7.0, 9.8, 9.433333333333334)","(7.5, 11.0, 10.014814814814814)","(13.0, 16.0, 14.545454545454545)","(3.3, 4.0, 3.993333333333333)","(51.0, 150.0, 131.8181818181818)"
14-12-2022 19:25:40.666306,"(3.7, 4.5, 4.41)","(3.4, 4.6, 4.466666666666667)","(41.0, 60.0, 59.21052631578947)","(7.0, 9.8, 9.433333333333334)","(7.5, 11.0, 10.014814814814814)","(13.0, 16.0, 14.521739130434783)","(3.3, 4.0, 3.993333333333333)","(51.0, 140.0, 131.8181818181818)"
14-12-2022 19:25:41.830448,"(3.7, 4.5, 4.41)","(3.4, 4.6, 4.466666666666667)","(41.0, 65.0, 63.421052631578945)","(7.0, 9.8, 9.433333333333334)","(7.5, 11.0, 10.014814814814814)","(13.0, 15.5, 15.0)","(3.3, 4.0, 3.993333333333333)","(51.0, 140.0, 125.0)"
14-12-2022 19:25:42.949703,"(3.7, 4.5, 4.418181818181818)","(3.4, 4.6, 4.5058823529411764)","(41.0, 65.0, 59.16666666666667)","(7.0, 9.8, 9.25)","(7.5, 10.5, 10.4)","(13.0, 16.0, 15.821428571428571)","(3.3, 4.0, 3.993333333333333)","(51.0, 140.0, 125.0)"
14-12-2022 19:25:44.088135,"(3.7, 4.4, 4.3375)","(3.4, 4.5, 4.469230769230769)","(41.0, 60.0, 59.166666666666664)","(7.0, 9.6, 9.28)","(7.5, 10.5, 9.91764705882353)","(13.0, 16.0, 15.933333333333334)","(3.3, 4.4, 4.164102564102564)","(51.0, 140.0, 131.0)"
14-12-2022 19:25:45.240646,"(3.7, 4.4, 4.3375)","(3.4, 4.5, 4.469230769230769)","(41.0, 60.0, 59.166666666666664)","(7.0, 9.6, 9.28)","(7.5, 10.5, 9.91764705882353)","(13.0, 16.0, 15.933333333333334)","(3.3, 4.4, 4.164102564102564)","(51.0, 140.0, 131.0)"
14-12-2022 19:25:46.475975,"(3.7, 4.4, 4.3375)","(3.6, 4.5, 4.441935483870967)","(41.0, 60.0, 56.84210526315789)","(7.5, 9.6, 9.5)","(8.0, 10.5, 9.872727272727273)","(12.0, 16.0, 16.676470588235293)","(3.3, 4.4, 3.995833333333333)","(61.0, 140.0, 131.0)"
14-12-2022 19:25:47.747821,"(3.7, 4.4, 4.370588235294118)","(3.6, 4.5, 4.480392156862745)","(41.0, 60.0, 55.30434782608695)","(7.5, 9.8, 9.69)","(8.0, 10.5, 9.703846153846154)","(12.0, 18.0, 16.363636363636363)","(3.3, 4.0, 3.9392857142857145)","(61.0, 140.0, 122.0)"
14-12-2022 19:25:48.928238,"(3.7, 4.4, 4.370588235294118)","(3.6, 4.5, 4.491666666666666)","(41.0, 60.0, 55.333333333333336)","(7.5, 10.5, 10.05)","(8.0, 10.5, 9.703846153846154)","(12.0, 18.0, 17.666666666666668)","(3.3, 3.95, 3.9875)","(61.0, 140.0, 131.0)"
14-12-2022 19:25:49.962927,"(3.7, 4.5, 4.433333333333334)","(3.6, 4.5, 4.480392156862745)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.4, 9.3)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.5, 17.666666666666668)","(3.4, 4.0, 3.9875)","(61.0, 140.0, 122.0)"
14-12-2022 19:25:51.021104,"(3.7, 4.5, 4.417241379310345)","(3.6, 4.5, 4.480392156862745)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.514285714285714)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.125)","(3.4, 4.0, 3.9904761904761905)","(61.0, 140.0, 122.0)"
14-12-2022 19:25:52.191515,"(3.7, 4.5, 4.417241379310345)","(3.6, 4.6, 4.447058823529412)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.4, 9.4)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.125)","(3.4, 4.0, 3.855)","(61.0, 140.0, 131.0)"
14-12-2022 19:25:53.320169,"(3.7, 4.5, 4.425925925925926)","(3.6, 4.5, 4.45)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.493333333333332)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.142857142857142)","(3.4, 4.1, 3.9904761904761905)","(61.0, 140.0, 122.0)"
14-12-2022 19:25:54.419819,"(3.7, 4.5, 4.425925925925926)","(3.6, 4.6, 4.368181818181818)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.493333333333332)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.142857142857142)","(3.4, 4.0, 3.9904761904761905)","(61.0, 140.0, 122.0)"
14-12-2022 19:25:55.520817,"(3.7, 4.4, 4.366666666666667)","(3.6, 4.6, 4.393103448275862)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.8, 9.685714285714287)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.666666666666668)","(3.4, 4.0, 3.9344594594594593)","(61.0, 140.0, 131.0)"
14-12-2022 19:25:56.664192,"(3.7, 4.3, 4.277777777777778)","(3.6, 4.6, 4.453658536585365)","(41.0, 60.0, 56.5)","(7.5, 9.8, 9.533333333333333)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.666666666666668)","(3.4, 4.1, 3.976086956521739)","(61.0, 140.0, 125.0)"
14-12-2022 19:25:57.838865,"(3.7, 4.3, 4.27)","(3.6, 4.6, 4.461538461538462)","(41.0, 60.0, 56.5)","(7.5, 9.8, 9.600000000000001)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 16.555555555555557)","(3.4, 4.1, 3.976086956521739)","(61.0, 140.0, 125.0)"
14-12-2022 19:25:59.002234,"(3.7, 4.3, 4.28)","(3.6, 4.6, 4.461538461538462)","(41.0, 60.0, 56.5)","(7.5, 9.8, 9.600000000000001)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 17.15625)","(3.4, 4.1, 3.976086956521739)","(61.0, 140.0, 131.8181818181818)"
14-12-2022 19:25:59.999398,"(3.7, 4.3, 4.225)","(3.6, 4.6, 4.453658536585365)","(41.0, 60.0, 56.5)","(7.5, 9.8, 9.600000000000001)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 17.55)","(3.4, 4.1, 3.9815789473684213)","(61.0, 140.0, 135.0)"
