,Osterberg,Radiant Knight,Raw Impact,Razzama,Sukhbir,To Dubawi Stay,De Lovely Lad,The Hulkbuster,Vardon,Elite Quality
702,"[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 45, 412812), 4.6, 6.4]"
703,"[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 46, 562954), 4.6, 6.4]"
704,"[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 47, 728947), 4.6, 6.4]"
705,"[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 48, 875936), 4.6, 6.4]"
706,"[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 50, 35663), 4.6, 6.4]"
707,"[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 51, 191586), 4.6, 6.4]"
708,"[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 52, 341503), 4.6, 6.4]"
709,"[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 53, 508980), 4.6, 6.2]"
710,"[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 54, 656198), 4.6, 6.2]"
711,"[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 55, 811466), 4.6, 6.2]"
712,"[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 56, 960823), 4.6, 6.2]"
713,"[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 58, 118518), 4.6, 6.2]"
714,"[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 20, 59, 272115), 4.6, 6.2]"
715,"[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 0, 423781), 4.6, 6.2]"
716,"[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 1, 583448), 4.6, 6.2]"
717,"[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 2, 733511), 4.6, 6.2]"
718,"[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 3, 889549), 4.6, 6.2]"
719,"[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 5, 41025), 4.6, 6.2]"
720,"[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 6, 196682), 4.6, 6.2]"
721,"[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 7, 346672), 4.6, 6.2]"
722,"[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 8, 501532), 4.6, 6.2]"
723,"[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 9, 662721), 4.6, 6.2]"
724,"[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 10, 825822), 4.6, 6.2]"
725,"[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 20.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 21, 11, 989580), 4.6, 6.2]"
726,"[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 21, 13, 150014), 4.6, 6.2]"
727,"[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 21, 14, 312791), 4.6, 6.2]"
728,"[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 21, 15, 469832), 4.6, 6.2]"
729,"[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 21, 16, 626154), 4.6, 6.2]"
730,"[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 21, 17, 778863), 4.6, 6.2]"
731,"[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 21, 18, 932895), 4.6, 6.2]"
732,"[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 21, 20, 92898), 4.6, 6.2]"
733,"[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 20.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 101.0, 620.0]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 21, 21, 249157), 4.6, 6.2]"
