,Blount County,Royston Head,Your Not The Boss,Cab Perrio,Kirrek,Let There Be Peace,Tequila Shots,Theclan
10-01-2023 12:12:33.967003,"(11.0, 12.5, 12.118181818181819)","(1.95, 2.3, 2.297248677248677)","(3.9, 4.4, 4.357142857142858)","(26.0, 46.0, 44.13333333333333)","(12.0, 18.0, 17.857142857142858)","(41.0, 90.0, 84.61538461538461)","(12.0, 15.0, 13.304347826086957)","(9.0, 11.0, 10.533333333333333)"
10-01-2023 12:12:35.277040,"(11.0, 12.5, 12.118181818181819)","(1.95, 2.3, 2.297236842105263)","(3.9, 4.4, 4.357142857142858)","(26.0, 46.0, 44.88)","(12.0, 18.0, 17.8)","(41.0, 90.0, 84.61538461538461)","(12.0, 15.0, 13.728260869565217)","(9.0, 11.0, 10.533333333333333)"
10-01-2023 12:12:36.497391,"(11.0, 12.5, 12.118181818181819)","(1.95, 2.3, 2.297236842105263)","(3.9, 4.4, 4.34375)","(26.0, 46.0, 44.88)","(12.0, 18.0, 17.444444444444443)","(41.0, 90.0, 84.61538461538461)","(12.0, 15.0, 13.607142857142858)","(9.0, 11.0, 10.514851485148515)"
10-01-2023 12:12:37.730935,"(11.0, 13.0, 12.590909090909092)","(2.0, 2.32, 2.323888888888889)","(3.9, 4.4, 4.378571428571429)","(26.0, 46.0, 40.75)","(12.0, 18.0, 17.833333333333332)","(41.0, 90.0, 86.66666666666667)","(12.0, 15.0, 13.607142857142858)","(9.0, 11.0, 10.53191489361702)"
10-01-2023 12:12:38.893942,"(11.0, 13.0, 12.226415094339623)","(2.0, 2.34, 2.310980392156863)","(3.9, 4.4, 4.375675675675676)","(26.0, 42.0, 40.8)","(12.0, 18.0, 17.928571428571427)","(41.0, 90.0, 86.66666666666667)","(12.0, 15.0, 13.604651162790697)","(9.0, 11.0, 10.53191489361702)"
10-01-2023 12:12:40.093162,"(11.0, 13.0, 12.023809523809524)","(2.0, 2.36, 2.345273631840796)","(3.9, 4.4, 4.377777777777777)","(26.0, 42.0, 40.5)","(12.0, 18.0, 17.928571428571427)","(41.0, 90.0, 85.0)","(12.0, 15.0, 14.25)","(9.0, 11.0, 10.53191489361702)"
10-01-2023 12:12:41.246532,"(11.0, 13.0, 12.023809523809524)","(2.0, 2.36, 2.347142857142857)","(3.9, 4.5, 4.373684210526315)","(26.0, 42.0, 40.5)","(12.0, 18.0, 17.928571428571427)","(41.0, 95.0, 85.71428571428571)","(12.0, 15.0, 14.25)","(9.0, 11.0, 10.53191489361702)"
10-01-2023 12:12:42.350370,"(11.0, 13.0, 12.068181818181818)","(2.0, 2.36, 2.347142857142857)","(3.9, 4.5, 4.374666666666666)","(26.0, 42.0, 40.5)","(12.0, 18.0, 17.96153846153846)","(41.0, 90.0, 84.0)","(12.0, 15.0, 14.25)","(9.0, 11.0, 10.53191489361702)"
10-01-2023 12:12:43.472245,"(11.0, 13.0, 11.992537313432836)","(2.0, 2.36, 2.34875)","(3.9, 4.5, 4.448913043478261)","(26.0, 42.0, 40.5)","(12.0, 18.0, 17.96153846153846)","(41.0, 90.0, 86.66666666666667)","(12.0, 15.0, 14.0625)","(9.0, 11.0, 10.53191489361702)"
10-01-2023 12:12:44.582875,"(11.0, 12.5, 12.209677419354838)","(2.0, 2.36, 2.348433734939759)","(3.9, 4.5, 4.45)","(26.0, 42.0, 40.0)","(12.0, 18.0, 17.96153846153846)","(41.0, 95.0, 86.25)","(12.0, 15.0, 14.25)","(9.0, 11.0, 10.413333333333334)"
10-01-2023 12:12:45.760713,"(10.0, 12.5, 12.1875)","(2.0, 2.36, 2.3485714285714283)","(3.9, 4.5, 4.470689655172414)","(26.0, 42.0, 38.666666666666664)","(12.0, 18.0, 17.96153846153846)","(41.0, 90.0, 89.11764705882354)","(11.0, 15.0, 14.75)","(8.5, 11.0, 10.431034482758621)"
10-01-2023 12:12:47.004159,"(10.0, 12.0, 11.608433734939759)","(2.0, 2.42, 2.376279069767442)","(3.9, 4.5, 4.4)","(26.0, 42.0, 38.666666666666664)","(12.0, 18.0, 17.9375)","(41.0, 90.0, 90.80645161290323)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:48.214213,"(10.0, 12.0, 11.507575757575758)","(2.0, 2.38, 2.3748936170212764)","(3.9, 4.5, 4.251764705882353)","(26.0, 42.0, 40.4)","(12.0, 18.0, 18.2)","(41.0, 95.0, 90.80645161290323)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:49.455701,"(10.0, 12.0, 11.507575757575758)","(2.0, 2.38, 2.376279069767442)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 40.5)","(12.0, 18.5, 18.285714285714285)","(41.0, 95.0, 89.73684210526315)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:50.667374,"(10.0, 12.0, 11.507575757575758)","(2.0, 2.38, 2.3837735849056605)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.333333333333336)","(12.0, 18.5, 18.285714285714285)","(41.0, 95.0, 89.73684210526315)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:51.884882,"(10.0, 12.0, 11.506849315068493)","(2.0, 2.42, 2.3845454545454543)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.333333333333336)","(13.0, 18.5, 18.25)","(41.0, 95.0, 89.73684210526315)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:53.136066,"(10.0, 12.0, 11.506849315068493)","(2.0, 2.42, 2.3575999999999997)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.333333333333336)","(13.0, 18.5, 18.166666666666668)","(41.0, 95.0, 89.73684210526315)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:54.328899,"(10.0, 12.0, 11.506849315068493)","(2.0, 2.42, 2.4058823529411764)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.333333333333336)","(13.0, 18.5, 18.166666666666668)","(41.0, 95.0, 90.0)","(11.0, 15.0, 14.357142857142858)","(8.5, 10.5, 10.4)"
10-01-2023 12:12:55.500623,"(10.0, 12.0, 11.300970873786408)","(2.0, 2.42, 2.4058823529411764)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.333333333333336)","(13.0, 18.5, 17.68421052631579)","(41.0, 95.0, 90.0)","(11.0, 15.0, 14.4375)","(8.5, 10.5, 10.262295081967213)"
10-01-2023 12:12:56.687625,"(10.0, 12.0, 11.300970873786408)","(2.0, 2.42, 2.4058823529411764)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.5, 18.75)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 14.59090909090909)","(8.5, 11.0, 10.262295081967213)"
10-01-2023 12:12:57.827423,"(10.0, 12.0, 11.300970873786408)","(2.0, 2.42, 2.4015384615384616)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 42.285714285714285)","(13.0, 19.0, 18.75)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 14.25)","(8.5, 11.0, 10.262295081967213)"
10-01-2023 12:12:58.926901,"(10.0, 12.0, 11.300970873786408)","(2.0, 2.42, 2.4015384615384616)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 42.285714285714285)","(13.0, 19.0, 18.75)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.916666666666666)","(8.5, 11.0, 10.274193548387096)"
10-01-2023 12:13:00.012434,"(10.0, 12.0, 11.300970873786408)","(2.0, 2.42, 2.4015384615384616)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 42.94117647058823)","(13.0, 19.0, 18.9)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.346666666666668)"
10-01-2023 12:13:01.076153,"(10.0, 12.0, 11.300970873786408)","(2.0, 2.42, 2.4015384615384616)","(3.9, 4.3, 4.247916666666667)","(26.0, 44.0, 41.027027027027025)","(13.0, 19.0, 18.90625)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.366197183098592)"
10-01-2023 12:13:02.195548,"(10.0, 12.0, 11.27927927927928)","(2.0, 2.42, 2.4104)","(3.9, 4.3, 4.247916666666667)","(26.0, 46.0, 38.0)","(13.0, 19.0, 18.93181818181818)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.366197183098592)"
10-01-2023 12:13:03.369660,"(10.0, 12.0, 11.27927927927928)","(2.0, 2.42, 2.4073684210526314)","(3.9, 4.3, 4.247916666666667)","(26.0, 38.0, 41.45454545454545)","(13.0, 19.0, 18.8)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.415584415584416)"
10-01-2023 12:13:04.558099,"(10.0, 12.0, 11.518072289156626)","(2.05, 2.42, 2.4066666666666667)","(3.8, 4.3, 4.247916666666667)","(26.0, 42.0, 41.14285714285714)","(13.0, 19.0, 18.8)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.357142857142858)"
10-01-2023 12:13:05.785261,"(10.0, 12.0, 11.583333333333334)","(2.05, 2.38, 2.3411650485436892)","(3.8, 4.3, 4.247916666666667)","(26.0, 42.0, 41.14285714285714)","(13.0, 19.0, 18.8)","(41.0, 95.0, 90.0)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.586206896551724)"
10-01-2023 12:13:07.050594,"(10.0, 12.0, 11.60126582278481)","(2.05, 2.38, 2.3411650485436892)","(3.8, 4.3, 4.245255474452555)","(26.0, 42.0, 41.14285714285714)","(13.0, 19.0, 18.8)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:08.309427,"(10.0, 12.0, 11.60126582278481)","(2.05, 2.38, 2.3442857142857143)","(3.8, 4.3, 4.252459016393443)","(26.0, 42.0, 41.14285714285714)","(13.0, 19.0, 18.8)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:09.664371,"(10.0, 12.0, 11.658536585365853)","(2.05, 2.38, 2.3635164835164835)","(3.8, 4.3, 4.252459016393443)","(26.0, 42.0, 41.14285714285714)","(13.0, 19.0, 18.8)","(41.0, 95.0, 90.0)","(11.0, 15.0, 13.607142857142858)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:10.880199,"(10.0, 12.0, 11.658536585365853)","(2.05, 2.38, 2.3635164835164835)","(3.8, 4.3, 4.252459016393443)","(26.0, 42.0, 41.14285714285714)","(13.0, 19.0, 18.8)","(41.0, 95.0, 90.0)","(11.0, 15.0, 13.973684210526315)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:12.010327,"(10.0, 12.0, 11.658536585365853)","(2.05, 2.38, 2.3635164835164835)","(3.8, 4.3, 4.252459016393443)","(26.0, 42.0, 41.6)","(13.0, 19.0, 18.8)","(41.0, 95.0, 89.34782608695652)","(11.0, 15.0, 14.277777777777779)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:13.127095,"(10.0, 12.0, 11.658536585365853)","(2.05, 2.36, 2.359259259259259)","(3.8, 4.3, 4.252459016393443)","(26.0, 42.0, 41.333333333333336)","(13.0, 19.0, 18.875)","(41.0, 95.0, 91.06060606060606)","(11.0, 15.0, 14.277777777777779)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:14.339812,"(10.0, 12.0, 11.63)","(2.05, 2.36, 2.358965517241379)","(3.8, 4.3, 4.252459016393443)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.875)","(41.0, 95.0, 91.66666666666667)","(11.0, 15.0, 13.916666666666666)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:15.568174,"(10.0, 12.0, 11.63)","(2.05, 2.38, 2.348695652173913)","(3.8, 4.3, 4.252459016393443)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.875)","(41.0, 95.0, 91.66666666666667)","(11.0, 15.0, 14.1875)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:16.719143,"(10.0, 12.0, 11.63)","(2.05, 2.38, 2.348695652173913)","(3.8, 4.3, 4.252459016393443)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.875)","(41.0, 95.0, 91.66666666666667)","(11.0, 15.0, 14.113636363636363)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:17.864431,"(10.0, 12.0, 11.63)","(2.05, 2.38, 2.348695652173913)","(3.8, 4.3, 4.252459016393443)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.66666666666667)","(11.0, 15.0, 14.113636363636363)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:19.018184,"(10.0, 12.0, 11.63)","(2.05, 2.38, 2.357142857142857)","(3.8, 4.3, 4.252459016393443)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.66666666666667)","(11.0, 15.0, 14.113636363636363)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:20.290225,"(10.0, 12.0, 11.622448979591837)","(2.05, 2.38, 2.357142857142857)","(3.8, 4.3, 4.251123595505618)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.0)","(11.0, 15.0, 13.828125)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:21.420782,"(10.0, 12.0, 11.622448979591837)","(2.05, 2.38, 2.364466019417476)","(3.8, 4.3, 4.251123595505618)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.0)","(11.0, 15.0, 13.828125)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:22.547221,"(10.0, 12.0, 11.622448979591837)","(2.05, 2.32, 2.3165811965811964)","(3.8, 4.3, 4.251123595505618)","(26.0, 44.0, 41.333333333333336)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.0)","(11.0, 15.0, 13.828125)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:23.667424,"(10.0, 12.0, 11.622448979591837)","(2.05, 2.32, 2.3182978723404255)","(3.8, 4.3, 4.251123595505618)","(26.0, 44.0, 40.705882352941174)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.0)","(11.0, 15.0, 13.828125)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:24.811332,"(10.0, 12.0, 11.659574468085106)","(2.05, 2.34, 2.3337254901960782)","(3.8, 4.3, 4.251123595505618)","(26.0, 44.0, 40.705882352941174)","(13.0, 19.0, 18.88888888888889)","(41.0, 95.0, 91.0)","(11.0, 15.0, 13.828125)","(8.5, 11.0, 10.592592592592593)"
10-01-2023 12:13:26.122736,"(10.0, 12.0, 11.659574468085106)","(2.05, 2.42, 2.358405797101449)","(3.8, 4.3, 4.258928571428571)","(26.0, 44.0, 40.705882352941174)","(14.0, 19.0, 18.88888888888889)","(51.0, 95.0, 91.0)","(11.0, 15.0, 13.828125)","(9.0, 11.0, 10.592592592592593)"
10-01-2023 12:13:27.455936,"(10.0, 12.0, 11.659574468085106)","(2.05, 2.42, 2.345333333333333)","(3.8, 4.3, 4.258928571428571)","(26.0, 44.0, 41.58620689655172)","(14.0, 19.0, 18.88888888888889)","(51.0, 95.0, 90.0)","(11.0, 15.0, 13.660714285714286)","(9.0, 11.0, 10.592592592592593)"
10-01-2023 12:13:28.620535,"(10.0, 12.0, 11.816091954022989)","(2.05, 2.42, 2.345333333333333)","(3.8, 4.3, 4.258928571428571)","(26.0, 44.0, 41.04)","(14.0, 19.0, 18.88888888888889)","(51.0, 95.0, 90.0)","(11.0, 15.0, 13.660714285714286)","(9.0, 11.0, 10.592592592592593)"
10-01-2023 12:13:29.835839,"(10.0, 12.0, 11.852564102564102)","(2.05, 2.42, 2.412533333333333)","(3.8, 4.3, 4.141911764705882)","(26.0, 42.0, 40.285714285714285)","(14.0, 19.0, 18.88888888888889)","(51.0, 95.0, 88.57142857142857)","(11.0, 15.0, 13.790322580645162)","(9.0, 11.0, 10.5)"
10-01-2023 12:13:30.958432,"(10.0, 12.0, 11.852564102564102)","(2.05, 2.4, 2.395922330097087)","(3.8, 4.2, 4.133613445378151)","(26.0, 42.0, 41.14285714285714)","(14.0, 19.0, 18.88888888888889)","(51.0, 90.0, 88.57142857142857)","(11.0, 15.0, 13.928571428571429)","(9.0, 11.0, 10.5)"
10-01-2023 12:13:32.017652,"(10.0, 11.5, 11.23574144486692)","(2.05, 2.4, 2.397692307692308)","(3.8, 4.2, 4.133613445378151)","(26.0, 42.0, 41.25)","(14.0, 19.0, 18.928571428571427)","(51.0, 90.0, 88.66666666666667)","(11.0, 15.0, 14.107142857142858)","(9.0, 11.0, 10.639344262295081)"
10-01-2023 12:13:33.427626,"(10.0, 11.5, 11.264478764478765)","(2.05, 2.38, 2.362083333333333)","(3.8, 4.2, 4.11219512195122)","(26.0, 42.0, 39.0)","(14.0, 19.0, 18.95)","(51.0, 90.0, 88.92857142857143)","(11.0, 15.0, 14.166666666666666)","(9.0, 11.0, 10.639344262295081)"
10-01-2023 12:13:34.639305,"(10.0, 11.5, 11.264478764478765)","(2.05, 2.38, 2.3624489795918366)","(3.8, 4.2, 4.111834319526627)","(26.0, 42.0, 39.0)","(14.0, 19.0, 18.95)","(51.0, 90.0, 88.92857142857143)","(11.0, 15.0, 14.166666666666666)","(9.0, 11.0, 10.639344262295081)"
10-01-2023 12:13:35.836192,"(10.0, 11.5, 11.264478764478765)","(2.05, 2.38, 2.3624489795918366)","(3.8, 4.2, 4.109146341463414)","(26.0, 42.0, 39.0)","(14.0, 19.0, 18.95)","(51.0, 90.0, 88.92857142857143)","(11.0, 15.0, 14.242424242424242)","(8.5, 11.0, 10.639344262295081)"
10-01-2023 12:13:37.035387,"(10.0, 11.5, 11.264478764478765)","(2.05, 2.38, 2.362970297029703)","(3.8, 4.2, 4.109146341463414)","(26.0, 42.0, 38.46153846153846)","(14.0, 19.0, 19.142857142857142)","(51.0, 90.0, 89.23076923076923)","(11.0, 15.0, 14.32)","(8.5, 11.0, 10.79375)"
10-01-2023 12:13:38.212289,"(10.0, 11.5, 11.276209677419354)","(2.05, 2.38, 2.3450761421319797)","(3.8, 4.2, 4.120394736842105)","(26.0, 44.0, 40.526315789473685)","(14.0, 19.5, 19.25)","(51.0, 90.0, 89.23076923076923)","(11.0, 15.0, 14.32)","(8.5, 11.0, 10.79375)"
10-01-2023 12:13:39.414891,"(10.0, 11.5, 11.276209677419354)","(2.05, 2.34, 2.3361971830985913)","(3.8, 4.2, 4.145739910313901)","(26.0, 44.0, 40.333333333333336)","(14.0, 19.5, 19.22222222222222)","(51.0, 90.0, 89.66666666666667)","(11.0, 15.0, 14.6)","(8.5, 11.0, 10.818627450980392)"
10-01-2023 12:13:40.664762,"(10.0, 11.5, 11.296703296703297)","(2.05, 2.34, 2.3324324324324324)","(3.8, 4.2, 4.140686274509804)","(26.0, 44.0, 40.333333333333336)","(14.0, 19.5, 19.22222222222222)","(51.0, 90.0, 94.0909090909091)","(11.0, 15.0, 14.625)","(9.0, 11.0, 10.848039215686274)"
10-01-2023 12:13:41.902884,"(10.0, 11.5, 11.341772151898734)","(2.05, 2.38, 2.358787878787879)","(3.8, 4.2, 4.140686274509804)","(26.0, 44.0, 40.61538461538461)","(14.0, 19.5, 19.22222222222222)","(51.0, 95.0, 94.0909090909091)","(11.0, 15.0, 14.625)","(9.0, 11.0, 10.838541666666666)"
10-01-2023 12:13:43.091818,"(10.0, 11.5, 11.341772151898734)","(2.05, 2.38, 2.358787878787879)","(3.8, 4.2, 4.140686274509804)","(26.0, 42.0, 40.61538461538461)","(14.0, 19.5, 19.22222222222222)","(51.0, 95.0, 94.0909090909091)","(11.0, 15.0, 14.612244897959183)","(9.0, 11.0, 10.829896907216495)"
10-01-2023 12:13:44.305360,"(10.0, 11.5, 11.341101694915254)","(2.05, 2.38, 2.3552941176470585)","(3.8, 4.2, 4.141116751269036)","(26.0, 42.0, 40.61538461538461)","(14.0, 19.5, 19.22222222222222)","(51.0, 95.0, 94.0909090909091)","(11.0, 15.0, 14.595744680851064)","(9.0, 11.0, 10.829896907216495)"
10-01-2023 12:13:45.470175,"(10.0, 11.5, 11.341101694915254)","(2.05, 2.36, 2.3538983050847455)","(3.8, 4.2, 4.141538461538461)","(26.0, 42.0, 40.61538461538461)","(14.0, 19.5, 19.22222222222222)","(51.0, 95.0, 94.0909090909091)","(11.0, 15.0, 14.1)","(9.0, 11.0, 10.829896907216495)"
10-01-2023 12:13:46.677362,"(10.0, 11.5, 11.341101694915254)","(2.05, 2.36, 2.351219512195122)","(3.8, 4.2, 4.137850467289719)","(26.0, 42.0, 40.61538461538461)","(14.0, 19.5, 19.4)","(51.0, 95.0, 94.0909090909091)","(11.0, 15.0, 14.083333333333334)","(9.0, 11.0, 10.829896907216495)"
10-01-2023 12:13:47.841966,"(10.0, 11.5, 11.341101694915254)","(2.1, 2.36, 2.351219512195122)","(3.8, 4.2, 4.141666666666667)","(26.0, 42.0, 40.75)","(14.0, 19.5, 19.214285714285715)","(51.0, 95.0, 94.31818181818181)","(11.0, 15.0, 14.571428571428571)","(9.0, 11.0, 10.841346153846153)"
10-01-2023 12:13:48.898368,"(10.0, 11.5, 11.34504132231405)","(2.1, 2.36, 2.336)","(3.8, 4.2, 4.141666666666667)","(26.0, 42.0, 40.75)","(14.0, 19.5, 19.333333333333332)","(51.0, 95.0, 98.75)","(11.0, 15.0, 14.571428571428571)","(9.0, 11.0, 10.544401544401545)"
10-01-2023 12:13:50.048957,"(10.0, 11.5, 11.341772151898734)","(2.1, 2.36, 2.3453061224489793)","(3.8, 4.2, 4.141666666666667)","(26.0, 40.0, 38.96774193548387)","(14.0, 19.5, 19.333333333333332)","(51.0, 110.0, 97.14285714285714)","(11.0, 15.0, 14.575)","(9.0, 11.0, 10.551330798479087)"
10-01-2023 12:13:51.098689,"(10.0, 11.5, 11.341772151898734)","(2.1, 2.36, 2.3406060606060604)","(3.8, 4.2, 4.141666666666667)","(26.0, 40.0, 38.96774193548387)","(14.0, 19.5, 19.375)","(51.0, 110.0, 98.75)","(11.0, 15.0, 14.821428571428571)","(9.0, 11.0, 10.598639455782314)"
10-01-2023 12:13:52.208406,"(10.0, 11.5, 11.345679012345679)","(2.1, 2.32, 2.315704697986577)","(3.8, 4.2, 4.145934959349593)","(26.0, 40.0, 39.111111111111114)","(14.0, 19.5, 19.321428571428573)","(51.0, 110.0, 97.14285714285714)","(11.0, 15.0, 14.9)","(9.0, 11.0, 10.611842105263158)"
10-01-2023 12:13:53.227439,"(10.0, 11.5, 11.357740585774058)","(2.1, 2.36, 2.348985507246377)","(3.8, 4.2, 4.1625)","(26.0, 40.0, 39.111111111111114)","(14.0, 20.0, 19.321428571428573)","(51.0, 110.0, 97.14285714285714)","(11.0, 15.0, 14.857142857142858)","(9.0, 11.0, 10.60135135135135)"
10-01-2023 12:13:54.310176,"(10.0, 11.5, 11.35531914893617)","(2.1, 2.36, 2.348985507246377)","(3.8, 4.2, 4.162331838565023)","(26.0, 40.0, 39.08571428571429)","(14.0, 20.0, 19.321428571428573)","(51.0, 110.0, 97.14285714285714)","(11.0, 15.0, 14.764705882352942)","(9.0, 11.0, 10.601694915254237)"
10-01-2023 12:13:55.405169,"(10.0, 11.5, 11.35531914893617)","(2.1, 2.36, 2.3345985401459854)","(3.8, 4.2, 4.162331838565023)","(26.0, 40.0, 39.11764705882353)","(14.0, 20.0, 19.28301886792453)","(51.0, 110.0, 97.14285714285714)","(11.0, 15.0, 14.666666666666666)","(9.0, 11.0, 10.624600638977636)"
10-01-2023 12:13:56.526753,"(10.0, 11.5, 11.36304347826087)","(2.1, 2.34, 2.3385294117647057)","(3.8, 4.2, 4.1648305084745765)","(26.0, 40.0, 39.11764705882353)","(14.0, 20.0, 19.28301886792453)","(51.0, 110.0, 100.0)","(12.0, 15.0, 14.75)","(9.0, 11.0, 10.63076923076923)"
10-01-2023 12:13:57.687390,"(10.0, 11.5, 11.36304347826087)","(2.1, 2.34, 2.3392233009708736)","(3.8, 4.2, 4.164529914529915)","(26.0, 40.0, 39.11764705882353)","(14.0, 20.0, 19.26923076923077)","(51.0, 110.0, 102.5)","(12.0, 15.0, 14.733333333333333)","(9.0, 11.0, 10.63076923076923)"
10-01-2023 12:13:58.814813,"(10.0, 11.5, 11.36304347826087)","(2.1, 2.36, 2.3526436781609195)","(3.8, 4.2, 4.164529914529915)","(26.0, 40.0, 39.11764705882353)","(14.0, 20.0, 19.26923076923077)","(51.0, 110.0, 102.5)","(12.0, 15.0, 14.733333333333333)","(9.0, 11.0, 10.63076923076923)"
10-01-2023 12:13:59.953712,"(10.0, 11.5, 11.36304347826087)","(2.1, 2.36, 2.3526436781609195)","(3.8, 4.2, 4.167953667953668)","(26.0, 40.0, 39.189189189189186)","(14.0, 20.0, 19.457142857142856)","(51.0, 110.0, 98.0)","(11.0, 15.0, 14.109756097560975)","(9.0, 11.0, 10.595959595959595)"
10-01-2023 12:14:01.251713,"(10.0, 11.5, 11.380952380952381)","(2.1, 2.36, 2.3556284153005462)","(3.8, 4.2, 4.177777777777778)","(26.0, 40.0, 39.35294117647059)","(14.0, 20.0, 19.485714285714284)","(51.0, 100.0, 98.75)","(11.0, 14.5, 14.119047619047619)","(9.0, 11.0, 10.6171875)"
10-01-2023 12:14:02.421944,"(10.0, 11.5, 11.380952380952381)","(2.1, 2.36, 2.3556284153005462)","(3.8, 4.2, 4.186708860759493)","(26.0, 40.0, 39.35294117647059)","(14.0, 20.0, 19.485714285714284)","(51.0, 100.0, 99.61538461538461)","(11.0, 14.5, 14.127906976744185)","(9.0, 11.0, 10.607246376811593)"
10-01-2023 12:14:03.601732,"(10.0, 11.5, 11.268292682926829)","(2.1, 2.36, 2.340952380952381)","(3.8, 4.2, 4.245544554455446)","(26.0, 40.0, 39.483870967741936)","(14.0, 20.0, 19.5609756097561)","(51.0, 100.0, 110.27777777777777)","(12.0, 14.5, 14.166666666666666)","(9.0, 11.0, 10.564308681672026)"
10-01-2023 12:14:04.877638,"(10.0, 11.0, 10.955555555555556)","(2.1, 2.36, 2.353846153846154)","(3.8, 4.3, 4.259504132231405)","(26.0, 40.0, 39.483870967741936)","(14.0, 20.0, 19.620689655172413)","(51.0, 120.0, 110.27777777777777)","(12.0, 14.5, 14.166666666666666)","(9.0, 11.0, 10.593093093093094)"
10-01-2023 12:14:06.144065,"(10.0, 11.0, 10.955555555555556)","(2.1, 2.36, 2.353846153846154)","(3.8, 4.3, 4.259504132231405)","(26.0, 40.0, 39.483870967741936)","(14.0, 20.0, 19.694444444444443)","(51.0, 120.0, 110.41666666666667)","(12.0, 14.5, 14.148148148148149)","(9.0, 11.0, 10.593093093093094)"
10-01-2023 12:14:07.317027,"(10.0, 11.0, 10.968992248062015)","(2.1, 2.36, 2.3348837209302324)","(3.8, 4.3, 4.2140350877192985)","(26.0, 40.0, 40.875)","(14.0, 20.0, 19.858974358974358)","(51.0, 120.0, 110.45454545454545)","(12.0, 14.5, 14.433333333333334)","(9.0, 11.0, 10.654794520547945)"
