,Freddy Mac,Vested Interest,Shalily,Son Of Bielski,Red Stiletto,Langworthy,Five Ounce,Ruby Edition,Barossa Kiss,Keck,Sarwatte
10-01-2023 14:16:39.309212,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.914285714285714)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.49090909090909)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 370.0, 285.0)"
10-01-2023 14:16:40.739129,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.914285714285714)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.49090909090909)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:42.089791,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.914285714285714)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.49090909090909)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:43.388267,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.857142857142857)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.323076923076922)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:44.710627,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.857142857142857)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.323076923076922)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:46.110385,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.857142857142857)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.529411764705882)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:47.498695,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.857142857142857)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 80.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:48.993777,"(3.8, 5.8, 5.1571428571428575)","(3.2, 4.1, 3.8666666666666663)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:50.379150,"(3.8, 5.7, 5.133333333333334)","(3.2, 4.1, 3.8666666666666663)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:51.745188,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.8666666666666663)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:53.083086,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.8666666666666667)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:54.439861,"(3.8, 5.6, 5.04)","(3.2, 4.0, 3.8666666666666667)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 285.0)"
10-01-2023 14:16:55.814282,"(3.8, 5.6, 5.04)","(3.2, 4.0, 3.8666666666666667)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 360.0, 330.0)"
10-01-2023 14:16:57.189221,"(3.8, 5.6, 5.04)","(3.2, 4.0, 3.8499999999999996)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 60.0)","(26.0, 44.0, 40.0)","(101.0, 390.0, 278.0)"
10-01-2023 14:16:58.570286,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.9157894736842103)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 75.0, 62.5)","(26.0, 44.0, 40.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:59.908692,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.9157894736842103)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 70.0, 59.285714285714285)","(26.0, 44.0, 40.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:01.245038,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.8812499999999996)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.581818181818182)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 41.333333333333336)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:02.588471,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:03.956238,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:05.341670,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:06.712466,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:08.029701,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:09.374465,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:10.680437,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 278.0)"
10-01-2023 14:17:12.011323,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.557446808510639)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 380.0, 290.0)"
10-01-2023 14:17:13.377433,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.197003745318352)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 370.0, 285.0)"
10-01-2023 14:17:14.781164,"(3.8, 5.6, 5.04)","(3.2, 4.1, 3.965384615384615)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.2, 8.197003745318352)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 360.0, 285.0)"
10-01-2023 14:17:16.289492,"(3.8, 5.6, 4.984615384615385)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.2, 8.197003745318352)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 360.0, 285.0)"
10-01-2023 14:17:17.711972,"(3.8, 5.6, 4.984615384615385)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.2, 8.196958174904942)","(51.0, 100.0, 71.875)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:19.073308,"(3.8, 5.6, 5.017647058823529)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.2, 8.196958174904942)","(51.0, 100.0, 81.25)","(51.0, 70.0, 62.5)","(26.0, 44.0, 39.2)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:20.486074,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.75)","(7.5, 8.2, 8.196958174904942)","(51.0, 100.0, 81.25)","(51.0, 70.0, 63.333333333333336)","(26.0, 44.0, 40.0)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:21.938837,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.75)","(7.5, 8.2, 8.196958174904942)","(51.0, 100.0, 81.25)","(51.0, 90.0, 74.5)","(26.0, 42.0, 38.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:23.456577,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.75)","(7.5, 8.2, 8.196958174904942)","(51.0, 100.0, 81.25)","(51.0, 85.0, 81.11111111111111)","(26.0, 42.0, 38.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:24.960817,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9906249999999996)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.75)","(7.5, 8.2, 8.196923076923076)","(51.0, 100.0, 81.25)","(51.0, 90.0, 81.11111111111111)","(26.0, 42.0, 38.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:26.362463,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9541666666666666)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.75)","(7.5, 8.2, 8.196923076923076)","(51.0, 100.0, 81.25)","(51.0, 90.0, 81.11111111111111)","(26.0, 42.0, 38.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:27.706561,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9541666666666666)","(4.4, 6.2, 5.811111111111111)","(9.0, 13.0, 11.595121951219513)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.75)","(7.5, 8.2, 8.588505747126437)","(51.0, 100.0, 81.25)","(51.0, 90.0, 81.11111111111111)","(26.0, 42.0, 38.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:29.083238,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.933333333333333)","(4.4, 6.2, 5.92)","(9.0, 13.0, 11.66046511627907)","(11.0, 15.5, 15.125)","(13.0, 18.5, 17.75)","(7.5, 8.6, 7.326315789473684)","(51.0, 100.0, 71.875)","(51.0, 90.0, 74.0)","(26.0, 42.0, 38.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:30.548260,"(3.8, 5.5, 5.385714285714286)","(3.2, 4.1, 3.9541666666666666)","(4.4, 6.2, 6.371428571428571)","(9.0, 13.0, 11.641509433962264)","(11.0, 15.5, 15.125)","(13.0, 18.5, 17.75)","(7.5, 7.8, 7.569230769230769)","(51.0, 100.0, 71.875)","(51.0, 90.0, 74.0)","(26.0, 42.0, 38.4)","(101.0, 360.0, 273.3333333333333)"
10-01-2023 14:17:32.093148,"(3.8, 5.5, 5.38)","(3.2, 4.1, 3.933333333333333)","(4.4, 6.6, 6.2444444444444445)","(9.0, 13.0, 11.62200956937799)","(11.0, 15.5, 15.125)","(13.0, 18.5, 17.75)","(7.5, 7.8, 7.5)","(51.0, 100.0, 73.33333333333333)","(51.0, 90.0, 81.11111111111111)","(26.0, 42.0, 38.4)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:33.579453,"(3.8, 5.5, 5.071428571428571)","(3.2, 4.1, 4.021052631578947)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.62200956937799)","(11.0, 15.5, 15.125)","(13.0, 18.5, 18.275)","(7.5, 7.8, 7.318518518518519)","(51.0, 100.0, 65.0)","(51.0, 90.0, 81.42857142857143)","(26.0, 42.0, 40.15384615384615)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:35.250367,"(3.8, 5.3, 4.858823529411764)","(3.2, 4.1, 4.021052631578947)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.641509433962264)","(11.0, 15.5, 15.125)","(13.0, 18.5, 18.789473684210527)","(7.5, 7.6, 7.12)","(51.0, 80.0, 65.0)","(51.0, 90.0, 83.75)","(26.0, 42.0, 45.111111111111114)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:36.766835,"(3.8, 5.3, 4.858823529411764)","(3.2, 4.1, 4.034375)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.641509433962264)","(11.0, 15.5, 15.125)","(13.0, 19.0, 18.789473684210527)","(7.5, 7.6, 7.0)","(51.0, 80.0, 65.0)","(51.0, 90.0, 83.75)","(26.0, 46.0, 45.333333333333336)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:38.346438,"(3.8, 5.3, 4.972727272727273)","(3.2, 4.1, 4.034375)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.62200956937799)","(11.0, 15.5, 15.125)","(13.0, 19.0, 18.789473684210527)","(7.5, 7.6, 7.220000000000001)","(51.0, 80.0, 65.0)","(51.0, 90.0, 83.75)","(26.0, 46.0, 45.333333333333336)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:39.848832,"(3.8, 5.3, 5.2172413793103445)","(3.2, 4.1, 4.0625)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.62200956937799)","(11.0, 15.5, 15.125)","(13.0, 19.0, 18.789473684210527)","(7.5, 7.4, 7.15)","(51.0, 80.0, 65.0)","(51.0, 90.0, 83.75)","(26.0, 46.0, 45.333333333333336)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:41.581684,"(3.8, 5.2, 4.876470588235295)","(3.2, 4.2, 4.0625)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.641509433962264)","(11.0, 15.5, 15.125)","(13.0, 19.0, 18.789473684210527)","(7.5, 7.4, 7.15)","(51.0, 80.0, 65.0)","(51.0, 90.0, 83.75)","(26.0, 46.0, 45.333333333333336)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:42.998331,"(3.8, 5.2, 4.876470588235295)","(3.2, 4.2, 4.0625)","(4.4, 6.6, 6.295238095238095)","(9.0, 13.0, 11.641509433962264)","(11.0, 15.5, 15.333333333333334)","(13.0, 19.0, 18.0)","(7.5, 7.4, 7.114285714285715)","(51.0, 80.0, 65.0)","(51.0, 90.0, 83.75)","(26.0, 46.0, 45.111111111111114)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:44.545225,"(3.8, 5.2, 4.833333333333333)","(3.2, 4.2, 4.0600000000000005)","(4.4, 6.6, 6.133333333333334)","(9.0, 13.0, 12.015384615384615)","(11.0, 15.5, 15.25)","(13.0, 19.0, 18.0)","(7.5, 7.4, 6.963636363636364)","(51.0, 80.0, 65.0)","(51.0, 90.0, 77.0)","(26.0, 46.0, 42.666666666666664)","(101.0, 380.0, 273.3333333333333)"
10-01-2023 14:17:46.105324,"(3.8, 5.2, 4.833333333333333)","(3.2, 4.2, 4.0600000000000005)","(4.4, 6.6, 6.163636363636363)","(9.0, 13.0, 12.010309278350515)","(11.0, 15.5, 15.357142857142858)","(13.0, 19.0, 18.0)","(7.5, 7.4, 7.057142857142857)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 42.666666666666664)","(101.0, 380.0, 290.0)"
10-01-2023 14:17:47.823513,"(3.8, 5.2, 4.825)","(3.2, 4.2, 4.0600000000000005)","(4.4, 6.6, 6.163636363636363)","(9.0, 13.0, 12.010309278350515)","(11.0, 15.5, 15.357142857142858)","(13.0, 19.0, 18.0)","(7.5, 7.4, 7.057142857142857)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 42.666666666666664)","(101.0, 370.0, 270.0)"
10-01-2023 14:17:49.531003,"(3.8, 5.2, 4.825)","(3.2, 4.2, 4.0600000000000005)","(4.4, 6.6, 6.163636363636363)","(9.0, 13.0, 12.010309278350515)","(11.0, 15.5, 15.357142857142858)","(13.0, 19.0, 18.0)","(7.5, 7.4, 7.057142857142857)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 42.666666666666664)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:51.129389,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 4.0600000000000005)","(4.4, 6.6, 6.163636363636363)","(9.0, 13.0, 12.010309278350515)","(11.0, 15.5, 15.357142857142858)","(13.0, 19.0, 18.0)","(7.5, 7.4, 7.057142857142857)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:52.694421,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 4.0600000000000005)","(4.4, 6.6, 6.317647058823529)","(9.0, 13.0, 12.010309278350515)","(11.0, 15.5, 15.357142857142858)","(13.0, 19.0, 17.75)","(7.5, 7.4, 7.057142857142857)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:54.178799,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 4.061111111111111)","(4.4, 6.6, 6.317647058823529)","(9.0, 13.0, 12.010309278350515)","(11.0, 15.5, 15.357142857142858)","(13.0, 18.5, 17.75)","(7.5, 7.4, 7.057142857142857)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:55.634810,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 4.061111111111111)","(4.4, 6.6, 6.65)","(9.0, 13.0, 12.005181347150259)","(11.0, 15.5, 15.357142857142858)","(13.0, 18.5, 17.75)","(7.5, 7.4, 6.65)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:57.043879,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 4.083333333333334)","(4.4, 7.2, 6.89)","(9.0, 13.0, 12.005181347150259)","(11.0, 15.5, 15.357142857142858)","(13.0, 18.5, 17.75)","(7.5, 7.4, 7.23448275862069)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 266.6666666666667)"
10-01-2023 14:17:58.546770,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 4.061111111111111)","(4.4, 7.0, 6.482352941176471)","(9.0, 13.0, 12.005181347150259)","(11.0, 15.5, 15.357142857142858)","(13.0, 18.5, 17.75)","(7.5, 7.4, 7.23448275862069)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 285.0)"
10-01-2023 14:18:00.366604,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.2, 3.948684210526316)","(4.4, 7.0, 6.482352941176471)","(9.0, 13.0, 12.005181347150259)","(11.0, 15.5, 15.357142857142858)","(13.0, 18.5, 17.75)","(7.5, 7.4, 7.23448275862069)","(51.0, 80.0, 65.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 285.0)"
10-01-2023 14:18:01.894909,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.0, 4.0285714285714285)","(4.4, 7.0, 6.45)","(9.0, 13.0, 12.005181347150259)","(11.0, 15.5, 15.357142857142858)","(13.0, 18.5, 18.0)","(7.5, 7.4, 7.23448275862069)","(51.0, 80.0, 70.0)","(51.0, 85.0, 77.85714285714286)","(26.0, 44.0, 40.4)","(101.0, 360.0, 285.0)"
10-01-2023 14:18:03.569860,"(3.8, 5.2, 4.821052631578947)","(3.2, 4.5, 3.9958333333333336)","(4.4, 7.0, 6.45)","(9.0, 13.0, 12.005181347150259)","(11.0, 15.5, 15.357142857142858)","(13.0, 19.0, 18.0)","(7.5, 7.4, 7.23448275862069)","(51.0, 80.0, 65.0)","(51.0, 85.0, 74.28571428571429)","(26.0, 44.0, 40.4)","(101.0, 830.0, 625.0)"
