,Wild Ollie,Sanitized,Blackwood Blue,Tiger Town,Elite Judan,Pauline Keeping,Ninja Fun,Cool Myra
11-01-2023 21:53:45.184679,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:46.315279,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:47.484471,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:48.608065,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:49.782957,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:50.898438,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:51.940531,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:53.066163,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:54.108958,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:55.299797,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:56.371373,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:57.515384,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:58.656740,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:53:59.799244,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:00.913672,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:02.026414,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:03.172678,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:04.296574,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:05.664569,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:06.840637,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.8358490566037737)","(3.5, 6.4, 4.6)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.7772727272727264)"
11-01-2023 21:54:08.044575,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:09.397593,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:10.773769,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:11.901602,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:13.062074,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:14.134994,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:15.248314,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:16.505321,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:17.675569,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:18.833397,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:19.907642,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:21.145745,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:22.344952,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:23.495829,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:24.728585,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:26.028952,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:27.189583,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:28.284716,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:29.365677,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:30.627399,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:31.756914,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:32.869713,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:33.911186,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:34.915804,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:35.936033,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:36.956283,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:37.951431,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:38.982105,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:39.998366,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:40.981119,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:42.043796,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:43.083847,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:44.352336,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:45.366270,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 4.283098591549296)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:46.620816,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:47.675707,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:48.761657,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:49.761036,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.165116279069768)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.574999999999999)"
11-01-2023 21:54:50.770997,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:51.863173,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:52.940389,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:53.988637,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:55.010126,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:56.023098,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:57.096088,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:58.123671,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:54:59.151213,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:55:00.231364,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:55:01.278411,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 5.53)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 7.12127659574468)"
11-01-2023 21:55:02.355680,"(6.0, 11.0, 9.0125)","(10.0, 30.0, 23.5)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 4.15)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.238888888888889)"
11-01-2023 21:55:03.369255,"(6.0, 11.0, 9.0125)","(10.0, 21.0, 20.192307692307693)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.574418604651163)","(3.5, 6.4, 4.15)","(7.5, 17.0, 15.333333333333334)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.238888888888889)"
11-01-2023 21:55:04.420124,"(6.0, 11.0, 8.644444444444446)","(10.0, 23.0, 22.03846153846154)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.238888888888889)"
11-01-2023 21:55:05.431314,"(6.0, 11.0, 8.644444444444446)","(10.0, 23.0, 22.03846153846154)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.238888888888889)"
11-01-2023 21:55:06.503866,"(6.0, 11.0, 8.644444444444446)","(10.0, 23.0, 22.03846153846154)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.238888888888889)"
11-01-2023 21:55:07.588758,"(6.0, 11.0, 8.644444444444446)","(10.0, 23.0, 22.03846153846154)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 5.238888888888889)"
11-01-2023 21:55:08.637559,"(6.0, 11.0, 8.644444444444446)","(10.0, 23.0, 22.03846153846154)","(12.0, 29.0, 23.0)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.2, 6.05)"
11-01-2023 21:55:09.828802,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
11-01-2023 21:55:10.959709,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
11-01-2023 21:55:12.043746,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
11-01-2023 21:55:13.126966,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
11-01-2023 21:55:14.240096,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
11-01-2023 21:55:15.298956,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
11-01-2023 21:55:16.310014,"(6.0, 11.0, 9.0125)","(10.0, 23.0, 22.03846153846154)","(12.0, 28.0, 26.454545454545453)","(3.3, 5.5, 3.618181818181818)","(3.5, 5.0, 3.6222222222222222)","(7.5, 13.5, 13.09375)","(61.0, 570.0, 333.6363636363636)","(4.0, 8.0, 6.05)"
