,Spring Monica,Bow Down,Roxy Rover,Undoing,Snowy Jinx,Shakira Blaze
06-01-2023 11:01:01.937163,"(2.3, 2.42, 2.4)","(71.0, 200.0, 195.83333333333334)","(13.0, 24.0, 17.70967741935484)","(4.4, 5.3, 5.106060606060606)","(2.9, 5.3, 5.241176470588235)","(6.0, 8.2, 7.252631578947368)"
06-01-2023 11:01:02.908229,"(2.3, 2.42, 2.4)","(71.0, 200.0, 195.83333333333334)","(13.0, 24.0, 17.70967741935484)","(4.4, 5.3, 5.106060606060606)","(2.9, 5.3, 5.241176470588235)","(6.0, 8.2, 7.252631578947368)"
06-01-2023 11:01:03.861762,"(2.3, 2.52, 2.462727272727273)","(71.0, 200.0, 195.83333333333334)","(13.0, 24.0, 17.70967741935484)","(4.4, 5.3, 5.093548387096774)","(2.9, 5.3, 5.140909090909091)","(6.0, 8.2, 7.252631578947368)"
06-01-2023 11:01:04.810526,"(2.3, 2.5, 2.453333333333333)","(71.0, 200.0, 195.83333333333334)","(13.0, 24.0, 17.70967741935484)","(4.4, 5.3, 5.093548387096774)","(2.9, 5.3, 5.241176470588235)","(6.0, 8.2, 7.666666666666667)"
06-01-2023 11:01:05.732270,"(2.3, 2.48, 2.448421052631579)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.70967741935484)","(4.4, 5.3, 5.093548387096774)","(2.9, 5.3, 5.140909090909091)","(6.0, 8.2, 7.514285714285714)"
06-01-2023 11:01:06.684806,"(2.3, 2.48, 2.448421052631579)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.70967741935484)","(4.4, 5.3, 4.923529411764706)","(2.9, 5.3, 5.241176470588235)","(6.0, 8.2, 7.666666666666667)"
06-01-2023 11:01:07.607950,"(2.3, 2.48, 2.405)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 5.00909090909091)","(2.9, 5.3, 5.140909090909091)","(6.0, 8.2, 7.666666666666667)"
06-01-2023 11:01:08.520788,"(2.3, 2.48, 2.3899999999999997)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 4.923529411764706)","(2.9, 5.3, 5.241176470588235)","(6.0, 8.2, 7.455172413793103)"
06-01-2023 11:01:09.423846,"(2.3, 2.48, 2.3736363636363635)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 5.00909090909091)","(2.9, 5.3, 5.241176470588235)","(6.0, 8.2, 7.455172413793103)"
06-01-2023 11:01:10.397414,"(2.3, 2.48, 2.3568421052631576)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 5.00909090909091)","(2.9, 5.3, 5.261904761904762)","(6.0, 8.2, 7.533333333333333)"
06-01-2023 11:01:11.419981,"(2.3, 2.48, 2.3128571428571427)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 5.00909090909091)","(2.9, 5.3, 5.084615384615384)","(6.0, 8.2, 7.417391304347826)"
06-01-2023 11:01:12.445926,"(2.3, 2.46, 2.3474999999999997)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 4.923529411764706)","(2.9, 5.3, 5.084615384615384)","(6.0, 8.2, 7.557142857142857)"
06-01-2023 11:01:13.432799,"(2.3, 2.46, 2.3474999999999997)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.696969696969695)","(4.4, 5.3, 4.923529411764706)","(2.9, 5.3, 5.178260869565217)","(6.0, 8.2, 7.45)"
06-01-2023 11:01:14.383816,"(2.3, 2.44, 2.36)","(71.0, 200.0, 195.45454545454547)","(13.0, 23.0, 20.25)","(4.4, 5.3, 5.00909090909091)","(2.9, 5.3, 5.2)","(6.0, 8.2, 7.252631578947368)"
06-01-2023 11:01:15.299404,"(2.3, 2.44, 2.3052631578947365)","(71.0, 210.0, 192.85714285714286)","(13.0, 24.0, 17.651162790697676)","(4.4, 5.3, 5.062962962962963)","(2.9, 5.3, 5.2)","(6.0, 8.2, 7.252631578947368)"
06-01-2023 11:01:16.245178,"(2.3, 2.44, 2.335384615384615)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.651162790697676)","(4.4, 5.3, 5.1)","(2.9, 5.3, 5.109090909090909)","(6.0, 8.2, 7.376470588235295)"
06-01-2023 11:01:17.290030,"(2.3, 2.44, 2.2888888888888888)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.654761904761905)","(4.4, 5.3, 5.1)","(2.9, 5.3, 5.109090909090909)","(6.0, 8.2, 7.5777777777777775)"
06-01-2023 11:01:18.255849,"(2.3, 2.44, 2.3428571428571425)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.654761904761905)","(4.4, 5.3, 5.1)","(2.9, 5.3, 5.109090909090909)","(6.0, 8.2, 7.5777777777777775)"
06-01-2023 11:01:19.189751,"(2.3, 2.42, 2.3762499999999998)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.654761904761905)","(4.4, 5.3, 5.1)","(2.9, 5.3, 5.2)","(6.0, 8.2, 7.5777777777777775)"
06-01-2023 11:01:20.145702,"(2.3, 2.42, 2.3705882352941177)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.654761904761905)","(4.4, 5.3, 5.1)","(2.9, 5.3, 5.09)","(6.0, 8.2, 7.47741935483871)"
06-01-2023 11:01:21.076719,"(2.3, 2.42, 2.3705882352941177)","(71.0, 200.0, 195.45454545454547)","(13.0, 24.0, 17.654761904761905)","(4.4, 5.3, 5.1)","(2.9, 5.3, 5.18)","(6.0, 8.2, 7.533333333333333)"
06-01-2023 11:01:22.064368,"(2.3, 2.42, 2.3499999999999996)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 18.11111111111111)","(4.6, 5.3, 5.1)","(3.0, 5.3, 5.09)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:22.989225,"(2.3, 2.42, 2.328125)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 18.6)","(4.6, 5.3, 5.1)","(3.0, 5.3, 5.09)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:23.948541,"(2.3, 2.42, 2.328125)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.683333333333334)","(4.6, 5.3, 5.1)","(3.0, 5.3, 5.233333333333333)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:24.861524,"(2.3, 2.4, 2.328888888888889)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.683333333333334)","(4.6, 5.3, 5.1)","(3.0, 5.3, 5.09)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:25.800401,"(2.3, 2.38, 2.34875)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.683333333333334)","(4.6, 5.3, 5.1)","(3.0, 5.3, 5.135294117647059)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:26.803255,"(2.3, 2.36, 2.335)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.683333333333334)","(4.6, 5.3, 5.1)","(3.0, 5.3, 5.066666666666666)","(6.0, 8.2, 7.4941176470588236)"
06-01-2023 11:01:27.888154,"(2.3, 2.36, 2.335)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.3, 5.252941176470588)","(3.0, 5.3, 5.2384615384615385)","(6.0, 8.2, 7.533333333333333)"
06-01-2023 11:01:28.790691,"(2.3, 2.36, 2.305833333333333)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.252941176470588)","(3.0, 5.3, 5.176470588235294)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:29.687186,"(2.3, 2.36, 2.2641666666666667)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.294736842105263)","(3.0, 5.3, 5.25)","(6.0, 8.2, 7.4941176470588236)"
06-01-2023 11:01:30.609572,"(2.3, 2.36, 2.2614285714285716)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.2)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.678260869565217)"
06-01-2023 11:01:31.562965,"(2.3, 2.36, 2.2763636363636364)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.2)","(3.0, 5.3, 5.26)","(6.0, 8.2, 7.4941176470588236)"
06-01-2023 11:01:32.579888,"(2.3, 2.36, 2.2680000000000002)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.191666666666667)","(3.0, 5.3, 5.26)","(6.0, 8.2, 7.533333333333333)"
06-01-2023 11:01:33.482356,"(2.3, 2.34, 2.30875)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.191666666666667)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.654545454545454)"
06-01-2023 11:01:34.437565,"(2.3, 2.34, 2.30875)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.233333333333333)","(3.0, 5.3, 5.26)","(6.0, 8.2, 7.845454545454545)"
06-01-2023 11:01:35.359306,"(2.3, 2.34, 2.30875)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.233333333333333)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.741176470588234)"
06-01-2023 11:01:36.193153,"(2.3, 2.34, 2.30875)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.233333333333333)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.741176470588234)"
06-01-2023 11:01:37.134320,"(2.3, 2.34, 2.2823076923076924)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.233333333333333)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.7272727272727275)"
06-01-2023 11:01:38.090431,"(2.3, 2.34, 2.2823076923076924)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.233333333333333)","(3.0, 5.3, 5.26)","(6.0, 8.2, 7.588235294117647)"
06-01-2023 11:01:38.999677,"(2.3, 2.34, 2.2823076923076924)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.233333333333333)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.7272727272727275)"
06-01-2023 11:01:39.880719,"(2.3, 2.32, 2.295)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.218181818181819)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.7272727272727275)"
06-01-2023 11:01:40.803966,"(2.3, 2.32, 2.276666666666667)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.251851851851852)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.7272727272727275)"
06-01-2023 11:01:41.725875,"(2.3, 2.32, 2.276666666666667)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.251851851851852)","(3.0, 5.3, 5.26)","(6.0, 8.2, 7.588235294117647)"
06-01-2023 11:01:42.709055,"(2.3, 2.32, 2.276666666666667)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.251851851851852)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.7272727272727275)"
06-01-2023 11:01:43.603769,"(2.3, 2.34, 2.3344444444444443)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.251851851851852)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.828571428571428)"
06-01-2023 11:01:44.471365,"(2.3, 2.34, 2.3344444444444443)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.251851851851852)","(3.0, 5.3, 5.195)","(6.0, 8.2, 7.828571428571428)"
06-01-2023 11:01:45.343147,"(2.3, 2.32, 2.319076923076923)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.4, 5.218181818181819)","(3.0, 5.3, 5.26)","(6.0, 8.2, 7.7124999999999995)"
06-01-2023 11:01:46.308008,"(2.3, 2.32, 2.319076923076923)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.1, 5.3, 5.26)","(6.0, 8.2, 7.6909090909090905)"
06-01-2023 11:01:47.216356,"(2.3, 2.32, 2.318378378378378)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.1, 5.3, 5.195)","(6.0, 8.2, 7.6909090909090905)"
06-01-2023 11:01:48.173636,"(2.3, 2.32, 2.318378378378378)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.1, 5.3, 5.195)","(6.0, 8.2, 7.6909090909090905)"
06-01-2023 11:01:49.051658,"(2.3, 2.32, 2.314468085106383)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.1, 5.3, 5.195)","(6.0, 8.2, 7.6909090909090905)"
06-01-2023 11:01:49.883054,"(2.2, 2.32, 2.314468085106383)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 7.85)"
06-01-2023 11:01:50.813210,"(2.2, 2.32, 2.314468085106383)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:01:51.703214,"(2.2, 2.32, 2.3154545454545454)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 8.0)"
06-01-2023 11:01:52.610205,"(2.2, 2.32, 2.3148717948717947)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:01:53.573885,"(2.2, 2.32, 2.3148717948717947)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 8.0)"
06-01-2023 11:01:54.469456,"(2.2, 2.32, 2.3152631578947367)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:01:55.399690,"(2.2, 2.32, 2.3152631578947367)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 8.0)"
06-01-2023 11:01:56.334470,"(2.2, 2.32, 2.315)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:01:57.250423,"(2.2, 2.32, 2.3141935483870966)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 8.0)"
06-01-2023 11:01:58.145607,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:01:59.016437,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:01:59.869329,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:00.803349,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:01.744371,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 8.0)"
06-01-2023 11:02:02.687934,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:03.623808,"(2.2, 2.32, 2.3137499999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.6375)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 8.0)"
06-01-2023 11:02:04.476417,"(2.2, 2.32, 2.3125925925925923)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.63095238095238)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 8.0)"
06-01-2023 11:02:05.386368,"(2.2, 2.32, 2.3033333333333332)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.63095238095238)","(4.6, 5.4, 5.218181818181819)","(3.2, 5.3, 5.26)","(6.0, 8.2, 7.942857142857142)"
06-01-2023 11:02:06.354408,"(2.2, 2.32, 2.2824999999999998)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.63095238095238)","(4.6, 5.4, 5.246153846153846)","(3.2, 5.3, 5.195)","(6.0, 8.2, 8.049999999999999)"
06-01-2023 11:02:07.300537,"(2.2, 2.32, 2.265454545454545)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.63095238095238)","(4.6, 5.4, 5.246153846153846)","(3.2, 5.3, 5.26)","(6.0, 8.2, 8.0)"
06-01-2023 11:02:08.241284,"(2.2, 2.32, 2.266)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.63095238095238)","(4.6, 5.4, 5.246153846153846)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:09.092934,"(2.2, 2.32, 2.266)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 17.63095238095238)","(4.6, 5.4, 5.246153846153846)","(3.2, 5.3, 5.195)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:10.138539,"(2.2, 2.3, 2.2666666666666666)","(81.0, 200.0, 195.45454545454547)","(13.0, 23.0, 18.134615384615383)","(4.6, 5.4, 5.278787878787879)","(3.2, 5.3, 5.18)","(6.0, 8.2, 7.666666666666667)"
06-01-2023 11:02:11.105955,"(2.2, 2.3, 2.2818181818181817)","(81.0, 200.0, 186.66666666666666)","(13.0, 23.0, 18.134615384615383)","(4.6, 5.4, 5.278787878787879)","(3.2, 5.3, 5.216)","(6.0, 8.2, 8.0)"
06-01-2023 11:02:12.020779,"(2.1, 2.3, 2.2818181818181817)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.617021276595743)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.3, 5.216)","(6.0, 8.2, 8.0)"
06-01-2023 11:02:13.029105,"(2.1, 2.3, 2.2818181818181817)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.134615384615383)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.5, 5.306451612903226)","(6.0, 8.2, 7.942857142857142)"
06-01-2023 11:02:13.897831,"(2.1, 2.3, 2.2666666666666666)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.617021276595743)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.5, 5.306451612903226)","(6.0, 8.2, 7.942857142857142)"
06-01-2023 11:02:14.812836,"(2.1, 2.3, 2.2666666666666666)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.617021276595743)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.5, 5.306451612903226)","(6.0, 8.2, 7.8)"
06-01-2023 11:02:15.800520,"(2.1, 2.3, 2.27)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.16)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.5, 5.306451612903226)","(6.0, 8.2, 7.975)"
06-01-2023 11:02:16.706916,"(2.1, 2.28, 2.26)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.5, 5.306451612903226)","(6.0, 8.2, 7.917647058823529)"
06-01-2023 11:02:17.612753,"(2.1, 2.28, 2.26)","(101.0, 200.0, 195.83333333333334)","(13.0, 23.0, 18.16)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.5, 5.133333333333333)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:18.567849,"(2.1, 2.28, 2.246666666666667)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.6, 5.288888888888889)","(6.0, 8.2, 7.823529411764706)"
06-01-2023 11:02:19.472472,"(2.1, 2.28, 2.246666666666667)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.16)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.6, 5.288888888888889)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:20.399939,"(2.1, 2.28, 2.246666666666667)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.6, 5.288888888888889)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:21.266761,"(2.1, 2.28, 2.246666666666667)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.134615384615383)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.6, 5.345454545454546)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:22.109627,"(2.1, 2.28, 2.246666666666667)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.617021276595743)","(4.6, 5.4, 5.278787878787879)","(3.5, 5.6, 5.52)","(6.0, 8.2, 7.857142857142857)"
06-01-2023 11:02:23.084514,"(2.1, 2.3, 2.27)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.617021276595743)","(4.6, 5.4, 5.2823529411764705)","(3.5, 5.7, 5.328571428571428)","(6.0, 8.2, 7.8)"
06-01-2023 11:02:24.047880,"(2.1, 2.3, 2.29578947368421)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.217391304347828)","(4.6, 5.4, 5.266666666666667)","(3.5, 5.7, 5.328571428571428)","(6.0, 8.2, 7.917647058823529)"
06-01-2023 11:02:24.984304,"(2.1, 2.3, 2.29578947368421)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.266666666666667)","(3.5, 5.7, 5.328571428571428)","(6.0, 8.2, 7.771428571428571)"
06-01-2023 11:02:25.849068,"(2.1, 2.32, 2.2933333333333334)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.16)","(4.6, 5.4, 5.266666666666667)","(3.5, 5.7, 5.328571428571428)","(6.0, 8.2, 7.884210526315789)"
06-01-2023 11:02:26.768635,"(2.1, 2.32, 2.2933333333333334)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.266666666666667)","(3.5, 5.7, 5.371428571428571)","(6.0, 8.2, 7.472727272727273)"
06-01-2023 11:02:27.709501,"(2.1, 2.3, 2.2957142857142854)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.16)","(4.6, 5.4, 5.251851851851852)","(3.5, 5.8, 5.383333333333333)","(6.0, 8.2, 7.533333333333333)"
06-01-2023 11:02:28.657800,"(2.1, 2.28, 2.2675)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.251851851851852)","(3.5, 5.8, 5.383333333333333)","(6.0, 8.2, 7.472727272727273)"
06-01-2023 11:02:29.510946,"(2.1, 2.28, 2.2675)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.16)","(4.6, 5.4, 5.066666666666666)","(3.5, 5.8, 5.383333333333333)","(6.0, 8.2, 7.472727272727273)"
06-01-2023 11:02:30.429675,"(2.1, 2.34, 2.3390588235294114)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.622222222222224)","(4.6, 5.4, 5.228125)","(3.5, 5.8, 5.3769230769230765)","(6.0, 8.2, 7.533333333333333)"
06-01-2023 11:02:31.397764,"(2.1, 2.36, 2.3562105263157895)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.217391304347828)","(4.6, 5.3, 5.28)","(3.5, 5.8, 5.329411764705882)","(6.0, 8.2, 7.922222222222222)"
06-01-2023 11:02:32.376872,"(2.1, 2.34, 2.33953488372093)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.3, 5.28)","(3.5, 5.8, 5.329411764705882)","(6.0, 8.2, 7.765217391304348)"
06-01-2023 11:02:33.302930,"(2.1, 2.34, 2.33953488372093)","(101.0, 200.0, 195.83333333333334)","(13.0, 23.0, 18.217391304347828)","(4.6, 5.3, 5.28)","(3.5, 5.8, 5.4743589743589745)","(6.0, 8.2, 7.949999999999999)"
06-01-2023 11:02:34.199298,"(2.1, 2.34, 2.3394285714285714)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.634146341463413)","(4.6, 5.3, 5.28)","(3.5, 5.7, 5.4743589743589745)","(6.0, 8.2, 7.8)"
06-01-2023 11:02:35.076286,"(2.1, 2.34, 2.339285714285714)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.217391304347828)","(4.6, 5.3, 5.28)","(3.5, 5.7, 5.468421052631579)","(6.0, 8.2, 7.949999999999999)"
06-01-2023 11:02:35.958245,"(2.1, 2.34, 2.3387499999999997)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.627906976744185)","(4.6, 5.3, 5.28)","(3.5, 5.6, 5.375)","(6.0, 8.2, 7.8)"
06-01-2023 11:02:36.905464,"(2.1, 2.36, 2.3085714285714283)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.217391304347828)","(4.4, 5.3, 5.26)","(3.5, 5.4, 5.284210526315789)","(6.0, 8.2, 7.852173913043478)"
06-01-2023 11:02:37.786060,"(2.1, 2.36, 2.3085714285714283)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 18.217391304347828)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.284210526315789)","(6.0, 8.2, 8.033333333333333)"
