,Our Blue Haze,Shinning Hook,Please Thanks,Remo Rodman,Hot Fudge,Hooked On Red,Waterloo Boy
10-01-2023 18:22:34.594330,"(6.5, 8.4, 8.338461538461539)","(2.15, 2.36, 2.351111111111111)","(5.5, 9.4, 9.26875)","(20.0, 30.0, 27.774193548387096)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.625)"
10-01-2023 18:22:35.600284,"(6.5, 8.4, 8.338461538461539)","(2.15, 2.34, 2.332)","(5.5, 9.4, 9.26875)","(20.0, 30.0, 27.774193548387096)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.625)"
10-01-2023 18:22:36.596826,"(6.5, 8.8, 8.753846153846155)","(2.15, 2.34, 2.335)","(5.5, 9.4, 9.22857142857143)","(20.0, 30.0, 27.774193548387096)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.625)"
10-01-2023 18:22:37.636043,"(6.5, 8.6, 8.569230769230769)","(2.15, 2.36, 2.338)","(5.5, 9.4, 9.22857142857143)","(20.0, 30.0, 27.346153846153847)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.625)"
10-01-2023 18:22:38.637686,"(6.5, 8.6, 8.569230769230769)","(2.15, 2.34, 2.33)","(5.5, 9.4, 9.22857142857143)","(20.0, 30.0, 27.40909090909091)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.625)"
10-01-2023 18:22:39.707603,"(6.5, 8.6, 8.569230769230769)","(2.1, 2.34, 2.3249999999999997)","(5.5, 9.4, 9.205405405405406)","(20.0, 30.0, 27.40909090909091)","(21.0, 34.0, 31.11111111111111)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.625)"
10-01-2023 18:22:40.733241,"(6.5, 8.6, 8.569230769230769)","(2.1, 2.36, 2.3285714285714283)","(5.5, 9.4, 9.205405405405406)","(20.0, 30.0, 27.36)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:41.808025,"(6.5, 8.8, 8.542857142857143)","(2.1, 2.34, 2.33)","(5.5, 9.4, 9.205405405405406)","(20.0, 30.0, 27.36)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:42.859423,"(6.5, 8.8, 8.542857142857143)","(2.1, 2.34, 2.33)","(5.5, 9.4, 9.205405405405406)","(20.0, 30.0, 27.40909090909091)","(21.0, 34.0, 31.142857142857142)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:43.893455,"(6.5, 8.8, 8.542857142857143)","(2.1, 2.34, 2.33)","(5.5, 9.4, 9.205405405405406)","(20.0, 30.0, 27.40909090909091)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:44.911671,"(6.5, 8.8, 8.542857142857143)","(2.1, 2.34, 2.33)","(5.5, 9.4, 9.151724137931035)","(20.0, 30.0, 27.36)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.96896551724138)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:45.893410,"(6.5, 8.8, 8.542857142857143)","(2.1, 2.34, 2.33)","(5.5, 9.4, 9.151724137931035)","(20.0, 30.0, 27.36)","(21.0, 34.0, 31.142857142857142)","(6.5, 10.5, 9.96896551724138)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:46.864512,"(6.5, 8.8, 8.6125)","(2.1, 2.34, 2.3388118811881187)","(5.5, 9.4, 9.151724137931035)","(20.0, 30.0, 27.36)","(21.0, 34.0, 31.142857142857142)","(6.5, 10.5, 9.96896551724138)","(4.6, 5.7, 5.673333333333334)"
10-01-2023 18:22:47.771278,"(6.5, 8.8, 8.53)","(2.1, 2.34, 2.3388118811881187)","(5.5, 9.4, 9.151724137931035)","(20.0, 26.0, 25.183673469387756)","(21.0, 34.0, 31.142857142857142)","(6.5, 10.5, 9.96896551724138)","(4.6, 5.7, 5.6117647058823525)"
10-01-2023 18:22:48.739303,"(6.5, 8.8, 8.755555555555556)","(2.1, 2.34, 2.3388)","(5.5, 9.4, 9.246153846153847)","(20.0, 26.0, 24.615384615384617)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.96896551724138)","(4.6, 5.8, 5.622222222222222)"
10-01-2023 18:22:49.716900,"(6.5, 8.8, 8.755555555555556)","(2.1, 2.36, 2.3538888888888887)","(5.5, 9.4, 9.246153846153847)","(20.0, 26.0, 24.65)","(21.0, 34.0, 30.75)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.8, 5.75)"
10-01-2023 18:22:50.744281,"(6.5, 8.8, 8.755555555555556)","(2.1, 2.34, 2.3386046511627905)","(5.5, 9.4, 9.246153846153847)","(20.0, 26.0, 24.5)","(21.0, 34.0, 31.142857142857142)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.8, 5.75)"
10-01-2023 18:22:51.785383,"(6.5, 9.0, 8.836363636363636)","(2.1, 2.34, 2.333469387755102)","(5.5, 9.4, 9.246153846153847)","(20.0, 26.0, 24.5)","(21.0, 34.0, 31.142857142857142)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.8, 5.75)"
10-01-2023 18:22:52.901184,"(6.5, 9.0, 8.836363636363636)","(2.1, 2.34, 2.333333333333333)","(5.5, 9.4, 9.229787234042552)","(20.0, 26.0, 24.457142857142856)","(21.0, 34.0, 25.666666666666668)","(6.5, 10.5, 9.92962962962963)","(4.6, 5.8, 5.833333333333333)"
10-01-2023 18:22:53.977668,"(6.5, 9.0, 8.933333333333334)","(2.1, 2.32, 2.3107692307692305)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.685714285714287)","(21.0, 26.0, 27.444444444444443)","(6.5, 10.5, 9.96896551724138)","(4.6, 5.9, 5.838461538461538)"
10-01-2023 18:22:55.040374,"(6.5, 9.2, 9.149999999999999)","(2.1, 2.3, 2.282222222222222)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.705882352941178)","(21.0, 29.0, 27.444444444444443)","(6.5, 10.5, 10.095238095238095)","(4.6, 6.0, 5.938888888888889)"
10-01-2023 18:22:56.156888,"(6.5, 9.2, 9.149999999999999)","(2.1, 2.3, 2.2758490566037732)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.705882352941178)","(21.0, 29.0, 26.375)","(6.5, 10.5, 10.052777777777779)","(4.6, 6.2, 5.962264150943397)"
10-01-2023 18:22:57.176247,"(6.5, 9.2, 9.149999999999999)","(2.1, 2.3, 2.2767272727272725)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.685714285714287)","(21.0, 28.0, 26.32)","(6.5, 10.5, 10.052777777777779)","(4.6, 6.2, 6.014285714285714)"
10-01-2023 18:22:58.135483,"(6.5, 9.2, 9.153846153846153)","(2.1, 2.28, 2.2630769230769228)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.685714285714287)","(21.0, 28.0, 26.32)","(6.5, 10.5, 10.052777777777779)","(4.6, 6.2, 6.072727272727273)"
10-01-2023 18:22:59.099689,"(6.5, 9.2, 9.16470588235294)","(2.1, 2.28, 2.253090909090909)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.685714285714287)","(21.0, 28.0, 26.32)","(6.5, 10.5, 10.052777777777779)","(4.6, 6.2, 6.08235294117647)"
10-01-2023 18:23:00.000203,"(6.5, 9.2, 9.16470588235294)","(2.1, 2.3, 2.2688135593220338)","(5.5, 9.6, 9.229787234042552)","(20.0, 26.0, 24.685714285714287)","(21.0, 27.0, 26.692307692307693)","(6.5, 10.5, 10.052777777777779)","(4.6, 6.2, 6.08235294117647)"
10-01-2023 18:23:00.961936,"(6.5, 9.2, 9.16470588235294)","(2.05, 2.28, 2.2622222222222224)","(6.0, 9.6, 9.229787234042552)","(20.0, 26.0, 24.470588235294116)","(21.0, 27.0, 25.42105263157895)","(7.0, 10.5, 10.052777777777779)","(4.6, 6.2, 6.147368421052632)"
10-01-2023 18:23:01.974257,"(6.5, 9.2, 9.08)","(2.05, 2.28, 2.25875)","(6.0, 9.6, 9.229787234042552)","(20.0, 26.0, 24.516129032258064)","(21.0, 27.0, 25.4)","(7.0, 10.5, 10.052777777777779)","(4.6, 6.2, 6.147368421052632)"
10-01-2023 18:23:02.986148,"(6.5, 9.2, 9.08)","(2.05, 2.28, 2.2699999999999996)","(6.0, 9.6, 9.229787234042552)","(20.0, 26.0, 24.685714285714287)","(21.0, 27.0, 25.4)","(7.0, 10.5, 10.064864864864866)","(4.6, 6.2, 5.784210526315789)"
10-01-2023 18:23:04.032229,"(6.5, 9.2, 9.0)","(2.05, 2.3, 2.267719298245614)","(6.0, 9.6, 9.248780487804877)","(20.0, 26.0, 24.705882352941178)","(21.0, 27.0, 24.782608695652172)","(7.0, 10.5, 10.052777777777779)","(4.6, 5.8, 5.733333333333333)"
10-01-2023 18:23:05.117287,"(6.5, 9.4, 9.236363636363636)","(2.05, 2.3, 2.284081632653061)","(6.0, 9.6, 9.383783783783784)","(20.0, 26.0, 24.705882352941178)","(21.0, 27.0, 24.642857142857142)","(7.0, 10.5, 10.052777777777779)","(4.6, 5.8, 5.733333333333333)"
10-01-2023 18:23:06.188069,"(6.5, 9.6, 9.514285714285714)","(2.05, 2.3, 2.284081632653061)","(6.0, 9.6, 9.394871794871793)","(20.0, 26.0, 24.705882352941178)","(21.0, 27.0, 24.75)","(7.0, 10.5, 10.052777777777779)","(4.6, 5.8, 5.821052631578947)"
10-01-2023 18:23:07.256634,"(6.5, 9.6, 9.514285714285714)","(2.05, 2.3, 2.284081632653061)","(6.0, 9.6, 9.394871794871793)","(20.0, 26.0, 24.88888888888889)","(21.0, 26.0, 25.0)","(7.0, 10.5, 10.25)","(4.6, 5.9, 4.962857142857143)"
10-01-2023 18:23:08.347618,"(6.5, 10.5, 10.078947368421053)","(2.05, 2.34, 2.3313513513513513)","(6.0, 9.8, 9.514285714285714)","(20.0, 26.0, 24.923076923076923)","(21.0, 26.0, 25.333333333333332)","(7.0, 10.5, 10.305555555555555)","(4.6, 5.0, 5.375)"
10-01-2023 18:23:09.375356,"(6.5, 8.8, 8.52)","(2.05, 2.34, 2.3130434782608695)","(6.0, 10.5, 10.380952380952381)","(20.0, 26.0, 24.923076923076923)","(21.0, 27.0, 25.333333333333332)","(7.0, 10.5, 10.416666666666666)","(4.6, 5.5, 5.32)"
10-01-2023 18:23:10.379385,"(6.5, 8.6, 8.5)","(2.05, 2.38, 2.3652631578947365)","(6.0, 10.5, 10.404761904761905)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.454545454545455)","(4.6, 5.4, 5.22)"
10-01-2023 18:23:11.426113,"(6.5, 8.8, 8.533333333333333)","(2.05, 2.38, 2.361818181818182)","(6.0, 10.5, 10.404761904761905)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.586206896551724)","(4.6, 5.3, 5.195652173913043)"
10-01-2023 18:23:12.368447,"(6.5, 8.8, 8.533333333333333)","(2.05, 2.38, 2.372)","(6.0, 11.0, 10.607142857142858)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.586206896551724)","(4.6, 5.3, 5.195652173913043)"
10-01-2023 18:23:13.315696,"(6.5, 8.8, 8.533333333333333)","(2.05, 2.38, 2.372)","(6.0, 11.0, 10.575757575757576)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.529411764705882)","(4.6, 5.3, 5.222222222222222)"
10-01-2023 18:23:14.325469,"(6.5, 8.6, 8.55)","(2.05, 2.38, 2.372)","(6.0, 11.0, 10.666666666666666)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.529411764705882)","(4.6, 5.3, 5.168749999999999)"
10-01-2023 18:23:15.409247,"(6.5, 8.6, 8.55)","(2.05, 2.38, 2.37)","(6.0, 11.0, 10.606060606060606)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.538461538461538)","(4.6, 5.3, 5.138461538461538)"
10-01-2023 18:23:16.461040,"(6.5, 8.6, 8.55)","(2.05, 2.4, 2.362162162162162)","(6.0, 11.0, 10.628571428571428)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.538461538461538)","(4.6, 5.3, 5.133333333333333)"
10-01-2023 18:23:17.705667,"(6.5, 8.6, 8.55)","(2.05, 2.4, 2.3623529411764705)","(6.0, 11.0, 10.628571428571428)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.538461538461538)","(4.6, 5.2, 5.144827586206897)"
10-01-2023 18:23:18.916682,"(6.5, 8.6, 8.55)","(2.05, 2.4, 2.3623529411764705)","(6.0, 11.0, 10.628571428571428)","(20.0, 26.0, 25.0)","(21.0, 27.0, 26.347826086956523)","(7.0, 11.0, 10.538461538461538)","(4.6, 5.2, 5.127272727272727)"
10-01-2023 18:23:20.133011,"(6.5, 8.8, 8.50909090909091)","(2.05, 2.4, 2.201598694942904)","(6.0, 11.0, 11.333333333333334)","(20.0, 26.0, 28.275)","(21.0, 27.0, 27.2)","(7.0, 11.0, 11.272727272727273)","(4.6, 5.2, 5.377777777777778)"
10-01-2023 18:23:21.235939,"(6.5, 9.2, 9.12)","(2.05, 2.22, 2.201598694942904)","(6.0, 11.5, 11.357142857142858)","(20.0, 30.0, 28.428571428571427)","(21.0, 28.0, 27.5)","(7.0, 11.5, 11.153846153846153)","(4.6, 5.4, 5.404347826086957)"
10-01-2023 18:23:22.327738,"(6.5, 9.2, 9.133333333333333)","(2.05, 2.18, 2.148405797101449)","(7.0, 11.5, 11.478260869565217)","(20.0, 30.0, 28.428571428571427)","(20.0, 28.0, 29.333333333333332)","(7.0, 11.5, 11.2)","(4.4, 5.5, 5.388888888888888)"
10-01-2023 18:23:23.419211,"(6.5, 9.4, 9.08)","(2.05, 2.18, 2.163030303030303)","(7.0, 12.0, 11.625)","(20.0, 30.0, 28.428571428571427)","(20.0, 32.0, 28.8)","(7.0, 11.5, 11.272727272727273)","(4.4, 5.5, 5.41578947368421)"
10-01-2023 18:23:24.412795,"(6.5, 9.4, 9.08)","(2.05, 2.16, 2.144864864864865)","(7.0, 12.0, 11.625)","(20.0, 30.0, 28.428571428571427)","(20.0, 32.0, 30.285714285714285)","(7.0, 11.5, 11.434782608695652)","(4.4, 5.5, 5.216666666666667)"
10-01-2023 18:23:25.405315,"(6.5, 9.4, 9.1)","(1.95, 2.18, 2.148615384615385)","(7.0, 12.0, 11.74074074074074)","(20.0, 30.0, 29.09090909090909)","(20.0, 32.0, 31.105263157894736)","(7.5, 12.0, 11.5)","(4.4, 5.3, 5.138095238095238)"
10-01-2023 18:23:26.340107,"(6.5, 9.4, 9.16)","(1.95, 2.18, 2.146837606837607)","(7.0, 12.0, 11.785714285714286)","(20.0, 30.0, 29.09090909090909)","(20.0, 34.0, 31.0)","(7.5, 12.0, 11.545454545454545)","(4.4, 5.3, 5.127272727272727)"
10-01-2023 18:23:27.236881,"(6.5, 9.4, 9.200000000000001)","(1.95, 2.18, 2.147441860465116)","(7.0, 12.0, 11.96875)","(20.0, 30.0, 29.09090909090909)","(20.0, 32.0, 30.285714285714285)","(7.5, 12.0, 11.545454545454545)","(4.4, 5.2, 5.127272727272727)"
10-01-2023 18:23:28.248833,"(6.5, 9.4, 9.200000000000001)","(1.95, 2.18, 2.142439024390244)","(7.0, 12.0, 12.14)","(20.0, 30.0, 33.53846153846154)","(20.0, 32.0, 30.666666666666668)","(7.5, 12.0, 11.285714285714286)","(4.4, 5.2, 5.24)"
10-01-2023 18:23:29.227463,"(6.5, 9.2, 8.899999999999999)","(1.95, 2.2, 2.151803278688525)","(7.0, 12.5, 12.227272727272727)","(20.0, 36.0, 33.53846153846154)","(20.0, 32.0, 30.0)","(7.5, 11.5, 11.15)","(4.4, 5.3, 5.22)"
10-01-2023 18:23:30.254451,"(6.5, 9.2, 8.85)","(1.95, 2.2, 2.171267605633803)","(7.0, 12.5, 12.23913043478261)","(20.0, 36.0, 33.333333333333336)","(20.0, 32.0, 29.88235294117647)","(7.5, 11.5, 11.088235294117647)","(4.4, 5.3, 5.2043478260869565)"
10-01-2023 18:23:31.293538,"(6.5, 9.2, 8.85)","(1.95, 2.2, 2.1714285714285717)","(7.0, 12.5, 12.23913043478261)","(20.0, 36.0, 33.714285714285715)","(20.0, 32.0, 29.77777777777778)","(7.5, 11.5, 10.976190476190476)","(4.4, 5.3, 5.176923076923077)"
10-01-2023 18:23:32.369902,"(6.5, 9.2, 8.7875)","(1.95, 2.2, 2.1816513761467893)","(7.0, 12.5, 12.195652173913043)","(20.0, 36.0, 33.714285714285715)","(20.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.0)","(4.4, 5.2, 5.254545454545455)"
10-01-2023 18:23:33.417389,"(6.5, 9.0, 8.933333333333334)","(1.95, 2.2, 2.1816513761467893)","(7.0, 12.5, 12.115384615384615)","(20.0, 36.0, 34.0)","(20.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.076923076923077)","(4.4, 5.4, 5.231578947368421)"
10-01-2023 18:23:34.482568,"(6.5, 9.0, 8.76)","(1.95, 2.2, 2.189873417721519)","(7.0, 12.5, 12.195652173913043)","(21.0, 36.0, 34.0)","(21.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.076923076923077)","(4.4, 5.4, 5.231578947368421)"
10-01-2023 18:23:35.535123,"(6.5, 9.0, 8.733333333333333)","(1.95, 2.2, 2.189873417721519)","(7.0, 12.5, 12.195652173913043)","(21.0, 36.0, 34.0)","(21.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.076923076923077)","(4.4, 5.4, 5.231578947368421)"
10-01-2023 18:23:36.547068,"(6.5, 9.0, 8.733333333333333)","(1.95, 2.2, 2.1813861386138615)","(7.0, 12.5, 12.155172413793103)","(21.0, 36.0, 33.86666666666667)","(21.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.076923076923077)","(4.4, 5.4, 5.231578947368421)"
10-01-2023 18:23:37.587889,"(6.5, 8.8, 8.7)","(1.95, 2.2, 2.1831111111111112)","(7.0, 12.5, 12.205882352941176)","(21.0, 36.0, 33.86666666666667)","(21.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.076923076923077)","(4.4, 5.4, 5.433333333333334)"
10-01-2023 18:23:38.602231,"(6.5, 8.8, 8.654545454545454)","(1.95, 2.16, 2.1542857142857144)","(7.0, 12.5, 12.205882352941176)","(21.0, 36.0, 34.0)","(21.0, 32.0, 29.333333333333332)","(7.5, 11.5, 11.076923076923077)","(4.4, 5.5, 5.426315789473684)"
10-01-2023 18:23:39.595248,"(6.5, 8.8, 8.654545454545454)","(1.95, 2.18, 2.1648275862068966)","(7.0, 12.5, 12.205882352941176)","(21.0, 36.0, 34.0)","(21.0, 30.0, 29.77777777777778)","(7.5, 11.5, 11.0)","(4.4, 5.5, 5.426315789473684)"
10-01-2023 18:23:40.560404,"(6.5, 8.8, 8.711111111111112)","(1.95, 2.18, 2.1526666666666667)","(7.0, 12.5, 12.205882352941176)","(21.0, 36.0, 34.0)","(21.0, 32.0, 29.77777777777778)","(7.5, 11.5, 11.0)","(4.4, 5.5, 5.404347826086957)"
10-01-2023 18:23:41.512477,"(6.5, 8.8, 8.711111111111112)","(1.95, 2.18, 2.158795180722892)","(7.0, 12.5, 12.131578947368421)","(21.0, 36.0, 34.0)","(21.0, 32.0, 29.77777777777778)","(7.5, 11.5, 10.727272727272727)","(4.4, 5.5, 5.404347826086957)"
10-01-2023 18:23:42.422977,"(6.5, 8.8, 8.711111111111112)","(1.95, 2.18, 2.1520634920634922)","(7.0, 12.5, 12.131578947368421)","(21.0, 36.0, 34.0)","(21.0, 32.0, 29.88235294117647)","(7.5, 11.0, 10.5625)","(4.4, 5.5, 5.404347826086957)"
10-01-2023 18:23:43.352486,"(6.5, 8.8, 8.711111111111112)","(1.95, 2.18, 2.1513432835820896)","(7.0, 12.5, 12.133333333333333)","(21.0, 36.0, 34.0)","(21.0, 32.0, 30.0)","(7.5, 11.0, 10.411764705882353)","(4.4, 5.5, 5.475)"
10-01-2023 18:23:44.264964,"(7.0, 8.8, 8.711111111111112)","(1.95, 2.18, 2.1602531645569623)","(7.5, 12.5, 12.080645161290322)","(21.0, 40.0, 36.666666666666664)","(21.0, 32.0, 30.0)","(7.5, 10.5, 11.05)","(4.4, 5.5, 5.680952380952381)"
10-01-2023 18:23:45.231970,"(7.0, 9.0, 8.7)","(1.95, 2.12, 2.1000393442622953)","(7.5, 12.5, 12.090909090909092)","(21.0, 40.0, 34.75)","(21.0, 32.0, 30.0)","(7.5, 11.5, 10.892857142857142)","(4.4, 5.7, 5.652)"
10-01-2023 18:23:46.212617,"(7.0, 9.0, 8.76)","(1.95, 2.12, 2.0823573200992556)","(7.5, 12.5, 12.166666666666666)","(21.0, 40.0, 37.84615384615385)","(21.0, 32.0, 29.88235294117647)","(7.5, 11.0, 10.892857142857142)","(4.4, 5.7, 5.684)"
10-01-2023 18:23:47.204981,"(7.0, 9.0, 8.8)","(1.95, 2.12, 2.0823114355231143)","(7.5, 12.5, 12.166666666666666)","(21.0, 40.0, 37.09090909090909)","(21.0, 32.0, 30.0)","(7.5, 11.0, 10.958333333333334)","(4.4, 5.7, 5.616666666666666)"
10-01-2023 18:23:48.194071,"(7.0, 9.0, 8.866666666666667)","(1.95, 2.12, 2.081859888406696)","(7.5, 12.5, 12.166666666666666)","(21.0, 38.0, 36.18181818181818)","(21.0, 32.0, 29.23076923076923)","(7.5, 11.0, 11.153846153846153)","(4.4, 5.8, 5.652631578947368)"
10-01-2023 18:23:49.193630,"(7.0, 9.0, 8.76)","(1.95, 2.1, 2.085846153846154)","(7.5, 12.5, 12.166666666666666)","(21.0, 36.0, 33.8)","(21.0, 32.0, 29.923076923076923)","(7.5, 11.5, 11.090909090909092)","(4.4, 5.8, 5.7153846153846155)"
10-01-2023 18:23:50.154896,"(7.0, 9.0, 8.76)","(1.95, 2.1, 2.085757575757576)","(7.5, 12.5, 12.166666666666666)","(21.0, 36.0, 33.67741935483871)","(21.0, 32.0, 29.923076923076923)","(7.5, 11.5, 11.066666666666666)","(4.4, 5.8, 5.746153846153846)"
10-01-2023 18:23:51.172800,"(7.0, 9.0, 8.76)","(1.95, 2.1, 2.085801526717557)","(7.5, 12.5, 12.166666666666666)","(21.0, 36.0, 31.652173913043477)","(21.0, 32.0, 29.923076923076923)","(7.5, 11.5, 10.909090909090908)","(4.4, 5.8, 5.7407407407407405)"
10-01-2023 18:23:52.144114,"(7.0, 9.0, 8.76)","(1.95, 2.1, 2.085984251968504)","(7.5, 12.5, 12.166666666666666)","(21.0, 32.0, 31.6)","(21.0, 32.0, 30.2)","(7.5, 11.5, 11.117647058823529)","(4.4, 5.8, 5.726666666666667)"
10-01-2023 18:23:53.153377,"(7.0, 9.0, 8.88)","(1.95, 2.1, 2.086195652173913)","(7.5, 12.5, 12.175)","(21.0, 36.0, 33.142857142857146)","(21.0, 32.0, 30.363636363636363)","(7.5, 11.5, 11.175)","(4.4, 5.9, 5.7375)"
10-01-2023 18:23:54.139980,"(7.0, 9.0, 8.88)","(1.95, 2.08, 2.06496)","(7.5, 12.5, 12.106060606060606)","(21.0, 36.0, 33.5)","(21.0, 32.0, 29.545454545454547)","(7.5, 11.5, 11.066666666666666)","(4.4, 5.9, 5.813513513513514)"
10-01-2023 18:23:55.113334,"(7.0, 9.0, 8.733333333333333)","(1.95, 2.08, 2.0657943925233644)","(7.5, 12.5, 12.175)","(21.0, 36.0, 34.22222222222222)","(21.0, 32.0, 29.3)","(7.5, 11.5, 11.035714285714286)","(4.4, 5.9, 5.7875)"
10-01-2023 18:23:56.144235,"(7.0, 9.0, 8.88)","(1.95, 2.08, 2.066222222222222)","(7.5, 12.5, 12.09375)","(21.0, 36.0, 34.22222222222222)","(21.0, 32.0, 30.5)","(7.5, 11.5, 11.13888888888889)","(4.4, 5.8, 5.8500000000000005)"
10-01-2023 18:23:57.130918,"(7.0, 9.0, 8.88)","(1.95, 2.08, 2.0622857142857143)","(7.5, 12.5, 12.217391304347826)","(21.0, 36.0, 34.22222222222222)","(21.0, 32.0, 30.533333333333335)","(7.5, 11.5, 10.958333333333334)","(4.4, 5.9, 5.831250000000001)"
10-01-2023 18:23:58.063027,"(7.0, 9.0, 8.88)","(1.95, 2.08, 2.0603870967741935)","(7.5, 12.5, 12.25925925925926)","(21.0, 36.0, 34.22222222222222)","(21.0, 32.0, 30.842105263157894)","(7.5, 11.5, 10.98)","(4.4, 5.9, 5.890476190476191)"
10-01-2023 18:23:59.037417,"(7.0, 9.2, 9.066666666666666)","(1.95, 2.08, 2.069108910891089)","(7.5, 12.0, 11.423076923076923)","(21.0, 36.0, 33.77777777777778)","(21.0, 32.0, 30.842105263157894)","(7.5, 11.5, 11.090909090909092)","(4.4, 5.9, 5.78695652173913)"
10-01-2023 18:23:59.991788,"(7.0, 9.2, 9.163636363636362)","(1.95, 2.08, 2.0758095238095238)","(7.5, 11.5, 11.307692307692308)","(21.0, 36.0, 33.77777777777778)","(21.0, 32.0, 30.842105263157894)","(7.5, 11.5, 11.090909090909092)","(4.4, 5.8, 5.78695652173913)"
10-01-2023 18:24:00.950817,"(7.0, 9.6, 9.408)","(1.95, 2.1, 2.085692307692308)","(7.5, 11.0, 10.916666666666666)","(21.0, 36.0, 33.333333333333336)","(21.0, 32.0, 30.77777777777778)","(7.5, 11.5, 10.879310344827585)","(4.4, 5.8, 5.78695652173913)"
10-01-2023 18:24:01.889808,"(7.0, 9.6, 9.466666666666667)","(1.95, 2.1, 2.0855555555555556)","(7.5, 11.0, 10.954545454545455)","(21.0, 36.0, 33.09090909090909)","(21.0, 32.0, 30.77777777777778)","(7.5, 11.5, 10.857142857142858)","(4.4, 5.9, 5.887096774193549)"
10-01-2023 18:24:02.850889,"(7.0, 9.8, 9.64)","(1.95, 2.1, 2.0799103139013453)","(7.5, 11.0, 10.961538461538462)","(21.0, 36.0, 33.09090909090909)","(21.0, 32.0, 30.736842105263158)","(7.5, 11.0, 10.73913043478261)","(4.4, 6.0, 5.84)"
10-01-2023 18:24:03.823246,"(7.0, 9.8, 9.676923076923078)","(1.95, 2.1, 2.0797333333333334)","(7.5, 11.0, 10.961538461538462)","(21.0, 36.0, 33.09090909090909)","(21.0, 32.0, 30.736842105263158)","(7.5, 11.0, 10.72)","(4.4, 5.9, 5.85609756097561)"
10-01-2023 18:24:04.782206,"(7.0, 10.0, 9.7)","(1.95, 2.1, 2.0797333333333334)","(7.5, 11.5, 10.944444444444445)","(21.0, 36.0, 33.09090909090909)","(21.0, 32.0, 30.736842105263158)","(7.5, 11.0, 10.933962264150944)","(4.4, 5.9, 5.816363636363636)"
10-01-2023 18:24:05.745943,"(7.0, 10.0, 9.660377358490566)","(1.9, 2.1, 2.0797402597402597)","(7.5, 11.5, 10.865384615384615)","(21.0, 36.0, 33.09090909090909)","(21.0, 32.0, 31.5)","(8.0, 11.5, 10.862068965517242)","(4.4, 5.9, 5.85609756097561)"
