,Flat Tyre,Good Boy Lloyd,Canya Whisper,Orara Mullet,Aston Cash,Big Bad Bruce,Mary Now Knows,Annabelle Rocks
16-12-2022 12:10:06.538273,"(5.5, 8.6, 7.914285714285715)","(5.5, 7.2, 6.977777777777778)","(4.2, 5.4, 5.208695652173914)","(21.0, 27.0, 24.807692307692307)","(91.0, 480.0, 353.8235294117647)","(21.0, 65.0, 63.5)","(5.0, 5.9, 5.68)","(2.7, 3.3, 3.2555555555555555)"
16-12-2022 12:10:07.699969,"(5.5, 8.6, 8.066666666666666)","(5.5, 7.2, 6.977777777777778)","(4.2, 5.4, 5.208695652173914)","(21.0, 27.0, 26.94736842105263)","(91.0, 480.0, 353.8235294117647)","(21.0, 65.0, 63.421052631578945)","(5.0, 5.9, 5.68)","(2.7, 3.3, 3.2555555555555555)"
16-12-2022 12:10:08.776371,"(5.5, 8.6, 8.066666666666666)","(5.5, 7.2, 7.011764705882353)","(4.2, 5.4, 5.208695652173914)","(21.0, 28.0, 26.94736842105263)","(91.0, 480.0, 353.8235294117647)","(21.0, 65.0, 63.421052631578945)","(5.0, 5.9, 5.68)","(2.7, 3.3, 3.2785714285714285)"
16-12-2022 12:10:09.856167,"(5.5, 8.6, 8.066666666666666)","(5.5, 7.2, 7.076923076923077)","(4.2, 5.4, 5.146153846153846)","(21.0, 29.0, 26.083333333333332)","(91.0, 480.0, 353.8235294117647)","(21.0, 65.0, 63.421052631578945)","(5.0, 5.9, 5.709090909090909)","(2.7, 3.3, 3.091666666666667)"
16-12-2022 12:10:10.920669,"(5.5, 8.6, 7.894117647058823)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.1499999999999995)","(21.0, 29.0, 26.083333333333332)","(91.0, 480.0, 353.8235294117647)","(21.0, 65.0, 63.421052631578945)","(5.0, 5.9, 5.696)","(2.7, 3.1, 3.185714285714286)"
16-12-2022 12:10:11.971209,"(5.5, 8.4, 7.936842105263158)","(5.5, 7.4, 7.276923076923077)","(4.2, 5.4, 5.155555555555555)","(21.0, 29.0, 26.083333333333332)","(91.0, 480.0, 353.8235294117647)","(21.0, 65.0, 63.0)","(5.0, 6.2, 5.685714285714285)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:13.084484,"(5.5, 8.4, 7.936842105263158)","(5.5, 7.4, 7.276923076923077)","(4.2, 5.4, 5.155555555555555)","(21.0, 29.0, 25.923076923076923)","(91.0, 480.0, 374.2857142857143)","(21.0, 65.0, 63.0)","(5.0, 6.2, 5.733333333333333)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:14.170796,"(5.5, 8.4, 7.936842105263158)","(5.5, 7.4, 7.248275862068966)","(4.2, 5.4, 5.155555555555555)","(21.0, 29.0, 25.923076923076923)","(91.0, 460.0, 374.2857142857143)","(21.0, 65.0, 63.0)","(5.0, 6.0, 5.68)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:15.254659,"(5.5, 8.4, 8.0)","(5.5, 7.4, 7.382608695652174)","(4.2, 5.4, 5.155555555555555)","(21.0, 29.0, 26.083333333333332)","(91.0, 460.0, 310.0)","(21.0, 65.0, 62.083333333333336)","(5.0, 6.0, 5.68)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:16.325013,"(5.5, 8.4, 7.818181818181818)","(5.5, 7.4, 7.377777777777778)","(4.2, 5.4, 5.155555555555555)","(21.0, 28.0, 27.75)","(91.0, 460.0, 293.33333333333337)","(21.0, 65.0, 63.095238095238095)","(5.0, 6.0, 5.672727272727273)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:17.353836,"(5.5, 8.4, 8.0)","(5.5, 7.4, 7.375)","(4.2, 5.4, 5.155555555555555)","(21.0, 28.0, 26.0)","(91.0, 450.0, 254.0)","(21.0, 65.0, 63.095238095238095)","(5.0, 6.0, 5.672727272727273)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:18.403054,"(5.5, 8.4, 8.0)","(5.5, 7.4, 7.375)","(4.2, 5.4, 5.155555555555555)","(21.0, 28.0, 25.93103448275862)","(91.0, 450.0, 286.66666666666663)","(21.0, 65.0, 63.5)","(5.0, 6.0, 5.672727272727273)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:19.386775,"(5.5, 8.4, 8.08)","(5.5, 7.4, 7.375)","(4.2, 5.4, 5.155555555555555)","(21.0, 28.0, 25.4)","(91.0, 440.0, 338.75)","(21.0, 65.0, 63.5)","(5.0, 6.0, 5.676190476190476)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:20.427826,"(5.5, 8.4, 8.08)","(5.5, 7.4, 7.375)","(4.2, 5.4, 5.1499999999999995)","(21.0, 28.0, 25.4)","(91.0, 440.0, 305.0)","(21.0, 65.0, 62.083333333333336)","(5.0, 6.0, 5.97)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:21.469655,"(5.5, 8.4, 8.036363636363637)","(5.5, 7.4, 7.32)","(4.2, 5.4, 5.15609756097561)","(21.0, 28.0, 25.4)","(91.0, 440.0, 305.0)","(21.0, 65.0, 62.083333333333336)","(5.0, 6.0, 5.991304347826087)","(2.7, 3.2, 3.1894736842105265)"
16-12-2022 12:10:22.530989,"(5.5, 8.4, 8.036363636363637)","(5.5, 7.4, 7.218181818181819)","(4.2, 5.4, 5.15609756097561)","(21.0, 28.0, 25.4)","(91.0, 440.0, 305.0)","(21.0, 65.0, 62.083333333333336)","(5.0, 6.0, 5.991304347826087)","(2.7, 3.2, 3.147222222222222)"
16-12-2022 12:10:23.637415,"(5.5, 8.4, 8.036363636363637)","(5.5, 7.4, 7.275)","(4.2, 5.4, 5.15609756097561)","(21.0, 28.0, 25.4)","(91.0, 430.0, 348.57142857142856)","(21.0, 65.0, 62.083333333333336)","(5.0, 6.0, 5.975)","(2.7, 3.15, 3.145)"
16-12-2022 12:10:24.738554,"(5.5, 8.4, 8.047058823529412)","(5.5, 7.4, 7.352941176470589)","(4.2, 5.4, 5.071428571428571)","(21.0, 28.0, 25.4)","(91.0, 420.0, 289.04761904761904)","(21.0, 65.0, 62.083333333333336)","(5.0, 6.0, 5.989473684210527)","(2.7, 3.15, 3.1366666666666667)"
16-12-2022 12:10:25.832276,"(5.5, 8.4, 8.22857142857143)","(5.5, 7.4, 7.352941176470589)","(4.2, 5.3, 4.95)","(21.0, 28.0, 26.375)","(91.0, 420.0, 289.04761904761904)","(21.0, 65.0, 61.8)","(5.0, 6.0, 5.989473684210527)","(2.7, 3.15, 3.22)"
16-12-2022 12:10:26.912389,"(5.5, 8.4, 7.907692307692308)","(5.5, 7.4, 7.32)","(4.2, 5.2, 4.9750000000000005)","(21.0, 27.0, 26.166666666666668)","(91.0, 420.0, 289.04761904761904)","(21.0, 65.0, 59.25)","(5.0, 6.0, 6.133333333333334)","(2.7, 3.25, 3.2142857142857144)"
16-12-2022 12:10:27.996858,"(5.5, 8.4, 7.733333333333333)","(5.5, 7.4, 7.346666666666667)","(4.2, 5.2, 4.965217391304348)","(21.0, 27.0, 26.166666666666668)","(91.0, 420.0, 289.04761904761904)","(21.0, 60.0, 59.21052631578947)","(5.0, 6.2, 6.210526315789474)","(2.7, 3.25, 3.2421052631578946)"
16-12-2022 12:10:29.074542,"(5.5, 8.4, 8.0)","(5.5, 7.4, 7.346666666666667)","(4.2, 5.2, 4.953571428571429)","(21.0, 27.0, 26.444444444444443)","(91.0, 420.0, 289.04761904761904)","(21.0, 60.0, 59.21052631578947)","(5.0, 6.4, 6.207407407407407)","(2.7, 3.25, 3.2416666666666667)"
16-12-2022 12:10:30.166139,"(5.5, 8.4, 8.0)","(5.5, 7.4, 7.273684210526316)","(4.2, 5.2, 4.953571428571429)","(21.0, 27.0, 26.166666666666668)","(91.0, 420.0, 289.04761904761904)","(21.0, 60.0, 59.21052631578947)","(5.0, 6.4, 6.155555555555556)","(2.7, 3.25, 3.2421052631578946)"
16-12-2022 12:10:31.371212,"(5.5, 8.4, 8.0)","(5.5, 7.4, 7.273684210526316)","(4.2, 5.2, 4.953571428571429)","(21.0, 27.0, 26.2)","(91.0, 420.0, 289.04761904761904)","(21.0, 60.0, 59.44444444444444)","(5.0, 6.4, 6.133333333333334)","(2.7, 3.25, 3.2421052631578946)"
16-12-2022 12:10:32.413041,"(5.5, 8.2, 7.8)","(5.5, 7.4, 7.294736842105263)","(4.2, 5.2, 4.953571428571429)","(21.0, 27.0, 26.2)","(91.0, 420.0, 289.04761904761904)","(21.0, 60.0, 59.473684210526315)","(5.0, 6.4, 6.248648648648649)","(2.7, 3.25, 3.1833333333333336)"
16-12-2022 12:10:33.487280,"(5.5, 8.2, 8.04)","(5.5, 7.4, 7.294736842105263)","(4.2, 5.2, 4.953571428571429)","(21.0, 27.0, 26.2)","(91.0, 420.0, 305.2941176470588)","(21.0, 60.0, 59.473684210526315)","(5.0, 6.4, 6.25)","(2.7, 3.2, 3.1833333333333336)"
16-12-2022 12:10:34.607539,"(5.5, 8.2, 8.04)","(5.5, 7.4, 7.294736842105263)","(4.2, 5.2, 4.953571428571429)","(20.0, 27.0, 26.2)","(91.0, 400.0, 305.2941176470588)","(21.0, 60.0, 59.473684210526315)","(5.0, 6.4, 6.25)","(2.7, 3.2, 3.1833333333333336)"
16-12-2022 12:10:35.622345,"(5.5, 8.2, 8.04)","(5.5, 7.4, 7.294736842105263)","(4.2, 5.2, 4.953571428571429)","(20.0, 27.0, 26.2)","(91.0, 400.0, 285.0)","(21.0, 60.0, 59.473684210526315)","(5.0, 6.4, 6.25)","(2.7, 3.2, 3.185714285714286)"
16-12-2022 12:10:36.615139,"(5.5, 8.2, 7.999999999999999)","(5.5, 7.4, 7.294736842105263)","(4.2, 5.2, 4.953571428571429)","(20.0, 27.0, 26.2)","(91.0, 400.0, 285.0)","(21.0, 60.0, 59.473684210526315)","(5.0, 6.4, 6.25)","(2.7, 3.2, 3.191666666666667)"
16-12-2022 12:10:37.694507,"(5.5, 8.2, 7.763636363636363)","(5.5, 7.4, 7.28)","(4.2, 5.2, 4.953571428571429)","(20.0, 27.0, 26.6)","(91.0, 390.0, 353.3333333333333)","(26.0, 60.0, 72.89473684210526)","(5.0, 6.4, 6.051612903225807)","(2.7, 3.2, 3.185714285714286)"
16-12-2022 12:10:38.766748,"(5.5, 8.2, 7.999999999999999)","(5.5, 7.4, 7.28)","(4.2, 5.2, 4.953571428571429)","(20.0, 27.0, 26.6)","(91.0, 390.0, 353.3333333333333)","(26.0, 75.0, 69.16666666666667)","(5.0, 6.4, 5.820689655172414)","(2.7, 3.2, 3.185714285714286)"
16-12-2022 12:10:39.876535,"(5.5, 8.2, 7.999999999999999)","(5.5, 7.4, 7.28)","(4.2, 5.2, 4.953571428571429)","(20.0, 27.0, 26.6)","(91.0, 390.0, 285.0)","(26.0, 75.0, 69.16666666666667)","(5.0, 6.4, 6.16)","(2.7, 3.25, 3.185714285714286)"
16-12-2022 12:10:41.057077,"(5.5, 8.2, 8.058823529411764)","(5.5, 7.4, 7.36)","(4.2, 5.2, 4.951724137931035)","(20.0, 28.0, 24.153846153846153)","(91.0, 390.0, 360.0)","(26.0, 75.0, 69.16666666666667)","(5.0, 6.2, 6.133333333333334)","(2.7, 3.25, 3.185714285714286)"
16-12-2022 12:10:42.174054,"(5.5, 8.2, 7.8999999999999995)","(5.5, 7.4, 7.36)","(4.2, 5.2, 4.951724137931035)","(20.0, 28.0, 24.153846153846153)","(91.0, 390.0, 360.0)","(26.0, 75.0, 62.5)","(5.0, 6.2, 6.155555555555556)","(2.7, 3.25, 3.185714285714286)"
16-12-2022 12:10:43.284973,"(5.5, 8.2, 8.015384615384615)","(5.5, 7.4, 7.36)","(4.2, 5.2, 4.951724137931035)","(20.0, 28.0, 24.153846153846153)","(91.0, 390.0, 243.1578947368421)","(26.0, 65.0, 62.5)","(5.0, 6.2, 6.155555555555556)","(2.7, 3.25, 3.185714285714286)"
16-12-2022 12:10:44.357887,"(6.0, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.36)","(4.2, 5.2, 4.951724137931035)","(20.0, 28.0, 24.153846153846153)","(101.0, 380.0, 234.54545454545456)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.98)","(2.7, 3.25, 3.2282608695652173)"
16-12-2022 12:10:45.471371,"(6.0, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.36)","(4.2, 5.2, 4.951724137931035)","(20.0, 28.0, 24.153846153846153)","(101.0, 380.0, 234.54545454545456)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.98)","(2.7, 3.25, 3.2555555555555555)"
16-12-2022 12:10:46.567560,"(6.0, 8.2, 8.015384615384615)","(6.0, 7.4, 7.36)","(4.2, 5.1, 4.983333333333333)","(20.0, 28.0, 24.153846153846153)","(101.0, 380.0, 234.54545454545456)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.98)","(2.7, 3.3, 3.26875)"
16-12-2022 12:10:47.644223,"(6.0, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.36)","(4.2, 5.1, 4.923529411764706)","(20.0, 26.0, 25.7)","(101.0, 380.0, 250.58823529411765)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.95)","(2.7, 3.3, 3.26875)"
16-12-2022 12:10:48.716923,"(6.0, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.36)","(4.2, 5.1, 4.923529411764706)","(20.0, 26.0, 25.7)","(101.0, 380.0, 250.58823529411765)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.95)","(2.7, 3.3, 3.26875)"
16-12-2022 12:10:49.772885,"(6.0, 8.2, 8.015384615384615)","(6.0, 7.4, 7.36)","(4.2, 5.1, 4.923529411764706)","(20.0, 26.0, 25.4)","(101.0, 380.0, 250.58823529411765)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.95)","(2.7, 3.3, 3.26875)"
16-12-2022 12:10:50.871769,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.36)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 23.8)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.3, 3.26875)"
16-12-2022 12:10:51.924123,"(5.5, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.378947368421053)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 24.5)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.3, 3.30625)"
16-12-2022 12:10:53.055625,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.378947368421053)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 23.4)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.282258064516129)"
16-12-2022 12:10:54.082269,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.378947368421053)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 23.4)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.282258064516129)"
16-12-2022 12:10:55.064865,"(5.5, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.378947368421053)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 23.7)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.269230769230769)"
16-12-2022 12:10:56.032854,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.378947368421053)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 23.774193548387096)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.269230769230769)"
16-12-2022 12:10:57.090615,"(5.5, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.378947368421053)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 23.444444444444443)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.317857142857143)"
16-12-2022 12:10:58.177822,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.380000000000001)","(4.0, 5.1, 4.8374999999999995)","(20.0, 26.0, 24.6)","(101.0, 380.0, 237.14285714285714)","(31.0, 65.0, 62.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.317857142857143)"
16-12-2022 12:10:59.278621,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.380000000000001)","(4.0, 5.1, 4.85)","(20.0, 25.0, 24.6)","(101.0, 380.0, 247.5)","(31.0, 65.0, 64.5)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.269230769230769)"
16-12-2022 12:11:00.405221,"(5.5, 8.2, 7.8999999999999995)","(6.0, 7.4, 7.380000000000001)","(4.0, 5.1, 4.8652173913043475)","(20.0, 25.0, 23.444444444444443)","(101.0, 360.0, 325.7142857142857)","(31.0, 65.0, 64.0)","(5.0, 6.2, 5.9750000000000005)","(2.7, 3.35, 3.269230769230769)"
16-12-2022 12:11:01.498317,"(5.5, 8.2, 8.015384615384615)","(6.0, 7.4, 7.380000000000001)","(4.0, 5.1, 4.8652173913043475)","(20.0, 26.0, 23.444444444444443)","(101.0, 350.0, 325.7142857142857)","(31.0, 65.0, 64.0)","(5.0, 6.2, 5.953571428571429)","(2.7, 3.35, 3.2357142857142858)"
16-12-2022 12:11:02.665231,"(5.5, 8.2, 7.955555555555555)","(6.0, 7.6, 7.411764705882353)","(4.0, 5.1, 4.8999999999999995)","(20.0, 26.0, 23.444444444444443)","(101.0, 340.0, 215.55555555555554)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 5.953571428571429)","(2.7, 3.3, 3.296875)"
16-12-2022 12:11:03.728274,"(5.5, 8.2, 7.909677419354838)","(6.0, 7.6, 7.28)","(4.0, 5.1, 4.8999999999999995)","(20.0, 26.0, 23.444444444444443)","(101.0, 340.0, 215.55555555555554)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 5.953571428571429)","(2.7, 3.3, 3.3)"
16-12-2022 12:11:04.823783,"(5.5, 8.2, 7.909677419354838)","(6.0, 7.6, 7.381818181818182)","(4.0, 5.1, 4.84)","(20.0, 26.0, 23.444444444444443)","(101.0, 340.0, 233.33333333333331)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 5.953571428571429)","(2.7, 3.35, 3.3137931034482757)"
16-12-2022 12:11:05.953090,"(5.5, 8.2, 7.8999999999999995)","(6.0, 7.6, 7.36)","(4.0, 4.9, 4.878571428571429)","(20.0, 26.0, 23.444444444444443)","(101.0, 340.0, 233.33333333333331)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 5.953571428571429)","(2.7, 3.35, 3.3137931034482757)"
16-12-2022 12:11:07.112692,"(5.5, 8.2, 8.04516129032258)","(6.0, 7.6, 7.36)","(4.0, 4.9, 4.7303030303030305)","(20.0, 26.0, 23.444444444444443)","(101.0, 340.0, 233.33333333333331)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 5.953571428571429)","(2.7, 3.35, 3.319811320754717)"
16-12-2022 12:11:08.212219,"(5.5, 8.2, 8.053333333333333)","(6.0, 7.6, 7.36)","(4.0, 4.9, 4.7303030303030305)","(20.0, 26.0, 23.444444444444443)","(101.0, 340.0, 233.33333333333331)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 6.0058823529411764)","(2.7, 3.35, 3.2624999999999997)"
16-12-2022 12:11:09.306279,"(5.5, 8.4, 8.205405405405406)","(6.0, 7.6, 7.5)","(4.0, 4.9, 4.790909090909091)","(20.0, 26.0, 23.535714285714285)","(101.0, 340.0, 233.33333333333331)","(31.0, 65.0, 64.54545454545455)","(5.0, 6.2, 6.0058823529411764)","(2.7, 3.3, 3.2125)"
16-12-2022 12:11:10.422128,"(5.5, 8.4, 8.22857142857143)","(6.0, 7.6, 7.5)","(4.0, 4.9, 4.802702702702703)","(20.0, 26.0, 23.774193548387096)","(101.0, 340.0, 278.0)","(31.0, 65.0, 62.5)","(5.0, 6.2, 6.0058823529411764)","(2.7, 3.3, 3.164285714285714)"
16-12-2022 12:11:11.448233,"(5.5, 8.4, 8.165853658536586)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.802702702702703)","(20.0, 26.0, 24.24)","(101.0, 320.0, 278.0)","(31.0, 65.0, 62.5)","(5.0, 6.2, 6.0058823529411764)","(2.7, 3.25, 3.1735294117647057)"
16-12-2022 12:11:12.523384,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.542857142857143)","(4.0, 4.9, 4.802702702702703)","(20.0, 26.0, 24.24)","(101.0, 320.0, 237.6470588235294)","(31.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.0058823529411764)","(2.7, 3.25, 3.1958333333333333)"
16-12-2022 12:11:13.556739,"(5.5, 8.4, 8.18918918918919)","(6.0, 7.6, 7.542857142857143)","(4.0, 4.9, 4.800000000000001)","(20.0, 26.0, 24.24)","(101.0, 320.0, 237.6470588235294)","(31.0, 65.0, 62.5)","(5.0, 6.2, 6.0058823529411764)","(2.7, 3.25, 3.2)"
16-12-2022 12:11:14.580028,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.803846153846154)","(20.0, 26.0, 23.870967741935484)","(101.0, 320.0, 237.6470588235294)","(31.0, 65.0, 64.375)","(5.0, 6.2, 6.00909090909091)","(2.7, 3.25, 3.2092592592592593)"
16-12-2022 12:11:15.577464,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.803846153846154)","(20.0, 26.0, 23.870967741935484)","(101.0, 320.0, 237.6470588235294)","(31.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.00909090909091)","(2.7, 3.25, 3.2195652173913043)"
16-12-2022 12:11:16.671828,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.803846153846154)","(20.0, 26.0, 23.870967741935484)","(101.0, 320.0, 237.6470588235294)","(31.0, 65.0, 63.333333333333336)","(5.0, 6.2, 6.00909090909091)","(2.7, 3.25, 3.214)"
16-12-2022 12:11:17.721697,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.803846153846154)","(20.0, 26.0, 23.870967741935484)","(101.0, 320.0, 271.0)","(31.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.00909090909091)","(2.7, 3.25, 3.214)"
16-12-2022 12:11:18.816719,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.804545454545455)","(20.0, 26.0, 23.870967741935484)","(101.0, 310.0, 229.41176470588235)","(31.0, 65.0, 62.5)","(5.0, 6.2, 6.00909090909091)","(2.7, 3.25, 3.205)"
16-12-2022 12:11:19.948965,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.804545454545455)","(20.0, 26.0, 23.870967741935484)","(101.0, 300.0, 214.28571428571428)","(31.0, 65.0, 63.333333333333336)","(5.0, 6.2, 6.1230769230769235)","(2.7, 3.25, 3.205)"
16-12-2022 12:11:21.074445,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.804545454545455)","(20.0, 26.0, 23.870967741935484)","(101.0, 300.0, 205.26315789473685)","(31.0, 65.0, 64.375)","(5.0, 6.2, 6.138461538461539)","(2.7, 3.25, 3.205)"
16-12-2022 12:11:22.192216,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.772727272727273)","(20.0, 26.0, 23.444444444444443)","(101.0, 300.0, 187.5)","(31.0, 65.0, 62.5)","(5.0, 6.2, 6.171428571428572)","(2.7, 3.25, 3.214)"
16-12-2022 12:11:23.275617,"(5.5, 8.2, 8.142857142857142)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.79433962264151)","(20.0, 26.0, 23.615384615384617)","(101.0, 300.0, 187.5)","(31.0, 65.0, 63.333333333333336)","(5.0, 6.2, 6.171428571428572)","(2.7, 3.25, 3.2195652173913043)"
16-12-2022 12:11:24.362728,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.79433962264151)","(20.0, 25.0, 23.857142857142858)","(101.0, 300.0, 187.5)","(31.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.138461538461539)","(2.7, 3.25, 3.2195652173913043)"
16-12-2022 12:11:25.442249,"(5.5, 8.4, 8.127272727272727)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.79433962264151)","(20.0, 26.0, 23.857142857142858)","(101.0, 300.0, 187.5)","(31.0, 65.0, 62.5)","(5.0, 6.2, 6.171428571428572)","(2.7, 3.25, 3.1916666666666664)"
16-12-2022 12:11:26.501635,"(5.5, 8.4, 8.16)","(6.0, 7.6, 7.529411764705882)","(4.0, 4.9, 4.764705882352941)","(20.0, 26.0, 25.0)","(101.0, 300.0, 187.5)","(31.0, 65.0, 64.375)","(5.0, 6.2, 6.138461538461539)","(2.7, 3.25, 3.242857142857143)"
16-12-2022 12:11:27.646917,"(5.5, 8.2, 8.114285714285714)","(6.0, 7.6, 7.415384615384616)","(4.0, 4.9, 4.742424242424242)","(20.0, 26.0, 27.384615384615387)","(101.0, 300.0, 190.0)","(31.0, 65.0, 60.833333333333336)","(5.0, 6.2, 6.171428571428572)","(2.7, 3.3, 3.275757575757576)"
16-12-2022 12:11:28.719377,"(5.5, 8.2, 8.05945945945946)","(6.0, 7.6, 7.4222222222222225)","(4.0, 4.9, 4.742424242424242)","(20.0, 28.0, 27.384615384615387)","(101.0, 300.0, 190.0)","(31.0, 65.0, 60.833333333333336)","(5.0, 6.2, 6.171428571428572)","(2.7, 3.3, 3.267741935483871)"
16-12-2022 12:11:29.893276,"(5.5, 8.2, 8.034146341463414)","(6.0, 7.6, 7.376470588235294)","(4.0, 4.9, 4.725806451612903)","(20.0, 28.0, 25.705882352941178)","(101.0, 300.0, 190.0)","(31.0, 65.0, 64.44444444444444)","(5.0, 6.2, 6.1030303030303035)","(2.7, 3.3, 3.27)"
16-12-2022 12:11:31.079051,"(5.5, 8.2, 8.034146341463414)","(6.0, 7.6, 7.376470588235294)","(4.0, 4.8, 4.739285714285714)","(20.0, 28.0, 26.375)","(101.0, 300.0, 190.0)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.1030303030303035)","(2.7, 3.3, 3.239240506329114)"
16-12-2022 12:11:32.157154,"(6.0, 8.0, 7.939130434782609)","(6.0, 7.6, 7.336585365853659)","(4.0, 4.8, 4.72608695652174)","(20.0, 28.0, 26.32)","(101.0, 300.0, 190.0)","(31.0, 65.0, 64.58333333333333)","(4.6, 6.2, 6.0864864864864865)","(2.7, 3.3, 3.227777777777778)"
16-12-2022 12:11:33.226743,"(6.0, 8.2, 8.032258064516128)","(6.0, 7.4, 7.323809523809524)","(4.0, 4.9, 4.768421052631579)","(20.0, 28.0, 26.32)","(101.0, 300.0, 190.0)","(31.0, 65.0, 64.58333333333333)","(4.6, 6.2, 6.093333333333334)","(2.7, 3.3, 3.22972972972973)"
