,Alfano,Lamelo,Sacred Field,Ramones,Arion Story,Cake Baby,Anavinci,Fanagoria,Shes A Bad Girl,Coriolis
08-12-2022 14:35:05.647182,"(26.0, 48.0, 48.26086956521739)","(31.0, 75.0, 73.57142857142857)","(26.0, 46.0, 40.54545454545455)","(1.9, 2.06, 2.0507692307692307)","(61.0, 140.0, 136.0)","(101.0, 400.0, 364.0)","(3.9, 3.95, 3.9447463768115942)","(7.5, 11.0, 10.416666666666666)","(10.0, 17.0, 16.571428571428573)","(15.0, 32.0, 31.333333333333332)"
08-12-2022 14:35:07.235236,"(26.0, 50.0, 47.333333333333336)","(31.0, 75.0, 73.18181818181819)","(26.0, 46.0, 41.0)","(1.9, 2.06, 2.031694915254237)","(61.0, 140.0, 136.0)","(101.0, 400.0, 364.0)","(3.9, 3.95, 3.9231481481481483)","(7.5, 11.0, 10.427672955974844)","(10.0, 17.0, 16.55)","(15.0, 32.0, 31.25)"
08-12-2022 14:35:08.632856,"(26.0, 50.0, 47.333333333333336)","(31.0, 75.0, 72.14285714285714)","(26.0, 46.0, 37.1875)","(1.9, 2.04, 2.018689492325856)","(61.0, 140.0, 136.0)","(101.0, 400.0, 340.0)","(3.9, 3.95, 3.9231481481481483)","(7.5, 11.0, 10.445121951219512)","(10.0, 17.0, 16.25)","(15.0, 32.0, 31.5)"
08-12-2022 14:35:10.199441,"(26.0, 50.0, 47.333333333333336)","(31.0, 75.0, 72.14285714285714)","(26.0, 55.0, 40.75)","(1.9, 2.02, 2.018965724594107)","(61.0, 140.0, 136.36363636363637)","(101.0, 400.0, 360.0)","(3.9, 3.95, 3.928358208955224)","(7.5, 11.0, 10.473988439306359)","(10.0, 17.0, 16.333333333333332)","(15.0, 32.0, 30.666666666666668)"
08-12-2022 14:35:11.617164,"(26.0, 50.0, 47.5)","(31.0, 75.0, 72.5)","(26.0, 50.0, 39.5)","(1.9, 2.02, 2.0190357142857143)","(61.0, 140.0, 142.5)","(101.0, 400.0, 350.0)","(3.9, 3.95, 3.9304054054054056)","(7.5, 11.0, 10.51595744680851)","(10.0, 17.0, 16.379310344827587)","(15.0, 32.0, 30.666666666666668)"
08-12-2022 14:35:13.012183,"(26.0, 50.0, 47.5)","(31.0, 65.0, 63.40909090909091)","(26.0, 50.0, 39.53846153846154)","(1.9, 2.02, 2.018962536023055)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 3.95, 3.9922885572139304)","(7.5, 11.0, 10.464705882352941)","(10.0, 17.0, 16.379310344827587)","(15.0, 32.0, 30.8)"
08-12-2022 14:35:14.626456,"(26.0, 50.0, 47.12)","(31.0, 65.0, 63.666666666666664)","(26.0, 48.0, 40.23529411764706)","(1.9, 2.02, 2.018962536023055)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.0, 4.023170731707317)","(7.5, 11.0, 10.441717791411042)","(10.0, 17.0, 16.379310344827587)","(15.0, 32.0, 31.25)"
08-12-2022 14:35:16.080194,"(26.0, 50.0, 47.23076923076923)","(31.0, 65.0, 63.4375)","(26.0, 48.0, 46.44444444444444)","(1.9, 2.02, 2.018962536023055)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.049122807017544)","(7.5, 11.0, 10.441717791411042)","(10.0, 17.0, 16.379310344827587)","(15.0, 32.0, 30.8)"
08-12-2022 14:35:17.433944,"(26.0, 50.0, 47.23076923076923)","(31.0, 65.0, 63.86363636363636)","(26.0, 48.0, 43.75)","(1.9, 2.02, 2.026788990825688)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.032558139534884)","(7.5, 11.0, 10.461538461538462)","(10.0, 17.0, 16.379310344827587)","(15.0, 32.0, 30.8)"
08-12-2022 14:35:18.769496,"(26.0, 50.0, 47.23076923076923)","(31.0, 65.0, 63.86363636363636)","(26.0, 46.0, 43.75)","(1.9, 2.04, 2.0228571428571427)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.0608108108108105)","(7.5, 11.0, 10.48)","(10.0, 17.0, 16.25)","(15.0, 32.0, 30.8)"
08-12-2022 14:35:20.146998,"(26.0, 50.0, 47.23076923076923)","(31.0, 65.0, 64.04761904761905)","(26.0, 50.0, 45.375)","(1.9, 2.04, 2.0138775510204083)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.0608108108108105)","(7.5, 11.0, 10.48)","(10.0, 17.0, 16.25)","(15.0, 32.0, 30.8)"
08-12-2022 14:35:21.480530,"(26.0, 50.0, 47.23076923076923)","(31.0, 65.0, 63.86363636363636)","(26.0, 48.0, 45.375)","(1.9, 2.02, 2.0145945945945947)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.0608108108108105)","(7.5, 11.0, 10.48)","(10.0, 17.0, 16.09090909090909)","(15.0, 32.0, 30.4)"
08-12-2022 14:35:23.138101,"(26.0, 50.0, 47.23076923076923)","(31.0, 65.0, 64.04761904761905)","(26.0, 48.0, 40.8)","(1.9, 2.02, 2.015945945945946)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.068817204301075)","(7.5, 11.0, 10.535714285714286)","(10.0, 17.0, 16.2)","(15.0, 32.0, 30.5)"
08-12-2022 14:35:24.508763,"(26.0, 50.0, 47.18518518518518)","(31.0, 65.0, 64.25)","(26.0, 48.0, 40.8)","(1.9, 2.02, 2.0148275862068967)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.068817204301075)","(7.5, 11.0, 10.570754716981131)","(10.0, 17.0, 16.2)","(15.0, 32.0, 30.5)"
08-12-2022 14:35:25.993438,"(26.0, 50.0, 47.18518518518518)","(31.0, 65.0, 64.25)","(26.0, 48.0, 40.8)","(1.85, 2.02, 2.014453781512605)","(61.0, 150.0, 142.5)","(101.0, 410.0, 350.0)","(3.9, 4.1, 4.068817204301075)","(7.5, 11.0, 10.530927835051546)","(10.0, 17.0, 16.2)","(15.0, 32.0, 30.0)"
08-12-2022 14:35:27.939266,"(26.0, 50.0, 47.18518518518518)","(31.0, 65.0, 63.92857142857143)","(26.0, 48.0, 37.666666666666664)","(1.85, 2.02, 2.014453781512605)","(61.0, 150.0, 138.75)","(101.0, 410.0, 380.0)","(3.9, 4.1, 4.068817204301075)","(7.5, 11.0, 10.48876404494382)","(10.0, 17.0, 16.2)","(15.0, 32.0, 30.133333333333333)"
08-12-2022 14:35:29.654883,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.21052631578948)","(26.0, 46.0, 45.333333333333336)","(1.85, 2.02, 2.0005882352941176)","(61.0, 150.0, 138.75)","(101.0, 500.0, 376.6666666666667)","(3.9, 4.1, 4.059259259259259)","(7.5, 11.0, 10.48876404494382)","(10.0, 17.0, 16.2)","(15.0, 32.0, 30.666666666666664)"
08-12-2022 14:35:31.656275,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.78260869565217)","(26.0, 50.0, 38.15384615384615)","(1.85, 2.02, 2.0005882352941176)","(61.0, 150.0, 138.75)","(101.0, 490.0, 214.28571428571428)","(3.9, 4.1, 4.064227642276423)","(7.5, 11.0, 10.48876404494382)","(10.0, 17.0, 16.2)","(15.0, 32.0, 27.75)"
08-12-2022 14:35:33.289749,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.78260869565217)","(26.0, 50.0, 38.15384615384615)","(1.85, 2.02, 1.9813166144200627)","(61.0, 150.0, 138.75)","(101.0, 220.0, 215.0)","(3.9, 4.1, 4.1099173553719)","(7.5, 11.0, 10.54040404040404)","(10.0, 17.0, 16.2)","(15.0, 32.0, 27.363636363636363)"
08-12-2022 14:35:34.859584,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.78260869565217)","(26.0, 50.0, 47.66666666666667)","(1.85, 2.0, 1.9814383561643836)","(61.0, 150.0, 143.33333333333334)","(101.0, 220.0, 215.0)","(3.9, 4.2, 4.117315175097276)","(7.5, 11.0, 10.526315789473685)","(10.0, 17.0, 16.0625)","(15.0, 32.0, 27.285714285714285)"
08-12-2022 14:35:36.510573,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.78260869565217)","(26.0, 50.0, 47.66666666666667)","(1.85, 2.0, 1.9814383561643836)","(61.0, 150.0, 114.54545454545455)","(101.0, 220.0, 215.0)","(3.9, 4.2, 4.118181818181818)","(7.5, 11.0, 10.526315789473685)","(10.0, 17.0, 16.0625)","(15.0, 29.0, 27.285714285714285)"
08-12-2022 14:35:38.064395,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.78260869565217)","(26.0, 50.0, 48.72727272727273)","(1.85, 2.0, 1.9861538461538462)","(61.0, 120.0, 114.54545454545455)","(101.0, 220.0, 215.0)","(3.9, 4.2, 4.12487684729064)","(7.5, 11.0, 10.526315789473685)","(10.0, 17.0, 16.142857142857142)","(15.0, 29.0, 27.285714285714285)"
08-12-2022 14:35:39.519274,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.73684210526315)","(26.0, 50.0, 46.0)","(1.85, 1.99, 1.9843181818181819)","(61.0, 120.0, 115.0)","(101.0, 220.0, 215.55555555555554)","(3.9, 4.2, 4.130205949656751)","(7.5, 11.0, 10.558823529411764)","(10.0, 17.0, 16.583333333333332)","(15.0, 29.0, 27.666666666666668)"
08-12-2022 14:35:41.084049,"(26.0, 50.0, 45.84615384615385)","(31.0, 65.0, 64.73684210526315)","(26.0, 50.0, 46.0)","(1.85, 1.99, 1.9801960784313726)","(61.0, 120.0, 115.0)","(101.0, 220.0, 215.55555555555554)","(3.8, 4.2, 4.13426724137931)","(7.5, 11.0, 10.558823529411764)","(10.0, 17.0, 16.583333333333332)","(15.0, 29.0, 27.344827586206897)"
08-12-2022 14:35:42.538737,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.64285714285714)","(26.0, 50.0, 46.0)","(1.85, 1.99, 1.9801960784313726)","(61.0, 120.0, 115.0)","(101.0, 220.0, 215.55555555555554)","(3.8, 4.2, 4.13426724137931)","(7.5, 11.0, 10.558823529411764)","(10.0, 17.0, 16.583333333333332)","(15.0, 32.0, 27.344827586206897)"
08-12-2022 14:35:44.039665,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.64285714285714)","(26.0, 50.0, 46.0)","(1.85, 1.99, 1.9801960784313726)","(61.0, 120.0, 115.0)","(101.0, 220.0, 215.55555555555554)","(3.8, 4.2, 4.13426724137931)","(7.5, 11.0, 10.558823529411764)","(10.0, 17.0, 16.583333333333332)","(15.0, 32.0, 27.344827586206897)"
08-12-2022 14:35:45.604931,"(26.0, 50.0, 46.4)","(31.0, 65.0, 64.64285714285714)","(26.0, 50.0, 46.0)","(1.85, 1.99, 1.9801960784313726)","(61.0, 120.0, 115.0)","(101.0, 220.0, 215.55555555555554)","(3.8, 4.2, 4.13426724137931)","(7.5, 11.0, 10.558823529411764)","(10.0, 17.0, 16.583333333333332)","(15.0, 32.0, 27.344827586206897)"
08-12-2022 14:35:47.214082,"(26.0, 50.0, 46.8421052631579)","(31.0, 65.0, 64.0)","(26.0, 48.0, 39.09090909090909)","(1.85, 1.99, 1.9885849056603773)","(61.0, 120.0, 127.0)","(101.0, 220.0, 215.71428571428572)","(3.8, 4.2, 4.194076655052265)","(7.5, 11.0, 10.73076923076923)","(10.0, 17.0, 16.884615384615383)","(15.0, 32.0, 28.403508771929825)"
08-12-2022 14:35:48.792693,"(26.0, 50.0, 45.55555555555556)","(31.0, 65.0, 64.0)","(26.0, 48.0, 38.30769230769231)","(1.85, 1.99, 1.9885849056603773)","(61.0, 130.0, 127.0)","(101.0, 220.0, 215.71428571428572)","(3.8, 4.2, 4.19645390070922)","(7.5, 11.0, 10.738805970149254)","(10.0, 17.0, 16.77027027027027)","(15.0, 32.0, 29.071428571428573)"
08-12-2022 14:35:50.319481,"(26.0, 46.0, 45.0)","(31.0, 65.0, 63.666666666666664)","(26.0, 48.0, 38.45454545454545)","(1.85, 1.98, 1.9798148148148147)","(61.0, 130.0, 120.0)","(101.0, 220.0, 215.71428571428572)","(3.8, 4.2, 4.19645390070922)","(7.5, 11.0, 10.690265486725664)","(10.0, 17.0, 16.7875)","(15.0, 32.0, 29.071428571428573)"
08-12-2022 14:35:51.966779,"(26.0, 46.0, 44.76923076923077)","(31.0, 65.0, 63.57142857142857)","(26.0, 48.0, 38.30769230769231)","(1.85, 1.98, 1.98014652014652)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.2, 4.196027633851468)","(7.5, 11.0, 10.627659574468085)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 29.204545454545453)"
08-12-2022 14:35:53.532837,"(26.0, 46.0, 43.6)","(31.0, 65.0, 61.666666666666664)","(26.0, 46.0, 38.30769230769231)","(1.85, 2.0, 1.9819333333333333)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.22289156626506)","(7.5, 11.0, 10.798850574712644)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 30.078125)"
08-12-2022 14:35:55.026865,"(26.0, 46.0, 43.6)","(31.0, 65.0, 61.666666666666664)","(26.0, 46.0, 37.5)","(1.85, 2.0, 1.9831147540983607)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.220199501246883)","(7.5, 11.0, 10.835680751173708)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 30.078125)"
08-12-2022 14:35:56.554455,"(26.0, 46.0, 43.6)","(31.0, 65.0, 61.666666666666664)","(26.0, 48.0, 38.30769230769231)","(1.85, 1.99, 1.9827941176470587)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.220199501246883)","(7.5, 11.0, 10.72)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 30.078125)"
08-12-2022 14:35:58.169366,"(26.0, 46.0, 43.6)","(31.0, 65.0, 56.04347826086956)","(26.0, 46.0, 37.30434782608695)","(1.85, 1.99, 1.9615942028985507)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.220199501246883)","(7.5, 11.0, 10.7265625)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 30.06153846153846)"
08-12-2022 14:35:59.817810,"(26.0, 46.0, 42.57142857142857)","(31.0, 60.0, 54.30769230769231)","(26.0, 46.0, 38.30769230769231)","(1.85, 1.99, 1.9730075187969924)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.21304347826087)","(7.5, 11.0, 10.7265625)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 30.06153846153846)"
08-12-2022 14:36:01.680442,"(26.0, 46.0, 42.57142857142857)","(31.0, 55.0, 52.0)","(26.0, 46.0, 39.310344827586206)","(1.85, 1.98, 1.9697802197802197)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.218446601941747)","(7.5, 11.0, 10.7265625)","(10.0, 17.0, 16.847826086956523)","(15.0, 32.0, 30.095238095238095)"
08-12-2022 14:36:03.594995,"(26.0, 46.0, 42.57142857142857)","(31.0, 55.0, 52.0)","(26.0, 48.0, 40.36363636363636)","(1.85, 1.98, 1.9544887780548628)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.218446601941747)","(7.5, 11.0, 10.7265625)","(10.0, 17.0, 16.75)","(15.0, 32.0, 30.093023255813954)"
08-12-2022 14:36:05.720828,"(26.0, 46.0, 43.714285714285715)","(31.0, 55.0, 50.38461538461539)","(26.0, 48.0, 44.18181818181818)","(1.85, 1.98, 1.9712240184757506)","(61.0, 130.0, 123.33333333333333)","(101.0, 220.0, 216.25)","(3.8, 4.3, 4.18367816091954)","(7.5, 11.0, 10.805084745762711)","(10.0, 17.0, 16.842105263157894)","(15.0, 32.0, 30.41176470588235)"
08-12-2022 14:36:07.874075,"(26.0, 46.0, 46.75)","(31.0, 55.0, 52.58620689655172)","(26.0, 46.0, 40.666666666666664)","(1.85, 1.98, 1.9638888888888888)","(61.0, 130.0, 158.57142857142858)","(101.0, 220.0, 402.5)","(3.8, 4.2, 4.189818181818182)","(7.5, 11.0, 10.94078947368421)","(10.0, 17.5, 17.047169811320753)","(15.0, 32.0, 30.64516129032258)"
08-12-2022 14:36:09.459387,"(26.0, 48.0, 46.75)","(31.0, 55.0, 52.5)","(26.0, 44.0, 44.90909090909091)","(1.85, 1.98, 1.96015625)","(61.0, 170.0, 150.0)","(101.0, 440.0, 398.8888888888889)","(3.8, 4.2, 4.169142857142857)","(7.5, 11.0, 10.945121951219512)","(10.0, 17.5, 17.057692307692307)","(15.0, 32.0, 30.9375)"
08-12-2022 14:36:11.052556,"(26.0, 48.0, 46.0)","(31.0, 55.0, 52.5)","(26.0, 46.0, 44.90909090909091)","(1.85, 1.98, 1.9622710622710622)","(61.0, 170.0, 150.0)","(101.0, 430.0, 398.8888888888889)","(3.8, 4.2, 4.169054441260745)","(7.5, 11.0, 10.945121951219512)","(10.0, 17.5, 17.037037037037038)","(15.0, 32.0, 30.96969696969697)"
08-12-2022 14:36:12.684917,"(26.0, 50.0, 49.371428571428574)","(31.0, 55.0, 52.02127659574468)","(26.0, 46.0, 44.90909090909091)","(1.85, 1.98, 1.9622878228782288)","(61.0, 170.0, 150.0)","(101.0, 430.0, 398.8888888888889)","(3.8, 4.2, 4.169054441260745)","(7.5, 11.0, 10.945121951219512)","(10.0, 17.5, 17.037037037037038)","(15.0, 32.0, 30.96969696969697)"
08-12-2022 14:36:14.296437,"(26.0, 50.0, 45.42857142857143)","(31.0, 55.0, 52.254901960784316)","(26.0, 46.0, 44.90909090909091)","(1.85, 1.98, 1.9622878228782288)","(61.0, 170.0, 150.0)","(101.0, 430.0, 398.8888888888889)","(3.8, 4.2, 4.17375415282392)","(7.5, 11.0, 10.945121951219512)","(10.0, 17.5, 17.06896551724138)","(15.0, 32.0, 31.02857142857143)"
08-12-2022 14:36:15.901244,"(26.0, 50.0, 46.16)","(31.0, 55.0, 52.254901960784316)","(26.0, 46.0, 44.90909090909091)","(1.85, 1.98, 1.9622878228782288)","(61.0, 170.0, 153.33333333333334)","(101.0, 430.0, 395.0)","(3.8, 4.2, 4.17375415282392)","(7.5, 11.0, 10.78740157480315)","(10.0, 17.5, 17.06896551724138)","(15.0, 32.0, 31.02857142857143)"
08-12-2022 14:36:17.470178,"(26.0, 50.0, 46.16)","(31.0, 55.0, 52.2)","(26.0, 46.0, 44.90909090909091)","(1.85, 1.98, 1.9636236933797908)","(61.0, 180.0, 153.33333333333334)","(101.0, 410.0, 395.0)","(3.8, 4.2, 4.17375415282392)","(7.5, 11.0, 10.78740157480315)","(10.0, 17.5, 17.103174603174605)","(15.0, 32.0, 31.02857142857143)"
08-12-2022 14:36:18.932283,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.58620689655172)","(26.0, 46.0, 44.4)","(1.85, 1.98, 1.9655614973262032)","(61.0, 180.0, 153.33333333333334)","(101.0, 410.0, 375.55555555555554)","(3.8, 4.2, 4.17375415282392)","(7.5, 11.0, 10.78740157480315)","(10.0, 17.5, 17.103174603174605)","(15.0, 32.0, 31.02857142857143)"
08-12-2022 14:36:20.369190,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.58620689655172)","(26.0, 46.0, 44.8)","(1.85, 1.98, 1.9570212765957447)","(61.0, 180.0, 160.0)","(101.0, 400.0, 375.55555555555554)","(3.8, 4.2, 4.179285714285714)","(7.5, 11.0, 10.776515151515152)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.128205128205128)"
08-12-2022 14:36:21.845243,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.35849056603774)","(26.0, 46.0, 44.8)","(1.85, 1.98, 1.9407558139534884)","(61.0, 180.0, 160.0)","(101.0, 400.0, 375.55555555555554)","(3.8, 4.2, 4.226773455377574)","(7.5, 11.0, 10.776515151515152)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.105263157894736)"
08-12-2022 14:36:23.315433,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.72727272727273)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.98, 1.939887640449438)","(61.0, 180.0, 160.0)","(101.0, 400.0, 408.46153846153845)","(3.8, 4.3, 4.226773455377574)","(7.5, 11.0, 10.776515151515152)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.105263157894736)"
08-12-2022 14:36:24.764912,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.77777777777778)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.97, 1.9408196721311475)","(61.0, 180.0, 160.0)","(101.0, 510.0, 385.0)","(3.8, 4.3, 4.221787709497207)","(7.5, 11.0, 10.797872340425531)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.055555555555557)"
08-12-2022 14:36:26.089053,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.77777777777778)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.96, 1.9408196721311475)","(61.0, 180.0, 160.0)","(101.0, 470.0, 390.0)","(3.8, 4.3, 4.221641791044776)","(7.5, 11.0, 10.845945945945946)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.055555555555557)"
08-12-2022 14:36:27.551763,"(26.0, 50.0, 46.23529411764706)","(31.0, 55.0, 52.368421052631575)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.96, 1.9564)","(61.0, 180.0, 160.0)","(101.0, 480.0, 356.6666666666667)","(3.8, 4.3, 4.221641791044776)","(7.5, 11.0, 10.845945945945946)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.055555555555557)"
08-12-2022 14:36:28.972530,"(26.0, 50.0, 46.95238095238095)","(31.0, 55.0, 53.68055555555556)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.96, 1.9564)","(61.0, 180.0, 160.0)","(101.0, 470.0, 340.0)","(3.8, 4.3, 4.221641791044776)","(7.5, 11.0, 10.845945945945946)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.272727272727273)"
08-12-2022 14:36:30.399148,"(26.0, 50.0, 46.95238095238095)","(31.0, 55.0, 53.68055555555556)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.96, 1.9504)","(61.0, 180.0, 160.0)","(101.0, 460.0, 428.0)","(3.8, 4.3, 4.221787709497207)","(7.5, 11.0, 10.845945945945946)","(10.0, 17.5, 17.25)","(15.0, 32.0, 31.142857142857142)"
08-12-2022 14:36:31.761325,"(26.0, 50.0, 46.95238095238095)","(31.0, 55.0, 53.68055555555556)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.96, 1.952258064516129)","(61.0, 180.0, 160.0)","(101.0, 460.0, 428.57142857142856)","(3.8, 4.3, 4.244827586206896)","(7.5, 11.0, 10.845945945945946)","(10.0, 17.5, 17.25)","(15.0, 32.0, 30.761904761904763)"
08-12-2022 14:36:33.149400,"(26.0, 50.0, 46.95238095238095)","(31.0, 55.0, 53.75)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.96, 1.935367231638418)","(61.0, 180.0, 155.0)","(101.0, 450.0, 375.0)","(3.8, 4.3, 4.244827586206896)","(7.5, 11.0, 10.901162790697674)","(10.0, 17.5, 17.25)","(15.0, 32.0, 30.761904761904763)"
08-12-2022 14:36:34.598286,"(26.0, 50.0, 46.95238095238095)","(31.0, 55.0, 53.855421686746986)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.98, 1.9475897435897436)","(61.0, 160.0, 155.0)","(101.0, 450.0, 407.1428571428571)","(3.8, 4.3, 4.244827586206896)","(7.5, 11.0, 10.901162790697674)","(10.0, 17.5, 17.25)","(15.0, 32.0, 30.761904761904763)"
08-12-2022 14:36:36.085797,"(26.0, 50.0, 46.95238095238095)","(31.0, 55.0, 53.855421686746986)","(26.0, 46.0, 45.111111111111114)","(1.85, 1.98, 1.9421556886227545)","(61.0, 160.0, 160.0)","(101.0, 450.0, 400.0)","(3.8, 4.3, 4.25625)","(7.5, 11.0, 10.956953642384105)","(10.0, 17.5, 18.05)","(17.0, 32.0, 30.914285714285715)"
08-12-2022 14:36:37.648615,"(26.0, 50.0, 48.0)","(31.0, 55.0, 53.58108108108108)","(26.0, 48.0, 42.56)","(1.85, 1.98, 1.9488449848024316)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.25625)","(7.5, 11.0, 10.956953642384105)","(10.0, 19.0, 18.109375)","(17.0, 32.0, 30.914285714285715)"
08-12-2022 14:36:39.170118,"(26.0, 50.0, 48.46153846153846)","(31.0, 55.0, 53.6)","(26.0, 48.0, 42.56)","(1.85, 1.97, 1.9517647058823528)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.25625)","(7.5, 11.0, 10.956953642384105)","(10.0, 19.0, 18.109375)","(17.0, 32.0, 30.88235294117647)"
08-12-2022 14:36:40.630135,"(26.0, 50.0, 48.46153846153846)","(31.0, 55.0, 53.5)","(26.0, 48.0, 42.56)","(1.85, 1.96, 1.9329032258064516)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.25625)","(7.5, 11.0, 10.956953642384105)","(10.0, 19.0, 18.109375)","(16.0, 32.0, 30.88235294117647)"
08-12-2022 14:36:42.108583,"(26.0, 50.0, 48.46153846153846)","(31.0, 55.0, 53.65384615384615)","(26.0, 48.0, 42.56)","(1.85, 1.96, 1.9386440677966101)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.252232142857143)","(7.5, 11.0, 10.956953642384105)","(10.0, 19.0, 18.109375)","(16.0, 32.0, 30.914285714285715)"
08-12-2022 14:36:43.596502,"(26.0, 50.0, 48.46153846153846)","(31.0, 55.0, 53.65384615384615)","(26.0, 48.0, 42.56)","(1.85, 1.96, 1.940408163265306)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.252232142857143)","(7.5, 11.0, 10.956953642384105)","(10.0, 19.0, 18.109375)","(16.0, 32.0, 30.914285714285715)"
08-12-2022 14:36:45.038909,"(26.0, 50.0, 48.46153846153846)","(31.0, 55.0, 54.67213114754098)","(26.0, 48.0, 42.56)","(1.85, 1.96, 1.9352459016393442)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.252232142857143)","(7.5, 11.0, 10.956953642384105)","(10.0, 19.0, 18.109375)","(16.0, 32.0, 30.914285714285715)"
08-12-2022 14:36:46.612920,"(26.0, 50.0, 48.0)","(31.0, 55.0, 54.67213114754098)","(26.0, 48.0, 42.56)","(1.85, 1.97, 1.9445599999999998)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.252232142857143)","(7.5, 11.0, 10.956953642384105)","(12.0, 19.0, 18.109375)","(16.0, 32.0, 30.914285714285715)"
08-12-2022 14:36:48.083652,"(26.0, 50.0, 47.77777777777778)","(31.0, 55.0, 54.67213114754098)","(26.0, 48.0, 42.56)","(1.85, 1.97, 1.9455384615384614)","(61.0, 180.0, 160.0)","(101.0, 450.0, 380.0)","(3.8, 4.3, 4.252654867256637)","(7.5, 11.0, 10.8475)","(12.0, 19.0, 18.22972972972973)","(16.0, 32.0, 30.914285714285715)"
