,Arctic Rocket,Devilicious,Flying Dubawi,Gold Counter,Sunday Bell,Dastani,Dubai Bound,Hubie Dubie,Lanks,Pleasing Surprise,State Capital,Creedemption,Craigs My Boy,Elite Choice
12-01-2023 12:44:21.021078,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1100000000000003)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.5, 14.471428571428572)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:22.640093,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.5, 14.476923076923077)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:24.256717,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.0, 14.15)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:25.945219,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 17.0, 14.471428571428572)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:27.670689,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.5, 14.476923076923077)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:29.299477,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.0, 14.15)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:31.021960,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 17.0, 14.15)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:32.620620,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 17.0, 14.15)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:34.200330,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 17.0, 14.471428571428572)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:35.897123,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1166666666666667)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.5, 14.471428571428572)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:37.501470,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.0, 14.899999999999999)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:39.181485,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 16.0, 13.133333333333333)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:40.882306,"(41.0, 220.0, 102.66666666666666)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 15.0, 13.707692307692309)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:42.478301,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 15.0, 13.707692307692309)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 39.8)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:44.148141,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 15.0, 13.133333333333333)","(19.0, 95.0, 70.0)","(4.0, 5.9, 4.945454545454545)","(16.0, 55.0, 47.4)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:45.815558,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 15.0, 13.133333333333333)","(19.0, 95.0, 70.0)","(4.0, 5.9, 5.111111111111112)","(16.0, 55.0, 47.4)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:47.398078,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 15.0, 13.4)","(19.0, 95.0, 70.0)","(4.0, 6.0, 5.111111111111112)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:49.066525,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 15.0, 13.4)","(19.0, 95.0, 70.0)","(4.0, 6.0, 5.111111111111112)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:50.598086,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 15.0, 12.938461538461539)","(19.0, 95.0, 45.66666666666667)","(4.0, 6.0, 5.111111111111112)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:52.116507,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.938461538461539)","(19.0, 95.0, 45.66666666666667)","(4.0, 6.0, 5.111111111111112)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:53.735623,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 79.33333333333334)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.938461538461539)","(19.0, 95.0, 45.66666666666667)","(4.0, 6.0, 4.933333333333334)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 19.4)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:55.439548,"(41.0, 220.0, 171.42857142857142)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.938461538461539)","(19.0, 95.0, 65.4)","(4.0, 5.6, 5.111111111111112)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:57.230512,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 11.811764705882354)","(19.0, 95.0, 65.4)","(4.0, 6.0, 5.111111111111112)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:44:59.098248,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.5, 11.811764705882354)","(19.0, 95.0, 65.4)","(4.0, 6.0, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:00.924880,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.5, 11.811764705882354)","(19.0, 95.0, 65.4)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:02.738101,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.5, 11.811764705882354)","(19.0, 95.0, 75.26666666666667)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:04.390697,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.169230769230769)","(19.0, 95.0, 46.33333333333333)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:06.090028,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 12.169230769230769)","(19.0, 95.0, 46.33333333333333)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:07.662418,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 13.0, 11.294736842105262)","(19.0, 95.0, 63.0)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 47.4)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:09.228973,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 38.2)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:10.826732,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 38.2)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:12.422479,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 38.2)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:14.088703,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1175)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 38.2)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:15.713753,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1175)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 202.6086956521739)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 38.2)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:17.256934,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 44.285714285714285)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:18.796875,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1175)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 44.285714285714285)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:20.371760,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1175)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 44.285714285714285)","(4.0, 5.9, 5.6000000000000005)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:21.956313,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 44.285714285714285)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 174.28571428571428)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:23.581035,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.036363636363637)","(19.0, 95.0, 44.285714285714285)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 101.33333333333334)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:25.263043,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.2)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:26.927377,"(41.0, 220.0, 154.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.2)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:28.397992,"(41.0, 220.0, 187.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.2)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:29.903247,"(41.0, 220.0, 188.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.2)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:31.378412,"(41.0, 220.0, 188.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 11.2)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:32.901075,"(41.0, 220.0, 188.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 10.571428571428571)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:34.404365,"(41.0, 220.0, 188.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 10.571428571428571)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:45:35.828323,"(41.0, 220.0, 188.0)","(1.85, 2.12, 2.1171428571428574)","(31.0, 170.0, 56.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 13.0, 10.571428571428571)","(19.0, 95.0, 72.8125)","(4.0, 5.9, 5.4)","(16.0, 55.0, 42.33333333333333)","(61.0, 220.0, 193.33333333333334)","(13.0, 29.0, 17.57142857142857)","(41.0, 220.0, 161.33333333333331)","(91.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
