,Interpretation,Yering Soho,Terror To Rock,Star Shine,Honolulu Lulu,Mods,Gilardi,Eddee,Rocking Wroxton
10-01-2023 16:46:07.476792,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:09.010004,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:10.473976,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:11.970164,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:13.415243,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:14.835807,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:16.311856,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:17.783101,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:19.252524,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:20.702932,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:22.185569,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:23.667296,"(1.4, 1.74, 1.635)","(6.5, 9.0, 7.96)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:25.133323,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.466666666666667)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:26.612927,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.466666666666667)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:28.280030,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.466666666666667)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:29.836502,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.466666666666667)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:31.300811,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:32.898907,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.4)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 52.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:34.435349,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 17.833333333333332)","(10.0, 20.0, 17.085714285714285)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 51.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:35.988447,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 51.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:37.634860,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.142857142857142)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 51.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:39.249047,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.142857142857142)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 51.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:40.706063,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.142857142857142)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 51.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:42.095769,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 51.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:43.543721,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 49.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:45.045532,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 49.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:46.507471,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 49.33333333333333)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:47.949163,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 72.57142857142857)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:49.370815,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 72.57142857142857)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:50.825142,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 72.57142857142857)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:52.487478,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.3)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 72.57142857142857)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:54.140122,"(1.4, 1.74, 1.635)","(6.5, 9.2, 7.6)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 72.57142857142857)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:55.789866,"(1.4, 1.74, 1.635)","(6.5, 9.2, 7.6)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 90.0, 75.66666666666667)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:57.291201,"(1.4, 1.74, 1.635)","(6.5, 9.2, 7.6)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:46:58.698240,"(1.4, 1.74, 1.635)","(6.5, 9.2, 7.6)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 15.0)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:00.155004,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.142857142857142)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:01.623083,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.142857142857142)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:03.069318,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:04.440466,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:05.829547,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 69.0)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:07.201806,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 85.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:08.632620,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:10.061835,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:11.476633,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:12.883162,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:14.343737,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.044444444444444)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:15.889200,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.666666666666666)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:17.362776,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.666666666666666)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 57.2)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:18.846054,"(1.4, 1.74, 1.635)","(6.5, 9.2, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 45.285714285714285)","(11.0, 22.0, 19.375)","(31.0, 80.0, 65.42857142857143)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:20.522602,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 75.0, 59.0)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:21.957190,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 75.0, 59.61538461538461)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:23.400289,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 59.61538461538461)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:24.865889,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 59.61538461538461)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:26.299752,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 59.61538461538461)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:27.752022,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 59.61538461538461)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:29.146155,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 65.76923076923077)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:30.531396,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 90.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:31.846700,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:33.070138,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:34.411033,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:35.695006,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:37.068487,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.533333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:38.471019,"(1.4, 1.74, 1.635)","(6.5, 9.0, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 60.875)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:39.892785,"(1.4, 1.74, 1.698)","(6.5, 8.8, 8.04)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 80.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:41.360487,"(1.4, 1.74, 1.698)","(6.5, 9.0, 8.04)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:42.817991,"(1.4, 1.74, 1.6733333333333333)","(6.5, 9.0, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 73.4)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:44.206397,"(1.4, 1.74, 1.6733333333333333)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 74.45454545454545)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:45.582432,"(1.4, 1.74, 1.6733333333333333)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 74.45454545454545)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:46.972615,"(1.4, 1.74, 1.6733333333333333)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 74.45454545454545)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:48.243012,"(1.4, 1.74, 1.6733333333333333)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 85.0, 70.36363636363637)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:49.602295,"(1.4, 1.74, 1.6733333333333333)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 80.0, 56.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:50.892540,"(1.4, 1.74, 1.6733333333333333)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 75.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:52.243249,"(1.4, 1.66, 1.588)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:53.558566,"(1.4, 1.66, 1.6042857142857143)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 21.125)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:54.819393,"(1.4, 1.66, 1.6042857142857143)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:56.291314,"(1.4, 1.74, 1.698)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:57.988066,"(1.4, 1.74, 1.698)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 63.166666666666664)","(51.0, 150.0, 139.8)"
10-01-2023 16:47:59.469713,"(1.4, 1.74, 1.698)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 70.0, 59.0)","(51.0, 150.0, 126.25)"
10-01-2023 16:48:01.043590,"(1.4, 1.74, 1.698)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 65.0, 59.0)","(51.0, 150.0, 126.25)"
10-01-2023 16:48:02.389018,"(1.4, 1.74, 1.698)","(6.5, 8.8, 8.133333333333333)","(12.0, 24.0, 18.25)","(12.0, 21.0, 15.0)","(10.0, 20.0, 16.833333333333332)","(26.0, 70.0, 53.599999999999994)","(11.0, 22.0, 19.375)","(31.0, 65.0, 59.0)","(51.0, 150.0, 126.25)"
