,Drop Zone,Monkey Paw,Greek Malt,Little Fred,Winlock To Rise,Purse Strings,Brockton Bomber,Chip Rock
15-12-2022 14:21:29.353139,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 286.66666666666663)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 24.0, 17.625)"
15-12-2022 14:21:30.513985,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 286.66666666666663)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 24.0, 17.625)"
15-12-2022 14:21:31.597743,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 286.66666666666663)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 24.0, 17.625)"
15-12-2022 14:21:32.603776,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 286.66666666666663)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 24.0, 17.625)"
15-12-2022 14:21:33.711402,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 24.0, 18.125)"
15-12-2022 14:21:34.843744,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:36.048483,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:37.234812,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:38.438705,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:39.651117,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:40.793133,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:41.906515,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:42.972984,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:44.019875,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 17.076923076923077)","(6.5, 12.5, 10.75)","(26.0, 90.0, 49.5)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:45.114023,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 21.0, 18.45)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:46.322074,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:47.546300,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(26.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:48.818111,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:50.038529,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:51.255482,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:52.420017,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:53.437807,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:54.523829,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:55.561655,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:56.670858,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 18.041666666666664)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:57.891482,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 19.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:21:59.132775,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 19.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:00.342686,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 19.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:01.437453,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 19.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:02.699523,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:03.883968,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:05.216464,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:06.559858,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:07.866651,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:09.146433,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:10.415891,"(5.0, 12.5, 11.516666666666666)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:11.574971,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:12.919375,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:14.078051,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:15.490352,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:16.722775,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:17.972865,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:19.206797,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(6.5, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:20.374751,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:21.597948,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:22.762593,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:23.949986,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:25.127344,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:26.348698,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 212.85714285714286)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:27.578813,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 390.0, 240.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:28.728397,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 400.0, 240.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:29.807353,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 400.0, 240.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:30.823741,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 400.0, 240.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:31.924752,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 400.0, 240.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:32.960285,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 115.28571428571428)","(31.0, 400.0, 240.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:34.064022,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 390.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:35.195315,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 400.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:36.319882,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 400.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:37.400399,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 400.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:38.473782,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 400.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:39.495509,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 400.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:40.532522,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 79.0)","(31.0, 400.0, 365.0)","(9.0, 22.0, 17.0)","(7.0, 12.5, 10.75)","(26.0, 90.0, 38.45454545454545)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:41.651497,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 122.71428571428571)","(31.0, 400.0, 306.8181818181818)","(9.0, 22.0, 17.0)","(7.0, 12.5, 12.428571428571429)","(26.0, 90.0, 50.142857142857146)","(11.0, 26.0, 18.5)"
15-12-2022 14:22:42.732010,"(5.0, 12.5, 11.7875)","(1.45, 1.72, 1.603)","(31.0, 130.0, 122.71428571428571)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 90.0, 68.44444444444444)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:43.790035,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.598)","(31.0, 120.0, 103.27272727272727)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 80.0, 45.31578947368421)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:44.920983,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.58)","(31.0, 120.0, 76.70588235294119)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 45.31578947368421)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:45.966915,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.58)","(31.0, 120.0, 76.70588235294119)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:46.995884,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.58)","(31.0, 120.0, 76.70588235294119)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:47.980662,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:49.027016,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:50.069895,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:51.191694,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:52.299249,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:53.407084,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:54.489669,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:55.563316,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:56.633994,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:57.755913,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:58.851787,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:22:59.950817,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:01.069707,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 67.42857142857143)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:02.289059,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 120.0, 71.19999999999999)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:03.503409,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 71.19999999999999)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:04.582396,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:05.677621,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:06.706154,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:07.801341,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
