,Rosie La La,Dr Dot,Snowy Alford,Open Heaven,Galloping Moon,Sword Dancer,Young Blowy
10-01-2023 20:34:09.555631,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 185.45454545454544)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:10.691168,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 185.45454545454544)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:11.840192,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 185.45454545454544)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:13.010438,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:14.491959,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:15.790194,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:16.991529,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:18.211984,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:19.512654,"(2.4, 2.66, 2.503076923076923)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:20.800809,"(2.4, 2.66, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:22.071905,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:23.329938,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:24.527445,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:25.820244,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:27.144189,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 9.833333333333334)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:28.459692,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 17.0, 8.450000000000001)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 83.75)"
10-01-2023 20:34:29.730912,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 197.0)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 85.29411764705883)"
10-01-2023 20:34:30.942601,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 85.29411764705883)"
10-01-2023 20:34:32.439564,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 85.29411764705883)"
10-01-2023 20:34:33.659701,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 85.29411764705883)"
10-01-2023 20:34:34.841090,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 110.0, 90.9090909090909)"
10-01-2023 20:34:35.964726,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 95.0, 91.66666666666667)"
10-01-2023 20:34:37.062615,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:38.203280,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:39.472375,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:40.822866,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 4.233333333333333)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:42.134779,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.5, 3.926470588235294)","(41.0, 100.0, 95.45454545454547)"
10-01-2023 20:34:43.355746,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 5.914285714285715)","(6.5, 15.5, 14.714285714285715)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.0, 3.96)","(41.0, 100.0, 90.9090909090909)"
10-01-2023 20:34:44.724456,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.9)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 90.9090909090909)"
10-01-2023 20:34:46.071983,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.085714285714285)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:47.333620,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.085714285714285)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 194.54545454545456)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:48.722713,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.469565217391304)","(101.0, 440.0, 290.0)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:50.074829,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.835294117647058)","(101.0, 410.0, 280.0)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 91.66666666666667)"
10-01-2023 20:34:51.522595,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.634482758620688)","(101.0, 390.0, 270.0)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:34:52.905425,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.634482758620688)","(101.0, 370.0, 260.0)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:34:54.200201,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(6.5, 15.5, 14.75)","(7.0, 10.0, 8.634482758620688)","(101.0, 350.0, 260.0)","(3.0, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:34:55.572947,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.634482758620688)","(101.0, 350.0, 260.0)","(3.1, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:34:56.966806,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.634482758620688)","(101.0, 350.0, 260.0)","(3.1, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:34:58.353282,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.634482758620688)","(101.0, 350.0, 255.0)","(3.1, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:34:59.831509,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.634482758620688)","(101.0, 340.0, 255.0)","(3.1, 4.4, 3.8958333333333335)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:01.270157,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.634482758620688)","(101.0, 340.0, 226.66666666666666)","(3.1, 4.4, 3.8958333333333335)","(41.0, 100.0, 84.61538461538461)"
10-01-2023 20:35:02.484679,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.634482758620688)","(101.0, 340.0, 226.66666666666666)","(3.1, 4.4, 3.941666666666667)","(41.0, 100.0, 78.125)"
10-01-2023 20:35:03.954023,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 340.0, 226.66666666666666)","(3.1, 4.4, 4.216666666666667)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:05.231699,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 340.0, 226.66666666666666)","(3.1, 4.4, 4.122222222222223)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:06.504932,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 340.0, 194.28571428571428)","(3.1, 4.4, 4.025)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:07.667287,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 340.0, 245.0)","(3.1, 4.4, 4.025)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:08.771384,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 320.0, 245.0)","(3.1, 4.4, 4.025)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:09.960119,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 320.0, 245.0)","(3.1, 4.4, 4.025)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:11.151289,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 320.0, 220.0)","(3.1, 4.4, 4.025)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:12.386503,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 320.0, 223.33333333333334)","(3.1, 4.4, 4.025)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:13.704016,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:14.902036,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:16.147785,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:17.419156,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 8.7625)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:18.732354,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 10.0, 9.4)","(101.0, 330.0, 273.3333333333333)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:20.043715,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 9.042105263157895)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:21.217823,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 9.042105263157895)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:22.423800,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 9.042105263157895)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 79.41176470588235)"
10-01-2023 20:35:23.706366,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 9.042105263157895)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:25.038158,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.654545454545454)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:26.285659,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.9)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:27.394463,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.818181818181818)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:28.540965,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.96923076923077)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:29.681905,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.925)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:30.827800,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.59375)","(7.0, 15.5, 14.75)","(7.5, 9.8, 9.022222222222222)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:32.206517,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.90909090909091)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.0875)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:33.317612,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.90909090909091)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:34.531652,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.90909090909091)","(101.0, 330.0, 273.3333333333333)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 84.61538461538461)"
10-01-2023 20:35:35.709448,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.830769230769231)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:36.883388,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.830769230769231)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:38.067218,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.830769230769231)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:39.254903,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.830769230769231)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:40.499198,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.75)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.094444444444445)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:41.683232,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.75)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:42.754970,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.8, 8.68235294117647)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:43.784956,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 14.75)","(7.5, 9.6, 8.68235294117647)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:44.935745,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 9.6, 8.628571428571428)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:46.004094,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 9.6, 8.628571428571428)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:47.066291,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 7.090909090909091)","(7.0, 15.5, 14.75)","(7.5, 9.6, 9.136363636363637)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:48.145246,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.666666666666667)","(7.0, 15.5, 15.415094339622641)","(7.5, 9.6, 9.136363636363637)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:49.198014,"(2.4, 2.64, 2.6133333333333333)","(3.9, 9.0, 6.59375)","(7.0, 15.5, 15.424528301886792)","(7.5, 9.6, 8.9625)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:50.285511,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.6, 9.189473684210526)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 84.61538461538461)"
10-01-2023 20:35:51.370847,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 85.71428571428572)"
10-01-2023 20:35:52.739290,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:53.834466,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:54.867663,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:55.974710,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:57.275126,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:58.414574,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:35:59.521454,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.191666666666666)","(41.0, 100.0, 83.33333333333334)"
10-01-2023 20:36:00.686799,"(2.4, 2.64, 2.6133333333333333)","(3.9, 8.8, 8.25)","(7.0, 15.0, 14.1)","(7.5, 9.4, 9.081818181818182)","(101.0, 330.0, 223.33333333333334)","(3.1, 4.4, 4.133333333333334)","(41.0, 100.0, 83.33333333333334)"
