,Hand Break,Dana Poppie,Brutus Maximus,Venetian Fury,Saint Sofia,Damage,Takahi Chisum
443,"[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 746347), 6.0, 10.0]"
444,"[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 859115), 6.0, 10.0]"
445,"[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 980122), 6.0, 10.0]"
446,"[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 102936), 6.0, 10.0]"
447,"[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 246598), 6.0, 10.0]"
448,"[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 368598), 6.0, 10.0]"
449,"[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 485884), 6.0, 10.0]"
450,"[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 597583), 6.0, 10.0]"
451,"[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 717638), 6.0, 10.0]"
452,"[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 842490), 6.0, 10.0]"
453,"[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 961113), 6.0, 10.0]"
454,"[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 92860), 6.0, 10.0]"
455,"[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 217568), 6.0, 10.0]"
456,"[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 344002), 6.0, 10.0]"
457,"[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 467027), 6.0, 10.0]"
458,"[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 589928), 6.0, 10.0]"
459,"[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 713664), 6.0, 10.0]"
460,"[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 837645), 6.0, 10.0]"
461,"[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 26, 950396), 6.0, 10.0]"
462,"[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 68622), 6.0, 10.0]"
463,"[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 182871), 6.0, 10.0]"
464,"[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 299200), 6.0, 10.0]"
465,"[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 31, 418931), 6.0, 10.0]"
466,"[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 534187), 6.0, 10.0]"
467,"[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 644818), 6.0, 10.0]"
468,"[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 768072), 6.0, 10.0]"
469,"[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 880075), 6.0, 10.0]"
470,"[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 997200), 6.0, 9.8]"
471,"[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 113819), 6.0, 9.8]"
472,"[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 232828), 6.0, 9.8]"
473,"[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 40, 344852), 6.0, 9.8]"
474,"[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 41, 456344), 6.0, 9.8]"
475,"[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 571716), 6.0, 9.8]"
476,"[datetime.datetime(2022, 11, 28, 19, 23, 43, 681579), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 681579), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 681579), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 681579), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 682579), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 682579), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 682579), 6.0, 9.8]"
477,"[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 800242), 6.0, 9.8]"
478,"[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 914946), 6.0, 9.8]"
479,"[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 33307), 6.0, 9.8]"
480,"[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 160702), 6.0, 9.8]"
481,"[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 49, 280134), 6.0, 9.8]"
482,"[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 424939), 6.0, 9.8]"
483,"[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 558166), 6.0, 9.8]"
484,"[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 672847), 6.0, 9.8]"
485,"[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 800453), 6.0, 9.8]"
486,"[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 927003), 6.0, 9.8]"
487,"[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 57830), 6.0, 9.8]"
488,"[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 41.0, 390.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 2.5, 4.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 172449), 6.0, 9.8]"
