,Chatty Mavis,Sozins Queen,Epic Blossom,Lucky Jack,Goldstar Clover,Romeo,Homebush Thaw,Retread Pete
15-12-2022 14:00:32.150186,"(1.55, 1.67, 1.6025)","(16.0, 130.0, 92.5)","(17.0, 80.0, 48.36363636363636)","(3.2, 3.8, 3.613793103448276)","(19.0, 140.0, 64.92307692307693)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.2)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:33.277791,"(1.55, 1.67, 1.6025)","(16.0, 130.0, 92.5)","(17.0, 80.0, 48.36363636363636)","(3.2, 3.8, 3.613793103448276)","(19.0, 140.0, 64.92307692307693)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.2)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:34.426205,"(1.55, 1.67, 1.6053846153846154)","(16.0, 130.0, 92.5)","(17.0, 80.0, 42.66666666666667)","(3.2, 3.8, 3.613793103448276)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.2)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:35.506434,"(1.55, 1.67, 1.6053846153846154)","(16.0, 130.0, 92.5)","(17.0, 80.0, 49.45454545454545)","(3.2, 3.8, 3.65)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 218.0)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:36.625882,"(1.55, 1.67, 1.6053846153846154)","(16.0, 130.0, 92.5)","(17.0, 80.0, 49.45454545454545)","(3.2, 3.8, 3.65)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 218.0)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:37.704744,"(1.55, 1.67, 1.6053846153846154)","(16.0, 130.0, 92.5)","(17.0, 80.0, 49.45454545454545)","(3.2, 3.8, 3.65)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 218.0)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:38.797974,"(1.55, 1.67, 1.61)","(16.0, 130.0, 92.5)","(17.0, 80.0, 49.45454545454545)","(3.2, 3.8, 3.65)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 231.33333333333334)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:39.940222,"(1.55, 1.67, 1.61)","(16.0, 130.0, 92.5)","(17.0, 80.0, 32.0)","(3.2, 3.75, 3.5948275862068964)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 194.25)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:41.061257,"(1.55, 1.67, 1.61)","(16.0, 130.0, 92.5)","(17.0, 80.0, 32.0)","(3.2, 3.75, 3.5948275862068964)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 76.24000000000001)"
15-12-2022 14:00:42.179332,"(1.55, 1.67, 1.61)","(16.0, 130.0, 92.5)","(17.0, 80.0, 42.66666666666667)","(3.2, 3.75, 3.5625)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 41.2)"
15-12-2022 14:00:43.368729,"(1.55, 1.67, 1.61)","(16.0, 130.0, 92.5)","(17.0, 80.0, 42.66666666666667)","(3.2, 3.7, 3.556)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 56.0)"
15-12-2022 14:00:44.471726,"(1.55, 1.67, 1.61)","(16.0, 130.0, 92.5)","(17.0, 80.0, 42.66666666666667)","(3.2, 3.7, 3.556)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 56.0)"
15-12-2022 14:00:45.572019,"(1.55, 1.67, 1.6134615384615385)","(16.0, 130.0, 101.875)","(17.0, 80.0, 42.66666666666667)","(3.2, 3.7, 3.6166666666666667)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 56.0)"
15-12-2022 14:00:46.625226,"(1.55, 1.67, 1.6175000000000002)","(16.0, 130.0, 101.875)","(17.0, 80.0, 32.0)","(3.2, 3.7, 3.6166666666666667)","(19.0, 140.0, 79.0)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 56.0)"
15-12-2022 14:00:47.717772,"(1.55, 1.67, 1.6175000000000002)","(16.0, 130.0, 101.875)","(17.0, 80.0, 65.06666666666666)","(3.2, 3.7, 3.6166666666666667)","(19.0, 140.0, 93.52380952380952)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 56.0)"
15-12-2022 14:00:48.747100,"(1.55, 1.67, 1.6175000000000002)","(16.0, 130.0, 101.875)","(17.0, 80.0, 65.06666666666666)","(3.2, 3.7, 3.6166666666666667)","(19.0, 140.0, 93.52380952380952)","(14.0, 95.0, 36.81818181818181)","(21.0, 250.0, 205.4)","(18.0, 130.0, 56.0)"
15-12-2022 14:00:49.862189,"(1.55, 1.67, 1.6175000000000002)","(17.0, 130.0, 101.875)","(17.0, 80.0, 65.06666666666666)","(3.2, 3.7, 3.6166666666666667)","(19.0, 140.0, 93.52380952380952)","(15.0, 95.0, 64.52380952380952)","(21.0, 250.0, 205.4)","(19.0, 130.0, 56.0)"
15-12-2022 14:00:50.939115,"(1.55, 1.66, 1.6280000000000001)","(17.0, 130.0, 101.875)","(17.0, 80.0, 65.06666666666666)","(3.2, 3.7, 3.6166666666666667)","(19.0, 140.0, 93.52380952380952)","(15.0, 95.0, 64.52380952380952)","(21.0, 250.0, 205.4)","(19.0, 130.0, 56.0)"
15-12-2022 14:00:52.012619,"(1.55, 1.66, 1.6280000000000001)","(17.0, 130.0, 101.875)","(17.0, 85.0, 61.27777777777778)","(3.2, 4.0, 3.7937499999999997)","(19.0, 140.0, 93.52380952380952)","(15.0, 95.0, 64.52380952380952)","(21.0, 250.0, 231.41666666666666)","(19.0, 130.0, 56.0)"
15-12-2022 14:00:53.011649,"(1.55, 1.66, 1.6280000000000001)","(17.0, 130.0, 101.875)","(17.0, 85.0, 43.0)","(3.2, 4.0, 3.9214285714285713)","(19.0, 140.0, 59.0)","(15.0, 95.0, 64.52380952380952)","(21.0, 250.0, 231.41666666666666)","(19.0, 130.0, 56.0)"
15-12-2022 14:00:54.071256,"(1.55, 1.66, 1.6280000000000001)","(17.0, 130.0, 101.875)","(17.0, 85.0, 46.81818181818181)","(3.2, 4.0, 3.9569565217391305)","(19.0, 140.0, 59.0)","(15.0, 95.0, 49.57142857142857)","(21.0, 250.0, 231.41666666666666)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:00:55.174428,"(1.55, 1.66, 1.6280000000000001)","(17.0, 130.0, 101.875)","(17.0, 85.0, 46.81818181818181)","(3.2, 4.0, 3.918503937007874)","(19.0, 140.0, 59.0)","(15.0, 95.0, 55.25)","(21.0, 250.0, 231.41666666666666)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:00:56.300322,"(1.55, 1.66, 1.6280000000000001)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 46.81818181818181)","(3.2, 4.0, 3.928181818181818)","(19.0, 140.0, 59.0)","(15.0, 95.0, 55.25)","(21.0, 250.0, 194.5)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:00:57.423733,"(1.55, 1.66, 1.612)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 46.81818181818181)","(3.2, 3.95, 3.890983606557377)","(19.0, 140.0, 59.0)","(15.0, 95.0, 55.25)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:00:58.496951,"(1.55, 1.65, 1.6111111111111112)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 46.81818181818181)","(3.2, 3.95, 3.890983606557377)","(19.0, 140.0, 59.0)","(15.0, 95.0, 69.56)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:00:59.506897,"(1.55, 1.65, 1.6261904761904762)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 46.81818181818181)","(3.2, 3.95, 3.890983606557377)","(19.0, 140.0, 59.0)","(15.0, 95.0, 69.56)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:01:00.576542,"(1.55, 1.65, 1.6261904761904762)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 46.81818181818181)","(3.2, 3.95, 3.890983606557377)","(19.0, 140.0, 59.0)","(15.0, 95.0, 69.56)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:01:01.615049,"(1.55, 1.65, 1.6180851063829786)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 62.05555555555556)","(3.2, 3.95, 3.890983606557377)","(19.0, 140.0, 59.0)","(15.0, 95.0, 69.56)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:01:02.709020,"(1.55, 1.65, 1.6115384615384616)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 61.66666666666667)","(3.2, 3.95, 3.890983606557377)","(19.0, 140.0, 93.9047619047619)","(15.0, 95.0, 69.56)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:01:03.842399,"(1.55, 1.65, 1.6115384615384616)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 61.66666666666667)","(3.2, 3.95, 3.8444444444444446)","(19.0, 140.0, 59.666666666666664)","(15.0, 95.0, 46.38461538461539)","(21.0, 250.0, 205.6)","(19.0, 130.0, 35.285714285714285)"
15-12-2022 14:01:04.899486,"(1.55, 1.65, 1.578)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 61.66666666666667)","(3.2, 3.9, 3.8444444444444446)","(19.0, 140.0, 59.666666666666664)","(15.0, 95.0, 38.27272727272727)","(21.0, 250.0, 205.6)","(19.0, 130.0, 76.72)"
15-12-2022 14:01:06.002448,"(1.55, 1.65, 1.5833333333333333)","(17.0, 130.0, 90.8695652173913)","(17.0, 85.0, 61.66666666666667)","(3.2, 4.2, 3.860952380952381)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 105.53846153846153)","(19.0, 130.0, 76.72)"
15-12-2022 14:01:07.033943,"(1.55, 1.65, 1.5833333333333333)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 61.66666666666667)","(3.2, 4.2, 3.860952380952381)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 280.0, 105.53846153846153)","(19.0, 130.0, 76.72)"
15-12-2022 14:01:08.214829,"(1.55, 1.65, 1.59375)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 47.45454545454545)","(3.2, 4.2, 3.922222222222222)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 280.0, 128.8)","(19.0, 130.0, 76.72)"
15-12-2022 14:01:09.418614,"(1.55, 1.65, 1.59375)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 47.45454545454545)","(3.2, 4.1, 3.8970588235294117)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 280.0, 194.75)","(19.0, 130.0, 76.72)"
15-12-2022 14:01:10.593588,"(1.55, 1.65, 1.5833333333333333)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 47.45454545454545)","(3.2, 4.1, 3.862068965517241)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 52.0)"
15-12-2022 14:01:11.764894,"(1.55, 1.65, 1.5833333333333333)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 47.45454545454545)","(3.2, 4.1, 3.862068965517241)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 52.0)"
15-12-2022 14:01:12.859315,"(1.55, 1.65, 1.586)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 47.45454545454545)","(3.2, 4.0, 3.9893939393939393)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 42.0)"
15-12-2022 14:01:13.934211,"(1.55, 1.65, 1.5907407407407408)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 47.45454545454545)","(3.2, 4.0, 3.9893939393939393)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 42.0)"
15-12-2022 14:01:15.131147,"(1.55, 1.65, 1.5907407407407408)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 47.45454545454545)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 42.0)"
15-12-2022 14:01:16.322516,"(1.55, 1.65, 1.5907407407407408)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 47.45454545454545)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 42.0)"
15-12-2022 14:01:17.486145,"(1.55, 1.65, 1.594)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 47.45454545454545)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 42.0)"
15-12-2022 14:01:18.679592,"(1.55, 1.65, 1.594)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 53.230769230769226)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 32.888888888888886)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 86.0)"
15-12-2022 14:01:19.877458,"(1.55, 1.65, 1.598148148148148)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 53.230769230769226)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 52.72727272727273)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:21.075507,"(1.55, 1.65, 1.5863636363636364)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 53.230769230769226)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 71.42857142857143)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:22.255195,"(1.55, 1.65, 1.602)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 66.15384615384615)","(15.0, 95.0, 47.0)","(21.0, 250.0, 194.75)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:23.362564,"(1.55, 1.65, 1.602)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.9632867132867133)","(19.0, 140.0, 66.15384615384615)","(15.0, 95.0, 60.33333333333333)","(21.0, 250.0, 194.75)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:24.566835,"(1.55, 1.65, 1.6055555555555556)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.964527027027027)","(19.0, 140.0, 66.15384615384615)","(15.0, 95.0, 60.33333333333333)","(21.0, 250.0, 194.75)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:25.706747,"(1.55, 1.65, 1.61)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.941240875912409)","(19.0, 140.0, 60.0)","(15.0, 95.0, 60.33333333333333)","(21.0, 250.0, 194.75)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:26.875466,"(1.55, 1.65, 1.612962962962963)","(17.0, 130.0, 87.14285714285714)","(17.0, 85.0, 48.09090909090909)","(3.3, 3.95, 3.941240875912409)","(19.0, 140.0, 60.0)","(15.0, 95.0, 79.0)","(21.0, 250.0, 225.44444444444446)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:28.169078,"(1.55, 1.65, 1.612962962962963)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.9755244755244754)","(19.0, 140.0, 83.52941176470588)","(15.0, 110.0, 79.0)","(21.0, 250.0, 225.44444444444446)","(19.0, 130.0, 36.57142857142857)"
15-12-2022 14:01:29.405545,"(1.55, 1.65, 1.612962962962963)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.9755244755244754)","(19.0, 140.0, 83.52941176470588)","(15.0, 110.0, 86.75)","(21.0, 250.0, 225.44444444444446)","(19.0, 130.0, 43.6)"
15-12-2022 14:01:30.650645,"(1.55, 1.65, 1.612962962962963)","(17.0, 130.0, 87.14285714285714)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.9623655913978495)","(19.0, 140.0, 66.76923076923077)","(15.0, 110.0, 86.75)","(21.0, 250.0, 225.44444444444446)","(19.0, 130.0, 43.6)"
15-12-2022 14:01:31.783931,"(1.55, 1.65, 1.6045454545454547)","(17.0, 120.0, 91.52777777777779)","(19.0, 85.0, 48.09090909090909)","(3.3, 4.0, 3.7892857142857146)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 225.44444444444446)","(19.0, 130.0, 43.6)"
15-12-2022 14:01:32.893485,"(1.55, 1.65, 1.6045454545454547)","(17.0, 120.0, 91.52777777777779)","(19.0, 85.0, 48.09090909090909)","(3.3, 3.95, 3.7625)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(19.0, 130.0, 43.6)"
15-12-2022 14:01:34.073303,"(1.55, 1.65, 1.546551724137931)","(17.0, 120.0, 91.52777777777779)","(19.0, 85.0, 48.09090909090909)","(3.3, 3.95, 3.783333333333333)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 43.6)"
15-12-2022 14:01:35.201493,"(1.55, 1.65, 1.6235849056603773)","(17.0, 120.0, 91.52777777777779)","(19.0, 85.0, 48.09090909090909)","(3.3, 3.9, 3.783333333333333)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 58.0)"
15-12-2022 14:01:36.313847,"(1.55, 1.65, 1.6235849056603773)","(17.0, 120.0, 80.95238095238096)","(19.0, 85.0, 48.09090909090909)","(3.3, 3.9, 3.748)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 68.28571428571428)"
15-12-2022 14:01:37.471109,"(1.55, 1.65, 1.546)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.09090909090909)","(3.3, 3.9, 3.748)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 68.28571428571428)"
15-12-2022 14:01:38.654997,"(1.55, 1.65, 1.613888888888889)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.09090909090909)","(3.3, 3.9, 3.716666666666667)","(19.0, 140.0, 60.666666666666664)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 68.28571428571428)"
15-12-2022 14:01:39.843410,"(1.55, 1.65, 1.613888888888889)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 53.769230769230774)","(3.3, 3.9, 3.716666666666667)","(19.0, 140.0, 54.18181818181818)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 68.28571428571428)"
15-12-2022 14:01:40.943744,"(1.55, 1.64, 1.585)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 53.769230769230774)","(3.3, 3.9, 3.716666666666667)","(19.0, 140.0, 54.18181818181818)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 68.28571428571428)"
15-12-2022 14:01:42.079162,"(1.55, 1.64, 1.6022857142857143)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 53.769230769230774)","(3.3, 3.85, 3.725)","(19.0, 140.0, 67.38461538461539)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:43.158684,"(1.55, 1.64, 1.59325)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 62.44444444444444)","(3.3, 3.85, 3.725)","(19.0, 140.0, 67.38461538461539)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:44.212718,"(1.55, 1.64, 1.59325)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 45.1)","(3.3, 3.85, 3.7125000000000004)","(19.0, 140.0, 67.38461538461539)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:45.359108,"(1.55, 1.64, 1.59325)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.72727272727273)","(3.3, 3.85, 3.7529411764705882)","(19.0, 140.0, 35.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:46.574981,"(1.55, 1.64, 1.59325)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.72727272727273)","(3.3, 3.85, 3.7529411764705882)","(19.0, 140.0, 61.333333333333336)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:47.762503,"(1.55, 1.64, 1.59325)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.72727272727273)","(3.3, 3.85, 3.72)","(19.0, 140.0, 36.0)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:48.824752,"(1.55, 1.64, 1.5627272727272727)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.72727272727273)","(3.3, 3.8, 3.72)","(19.0, 140.0, 36.0)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 84.52631578947368)"
15-12-2022 14:01:49.896916,"(1.55, 1.64, 1.5627272727272727)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 48.72727272727273)","(3.3, 3.8, 3.72)","(19.0, 160.0, 38.22222222222222)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:51.104896,"(1.55, 1.6, 1.5842105263157895)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 48.72727272727273)","(3.3, 3.8, 3.72)","(20.0, 160.0, 38.22222222222222)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:52.320083,"(1.55, 1.6, 1.5750000000000002)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 45.8)","(3.3, 3.8, 3.72)","(20.0, 160.0, 38.22222222222222)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:53.488252,"(1.55, 1.6, 1.5939024390243903)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 49.36363636363636)","(3.3, 3.8, 3.7272727272727275)","(20.0, 160.0, 81.71428571428572)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:54.663220,"(1.55, 1.6, 1.5939024390243903)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 49.36363636363636)","(3.3, 3.8, 3.7272727272727275)","(20.0, 160.0, 39.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:55.753682,"(1.55, 1.6, 1.5939024390243903)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 49.36363636363636)","(3.3, 3.8, 3.7272727272727275)","(20.0, 160.0, 39.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:56.989905,"(1.55, 1.6, 1.5930555555555557)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 36.0)","(3.3, 3.8, 3.725)","(20.0, 160.0, 39.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:58.240839,"(1.55, 1.6, 1.5607142857142857)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 36.0)","(3.3, 3.75, 3.716666666666667)","(20.0, 160.0, 39.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:01:59.523816,"(1.55, 1.6, 1.5916666666666668)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 46.5)","(3.3, 3.75, 3.716666666666667)","(20.0, 160.0, 39.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:00.677311,"(1.55, 1.6, 1.5872340425531917)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 50.0)","(3.3, 3.75, 3.7214285714285715)","(20.0, 160.0, 39.111111111111114)","(15.0, 110.0, 77.65217391304348)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:01.840089,"(1.55, 1.6, 1.5872340425531917)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 50.0)","(3.3, 3.75, 3.7214285714285715)","(20.0, 160.0, 61.81818181818182)","(15.0, 110.0, 86.75)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:03.381402,"(1.55, 1.6, 1.5832558139534885)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 50.0)","(3.3, 3.75, 3.7214285714285715)","(20.0, 160.0, 61.81818181818182)","(15.0, 110.0, 36.0)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:04.707621,"(1.55, 1.6, 1.5832558139534885)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 50.0)","(3.3, 3.75, 3.7214285714285715)","(20.0, 160.0, 70.0)","(15.0, 110.0, 48.33333333333333)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
